name,size,r2_mean,r2_median,r2_std,pcc_mean,pcc_median,pcc_std
ic50_homosapiens_fibroblastgrowthfactorreceptor2,217,0.061,0.091,0.078,0.589,0.587,0.014
ic50_homosapiens_fibronectinreceptorbetaintegrinalpha4,1706,-0.189,-0.109,0.214,-0.082,-0.090,0.025
ic50_homosapiens_fibronectinreceptorbetaintegrinalpha4vcam1,11,-0.358,-0.059,0.997,0.496,0.510,0.146
ic50_homosapiens_fibronectinreceptorbetaintegrinalpha5,337,-0.166,-0.106,0.171,-0.307,-0.312,0.020
ic50_homosapiens_fibronectinreceptorbetavitronectinreceptoralpha,38,-0.092,-0.059,0.111,0.074,0.067,0.059
ic50_homosapiens_freefattyacidreceptor2,125,0.078,0.115,0.101,0.674,0.674,0.014
ic50_homosapiens_gabatransporter1,57,-0.167,-0.075,0.254,0.075,0.081,0.079
ic50_homosapiens_galr1,14,-5.806,0.027,15.977,0.879,0.975,0.233
ic50_homosapiens_gammabutyrobetainedioxygenase,66,-0.154,-0.084,0.186,0.021,0.026,0.063
ic50_homosapiens_gastricinhibitorypolypeptidereceptorgipr,17,-1.039,-0.641,1.108,0.072,0.080,0.098
ic50_homosapiens_geranylgeranyltransferasetypei,72,-0.022,0.028,0.128,0.411,0.411,0.037
ic50_homosapiens_glycogensynthasekinase3,284,-0.106,-0.052,0.122,-0.030,-0.032,0.055
ic50_homosapiens_glycogensynthasekinase3beta,1619,-0.102,-0.056,0.148,0.091,0.089,0.006
ic50_homosapiens_harascvls,33,-0.043,0.027,0.225,0.553,0.573,0.110
ic50_homosapiens_heatshockproteinhsp90,1010,0.009,0.049,0.127,0.509,0.510,0.009
ic50_homosapiens_heparanase,235,-0.211,-0.143,0.210,0.056,0.057,0.017
ic50_homosapiens_histaminereceptorh3,394,-0.034,0.019,0.125,0.296,0.293,0.018
ic50_homosapiens_histonedeacetylase10hdac10,201,-0.056,-0.011,0.143,0.394,0.398,0.027
ic50_homosapiens_histonedeacetylase3,578,-0.088,-0.049,0.101,0.019,0.020,0.008
ic50_homosapiens_histonedeacetylase8,707,-0.075,-0.047,0.085,-0.013,-0.014,0.006
ic50_homosapiens_histonedeacetylase8hdac8,221,-0.072,-0.045,0.078,0.069,0.069,0.027
ic50_homosapiens_hladrantigensassociatedinvariantchain,15,-0.463,-0.313,0.627,0.076,0.043,0.166
ic50_homosapiens_humandiphtheriatoxinlikeadpribosyltransferaseartd3orparp3,14,-0.164,-0.046,0.348,0.380,0.394,0.234
ic50_homosapiens_iggreceptorfcrnlargesubunitp51,152,0.067,0.086,0.066,0.669,0.667,0.022
ic50_homosapiens_ikappabkinase1ikkalpha,109,0.007,0.044,0.094,0.307,0.311,0.030
ic50_homosapiens_ikappabkinase1ikkalphaikappabkinase2ikkbetanfkappabessentialmodulator,39,-0.107,-0.022,0.228,0.110,0.107,0.084
ic50_homosapiens_indoleamine23dioxygenase,522,-0.042,-0.010,0.077,0.209,0.207,0.011
ic50_homosapiens_indolethylaminenmethyltransferase,24,-0.510,-0.374,0.471,0.055,0.042,0.098
ic50_homosapiens_inducedmyeloidleukemiacelldifferentiationproteinmcl1,302,0.000,0.039,0.107,0.383,0.382,0.013
ic50_homosapiens_insulinlikegrowthfactor1receptorigf1r,1908,-0.089,-0.027,0.147,0.272,0.272,0.009
ic50_homosapiens_integrinalpha2beta3,16,-0.182,-0.070,0.391,0.267,0.267,0.258
ic50_homosapiens_integrinalpha4beta7,701,-0.173,-0.089,0.203,-0.027,-0.034,0.021
ic50_homosapiens_integrinbeta2intercellularadhesionmolecule1leukocyteadhesionglycoproteinlfa1alpha,110,0.082,0.111,0.079,0.635,0.637,0.023
ic50_homosapiens_integrinbeta6vitronectinreceptoralpha,134,-0.130,-0.048,0.195,0.246,0.244,0.018
ic50_homosapiens_interferoninduceddoublestrandedrnaactivatedproteinkinase,51,-0.051,-0.018,0.109,0.170,0.170,0.082
ic50_homosapiens_interleukin2receptoralphachain,11,-0.745,-0.053,1.733,0.450,0.490,0.240
ic50_homosapiens_interleukin8,24,-0.136,-0.049,0.247,0.380,0.407,0.102
ic50_homosapiens_jak1tyk2,15,-0.002,0.072,0.242,0.649,0.635,0.109
ic50_homosapiens_jumonjiariddomaincontainingprotein1cjarid1c,11,-0.193,-0.047,0.400,0.362,0.386,0.169
ic50_homosapiens_kallikrein7,42,-0.311,-0.117,0.524,0.022,-0.048,0.169
ic50_homosapiens_kinesinspindleprotein,24,0.086,0.126,0.110,0.738,0.748,0.060
ic50_homosapiens_ldlassociatedphospholipasea2,353,0.136,0.157,0.060,0.745,0.745,0.005
ic50_homosapiens_legumain,24,-0.092,-0.033,0.155,0.167,0.177,0.096
ic50_homosapiens_limdomainkinase2,133,-0.058,-0.014,0.117,0.442,0.443,0.017
ic50_homosapiens_lipoxygenase,12,-0.631,-0.494,0.536,-0.021,-0.001,0.168
ic50_homosapiens_liverxreceptorbetalxrbeta,66,-0.057,-0.012,0.117,0.164,0.162,0.060
ic50_homosapiens_lysophosphatidicacidreceptoredg7,70,-0.191,-0.077,0.263,0.060,0.089,0.122
ic50_homosapiens_malonylcoadecarboxylase,335,-0.101,-0.049,0.154,0.283,0.295,0.034
ic50_homosapiens_mammaliantargetofrapamycinmtorc1,3263,-0.074,-0.031,0.107,0.167,0.166,0.003
ic50_homosapiens_mapkinaseerk2,2861,-0.015,0.029,0.096,0.365,0.365,0.007
ic50_homosapiens_matrixmetalloproteinase10,22,-0.130,-0.070,0.187,0.175,0.085,0.312
ic50_homosapiens_melatoninreceptor,271,-0.077,-0.037,0.118,0.099,0.098,0.030
ic50_homosapiens_metabotropicglutamatereceptor5mglur5,1346,-0.055,-0.022,0.073,0.027,0.027,0.006
ic50_homosapiens_microtubuleassociatedprotein2,16,-0.382,-0.129,0.605,0.085,0.084,0.130
ic50_homosapiens_mitogenactivatedproteinkinase9,513,0.012,0.046,0.088,0.412,0.412,0.009
ic50_homosapiens_mitogenactivatedproteinkinasekinasekinasekinase4,65,-0.122,-0.052,0.227,0.226,0.244,0.079
ic50_homosapiens_monoamineoxidaseamaoa,233,-0.193,-0.095,0.324,-0.067,-0.073,0.065
ic50_homosapiens_monoamineoxidasebmaob,274,-0.153,-0.077,0.183,-0.017,-0.026,0.098
ic50_homosapiens_monoglyceridelipase,35,-0.051,0.022,0.199,0.450,0.439,0.069
ic50_homosapiens_monoglyceridelipasemgl,354,-0.011,0.033,0.134,0.339,0.341,0.023
ic50_homosapiens_motilinreceptor,59,-0.011,0.064,0.183,0.362,0.358,0.045
ic50_homosapiens_multidrugandtoxinextrusionprotein1,48,-0.095,-0.055,0.111,0.076,0.069,0.075
ic50_homosapiens_naddependentdeacetylasesirtuin1,439,-0.084,-0.022,0.152,0.245,0.246,0.006
ic50_homosapiens_naddependentproteindeacylasesirtuin5mitochondrial,15,-0.080,-0.011,0.259,0.415,0.428,0.138
ic50_homosapiens_naturalresistanceassociatedmacrophageprotein2,29,-0.024,0.005,0.138,0.250,0.226,0.147
ic50_homosapiens_neurokinin3receptor,302,-0.012,0.037,0.133,0.324,0.325,0.012
ic50_homosapiens_neuronalacetylcholinereceptorproteinalpha4beta4subunit,15,-0.184,-0.090,0.285,-0.073,-0.079,0.161
ic50_homosapiens_neurotensinreceptor,14,-0.189,-0.084,0.236,0.290,0.195,0.217
ic50_homosapiens_nlrp3protein,111,-0.033,-0.002,0.087,0.196,0.199,0.034
ic50_homosapiens_nonreceptortyrosineproteinkinasetyk2,595,-0.140,-0.063,0.215,0.001,0.004,0.034
ic50_homosapiens_nuclearreceptorcorepressor2isoform2,190,-0.091,-0.043,0.146,0.092,0.089,0.024
ic50_homosapiens_nuclearreceptorrorbeta,20,-0.496,0.008,2.468,0.480,0.465,0.161
ic50_homosapiens_nuclearreceptorsubfamily5groupamember2isoform2,111,-0.108,-0.064,0.114,-0.128,-0.124,0.032
ic50_homosapiens_nucleotidebindingoligomerizationdomaincontaining1,405,-0.022,0.002,0.080,0.181,0.181,0.011
ic50_homosapiens_oligopeptidetransportersmallintestineisoform,102,-0.152,-0.032,0.302,0.125,0.139,0.062
ic50_homosapiens_pdgfrbetaplateletderivedgrowthfactorreceptoralpha,208,-0.109,-0.056,0.143,0.182,0.184,0.046
ic50_homosapiens_perilipin1,254,-0.133,-0.100,0.109,0.018,0.013,0.023
ic50_homosapiens_peroxisomeproliferatoractivatedreceptorgamma,56,-0.126,-0.052,0.201,0.031,0.017,0.062
ic50_homosapiens_phenylethanolaminenmethyltransferase,20,-0.164,-0.102,0.204,0.104,0.099,0.121
ic50_homosapiens_phosphatidylinositol4phosphate3kinasec2domaincontainingbetapolypeptide,40,-0.147,-0.066,0.200,0.289,0.325,0.116
ic50_homosapiens_phosphodiesterase3pde3,188,0.031,0.055,0.062,0.497,0.498,0.014
ic50_homosapiens_phosphodiesterasetype4pde4b,16,-0.387,-0.123,0.797,-0.102,-0.104,0.173
ic50_homosapiens_phosphoenolpyruvatecarboxykinasecytosolic,11,-0.005,0.114,0.325,0.786,0.783,0.068
ic50_homosapiens_phosphoinositide3kinasepi3kalpha,264,-0.018,0.003,0.057,0.168,0.168,0.019
ic50_homosapiens_phosphoinositide3kinasepi3kbeta,17,-0.397,-0.137,0.640,0.054,-0.050,0.280
ic50_homosapiens_phosphoinositide3kinasepi3kdelta,20,-0.147,-0.080,0.272,0.147,0.167,0.126
ic50_homosapiens_phosphoinositide3kinasesalphapi3kalpha,2200,-0.078,0.001,0.209,0.324,0.325,0.007
ic50_homosapiens_phosphoinositide3kinasespi3k,409,0.064,0.080,0.045,0.542,0.541,0.008
ic50_homosapiens_phospholipasea2,525,-0.111,-0.069,0.134,0.083,0.058,0.084
ic50_homosapiens_phospholipasedpld,393,0.008,0.029,0.050,0.379,0.380,0.015
ic50_homosapiens_pi4kapi4kap2,15,-0.221,-0.102,0.295,-0.033,-0.054,0.179
ic50_homosapiens_plasmakallikreinpkal,422,-0.170,-0.080,0.210,0.025,0.022,0.020
ic50_homosapiens_polyabindingproteincytoplasmic1,195,-0.203,-0.110,0.284,0.146,0.107,0.118
ic50_homosapiens_potassiumchannelsubfamilykmember9,31,-0.045,0.010,0.171,0.431,0.438,0.113
ic50_homosapiens_pparalphagamma,831,-0.035,-0.010,0.058,0.065,0.064,0.006
ic50_homosapiens_ppardeltagamma,500,-0.051,-0.013,0.096,0.226,0.225,0.011
ic50_homosapiens_prionprotein,232,-0.291,-0.128,0.320,-0.077,-0.098,0.064
ic50_homosapiens_probablednadcdueditingenzymeapobec3a,463,-0.295,-0.193,0.321,0.147,0.138,0.086
ic50_homosapiens_prostaglandindsynthase,228,-0.013,0.055,0.141,0.476,0.476,0.013
ic50_homosapiens_prostaticacidphosphatase,21,-0.148,-0.009,0.653,0.480,0.483,0.159
ic50_homosapiens_proteinfarnesyltransferase,35,-0.334,-0.222,0.370,0.077,0.087,0.080
ic50_homosapiens_proteinfarnesyltransferasepft,418,-0.064,-0.020,0.113,0.191,0.187,0.039
ic50_homosapiens_proteinkinasecepsilon,298,-0.184,-0.127,0.206,0.001,0.000,0.019
ic50_homosapiens_proteinkinasecpkc,144,-0.022,0.007,0.089,0.235,0.235,0.028
ic50_homosapiens_proteintyrosinephosphatase4a3,38,-0.153,-0.065,0.219,0.091,0.101,0.113
ic50_homosapiens_proteintyrosinephosphataseshp2,24,-0.126,-0.043,0.269,0.256,0.268,0.139
ic50_homosapiens_psmd14protein,374,-0.074,-0.043,0.082,0.001,0.003,0.012
ic50_homosapiens_pyroglutamylatedrfamidepeptidereceptor,58,-0.242,-0.164,0.309,0.281,0.323,0.135
ic50_homosapiens_quinonereductase2qr2,13,-0.277,-0.102,0.519,0.220,0.187,0.322
ic50_homosapiens_rafserinethreonineproteinkinase,601,-0.058,0.009,0.184,0.474,0.476,0.020
ic50_homosapiens_rapguaninenucleotideexchangefactor4,34,-0.178,-0.051,0.304,0.102,0.128,0.221
ic50_homosapiens_receptortypetyrosineproteinphosphataseflar,81,-0.208,-0.104,0.247,0.053,0.053,0.045
ic50_homosapiens_receptortypetyrosineproteinphosphatasegamma,18,-0.103,-0.047,0.204,0.256,0.268,0.144
ic50_homosapiens_retinoidxreceptorgammaretinoicacidreceptoralpha,38,-0.129,-0.052,0.187,-0.005,0.012,0.143
ic50_homosapiens_ribosomalproteins6kinasealpha1,22,-0.003,0.045,0.153,0.356,0.388,0.136
ic50_homosapiens_ribosomalproteins6kinasealpha5,72,-0.175,-0.090,0.184,-0.219,-0.216,0.029
ic50_homosapiens_ribosomalproteins6kinasep70s6k,1419,-0.188,-0.106,0.236,0.248,0.248,0.004
ic50_homosapiens_runtrelatedtranscriptionfactor1isoformaml1c,211,-0.343,-0.134,0.463,0.290,0.292,0.026
ic50_homosapiens_scavengerreceptorclassbmember1,29,-0.058,-0.008,0.149,0.210,0.215,0.073
ic50_homosapiens_sentrinspecificprotease1,327,-0.115,-0.080,0.087,-0.019,-0.019,0.011
ic50_homosapiens_serinethreonineproteinkinase33,13,0.002,0.076,0.252,0.491,0.521,0.185
ic50_homosapiens_serinethreonineproteinkinaseauroraa,1511,-0.061,-0.025,0.095,0.225,0.224,0.006
ic50_homosapiens_serinethreonineproteinkinaseaurorab,1415,-0.034,-0.010,0.069,0.200,0.199,0.005
ic50_homosapiens_serinethreonineproteinkinaseaurorac,20,0.078,0.115,0.158,0.528,0.532,0.105
ic50_homosapiens_serinethreonineproteinkinaseendoribonucleaseire1alpha,272,-0.113,-0.034,0.175,0.115,0.116,0.011
ic50_homosapiens_serinethreonineproteinkinasehaspin,11,-0.395,-0.327,0.616,0.174,0.136,0.287
ic50_homosapiens_serinethreonineproteinkinaseplk1,620,-0.125,-0.063,0.164,0.170,0.171,0.020
ic50_homosapiens_serinethreonineproteinkinaserio2,24,-0.159,-0.084,0.214,-0.214,-0.227,0.137
ic50_homosapiens_serinethreonineproteinkinasesmg1,11,-0.243,-0.030,0.594,0.809,0.834,0.102
ic50_homosapiens_serinethreonineproteinphosphatase2bcatalyticsubunitalphaisoform,22,-0.161,-0.084,0.192,-0.288,-0.356,0.329
ic50_homosapiens_shctransformingprotein1,18,-0.143,-0.075,0.201,0.242,0.263,0.211
ic50_homosapiens_sodiumchannelproteintypeiialphasubunit,17,0.102,0.258,0.488,0.631,0.699,0.243
ic50_homosapiens_sodiumdependentdopaminetransporter,166,-0.085,-0.014,0.155,0.174,0.175,0.019
ic50_homosapiens_sodiumhydrogenexchanger1,290,0.061,0.080,0.048,0.494,0.493,0.009
ic50_homosapiens_solutecarrierfamily22member3,11,-0.254,-0.141,0.403,0.154,0.238,0.292
ic50_homosapiens_solutecarrierfamily22member6,14,-0.163,-0.133,0.228,0.004,-0.075,0.313
ic50_homosapiens_sphingosine1phosphatereceptor1s1p1,477,-0.065,-0.031,0.085,0.042,0.055,0.045
ic50_homosapiens_sphingosine1phosphatereceptor2,291,-0.107,-0.026,0.182,0.471,0.491,0.062
ic50_homosapiens_sphingosinekinase2,49,0.058,0.124,0.145,0.574,0.575,0.041
ic50_homosapiens_steroid11betahydroxylasecyp11b1,774,-0.083,-0.038,0.125,0.071,0.075,0.026
ic50_homosapiens_sumosentrinspecificpeptidasefamilymember8,1130,-0.032,-0.007,0.058,0.118,0.118,0.007
ic50_homosapiens_tak1tab1,61,0.030,0.092,0.151,0.462,0.465,0.031
ic50_homosapiens_tcellproteintyrosinephosphatasetcptp,472,-0.003,0.019,0.063,0.246,0.246,0.012
ic50_homosapiens_tgfbetareceptortypei,191,-0.115,-0.067,0.125,-0.071,-0.079,0.059
ic50_homosapiens_thrombintrypsin,466,-0.081,-0.031,0.110,0.000,-0.007,0.035
ic50_homosapiens_transcriptionfactorstat1,77,-0.179,-0.079,0.275,0.078,0.178,0.293
ic50_homosapiens_transientreceptorpotentialcationchannelsubfamilyvmember3,228,-0.241,-0.187,0.228,-0.038,-0.039,0.022
ic50_homosapiens_trypsin,424,-0.119,-0.084,0.097,-0.161,-0.163,0.015
ic50_homosapiens_tumornecrosisfactortnfalpha,1092,0.060,0.094,0.070,0.530,0.529,0.004
ic50_homosapiens_tyrosineproteinkinasebmx,24,-0.013,0.080,0.215,0.589,0.594,0.090
ic50_homosapiens_tyrosineproteinkinasejak2,3299,-0.024,0.008,0.079,0.232,0.232,0.003
ic50_homosapiens_tyrosineproteinkinasejak3,2121,-0.031,-0.009,0.060,0.132,0.132,0.008
ic50_homosapiens_tyrosineproteinkinaselyn,195,0.009,0.066,0.146,0.356,0.358,0.020
ic50_homosapiens_tyrosineproteinkinasereceptorflt3,208,0.042,0.115,0.154,0.613,0.613,0.014
ic50_homosapiens_tyrosineproteinkinasesyk,2996,-0.286,-0.207,0.309,0.256,0.256,0.004
ic50_homosapiens_tyrosineproteinkinaseyesyes,63,-0.068,-0.001,0.160,0.228,0.213,0.086
ic50_homosapiens_tyrosineproteinphosphatasenonreceptortype5isoforma,248,-0.253,-0.069,0.496,0.146,0.172,0.069
ic50_homosapiens_ubiquitinconjugatingenzymee2n,630,-0.140,-0.109,0.104,0.127,0.128,0.007
ic50_homosapiens_udpglucuronosyltransferase2b7,65,-0.080,-0.014,0.194,0.858,0.858,0.010
ic50_homosapiens_vascularendothelialgrowthfactorreceptor,1010,-0.006,0.024,0.070,0.349,0.348,0.004
ic50_homosapiens_vasopressinreceptor,125,-0.080,-0.029,0.108,0.188,0.184,0.026
ic50_homosapiens_vegfr2kdrvascularendothelialgrowthfactorreceptor2,27,0.027,0.108,0.197,0.518,0.535,0.111
ic50_homosapiens_vegfreceptor2andstemcellgrowthfactorreceptorkdrandkit,224,-0.106,-0.034,0.191,0.113,0.110,0.026
ic50_homosapiens_vesicularacetylcholinetransporter,66,-0.008,0.020,0.082,0.288,0.269,0.069
ic50_homosapiens_voltagegatedttypecalciumchannel,500,0.015,0.056,0.114,0.383,0.382,0.007
ic50_humancytomegalovirusstrainad169_humanherpesvirus5dnapolymerase,53,-0.045,-0.012,0.104,0.181,0.172,0.067
ic50_humanherpesvirus1_thymidinekinase,57,-0.075,-0.006,0.190,0.283,0.288,0.065
ic50_humanherpesvirus2strainhg52_humanherpesvirus2protease,35,-0.179,-0.093,0.206,-0.147,-0.137,0.080
ic50_humanherpesvirus4type2_bzlf2,815,-0.068,-0.037,0.078,0.049,0.049,0.006
ic50_humanimmunodeficiencyvirus1_envelopeglycoprotein,61,-0.072,-0.028,0.106,0.120,0.108,0.071
ic50_humanimmunodeficiencyvirus1_hiv1reversetranscriptasemutantk103n,54,0.023,0.065,0.110,0.538,0.535,0.037
ic50_humanimmunodeficiencyvirus1_hiv1reversetranscriptasernaseh,13,-0.238,-0.109,0.522,0.120,0.075,0.291
ic50_humanimmunodeficiencyvirus1_humanimmunodeficiencyvirustype1protease,1761,-0.116,-0.046,0.168,0.117,0.116,0.008
ic50_humanimmunodeficiencyvirus_hiv1reversetranscriptase,18,-0.113,-0.043,0.213,0.107,0.106,0.235
ic50_humanimmunodeficiencyvirus_integrase,491,0.035,0.076,0.124,0.476,0.476,0.008
ic50_humanimmunodeficiencyvirustype1groupmsubtypebisolatepcv12_humanimmunodeficiencyvirustype1tatprotein,23,-0.157,0.051,0.496,0.450,0.482,0.128
ic50_influenzaavirusstrainasingapore11957h2n2_neuraminidasea,45,-0.044,-0.003,0.116,0.498,0.505,0.045
ic50_ixodesricinus_asparaginylendopeptidaseae,54,-0.058,-0.009,0.112,0.392,0.391,0.067
ic50_lactobacilluscasei_dihydrofolatereductase,180,-0.096,-0.041,0.132,0.114,0.116,0.022
ic50_macacafascicularis_dopaminetransporter,80,-0.225,-0.174,0.202,-0.086,-0.088,0.068
ic50_marthasteriasglacialis_cyclindependentkinase1cdk1,350,0.027,0.046,0.053,0.441,0.440,0.011
ic50_musmusculus_abhydrolasedomaincontainingprotein6,36,-0.103,-0.046,0.158,0.218,0.218,0.088
ic50_musmusculus_alk2,28,-0.077,-0.011,0.156,0.288,0.284,0.117
ic50_musmusculus_aminopeptidaseb,11,-0.193,-0.083,0.275,0.300,0.283,0.213
ic50_musmusculus_anandamideamidohydrolase,80,-0.137,-0.081,0.158,-0.148,-0.201,0.183
ic50_musmusculus_campandcampinhibitedcgmp35cyclicphosphodiesterase10a,82,-0.010,0.029,0.099,0.597,0.598,0.028
ic50_musmusculus_ccchemokinereceptortype2,61,-0.051,-0.003,0.143,0.702,0.701,0.022
ic50_musmusculus_deoxycytidinekinase,15,-0.159,-0.001,0.376,0.517,0.517,0.219
ic50_musmusculus_dihydroorotatedehydrogenase,65,-0.168,-0.099,0.205,0.192,0.199,0.071
ic50_musmusculus_dualspecificityphosphatasecdc25b,14,-0.039,0.029,0.269,0.401,0.415,0.240
ic50_musmusculus_gartransformylase,11,-0.256,-0.133,0.310,0.070,0.078,0.183
ic50_musmusculus_glucagonreceptor,75,-0.249,-0.204,0.172,-0.060,-0.063,0.056
ic50_musmusculus_histoneargininemethyltransferasecarm1,29,-0.166,-0.105,0.204,0.102,0.014,0.212
ic50_musmusculus_histonedeacetylase6hdac6,15,-0.275,-0.148,0.383,-0.428,-0.478,0.309
ic50_musmusculus_insulinlikegrowthfactor1receptor,24,-0.021,0.091,0.393,0.486,0.514,0.123
ic50_musmusculus_macrophagecolonystimulatingfactor1receptorcfms,208,-0.054,-0.009,0.152,0.284,0.273,0.033
ic50_musmusculus_mapkinasep38,218,0.000,0.043,0.079,0.446,0.446,0.014
ic50_musmusculus_matrixmetallopeptidase13mmp13,77,-0.012,0.021,0.087,0.483,0.482,0.043
ic50_musmusculus_melaninconcentratinghormonereceptor1,58,-0.032,0.012,0.110,0.288,0.304,0.066
ic50_musmusculus_melanocortinreceptor4,11,-0.141,-0.003,0.352,0.642,0.614,0.156
ic50_musmusculus_mitogenactivatedproteinkinase1,400,-0.078,-0.046,0.077,-0.002,-0.002,0.011
ic50_musmusculus_monoglyceridelipasemgl,44,-0.136,-0.083,0.181,-0.033,-0.044,0.111
ic50_musmusculus_nuclearreceptorrorgamma,28,-0.097,-0.021,0.191,0.223,0.240,0.095
ic50_musmusculus_oprk1,41,-0.062,-0.002,0.166,0.389,0.388,0.071
ic50_musmusculus_pdgfrbetaplateletderivedgrowthfactorreceptoralpha,54,-0.172,-0.081,0.287,0.364,0.431,0.158
ic50_musmusculus_plateletderivedgrowthfactorreceptor,106,-0.110,-0.056,0.143,-0.008,-0.009,0.065
ic50_musmusculus_polyadpribosepolymerase2parp2,57,0.027,0.101,0.178,0.536,0.543,0.051
ic50_musmusculus_prostanoiddpreceptor,74,0.144,0.187,0.095,0.752,0.752,0.016
ic50_musmusculus_prostanoidep3receptor,102,0.076,0.112,0.089,0.767,0.765,0.019
ic50_musmusculus_purinergicreceptorp2y2,14,-0.020,0.113,0.502,0.822,0.825,0.062
ic50_musmusculus_seprase,93,-0.041,-0.017,0.072,0.121,0.120,0.039
ic50_musmusculus_serpinh1,22,-0.670,-0.564,0.618,0.147,0.153,0.108
ic50_musmusculus_transcriptionfactorstat3,116,-0.225,-0.141,0.314,0.653,0.650,0.012
ic50_musmusculus_uridinephosphorylase1,29,0.006,0.046,0.112,0.686,0.690,0.076
ic50_mycobacteriumtuberculosis_epoxidehydrolasebehb,12,-0.217,-0.070,0.420,0.113,0.145,0.375
ic50_mycobacteriumtuberculosis_fructosebisphosphatealdolase,114,-0.204,-0.122,0.244,0.104,0.098,0.028
ic50_mycobacteriumtuberculosis_serinethreonineproteinkinasepknb,18,0.038,0.076,0.159,0.502,0.501,0.178
ic50_mycobacteriumtuberculosish37rv_dtdp4dehydrorhamnose35epimerasermlc,367,-0.061,-0.030,0.071,0.008,0.007,0.011
ic50_onchocercavolvulus_chitinase,20,-0.133,-0.096,0.239,0.227,0.227,0.146
ic50_oryctolaguscuniculus_arachidonate15lipoxygenase,120,0.055,0.079,0.064,0.664,0.666,0.016
ic50_oryctolaguscuniculus_cholesterylestertransferprotein,93,0.029,0.058,0.082,0.706,0.704,0.021
ic50_oryctolaguscuniculus_glycogenphosphorylasemuscleform,388,-0.159,-0.094,0.192,0.069,0.070,0.015
ic50_oryctolaguscuniculus_voltagegatedltypecalciumchannelalpha1csubunit,189,-0.008,0.023,0.072,0.438,0.441,0.024
ic50_plasmodiumfalciparum_dihydroorotatedehydrogenasedhodh,304,-0.069,-0.020,0.112,0.159,0.162,0.023
ic50_plasmodiumfalciparum_enoylacpreductasepfenr,21,-0.165,-0.100,0.230,0.227,0.205,0.213
ic50_plasmodiumfalciparum_glucose6phosphate1dehydrogenase,66,-0.123,-0.005,0.303,0.267,0.271,0.046
ic50_plasmodiumfalciparumisolate3d7_farnesylpyrophosphatesynthase,38,-0.215,-0.107,0.543,0.134,0.179,0.130
ic50_plasmodiumfalciparumisolatek1thailand_dihydrofolatereductasethymidylatesynthasedhfrtsmutantkicb1,289,-0.050,-0.020,0.088,0.130,0.132,0.017
ic50_pneumocystiscarinii_dihydrofolatereductasedhfr,792,-0.025,0.000,0.055,0.342,0.343,0.009
ic50_porcelliumfiumanum_glycogensynthasekinase3beta,19,-0.120,-0.027,0.230,0.184,0.165,0.194
ic50_porcelliumfiumanum_pepsina,59,-0.146,-0.070,0.217,0.574,0.578,0.040
ic50_pseudomonasaeruginosa_peptidedeformylase,35,-0.139,-0.049,0.263,0.182,0.175,0.106
ic50_rattus_agtr1,15,-0.165,-0.019,0.470,0.466,0.459,0.144
ic50_rattus_cholecystokininreceptor,1107,-0.063,-0.030,0.103,0.227,0.227,0.006
ic50_rattus_cox1,30,-0.203,-0.081,0.307,0.352,0.349,0.095
ic50_rattus_histamineh1receptor,22,-0.191,-0.125,0.178,-0.313,-0.317,0.124
ic50_rattus_muscarinicreceptorm1andm2,452,-0.138,-0.064,0.171,-0.096,-0.095,0.036
ic50_rattus_p2x2p2x3receptor,99,-0.105,-0.057,0.124,-0.069,-0.083,0.082
ic50_rattus_serotonin3a5ht3a3b5ht3breceptor,313,-0.058,-0.016,0.094,0.193,0.195,0.041
ic50_rattusnorvegicus_acetylcholinesteraseandbutyrylcholinesteraseacheandbche,1446,-0.028,-0.001,0.064,0.151,0.150,0.006
ic50_rattusnorvegicus_acetylcoacarboxylase1acc1,120,0.043,0.074,0.081,0.665,0.666,0.022
ic50_rattusnorvegicus_alphaadrenergicreceptor1aand1b,14,-0.184,-0.083,0.235,-0.387,-0.449,0.267
ic50_rattusnorvegicus_ccchemokinereceptortype1,19,-0.137,-0.051,0.223,0.216,0.221,0.130
ic50_rattusnorvegicus_cjunnterminalkinase3,35,-0.086,-0.027,0.165,0.129,0.096,0.115
ic50_rattusnorvegicus_deltakappaopioidreceptor,358,-0.132,-0.064,0.192,-0.060,-0.060,0.014
ic50_rattusnorvegicus_dipeptidylpeptidaseiv,190,0.084,0.118,0.096,0.641,0.642,0.013
ic50_rattusnorvegicus_endothelinconvertingenzyme1ece,68,0.117,0.146,0.093,0.590,0.578,0.055
ic50_rattusnorvegicus_estrogenreceptor,29,-0.075,-0.007,0.152,0.300,0.328,0.106
ic50_rattusnorvegicus_gabatransporter1,278,-0.174,-0.079,0.243,0.082,-0.021,0.217
ic50_rattusnorvegicus_glucocorticoidreceptor,92,-0.005,0.029,0.080,0.279,0.282,0.041
ic50_rattusnorvegicus_glutamatecarboxypeptidaseii,32,-0.110,-0.058,0.158,0.030,0.018,0.181
ic50_rattusnorvegicus_glutamatenmdareceptorsubunitepsilon2zeta1,217,-0.099,-0.034,0.161,0.654,0.661,0.051
ic50_rattusnorvegicus_glutamatereceptorionotropicnmda2c,13,-0.226,-0.055,0.618,0.156,0.177,0.239
ic50_rattusnorvegicus_glycinereceptoralpha1chain,20,-0.108,-0.018,0.191,0.541,0.566,0.143
ic50_rattusnorvegicus_glycinetransporter2,47,-0.148,-0.080,0.185,0.144,0.147,0.090
