n_harmonics,base_freq,magnitudes,instruments
7,1.8348933525216715,"[ 0.68152512 -2.0742712   0.59921296  0.56116489 -0.71366284  0.07740625
  0.58766788]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
1.4775190674100944,2.4772858084773324
1.4802496205211488,2.496742099561585
1.4835398563108413,2.4910036399299074
1.4835430782702774,2.527705406694617
1.4910685547487956,2.5386488528278472
1.4910852171280355,2.5029699159611254
1.5012447272562977,2.5192405508457694
1.5028801408608041,2.4672842610120997
1.5041103291623275,2.511142173417263
1.5058913563885525,2.439847798108359
1.5080333939706385,2.4678060900868157
1.527182709558991,2.3131188612622853
1.5350859461456334,2.207269890214441
1.535505961655515,2.2059592552425737
1.5385816979079987,2.211451045925562
1.5463186501012043,2.0429284507006424
1.5469567744356825,2.074716939625423
1.5493292123136522,2.013815503078615
1.553004947676186,2.0289380669657935
1.5566157716671505,1.961936985201981
1.5582660714882568,1.8821120664436117
1.5605991583560366,1.8168184736910167
1.57802945722535,1.4977311961505961
1.5785785120159552,1.453252213450032
1.5789371664738496,1.4404414705597703
1.58182087076288,1.39185243800777
1.5840919686470603,1.3637498569220212
1.58576367826217,1.313100136280803
1.5864534329631264,1.2907695082393438
1.5887756791970258,1.214039694283581
1.604037524663843,0.856801460780481
1.6072029866531494,0.768353235090558
1.608006576246825,0.7277576883553596
1.6118645978302935,0.6542015708367968
1.6233344770462592,0.31196583286925017
1.6268510418225262,0.1988993411503175
1.629378844864533,0.07666864782203231
1.6303737997113252,0.09745400428903532
1.6325175589915508,0.04813453888559644
1.6400898329017028,-0.18241748207989208
1.644596827642923,-0.2897597619201239
1.646696702955099,-0.37471254981340996
1.6532437919001381,-0.4972732008535315
1.6602021994617644,-0.7357065306753928
1.6681893143348452,-0.9116520033544029
1.6715971022698977,-1.0457912718935762
1.679796264120701,-1.2739862090127116
1.6818674948974746,-1.2884882815643421
1.6821992611192682,-1.2847518015295925
1.686827066648922,-1.4262475287649354
1.6914659832853403,-1.5103959807700018
1.7092474041777503,-1.910505859113758
1.7092685091894033,-1.8798035483918807
1.7147832313532785,-2.009643769362652
1.7154534024594392,-1.995506850066391
1.7209675468840544,-2.115514563527196
1.7342538106959475,-2.3077010344315445
1.7464720377707161,-2.4121581275735933
1.747310617408056,-2.417730004201091
1.7474892921746807,-2.439724885322522
1.7502175946520504,-2.391521144752126
1.7547289819348144,-2.456101525674165
1.7564295032066575,-2.4400430227830405
1.7695273375541403,-2.52020486424134
1.7792580568293062,-2.457027323661236
1.7796985133862089,-2.5008335004080884
1.7824866047978913,-2.5078315819392887
1.7884552714039694,-2.441343985881499
1.7991001623613334,-2.385347556490902
1.7992563461536868,-2.35417244751822
1.805146030608908,-2.289915545505163
1.8094926436070446,-2.237858630321916
1.8120313129025734,-2.2189862584673237
1.8241773896332516,-2.0015723358434703
1.8340727262691914,-1.7528322241777445
1.8381570770316387,-1.6728650272029448
1.844161705266096,-1.5419902021584901
1.8453943088021578,-1.4954878742779976
1.8553143585477043,-1.2061163345757888
1.857687108501148,-1.1566114045896903
1.866446599016486,-0.8886832439459669
1.8697481082766068,-0.8268752339065842
1.8699839233799027,-0.7929520683449824
1.8734892832321535,-0.6722998945685238
1.8793005012448383,-0.4940802949268233
1.8843642012354582,-0.3307333873152289
1.8904368366117277,-0.09478515077636679
1.895591834414816,0.06132844927388591
1.9019243394194811,0.22303710336425336
1.9022289244579493,0.3234962247994241
1.9035763523376756,0.30319730878802226
1.9128885839165957,0.6285539279504222
1.9279610745328881,1.2404975017549102
1.9332177116139873,1.370514511555664
1.9529068972402186,2.0240828598073284
1.9538872119395405,2.1039668203306685
1.9617910305859532,2.3325788237976557
1.9686547218692292,2.547208413873369
1.9722091912450281,2.645415900277315
1.9930386398733102,3.182222750519598
1.996636175160016,3.298810616763448
2.0008955985435186,3.3903998409634486
2.012390521576461,3.551685806652678
2.0188675511453713,3.723389813705453
2.029469127535256,3.8089416210884184
2.0344742712440986,3.871079529146101
2.034773485791426,3.9071760199493313
2.0376077762789553,3.9178558660922334
2.0498271395975385,3.9999269030132893
2.05765264488579,3.9922006355070714
2.075109924227281,3.966708016017121
2.0758257928691703,3.921761256890217
2.0781443360790224,3.931033678867117
2.0786899239171976,3.935946528294231
2.080347345644923,3.959427955229397
2.0806803239956846,3.9007649500577406
2.0892668144970177,3.8450301619042775
2.093173080258749,3.8364453454735887
2.0969158370620056,3.7955662270827926
2.109555528348091,3.549945564703866
2.1207915381605247,3.3592482456602215
2.1285602730108986,3.1337493903927998
2.1311397742706264,3.0657802922427995
2.1377576681671204,2.8977809651615813
2.13851749155089,2.917788744334241
2.139028890950698,2.9126934207045303
2.1397394735474204,2.8702128613892115
2.144763396755078,2.705287040540266
2.147755114305637,2.669513756302414
2.1561187222904525,2.374311538164726
2.16527655261262,2.12912717029828
2.165290898600884,2.10027612008326
2.1943788189295335,1.1575221530258542
2.2153697903388014,0.46132967662588764
2.216384335650396,0.40930243769274205
2.232722217470754,-0.06667775639323155
2.248120728214092,-0.5491898775746692
2.2487975662192214,-0.5632631807918188
2.258157512021633,-0.8502511514520966
2.2614682581178602,-0.9210504029235939
2.2624119646623564,-0.9368902912876286
2.272053666344247,-1.2329822711295566
2.2733281749762977,-1.2138472317241096
2.2748834124785278,-1.2410089743581365
2.2791064188699934,-1.3412232484350146
2.2853751697559312,-1.4360718262678678
2.2876605520863365,-1.501730656590442
2.290637537078407,-1.5726739501872276
2.2940435098430827,-1.6547791779377925
2.3023416354195403,-1.7099798836867797
2.3198156190770156,-1.9853162438044016
2.351331550805308,-2.1011074986305998
2.3566864054200263,-2.0192897707025783
2.3577643331082037,-2.052243666272101
2.3610791313314516,-2.1007651100494633
2.3722931162708463,-1.988803614600537
2.3761002827207376,-1.9659789689808984
2.3834930285437945,-1.863491592107104
2.402596135498401,-1.6126708642055858
2.403400705391048,-1.5772106088128732
2.4047850714934977,-1.597007968346121
2.4067393136988624,-1.5307253397617024
2.412639812351772,-1.481483204750471
2.4135261526946925,-1.4560013506593565
2.428272605880017,-1.128503475347729
2.431800453844353,-1.1034047009180443
2.4349917777265366,-0.9992697271211105
2.4371302749604213,-0.9534002475957725
2.454441733817685,-0.5569056676171855
2.4570238341303954,-0.5165785307471645
2.460607356915558,-0.42545502447253797
2.4651844342953293,-0.3452236464980961
2.4737868104786616,-0.13167945783587273
2.4778099244212664,-0.006281791619023883
2.4812046691278837,0.057698616846921506
2.4854351701890103,0.11611099564135278
2.4862178302813254,0.15324072451137113
2.4904725413890416,0.25738246456665104
2.4910479411998097,0.22582749249977044
2.4967619851458505,0.3780500266210427
2.4977409816895593,0.42652303797371094
2.499152177481399,0.44653192534135255
2.5037434981865347,0.5620351097161794
2.506274418157423,0.6317693264548863
2.5081032869726014,0.6326532306941963
2.509709767901236,0.7388671862371035
2.514224017249658,0.8287612633769224
2.518487910076697,0.8578668244688472
2.5222303278650893,0.9381614905741769
2.538375266119748,1.2432040821750254
2.540234390499248,1.2579186085445706
2.54348000343197,1.2972266135012274
2.557531494086602,1.55815792502329
2.5592057500541285,1.6047416814174411
2.569078300187475,1.6764030904835214
2.584747443882401,1.8427256798899652
2.5873389873406305,1.8669644264634389
2.5908230845449474,1.903404570384917
2.591899675335732,1.9484290769175094
2.5932515229667032,1.9044375730107828
2.5976682042451094,1.955718030554397
2.597693707034926,1.9373160890730787
2.5977542243241727,1.955118721252862
2.6061311016217354,1.9934660906738393
2.6119602735363294,1.991124709495936
2.6230624071861666,2.0236452572536106
2.63776132942881,1.988358585037576
2.6387482372649433,1.9795588207731647
2.638879488298123,2.0156441380686774
2.647288295764292,1.9604569670406873
2.6501162079051443,1.9244230419888442
2.651044879267017,1.9659702428685029
2.6556444090901454,1.933726164812785
2.669858301179983,1.8215173689267188
2.671502878680334,1.7998274482652894
2.6843368065178677,1.6845528535183985
2.697671623009928,1.5687901189599198
2.7068762673555513,1.4999264155579342
2.7108836172374495,1.4686301053218649
2.7190383208312197,1.3640698029419622
2.7327386158864977,1.2185394218768753
2.7391257175798014,1.1550161351047272
2.741376249713799,1.145253794111728
2.7433636921169713,1.1483650784383768
2.7450836254548676,1.102173795093813
2.746877310279828,1.0855780550909722
2.749814945974105,1.014960042401592
2.757340585317329,0.9586872021108795
2.7584042091597123,0.9194427601380872
2.7655345203960007,0.8610600958814064
2.7747925926067216,0.7439618157501756
2.779362498372815,0.7260411209020536
2.7811324294442983,0.6859558392728689
2.7876826258898237,0.6651241479534356
2.793156307559557,0.5857345313906402
2.802290991708057,0.6024991868145517
2.8159585844486283,0.47900193858497536
2.817053363455443,0.50546606363935
2.8282446602385374,0.4032122529815971
2.8297089214072466,0.43197768113723395
2.8356835323793295,0.4219440733515833
2.840090234330673,0.35858966672776904
2.840472100040137,0.38890322338870925
2.8443848839851382,0.4010440883603026
2.8516062914215743,0.39834446409644836
2.8516823061089642,0.4175697769216282
2.8528682381344055,0.4134305347240144
2.8529961688073024,0.38640492596573894
2.8731169340147344,0.4045555875582381
2.874855793500174,0.3802541185957031
2.875886898076157,0.3539970818785245
2.8763703700968035,0.4426301945424489
2.880969707585244,0.4439570958391017
2.8854389243281826,0.43373065020767015
2.90680519243484,0.4616785388737357
2.912364278377134,0.49267385674251946
2.9155050621803955,0.5061985719076697
2.918788337323563,0.5481453729858219
2.9222198368235466,0.5448366831909586
2.9230356527844883,0.5504858607841507
2.9246248729188533,0.534402451164131
2.9337005311715263,0.5519153804277188
2.938780540389736,0.6262535481160384
2.952697353288457,0.6572163126441944
2.95510123163913,0.6960668584506358
2.9614625490649686,0.734134818813876
2.9627010240839873,0.7244639487565769
2.967341901991513,0.764373048579632
2.9678804503300995,0.7188659394575235
2.968277406881316,0.7631939467285592
2.980053657743083,0.7585899652696028
2.9800916440020195,0.7509631823663235
2.994357386679795,0.741863362491497
