n_harmonics,base_freq,magnitudes,instruments
6,1.344303469069188,"[ 1.23486335e+00  6.17006139e-04 -1.13497831e-01 -1.28330105e-01
  1.23607443e-01  2.37806744e-01]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
1.4250909128449862,-3.171659374463721
1.4351620654991617,-3.211592195907142
1.4408400824397134,-3.2024900802850267
1.4419438196984737,-3.215257119999105
1.443247950135186,-3.213510749392983
1.444194714595282,-3.235116130825157
1.4488335993244394,-3.228522952526936
1.4524571820213117,-3.224236309109014
1.4531676511751597,-3.2207151400893124
1.4538561045676417,-3.2311561748973268
1.4574168388588316,-3.234461678598755
1.4639203716897642,-3.240792682213792
1.4642624230251347,-3.2286296530383796
1.4644729958536615,-3.2194050865995405
1.466128875446704,-3.2208873684626487
1.485945379140719,-3.1803413001101295
1.498269861173494,-3.12369353069825
1.5033262956890177,-3.10877017804913
1.5102735918233137,-3.07508951397838
1.5359563947836161,-2.9071474180354144
1.5406374186086156,-2.8760824556026265
1.5407523013465942,-2.8551737844893466
1.5423486747618211,-2.8498227824885847
1.5426462522453424,-2.878385970537733
1.5514291237387203,-2.7829707691212486
1.5541668567442972,-2.7621083490488285
1.5545584201909248,-2.7736264623153777
1.5581922588087114,-2.722631323245046
1.57749125045535,-2.529742552689584
1.5863062914319643,-2.433250126400414
1.586833926558139,-2.441664658763546
1.588906553648978,-2.407082560656845
1.5987434786260808,-2.300095839740158
1.6090654187008493,-2.1881591196940904
1.6208537162184982,-2.0437010456886333
1.6265166413564467,-1.9639767450490102
1.6301656889667075,-1.9334883367318783
1.6339068144267364,-1.8815544786184952
1.6466967827036942,-1.7184744324877173
1.6475385872531962,-1.7261515411435784
1.6483071912476621,-1.6962482611926084
1.6546193202413404,-1.6134159905373364
1.6641926992312879,-1.4985214344321867
1.6655243867426712,-1.466623401305253
1.671650795834692,-1.4139144936705674
1.6777478330468618,-1.3181822373410081
1.6779943247865265,-1.319559972004163
1.6788906182065695,-1.3089534840413488
1.6843994293046922,-1.2306192349001872
1.6993280195856952,-1.0496657597416086
1.707428285999133,-0.9407084804243846
1.7182123565096958,-0.815498034396254
1.723156466727029,-0.7521253206652714
1.723945643435627,-0.7277209339308328
1.7256840875952424,-0.7376911624803469
1.7383904298185993,-0.5805248674739799
1.7773646146214244,-0.16738598506239
1.7843876788787476,-0.10037674793842094
1.7878470775828426,-0.08035948901784365
1.7954591559531918,-0.029577371339127374
1.797286687378179,-0.011404358175363555
1.8098104963533928,0.09347994591381883
1.8254918477480642,0.1740644771298755
1.8313664063454995,0.2265960640895043
1.8326300566204203,0.21801404655475315
1.835051700708334,0.24171570490949182
1.839356804216635,0.266747813014442
1.8397895268881754,0.2804735636483811
1.8498335293715185,0.3133361481787957
1.8507067461392115,0.31586043747645853
1.8575081067654438,0.33017594086177465
1.8585057676459957,0.3461735111915756
1.858589911990359,0.36181638146757333
1.8587547792509689,0.34395647272393626
1.8606555267268678,0.3631004873667594
1.8649373855475107,0.36984380121900906
1.8693854830438266,0.3914783041001161
1.8701695124148854,0.3933848023188236
1.8730689410493486,0.3795240481842459
1.8799090795110907,0.4040974492302041
1.8817629752738894,0.410765288790537
1.8860045466974427,0.39979155028492414
1.8907927510822011,0.4268377297636578
1.892337847901282,0.4248586140452155
1.9033635793643109,0.4216677014340962
1.9040228666227978,0.4200663073267305
1.9068040150637957,0.4335134108220031
1.9077542335834297,0.43253947027852224
1.9115251920468808,0.4271561775903608
1.913487296412299,0.43311706434038805
1.9144297127715806,0.4322970203588903
1.9162993137355153,0.4150738705620945
1.9185976576633417,0.4138543957678201
1.9271215474065206,0.40002434844753865
1.9355201446680406,0.3751346457542159
1.9355780162625775,0.36339708284899
1.9400825145646676,0.3773616098339672
1.9447559745358065,0.37663842833860267
1.9458651692114763,0.3597361793748619
1.9527767418209852,0.32425140931211827
1.9610698167221212,0.2972221771868866
1.9643039704775118,0.30757537763893333
1.974674941852136,0.25050113530170337
1.9941291092957076,0.15022341081864626
1.9983332807077092,0.09952132186796574
2.001355324909837,0.10091332475110257
2.0056192355322278,0.07086775361944235
2.0097969338546617,0.03817619174292107
2.010572349812647,0.04872978704301937
2.033129765879143,-0.1107795088338291
2.037920071038198,-0.16592710529178914
2.0391342010671965,-0.16499808800881022
2.0427173460204706,-0.19383175161270944
2.051530841774408,-0.2459242315994462
2.054986452120761,-0.29750623206689697
2.0574490835600523,-0.3352722239182513
2.0600722924645165,-0.3282044230948179
2.060776781194713,-0.3253848118535148
2.0634301693185373,-0.3738421642951708
2.0742587418970775,-0.4541935595719863
2.0954650194984588,-0.6144946771645556
2.1077216720840646,-0.7556434305784393
2.1105791757923207,-0.7477819085862695
2.116113732988107,-0.8207486735479057
2.1241796762345144,-0.8793640313762775
2.141927546685894,-1.047066454817244
2.1423190911518146,-1.0461448902427015
2.1474883094711554,-1.0842088449195655
2.1551950794802615,-1.1542086009401868
2.157056425847262,-1.178328009550845
2.1620958443674185,-1.2257511003158996
2.167523636294388,-1.269023117059186
2.1738265788998,-1.3063578786807102
2.189952914398952,-1.4377291008925213
2.1963555196097992,-1.4763716423335773
2.1983983192019965,-1.487217151790319
2.2056766648858357,-1.5503991739562502
2.2154382175655574,-1.6095709769048272
2.219449118101581,-1.6411175023130018
2.22222943439487,-1.6565648565558293
2.2286371049464746,-1.7142597732258607
2.2292058014612923,-1.7161373824066113
2.232611911396022,-1.7470031839443456
2.23305872341537,-1.7511348041866581
2.237071516615501,-1.7710045712059947
2.2398840031356197,-1.7948530311851958
2.2425115032978713,-1.8017468267480368
2.2443453583201176,-1.8201551553353972
2.248038056408931,-1.8381874718170352
2.249047535621357,-1.8337854158399247
2.2490483526430545,-1.851999277100365
2.260854931337329,-1.9078282737385075
2.2727423546874093,-1.9616045266156268
2.277564506131263,-1.9936145137861805
2.281453218206292,-2.00180446636069
2.2935454443556127,-2.0604967772695115
2.2953504044745987,-2.0717059402233162
2.3012535720716176,-2.112702102485463
2.3032284540776535,-2.104097001195758
2.3045893903018673,-2.124765004357314
2.310189208547185,-2.137026198804664
2.322211511191137,-2.1753052665020247
2.3475429535304926,-2.266399937375456
2.361043836379811,-2.283768128979807
2.384526696204725,-2.3287306975925635
2.385632342224156,-2.30835962079894
2.3872711182258417,-2.329668540986426
2.393580148308663,-2.323510590802521
2.407978122551901,-2.335525221621486
2.4151157488865085,-2.3194438033414992
2.420964972003868,-2.3516952180697643
2.427738644462538,-2.3557140617304073
2.4291790798910267,-2.3159532669210074
2.4349563129369356,-2.3331700407306015
2.4455738789409587,-2.321210787667196
2.457725156818209,-2.311958225323547
2.458657587730336,-2.3360268491721885
2.459186470942689,-2.3314890521456837
2.460621833098915,-2.333467360275448
2.4661611128305347,-2.308715074195315
2.4701918777265,-2.309294646517133
2.4714542297131805,-2.3116708144317064
2.4790912188450314,-2.3143502858485583
2.480585338533638,-2.286928674800234
2.483047798620704,-2.2830167688147607
2.4836702245942064,-2.277618518384813
2.491130946047086,-2.285675796588988
2.5050504743544773,-2.254161638430337
2.506706598643894,-2.250168926678142
2.5163498639044057,-2.2380150685635765
2.516640116474653,-2.2203432696299954
2.5260504506135275,-2.194237042159669
2.52785931701494,-2.1989602639072516
2.5318147370306523,-2.19587832280888
2.5414413309434245,-2.1622096123443013
2.5419750956559044,-2.1877340288819576
2.5510768622263376,-2.1437538645727674
2.5596158915974687,-2.137615714497487
2.563073546445011,-2.110446437822795
2.564179413072484,-2.098338952114299
2.5727767094023593,-2.068132356145283
2.5779870277175734,-2.0407198115711584
2.594487432261226,-1.985948213859111
2.5945117698182996,-1.9701793876538685
2.5993299561358736,-1.9647503867094092
2.5994917269768054,-1.965477618655964
2.609696109753745,-1.9135106256865013
2.6122406204958253,-1.898374929609831
2.647116738297372,-1.7507473752590321
2.6526898799555756,-1.726357049443014
2.653797684308463,-1.7084820708122086
2.6548992852930207,-1.7060011540563222
2.658091191554763,-1.68941571113923
2.6677337149686338,-1.6464378810660014
2.669333230613214,-1.6108551472206627
2.6776186165214586,-1.5788358110065766
2.6805122341312586,-1.5661027583129905
2.6815706422456884,-1.5521274732914645
2.696856413524676,-1.4501480155661104
2.7042841129190522,-1.4102871815936364
2.7052509566999765,-1.4082252096156258
2.7111245644589843,-1.3503691046622854
2.711540621961916,-1.350833191415704
2.725764269434487,-1.2411855376958154
2.7286005694135786,-1.2198583456965673
2.741527749350279,-1.1210770784105228
2.758538958927919,-0.9929419082353524
2.760088760724015,-0.9656555859415096
2.7678285293227614,-0.9010426251877514
2.773324590374747,-0.8486613472867192
2.775731374746238,-0.8352485033142607
2.7759187146285527,-0.8230277372107506
2.7806654555751473,-0.7612271001313327
2.7818592220969975,-0.7762823653996519
2.787374394541323,-0.7174239374375472
2.7964085782479566,-0.6392069609896902
2.798003221329142,-0.6094768718469612
2.8087493770776035,-0.49853229730926435
2.813941912108378,-0.4413675030702192
2.814344877041858,-0.42080831957634046
2.8208292612991155,-0.36179433612302414
2.828010917139336,-0.28650902348091095
2.8297164970349105,-0.2636007102091432
2.8388436750235666,-0.16570018091070046
2.839500385422509,-0.14820640953856343
2.84331288640926,-0.11160310230665496
2.8442302049347816,-0.10200852482373293
2.850577935795311,-0.021768525653059857
2.8528405895193156,0.00040839968476277257
2.8545098695754714,0.01636423401499936
2.860285592814807,0.0754308881948952
2.86461685103124,0.1397518747014227
2.870050903247999,0.21393345026400692
2.8715604138408493,0.22244737870075026
2.873120361411713,0.2376828529875621
2.8732935908249315,0.25539433552797164
2.875527973724612,0.2792272837596897
2.880453200748452,0.34372368121894736
2.888562299061638,0.44668557034350703
2.8899109832721983,0.45626224849392755
2.8979279289307396,0.5694521064389774
2.898451296729826,0.5707887130750384
2.909057236883582,0.7091035962432892
2.909362835228115,0.7090770247797933
2.9216957057433257,0.8721537707724818
2.925509930977258,0.9406838565149459
2.925664978605412,0.927676387078393
2.9278243641502337,0.9528014646832894
2.9491173876790366,1.2484528276889795
2.9550792181316154,1.3377331417141867
2.957352738919176,1.374351768500645
2.9840380960405,1.7125607801534344
2.9917308748251923,1.8397457847372767
2.9931705552127372,1.870436987989227
