n_harmonics,base_freq,magnitudes,instruments
7,1.2579563020227442,"[ 0.54386306 -1.92416922 -1.14168339  0.79690972 -0.87413007 -2.11090724
 -0.43544144]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
1.3557367442850117,0.21762079342996113
1.370120005424429,0.3212021248232182
1.3808693254485878,0.48677166935342775
1.388077179084375,0.5204149483279874
1.3899731918218272,0.5008978315739604
1.4079291645067107,0.692117095816641
1.4082887267036792,0.6858174738274995
1.4101029645151923,0.6314182938626389
1.4125802358113067,0.6517799672186281
1.4143537252369507,0.6720797742604233
1.4162782248580523,0.7526894684401156
1.4163315960984786,0.7076017379390359
1.4213200321981727,0.6757928839479043
1.432485477678127,0.8184563419372495
1.435049807389647,0.8260455288141016
1.4380479212677697,0.8513852938363784
1.441150400115605,0.8446478645466234
1.446466558823981,0.889371776289094
1.452673439398728,0.9306768871474439
1.4542951516552645,1.0257910493650737
1.4673354736861874,1.0082625674842862
1.470091715749251,1.0668515440118058
1.4725124345283227,1.1042940493450355
1.4800392328960026,1.0048550646113568
1.4813299702985852,1.1098161442297783
1.4821483431280988,1.073725933734133
1.4862635485692497,1.0021089740651412
1.4889635666504741,1.0623128103824981
1.4896512002148272,1.1185508345904127
1.494410768818721,1.1588082942118427
1.4957918587796861,1.1920654970728342
1.5062595074202703,1.200007871027847
1.5133483923396742,1.1334633333574522
1.5199984722329543,1.1867461943299646
1.5201016038635888,1.1454379060348798
1.5280703809784297,1.2269916461816215
1.5295772738914595,1.1791648610468626
1.5325945759294282,1.2370775094570328
1.5356688820310076,1.2241224755143314
1.537135254625225,1.2734086537107148
1.5403219855101202,1.1763143683463337
1.5503955224581931,1.210097805116272
1.556089466306842,1.2519017709701734
1.5596204041583093,1.2321607167437933
1.5631950284917213,1.2356005061951398
1.5655866710280808,1.2257242367742447
1.5665236352810261,1.26719667825711
1.5711022284301475,1.2442397250053612
1.5723393653225726,1.2040466101176117
1.5736232685027671,1.221977339009227
1.5796576353876004,1.2421841329491239
1.5803938749164832,1.2254365047297473
1.581156920975186,1.2071680430510525
1.5841931786345018,1.2586416531378553
1.5891929333647008,1.2030246278950263
1.592977083766261,1.1986973259179716
1.6127619430456903,1.2195523439804206
1.617605155759037,1.246064016443941
1.6203240697606045,1.1062071978267123
1.6406310885844437,1.1581947246302238
1.641176157208319,1.126212596364313
1.644178898940674,1.0776364420852906
1.6477470224014965,1.0953775355356985
1.652548245121598,1.1417501118860234
1.6580719334782614,1.0090242939332275
1.6654075817714027,1.0412500752220015
1.6685907217285738,0.9288506096263038
1.670226823803409,0.9282526500575086
1.6703979994954725,1.0833129919525004
1.6714440288279393,1.0606973382818305
1.6891632391598943,0.9414767786496623
1.6918664606746505,0.935683932880589
1.6942633292830296,0.9426908734793172
1.699582830430085,0.9079530767248136
1.7002015564844113,0.8977353562842143
1.7041684602583445,0.895217859364136
1.7129662920966888,0.9378494930897947
1.7232477311200123,0.850475484784759
1.7240587290949474,0.8236408111299489
1.7248283384200187,0.8254277327991911
1.7282726386472795,0.801014256657966
1.7319753873408725,0.8549736070558658
1.7379600369270447,0.7834974333300276
1.745718750434615,0.7639826137884583
1.7493273808451892,0.7309871450052776
1.7622589624024645,0.6673928311193215
1.7625817899448242,0.7112441257117101
1.7651540443529221,0.6502626801854651
1.7710150086617151,0.6693093930195126
1.7717656930701793,0.7408996110265258
1.7848140214771675,0.6508719723284929
1.7892611525531166,0.6054937514725814
1.7907685596595204,0.6319369385600303
1.807085851252456,0.5592371002054867
1.8140991105942454,0.518373259176377
1.821888622631331,0.5689386971122514
1.8250689313725648,0.515828013425755
1.8257563771405554,0.5217717739454986
1.8257780787153948,0.5191549018982038
1.8276519090349188,0.5266930720243426
1.8276607259433844,0.47029153816297986
1.8296450725605125,0.46454677383705056
1.835289681462263,0.5093100003243166
1.8365933420222342,0.5105241909399657
1.8460616115676913,0.49625376847607044
1.8468866679410798,0.49708783013055907
1.8488718104797979,0.5083269247453144
1.8540771084567256,0.5183672087331784
1.8645175373062326,0.4826763248305392
1.8671319237129165,0.5026799565890535
1.8740351404369866,0.4597725714944884
1.874871313202381,0.43609265914542134
1.8786585054101854,0.45247060808647266
1.8807106014096178,0.432670860118774
1.8872512142567732,0.4851469471221772
1.8997669037025835,0.47540991049608083
1.907580024217114,0.4117929681398674
1.9312631809887568,0.4223804419627673
1.9515749785936487,0.393387767697261
1.956369187272025,0.4115983135619564
1.9652929060409567,0.3850053513352014
1.9824815684894768,0.3489093276990333
1.985572699215127,0.4226782676394033
1.996830118726102,0.4056156469230332
2.000132032900922,0.35518416036658984
2.0083577640026293,0.3698967360665485
2.0113062977456417,0.3870974820888964
2.0142110437653615,0.3503461572644425
2.021224905705232,0.3309825742108185
2.039072653517543,0.286997396304207
2.045187533426496,0.2490416060880252
2.052402867313856,0.3296888284182045
2.055761338140499,0.2658758521147065
2.069308854746314,0.1861331874572426
2.0721033534972637,0.1883598022137389
2.0736528347607788,0.2153249088381353
2.077371797100593,0.10014045831195585
2.0812049203986387,0.12157103763446916
2.0963329430209363,0.04836457854205217
2.1005983170967912,0.09430668590726121
2.107729371435541,0.048632959654965
2.118653896112251,-0.07414809460684144
2.1356530262285656,-0.14036992718404392
2.1425704369663556,-0.13514769404677826
2.1658370397684763,-0.37047021046937445
2.180051370215037,-0.5250699024956762
2.1862004647175377,-0.4981426360237241
2.1890923939513574,-0.6123570789356906
2.1978529354569316,-0.6883035456520779
2.2057522288818925,-0.750083091211583
2.2058017636386937,-0.7348918700310425
2.2084189379940966,-0.7818324709492894
2.2098292752891773,-0.813549059357398
2.2106331909722527,-0.8752328710675794
2.2197178808834304,-0.9295555735392977
2.236178331146106,-1.1304446080903983
2.238484442013357,-1.109330678320277
2.240386449081612,-1.1117761643715913
2.245694983264241,-1.228477430365205
2.2612584817355152,-1.4676294884941472
2.2618477250289732,-1.4874955511706023
2.2649129082969264,-1.408013281390458
2.284681493510141,-1.7521526634971378
2.284885210572533,-1.7433457563621584
2.2861867711892394,-1.7850534641699112
2.286716797490241,-1.8162036277498994
2.292580935849549,-1.8344931269925593
2.2926341212581622,-1.8798278830207726
2.2942764081912275,-1.8746189798479171
2.296842337130202,-1.9083342015657432
2.3018943992255156,-1.9643969716676877
2.3082562508664344,-2.1092805467940443
2.3274592452025784,-2.354756282819377
2.328561423310137,-2.372659035335546
2.3329681970506204,-2.4197673054270132
2.36653727833665,-2.8170221477284723
2.3675336400496185,-2.8764579630838156
2.3704599885145594,-2.8794636511436464
2.3732093784108557,-2.9327016902940457
2.375119498202743,-2.976108482375194
2.379400531652184,-2.9772114928866227
2.3857773691005004,-3.085129492001886
2.39460799829354,-3.217099157354177
2.4105868021123236,-3.328342010361314
2.4106838198715543,-3.368942662778133
2.4129522221231516,-3.398043971281937
2.425314562205239,-3.454076811360649
2.426410595097833,-3.5129581160403984
2.428001349510996,-3.518096285177053
2.432591897304068,-3.5570835390649913
2.4334174742654415,-3.5694348723206253
2.4347175951350826,-3.57262983581854
2.4370428633253987,-3.6049725585226797
2.443727600329483,-3.638847026134933
2.4498361293236837,-3.6380093728898606
2.4597407967564173,-3.7489259796260646
2.460007491651888,-3.767634503760675
2.495855497583517,-3.9513886375534852
2.497626599269614,-3.8948445648061756
2.504054388428923,-3.9846436377666703
2.5061442636831153,-4.002504948956366
2.5110767544748285,-3.925931195542301
2.512361334774523,-3.9744581549191484
2.53128919911829,-3.9864821781864546
2.537066035229845,-3.977747443663637
2.53977006294509,-3.9249466787028333
2.5406363069816313,-3.992561412173261
2.5499299804961515,-3.9686585842553894
2.551210931532804,-3.9566389448724366
2.551722338646405,-3.946976774472938
2.5620551677041217,-3.8478621356935943
2.563882900255135,-3.8913753970687672
2.5715664265691167,-3.873313981281381
2.575829646655129,-3.914412935699579
2.5878829606688365,-3.8496166394852436
2.594390974450657,-3.769216025325092
2.6188137412055283,-3.5946251823203292
2.628191816093638,-3.4823982471277715
2.6292931230246417,-3.4914602491188957
2.632545095819884,-3.489520914755629
2.6372267337335087,-3.458022079887353
2.6393855581446317,-3.4902470679068447
2.657157697156217,-3.2253967684058993
2.657842342019822,-3.221866513243334
2.6637497968327093,-3.196041841682731
2.663783330134204,-3.1602635279383913
2.66907813443885,-3.1154590657090155
2.6695669225096132,-3.0899251087376096
2.67499180934911,-3.083553680842466
2.677545379582125,-3.0424069881249602
2.685826931371568,-2.921438164635006
2.687396961827604,-2.8823733734467067
2.701541395899101,-2.731929405933807
2.725107545695632,-2.463353992859235
2.7289429411272756,-2.414100971489279
2.7313951593889465,-2.309192846722202
2.733509826268075,-2.235842431159552
2.7345102480809107,-2.3130937268448877
2.7353461862294903,-2.2514885789523063
2.7474645351971265,-2.137081115906977
2.750419979012552,-2.100076509897161
2.75727378355793,-2.0423932279009223
2.763267357442218,-1.919520119440266
2.767782234405832,-1.8870303824114698
2.7742151084670086,-1.7916717237854929
2.782835985223346,-1.6725300002581338
2.7972719362745124,-1.4993629077735624
2.7975132991739864,-1.5719825400777223
2.8000012369222205,-1.5089260833913098
2.8131755949298727,-1.3282609505880616
2.816994994945591,-1.3488498823276762
2.8177016102110333,-1.299632367030676
2.821394624390688,-1.1958337048650098
2.8337936646376427,-1.1104281552918103
2.834997526862584,-1.0777757713411595
2.8442290368187733,-0.9907463693083518
2.864462407303747,-0.785304099299322
2.867770197201194,-0.7439481572611044
2.871780659179149,-0.7183708103038301
2.895119169045725,-0.52824061399906
2.8976954676035334,-0.5336493729947054
2.8981944109306497,-0.5282493757493096
2.8990196031468916,-0.5720515760461633
2.9062231843612736,-0.5340854323272177
2.907813049977193,-0.45172203402206296
2.912952844513507,-0.4576310511866841
2.9213515176506926,-0.45008979493955376
2.9318241050369895,-0.3696861412438163
2.9392797437394647,-0.3067028208617596
2.954813671789384,-0.2584533263166788
2.9655799581809275,-0.26851559660243884
2.9757994382914106,-0.20022334044762086
2.98577398945121,-0.19985838861437796
2.991284912354299,-0.14312773127805592
2.999293987132286,-0.13831516733747007
