n_harmonics,base_freq,magnitudes,instruments
9,4.342614512149628,"[ 0.89150769  0.03133741  0.50085651  1.28402903  1.64691796  0.5840474
 -0.18048258  0.97579231  1.41350412]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.238481486617511,2.8195993382523277
1.2417163911665288,2.481211367710436
1.2553994572040983,1.0221617010381832
1.2766583343725113,-0.841725583891122
1.2796972384120178,-0.9827673177992443
1.286309350536853,-1.249030069797106
1.3020957038884768,-1.247974522717953
1.3061430127155722,-1.135430503411098
1.3190377202837942,-0.394311630124762
1.330021926173381,0.47380283276471513
1.3327824256183272,0.705938476800726
1.337168529492307,1.091582445310054
1.339009023532208,1.2612602196839386
1.339607232089472,1.2931394930532456
1.3499623690038511,2.1037655494219085
1.3770407837029293,3.1323217259966842
1.3808427765838518,3.067347037247718
1.3823862303599643,3.04239463147491
1.3853140111844535,2.957636010574152
1.3948469280029565,2.457384083062126
1.3976992511451138,2.274101776160853
1.398975975185838,2.2030522453064814
1.3999030258931562,2.1292096902378224
1.402235335670924,1.922544564816381
1.412579190950912,0.8860612792457685
1.413482934732654,0.8317591747817814
1.414260811738588,0.7366394420407123
1.4148614808615294,0.6887147133610955
1.4288405260679324,-0.9250462053703591
1.4415419169656865,-2.3257559349725203
1.4436704671065321,-2.5018351931323313
1.4469110832010692,-2.8240402189441136
1.447168527397432,-2.829397481863425
1.461954875183956,-3.964939209393528
1.4628456469089262,-3.9943301598848584
1.476043110124042,-4.479506766203373
1.4921333213682164,-4.387152709292811
1.4927394352640881,-4.380153002396497
1.4948981651287472,-4.330707402122747
1.4949562734400264,-4.323019182382684
1.504847518473901,-3.959179893552461
1.5089417156132132,-3.8157327528157543
1.5149067283681514,-3.5230895574642336
1.5238156438573647,-3.1117764376946555
1.5258304378747196,-3.0110853038612757
1.5485191583231916,-2.1306449562660124
1.550902965505987,-2.0826825796902475
1.5538519329603977,-2.013732972014509
1.5597660304481664,-1.9206791220722854
1.5617979700563387,-1.9048803599160307
1.5621102631957369,-1.893722880793001
1.5634864141434122,-1.8854225879728517
1.5634961324453283,-1.9010400221192727
1.5663728386341385,-1.8696012060467537
1.578962864049286,-1.8901193801661493
1.5806309097909423,-1.8960723445540804
1.6011363366925266,-2.0661230354759343
1.617755312082842,-2.1235568479097826
1.617774207678698,-2.121100845366309
1.6199652132189302,-2.1427542967566304
1.6288527265353885,-2.0657009683474636
1.6332911683063234,-2.02589723775408
1.6465927469895192,-1.7850902955524155
1.6511847640537018,-1.7207313593293867
1.6536363135296872,-1.6338366333351215
1.6695537078962808,-1.2357440718715582
1.6718677350709363,-1.1911066943751247
1.6742669351907589,-1.1356164433908342
1.6784201145192483,-1.0506983009492727
1.6982632452951627,-0.7835868353135673
1.6997778303698654,-0.7616425873403367
1.7060862289256766,-0.7402551338062776
1.7096899487260444,-0.7379033071116574
1.7140579886019696,-0.7268100039192674
1.7224783023237649,-0.7746988411427758
1.7261368200016989,-0.7843601721196212
1.7316691351240614,-0.8186087013846596
1.7342431224420167,-0.8379701777410891
1.751996728152271,-0.8677919168707642
1.753320265733839,-0.8570569788481353
1.7552175495289601,-0.8274617091152702
1.7567986717473207,-0.8335260673199201
1.7603180422135303,-0.802309780634405
1.7671248257461132,-0.681995666045766
1.7727818415764727,-0.5740208177296026
1.7793267354296542,-0.38449536900127107
1.7856300326274583,-0.14970523495203175
1.7934379772572715,0.12970172593378748
1.8175435916965146,1.1757415432817044
1.8378881783871561,1.7365893289508412
1.8581377222034066,1.6533131972115005
1.8600219721780107,1.6027844634676254
1.8615939711599694,1.5760757802285439
1.8644394711010852,1.4834441991430731
1.8767664748606672,1.0055786380683411
1.886944237470714,0.4863702808211782
1.890457487688117,0.2817174845842405
1.893851913226487,0.09402944321286477
1.9011778904339138,-0.32414858590390266
1.9057596273962663,-0.6017909093854572
1.9111910112145925,-0.8165520816487173
1.9136767040560292,-0.9409285190490106
1.9152970293156102,-1.0068638687957077
1.9323004560871482,-1.5082821240277478
1.9415849962755978,-1.510052781287113
1.9432704937725465,-1.519296679733551
1.9497611535976223,-1.4075434405799083
1.9550278115389554,-1.2655393591708723
1.9612880556135401,-1.0348276881014409
1.9616146996126416,-1.0167247469534761
1.968473168101176,-0.6874812281972087
1.9781062359813983,-0.11998720993836787
1.98228598229103,0.1361772613893141
1.9894819118991043,0.6405629406020631
1.9915720379892266,0.7534225977277487
2.001624448720576,1.413877412158309
2.0033384422998823,1.5174362823272776
2.0163008492576875,2.237203724060125
2.0192850376923976,2.385097832824125
2.020774835219691,2.444262645954127
2.023334554536855,2.55774796112675
2.0272256149573993,2.719195984421512
2.03030054859983,2.8163183179066795
2.0340115456308823,2.9080790339478892
2.0374774128473323,3.0007556011924725
2.047780149294245,3.09033060206133
2.060223256359979,3.0209902419668575
2.0727696081542124,2.780981477661574
2.074707919900878,2.7223389321337574
2.082461420618605,2.4613735538915558
2.1107016385632518,1.275927116102875
2.1142231074622986,1.108030265508842
2.1299554894246864,0.3436146374428175
2.130312453139344,0.3486761128645239
2.131223298575013,0.29667880929057044
2.1546334880458273,-0.846973435335683
2.157434645875415,-0.9433708078680834
2.170493880140354,-1.5111836222373543
2.1705815860046567,-1.4957674771379825
2.171444360225254,-1.5198704334661028
2.1718986988369,-1.5533463560436267
2.1777674763966726,-1.7489097591268727
2.1797225498618804,-1.796248021353422
2.1836332549790543,-1.9179145997851614
2.1890295613189474,-2.033645361330304
2.190544538769382,-2.0537885299776484
2.1987043655640335,-2.140911017898292
2.206031888286736,-2.1467525856307392
2.2164109829922634,-1.957479399445883
2.226588747492219,-1.62039006733419
2.234364757963392,-1.2497570550658492
2.2353147093547223,-1.1825389980847065
2.2435623220035277,-0.6532877908781235
2.2494636402376145,-0.22881162658386867
2.254608701793315,0.16501750830089057
2.2582545551825053,0.47744489840897714
2.2763946197439155,1.9401917960667743
2.28058032743858,2.257568064424295
2.28378214140737,2.4745140253020166
2.2870167618162824,2.692690372721245
2.2892612579115577,2.8281709360843434
2.290081891764883,2.8771604496792107
2.303669798694485,3.516271293606213
2.3067159559129093,3.598865103902236
2.3091978931082364,3.651327553973101
2.312257023176686,3.6882357467580364
2.3192160231067334,3.689791453965592
2.3276674513093596,3.5671122843626892
2.3314364107973677,3.4392319765958073
2.3359180284008927,3.263564489909276
2.349152704446965,2.596237898676304
2.3515125472594534,2.4542038439300677
2.35824983675659,2.014284179016826
2.362519030610178,1.7254913685746613
2.3646514587582903,1.5648433340082823
2.3675007285788894,1.403110264035281
2.384637805920409,0.3998608543267544
2.40815722854372,-0.3706521907444375
2.42019922983424,-0.37763539461565643
2.421885582333874,-0.3776414635551435
2.4243377892501723,-0.3267601607085137
2.4261950248500677,-0.3287852988780772
2.4326627781620243,-0.23175892812478757
2.447773203869989,-0.012148623876354205
2.4487267525592085,0.006556159755755478
2.451250853276396,0.03200791186730245
2.4526566923249664,0.04422853704735958
2.4634141964488974,0.0853034585852858
2.4680710006516318,0.055205148220352544
2.4705962813046343,0.028477923947632988
2.4780859197266123,-0.11639294734711918
2.4786635489049367,-0.14606307597438356
2.4853667163918223,-0.36715827738296464
2.499856403922033,-1.0823015207234663
2.511675056419276,-1.8165313247341313
2.519374202576385,-2.270404860161489
2.52644568593952,-2.666975951434252
2.54045001065764,-3.2035823782276007
2.553819322417869,-3.25607726188874
2.559824998489721,-3.0665109345727037
2.5826508825413885,-1.4184269828894411
2.6012603292012404,0.7289097437912804
2.601265881917775,0.7362248141165455
2.6048105324476225,1.1811439126469971
2.610603606080973,1.909975119822244
2.612591165982738,2.1506855072454383
2.614150873632405,2.3413854847275073
2.618211110055886,2.780887881906987
2.6211750685885953,3.125368628952345
2.6230604520781835,3.2965080709126258
2.626477892576001,3.6306356946043246
2.6284692777884544,3.800104091323084
2.6294488359414867,3.8791573970968005
2.6310743178141163,4.013399952973578
2.6367077615169414,4.388019445316837
2.6383903172549283,4.4646928211803
2.6448463834938805,4.710796844040225
2.667244755957455,4.310168155465617
2.6764356107050773,3.6628354847190905
2.695000372893702,1.8007632344885027
2.699493156326934,1.3067484308841828
2.704763666445272,0.7571517531690337
2.707430418625755,0.4885857601484111
2.7205636289895807,-0.6281288630535327
2.724494129192056,-0.8611922315573664
2.7385612347945933,-1.337029867856989
2.7465141916466562,-1.3165101343655
2.7517131711271636,-1.1846147389189967
2.769609326123362,-0.13376451147929935
2.7780859622054184,0.5751509888510815
2.7799473647899724,0.7343783846644226
2.781337936431836,0.8677847531454137
2.7833905120793796,1.005776622998795
2.798170295214372,2.2292482902797053
2.803104217620154,2.5182250124915297
2.8060191177639595,2.7028825948665323
2.8081500991899206,2.801837135406754
2.817684243057939,3.1027121834766382
2.8230542141549604,3.1224145918842106
2.8272401732236014,3.08431602880378
2.8277776924651796,3.0774102415053983
2.8358560549589438,2.8073077156099226
2.8368701449134948,2.7655667312943164
2.8422999297133833,2.427453682295362
2.8433990438734495,2.3764018333693455
2.8536196289180555,1.5144183059241272
2.878953937955151,-1.300963305840089
2.884560965222817,-1.8924113541732963
2.8896462280035884,-2.4255136453098274
2.8940056163484904,-2.8497209670074573
2.899216998980661,-3.307293897205556
2.8998656961517755,-3.360415595947482
2.904635465557882,-3.7094488059148905
2.914287673189211,-4.198319145388418
2.93289750497914,-4.498366873854615
2.936651822623638,-4.444833746717486
2.941947914296449,-4.314757163460763
2.949928652743802,-4.045105036078891
2.951956992231942,-3.965631009219228
2.9574533806248153,-3.7400199494659327
2.960001011251566,-3.6210258539706768
2.963655271430274,-3.4516511698455763
2.970810082709627,-3.0764840081799876
2.9741775316223595,-2.935911501965886
2.9768121470549778,-2.808874225670237
2.979041954575708,-2.7184561307828043
2.9803645279472493,-2.649137248203258
2.982958994615096,-2.555213129247
2.9845905137588797,-2.504570638526332
2.985535114976262,-2.459582847432329
2.9860674958752265,-2.4382905409686866
2.9891497849969593,-2.316590806428288
2.9893896695176174,-2.3228371497402
2.990309855081982,-2.286171717517467
2.9965444093026,-2.0927814860434153
2.9984431363222566,-2.0636072250362996
