n_harmonics,base_freq,magnitudes,instruments
8,3.0906038043465403,"[ 0.33535394 -2.43546593  0.18533401 -0.30076315 -1.77698566  1.09534922
  0.73081995  0.284841  ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3943196265368165,-1.8151863812231117
1.4000533756843776,-1.934418670235366
1.4019020169135805,-1.9557098386228369
1.4165378915433013,-2.3757435838335454
1.4373773097072604,-2.4793218402113366
1.4394595590797366,-2.4910320296388155
1.4404666849152088,-2.4684161029829976
1.4405254539579495,-2.4584426610469454
1.4457728495683666,-2.465635825925746
1.4545756406034442,-2.401748157093535
1.460384796969655,-2.312776317522657
1.4604232157019572,-2.322537390798587
1.4791183779577795,-2.002724802078598
1.4922181699809478,-1.7561752467963454
1.4923253552571962,-1.7345552071730301
1.5125158287914733,-1.3691171029398423
1.515334819207128,-1.3645692117463386
1.5248738248461677,-1.2538483248895305
1.5282630067840834,-1.1839142448429454
1.5320701801633128,-1.1427297565020034
1.5357098517813599,-1.1555965896783182
1.5376438378036568,-1.1091722826380637
1.5420914722529542,-1.1353454671561456
1.542590024722978,-1.1234248123734947
1.542970597921225,-1.1426350444240736
1.5469141254542773,-1.0994169492109838
1.552419793385627,-1.1239650140084123
1.5621050017348939,-1.150656869647213
1.5671812316980986,-1.178660025794427
1.5902515962304857,-1.5037571217559744
1.5905932303877357,-1.4871780019695466
1.5956022347040415,-1.5153484216269886
1.6077398840346566,-1.7064382152872712
1.613213062020801,-1.8141983618197872
1.6195665999880617,-1.8630568705725192
1.6225648065920257,-1.8846282296369803
1.633991077723027,-2.0223024147132684
1.6441340052099402,-2.0599329375930373
1.652425176713268,-2.0982211223574305
1.655859664519875,-2.066779724321512
1.6614242173925797,-2.0654427390307823
1.6757798394560979,-1.942444199566936
1.6770347486596942,-1.9274302156363186
1.6870045186004408,-1.748859667529908
1.6899626519798288,-1.6308985014820807
1.690219930140298,-1.7211249066599488
1.6994796886601637,-1.5153648819506482
1.7007821940171146,-1.476244552728778
1.7096249990139878,-1.2536897379947372
1.725812237400116,-0.8956560374380951
1.7276678771118439,-0.8512983954254517
1.7288968035579222,-0.7906603241528153
1.7387172688450647,-0.5722021743702493
1.7414582120627884,-0.5025603002153886
1.7527613163622222,-0.2881040341982398
1.7536454079749006,-0.2664142241753775
1.7556285628841755,-0.17613350029093064
1.7578993462919525,-0.16226670460175827
1.7660863614311886,-0.04297893746864829
1.7719025319759991,0.020062730216070607
1.7762349896122256,0.02671580591568015
1.7924628387079382,0.09042641125291512
1.7982438579860949,0.13191822314166787
1.799834404477581,0.09604639636344142
1.8036738444822022,0.06727242398492002
1.8116733738006028,-0.01133219557674303
1.8118823027084954,0.01024638106598735
1.8149309131766627,-0.02053524361619808
1.841179933483697,-0.3977254691741791
1.8418471881437837,-0.4075854133164558
1.8480304468807764,-0.5141225878246167
1.8491957074039274,-0.5103443640032916
1.8492910245193626,-0.5218104063178
1.8550282682397174,-0.5882182510177479
1.8565876089040358,-0.6334937510292598
1.8600778702767276,-0.6901906457276803
1.8702339883838413,-0.7644072615104027
1.8717119705815417,-0.7928275328287576
1.8738696809863935,-0.796615494761413
1.8834881602275324,-0.857857885998014
1.8836880575456245,-0.8353114463714861
1.8838862170484205,-0.8532664794370242
1.8962580841954946,-0.7712453660723532
1.8980382697096125,-0.780949186849067
1.907727743562397,-0.6449034181117288
1.9250928830573963,-0.3229671943694677
1.9289007533093994,-0.21893371157816427
1.936444326596261,0.046605271978318194
1.9434313077083285,0.3029472152728297
1.946637451872813,0.43091443001728275
1.9498492976427126,0.5315703086453449
1.9581070850982467,0.8923314076388928
1.9722013583899907,1.4240420355033816
1.972396253122648,1.4349244832817456
1.9725491717127728,1.4053303841422993
1.9743717611629599,1.5382324017933886
1.9774286080836418,1.6853518626378334
1.9856655316367027,1.9236879035684433
2.0049503000530864,2.4559248302284518
2.0150376724828014,2.6310780457976177
2.0225483095647947,2.663389573648625
2.0242093881491074,2.700948499228245
2.0276391119526096,2.6749756451928635
2.036103878093723,2.6450959842306956
2.0383296363932004,2.5811510843625785
2.042460713727573,2.4717132308937315
2.0564299985660064,2.0978341583350515
2.061773963200265,1.884182251905926
2.061941365050327,1.8507484058004529
2.063091595390593,1.8232734575870684
2.0692241852672124,1.5638055948171443
2.0715049766188915,1.4632571722486625
2.079337412753695,0.9938844545778701
2.084287444185742,0.743192848261967
2.093127126375178,0.1732690882439812
2.1014833084461113,-0.3501828085559231
2.116643445498875,-1.3183376768610848
2.1219860325116517,-1.6478598975871144
2.128633839576117,-2.001000381543214
2.1311966669256517,-2.1839888715433426
2.143762028325164,-2.7216387244020503
2.1441339736119795,-2.7581395779273326
2.1465046089347917,-2.8234867991617936
2.1495260364220883,-2.9050456583760584
2.1545655832382264,-3.1559621091089136
2.157086512255918,-3.1700227666923535
2.160895219011751,-3.2690563405586754
2.168419250476191,-3.361009805473439
2.1801681070284875,-3.3190752296503536
2.1809555887995558,-3.3206788131600926
2.1829865395611616,-3.266399333099333
2.1867644964803983,-3.1955626601612948
2.20398394642237,-2.6301985896749027
2.2220062771615536,-1.5854337063805377
2.223732315907591,-1.5001862077586108
2.226096400243251,-1.3009788655950683
2.2313831038091942,-0.9581711283707884
2.233285606529802,-0.8092161710366763
2.2512561571956065,0.5964846492673522
2.253656537334992,0.7985309609145707
2.254615503929391,0.9174313019191702
2.2670400994142685,1.8930897228475734
2.26936168199721,2.045333295967176
2.2704780050918902,2.1798720066561
2.272647681004604,2.356397199630053
2.2755801213316325,2.5199764094861434
2.2949829738865475,3.7949089985944777
2.3111595619984886,4.5153521164856665
2.316720887416718,4.674552507451513
2.3201893256498156,4.755621183781803
2.328739806314962,4.926453030240335
2.3399316758742996,4.957305163982822
2.344138068555001,4.936014590534725
2.351307705465887,4.848645152762514
2.3572320999774323,4.718970766128361
2.357327021156024,4.692180417731604
2.35902707164398,4.669456273698204
2.36245758057013,4.581332250175691
2.3681481850201465,4.372236224840535
2.369998063520958,4.319856291680529
2.370007861804135,4.302204831895748
2.3754057439145235,4.1311839997118565
2.376132182182534,4.0900526524742435
2.3784661522114767,3.9916249729477715
2.380710322400345,3.8619116397905144
2.3814991099231264,3.857539724918127
2.384484872026058,3.7418385288407983
2.3926661361616492,3.3989375317209993
2.393963903293761,3.3324449650150765
2.3943019164349497,3.2900034775805187
2.4061085976534216,2.7188829055547217
2.427100595963392,1.8467750118799673
2.434353989842214,1.567340612518238
2.4376191388067205,1.4770833907362693
2.443100381056249,1.3660987721352609
2.446596536303524,1.2583761997761254
2.4474527673310824,1.2436597866841554
2.450319695347691,1.1456708014008878
2.464778390029923,0.9872151186875509
2.472180507286918,0.9548967623684659
2.4869621956575045,1.0379898475523914
2.4917752332028913,1.0808903181652045
2.492076020919596,1.0750695280359108
2.4936404974458792,1.1724168854995018
2.49749071727269,1.197853883605602
2.501452417381259,1.240666082848211
2.501751889120319,1.2294110807367014
2.5040934435559414,1.2828794745624332
2.517816174443805,1.6208354714595623
2.5216323444985242,1.6818925422460373
2.529386606472256,1.8711464993307378
2.5308912640146684,1.8914833026912927
2.5321381407662873,1.9227623734448265
2.5406905351021987,2.0596189978539234
2.540830235687494,2.0710625409339034
2.549105158994898,2.2481947211063877
2.550635600214581,2.246662731999662
2.55098973848684,2.243413673332958
2.551236458702636,2.28727898351209
2.5520448949617798,2.282022812102003
2.5531195231201647,2.3349793079526537
2.553884119044496,2.296278617646967
2.5592762576247043,2.3637185120274196
2.5637527826288293,2.3907918931254795
2.5638822560676386,2.3770036095716445
2.566893770123661,2.429639782973459
2.5690098347251036,2.4422253402564142
2.5706402368013954,2.439823828196452
2.5710871886849986,2.437047486870168
2.5728706947819973,2.451327430768431
2.575993712004535,2.435235030814832
2.5787565836222184,2.4378214515011014
2.5894788472459194,2.2750628160263475
2.598727942437976,2.136020640587864
2.601210537171898,2.123679143279246
2.6115550478326384,1.7795349519993446
2.6173343396129027,1.6248173604464538
2.6229629658395677,1.4104874246899215
2.627026426539052,1.2722417966675965
2.644607193948379,0.47521482591842756
2.6473586787951042,0.3932561267190349
2.6474807162244334,0.3256585181801247
2.6476612083840845,0.2928510420868963
2.651255862896445,0.16742467015236046
2.654031928912193,0.06690638544121584
2.6556927614349615,-0.06763945316620397
2.665748775949905,-0.5525494837081324
2.6662266871260023,-0.5310319507950699
2.6743728274993144,-0.9052085835715714
2.682928873843755,-1.3056066729773859
2.6906892463593266,-1.555468179137158
2.7088458863671256,-2.055897532030307
2.7146024690325072,-2.181538785951438
2.7195675519033804,-2.251769466179988
2.722062111319431,-2.2780430962203164
2.7281568085203247,-2.320668203469851
2.734383600585165,-2.3343283321509745
2.739707784160207,-2.29148539524723
2.742348170596973,-2.317187594090018
2.745034374327447,-2.312874553691881
2.746190564199855,-2.279873966820355
2.7468401189059986,-2.2453892220913083
2.766628897210362,-1.906835817802462
2.7736994277562745,-1.7498388172235313
2.779706579605917,-1.6109749293723887
2.792042375610162,-1.246337537372411
2.7937973890163788,-1.1931740393740407
2.796247797447726,-1.12192334377956
2.8299517685515747,-0.11624275936625211
2.834627415075335,-0.0058589090268468405
2.843815075073765,0.19775839436839235
2.8518043829093127,0.3298442949582204
2.8758025917289602,0.5271738118023367
2.878627466441606,0.5229915241780603
2.8892614737406754,0.47836704915028044
2.8914974077397178,0.47609671059031927
2.89730445783795,0.4118222697535208
2.902057109642782,0.38084931902399394
2.9030767002097866,0.34046630517232074
2.907595163257227,0.3200415148944644
2.9111724612777667,0.2649342333318669
2.9118062930689366,0.24842965333773456
2.9169883642910435,0.19612516014629824
2.926764482074149,-0.015780315965648432
2.941652844548763,-0.2893067590796558
2.943711110779609,-0.3746119596480762
2.944360254387254,-0.3609328422026407
2.949807702944314,-0.45992985275321346
2.9765292293050276,-1.082252009350099
2.9905889369760263,-1.3936918562453677
2.9911000683044033,-1.3820574057855142
2.9916798449411406,-1.3569350153306137
