n_harmonics,base_freq,magnitudes,instruments
9,3.5124235516950035,"[ 0.47046369  0.88503152 -0.39664549 -0.5323974  -0.94458135 -0.3106934
 -0.48777079  0.18767151  0.41756652]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.5060559450181232,0.12205380056791719
1.5079349997880929,0.06303138932173775
1.5114196427134576,-0.036500394851278845
1.5138516799098678,-0.10055426391491744
1.5142802844972465,-0.10948496274745502
1.5154894691264431,-0.14080063586624395
1.5155001627251083,-0.14765885323889802
1.518556751755603,-0.22033160201019342
1.5210302268822042,-0.28070791584809707
1.5270665450237288,-0.43098656502985305
1.5279154302860354,-0.45142762381385937
1.5325328648375969,-0.5424466875321361
1.539312278631897,-0.6511742627123746
1.5494616372655177,-0.750833496776363
1.5552971506540576,-0.7869206084557088
1.5612388458756818,-0.7852563516020824
1.5709214255584758,-0.7333661568217604
1.5721098219417833,-0.7215791331918613
1.5924694161778152,-0.4289177099812503
1.5941992926678203,-0.39473515392141156
1.6107138884927465,-0.07198620782603468
1.612860925913881,-0.02876191322099733
1.613257756618549,-0.024888289420513382
1.6135464894647598,-0.02134425618283558
1.615180140572794,0.017743565846379022
1.6173252845453767,0.05824861915827689
1.623486114642879,0.1774461954327774
1.6346250034954855,0.35879659424762156
1.6427712206592453,0.4684792434775347
1.6472089508401986,0.5151524256591115
1.6531123711251654,0.5669501251018835
1.6547168410474802,0.5624741854386603
1.6627729863801655,0.6038929083121685
1.6787377951361764,0.5887883230655475
1.680002436546511,0.5869629278214994
1.6825716078613508,0.576567817032308
1.6919428231234264,0.527948639559382
1.6950566924868138,0.5036850756508346
1.6991959202850584,0.4682493744947003
1.7077649086931013,0.41342244917995796
1.719728261895301,0.3269468245744903
1.7320847133163895,0.24529352119605605
1.73502456113882,0.2502157595808538
1.7352916922917503,0.23871720279197242
1.7368439552130681,0.22580527729744004
1.753822678863303,0.15181899138906307
1.7594635264166723,0.12986702736167227
1.7649138551821695,0.11007032970729509
1.769516628896671,0.08575702855508392
1.7707840577079565,0.07992509943051446
1.7739383879680686,0.06661201564801648
1.775403798902408,0.053059288833603134
1.7768459144641033,0.05751573101924962
1.7835732874061332,0.006416898230833032
1.7899316763333193,-0.05449371085171106
1.7936890330600521,-0.09862086688895803
1.7951912570685904,-0.11001423007649151
1.7959208213877682,-0.11638765790912137
1.796225968182406,-0.12413307036906288
1.8029672107004178,-0.20791884788341655
1.8163548187779188,-0.44344907538999817
1.8290673915896427,-0.7028161742738351
1.8449778289201895,-1.1110707374425972
1.851219518264406,-1.2558804729480784
1.8524037002938112,-1.2879363693450234
1.8544379346882316,-1.3365569944441245
1.8572011386612655,-1.4203874058352448
1.8580839387165753,-1.428961866310807
1.865548403012916,-1.6045231854597097
1.8676298013880626,-1.6364989057322625
1.875752676099962,-1.7888979103082525
1.8835715539587286,-1.8950562180739283
1.8854549712739974,-1.9254178801415562
1.9093503857469072,-1.8386434715802946
1.9171561923668907,-1.696981981828135
1.9196187296291214,-1.6313279231891773
1.9271161449353356,-1.4214085314823788
1.9295026000867574,-1.3474009767924797
1.93677780902412,-1.0639641981877401
1.9388912585797895,-0.9879066063881631
1.9400485688094582,-0.9480757743404319
1.9438733424095345,-0.7809626402877209
1.9506453657681373,-0.46741011090499296
1.9557946133946338,-0.22738502308263833
1.9575892604917957,-0.14732161213160136
1.960478078029288,0.002662891988603139
1.9679351655042883,0.33056453037299444
1.972901961524614,0.5616883005568537
1.97325693077308,0.5937360837961061
1.985233331989983,1.0727602778160663
1.9954568967434891,1.3994596805149806
1.9962258030222575,1.4186811786495814
1.9966782321073255,1.431523332652272
2.0035987199125316,1.5811366094653103
2.0086150930962194,1.6415912455935653
2.012817165495326,1.6753497826069903
2.0154244534382357,1.6951894322067815
2.0167882383237696,1.6838644658387736
2.0297059520109713,1.5993123442661836
2.047218951010775,1.1689030884505893
2.0521695795170487,0.9985082766663003
2.0525259021200224,0.9845464114805665
2.0554515961137803,0.8912497540376974
2.056265040538472,0.8466428782579276
2.0624844236013526,0.6229353804385848
2.063160727513436,0.600608604565482
2.0719977838330728,0.26210555199446645
2.0731401103250846,0.22399735305650662
2.0732107388711407,0.22321272780207246
2.0836474784803247,-0.13378099650159794
2.0881497186813727,-0.26742709441538326
2.089777269038639,-0.3178188057332645
2.0898162893009786,-0.31443581296960765
2.0942065327950683,-0.4206082054187533
2.0976868301133527,-0.4881879851904286
2.102835346635814,-0.5652736153360582
2.120836728692163,-0.5636277317116615
2.13182350928201,-0.34862654453773295
2.1345823365194887,-0.2725112201079693
2.1364441292954988,-0.22157509885641463
2.139117854373163,-0.12794506657638144
2.141994505271339,-0.02183828051256063
2.1464936263154613,0.17182922517578447
2.1509575552917974,0.36260160685495924
2.1537773327897165,0.48571259619872625
2.167997719981754,1.1918452004301117
2.1688871649594788,1.2475779222375192
2.1709296174672943,1.3435847333621964
2.1792317770103367,1.7485330614319614
2.1869336814042644,2.104126152273317
2.187392795387434,2.1176270907069767
2.19659292973835,2.44266647369825
2.2008797506003974,2.5694485115145356
2.201423265486575,2.5757230485536082
2.2126619268524763,2.758043949062878
2.213138071251689,2.749088268882847
2.215273249646817,2.7755080603538014
2.2185479773626344,2.7715197646188074
2.234387217136579,2.530625839061092
2.2347362520431195,2.5140268872813096
2.2352367100165242,2.501800204080716
2.238518442198264,2.4010929661611398
2.24824119759779,2.025986057004282
2.254487722580869,1.7154198519218369
2.257255584840835,1.57259530923157
2.2585674321811844,1.500138524515162
2.2615941654073906,1.3367276122989586
2.264228641633925,1.1934072792214212
2.275029452854046,0.5776979430262904
2.2802770470394735,0.2965658498667592
2.283031554068984,0.14941150285982382
2.2965537151540065,-0.4673405568378641
2.298104939468945,-0.5361084728195391
2.3042489481768413,-0.716164394230335
2.3055176050126995,-0.7450798267495784
2.321361328788689,-0.9050207449487092
2.32185505044456,-0.9068865163287296
2.321932310840607,-0.9006794917676867
2.332628705680329,-0.731266269471808
2.3348993858648255,-0.6692827569087132
2.3480040886430835,-0.1291176576862685
2.3507498180076496,0.02090580429507089
2.351917526452759,0.0919353733608056
2.3541193394338897,0.21389331511642518
2.358780404078325,0.5022198132106781
2.3642061946491744,0.865506316081338
2.3697308843837854,1.2402566963850112
2.398374696185096,3.077097131456031
2.412921611303081,3.616439413735017
2.420900808998187,3.7229782263140963
2.4245024271333824,3.714368550332742
2.4389443948805445,3.4073810173244032
2.441275841215904,3.313070890069771
2.443436278390516,3.2115815702343133
2.4610140957056554,2.045857289953483
2.4643725273085355,1.7621535224525409
2.4652293996518067,1.685783340577587
2.465754889147089,1.6508690657070848
2.4699833511649434,1.2573787122199576
2.4729747630137604,0.9761014528082443
2.4774746878004796,0.5564257358637223
2.4821047600427715,0.10073733655651382
2.4854433086592778,-0.2115348013781512
2.492584778214108,-0.8965288605162645
2.499489874396007,-1.5245443735608255
2.5028274087926476,-1.8044511509759877
2.5105004983848858,-2.3784976661594173
2.511565962876035,-2.4421064932287226
2.516475570105767,-2.740952979233876
2.5252864206282775,-3.124479176931685
2.530370446903542,-3.267461201041254
2.5435173491440404,-3.2676204400186624
2.5537539728186944,-2.9259558395560847
2.5745537486993575,-1.4148937728874351
2.577506771984071,-1.1124830196970934
2.5804767870680214,-0.799365079655773
2.5813948093457455,-0.7196434680045155
2.5914827798742515,0.40673155250043186
2.5985421430703752,1.240733587232527
2.602622600193013,1.7174688077747717
2.6095925620608256,2.5218037531461532
2.616231978703955,3.261909745739302
2.620441849767711,3.694874293594147
2.6271873811420576,4.3396523625388355
2.6283303991573197,4.436156725491793
2.6298849824393926,4.579418438915527
2.634340253451234,4.913282590036433
2.643459186256024,5.497598354190618
2.648736098407677,5.742284257460957
2.65034254328745,5.802505029102685
2.6571555346795757,5.976628417042627
2.657933750381873,5.993470453129622
2.665678105662348,6.017911921659335
2.6703236395124526,5.950960381719294
2.6748639888855124,5.851383733230917
2.679097988165111,5.698326146630482
2.68615572193094,5.360036065664473
2.6928811515182316,4.949270746913999
2.694666046884201,4.823778864615793
2.703168492871237,4.163120481593197
2.7113628714815174,3.4542625553484396
2.7139227823790346,3.2143267167087375
2.714342880136196,3.1721525508022084
2.7176085550290816,2.8630517760348386
2.7197437469069294,2.660529475126312
2.7244911140761356,2.203753728021759
2.7315825498493975,1.5258352698880593
2.7412208810370924,0.6164568623360506
2.74193337062297,0.5688632184671806
2.7450807869276463,0.2787798783866861
2.7482746311752315,0.010001670525142566
2.752283565457807,-0.3305339183154925
2.753757927683253,-0.4576432624258713
2.7586973487042634,-0.83781623462716
2.760036703814869,-0.9259984808661939
2.7601735607039286,-0.9490462371216705
2.761863821150693,-1.0632251748100117
2.773095881960433,-1.7973632121581156
2.7764916405483717,-1.9912267394758414
2.7766523539395527,-1.9940555259566077
2.7899111133395174,-2.611083284578201
2.8185149519372326,-3.3649062234309004
2.818637494423295,-3.378126406718703
2.8284025915288016,-3.5085819530185196
2.832036745177156,-3.557383867371724
2.8481888074133472,-3.710381764935525
2.848708929896576,-3.7139532005512503
2.854918681914084,-3.768528480891935
2.864492991828852,-3.8459924811766104
2.8757282448826826,-3.924123967413006
2.879004378654715,-3.9445365622798265
2.87956218479498,-3.945259046557445
2.8917972624091863,-4.010011538944254
2.9000533292311923,-4.0190548225658445
2.910658882974314,-3.9995194148764166
2.9117326092522138,-3.9855421234039494
2.914121127977478,-3.967405870132828
2.9247996825254026,-3.855356364769774
2.9249026130278883,-3.857056726450517
2.936500205428012,-3.6562885396391254
2.937322761545367,-3.6387654488199317
2.940825586996298,-3.5514012211097357
2.9587390740879984,-3.000069198574583
2.9641829732139957,-2.815067940374487
2.970438381779214,-2.560030848497593
2.9722848908262343,-2.4760617986675895
2.9745448813135207,-2.3914539487958497
2.9815981491965857,-2.102219867856171
2.9816688608906263,-2.1060903698780757
2.9823935469167253,-2.0847204021150154
2.987727931767539,-1.8677744197840571
2.9936465671848964,-1.6159887287431267
2.9991093126476045,-1.4103726012739266
