n_harmonics,base_freq,magnitudes,instruments
10,2.7383708644183278,"[-0.16125354 -0.13468214 -0.60583465 -0.32719313  0.17158741 -0.85563313
 -0.90831319 -0.59496331 -0.72811974  0.51719571]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3475406969596655,-1.341665696952773
1.3492594544647156,-1.5400852004218293
1.3573545818011494,-2.2452628831832246
1.365897503658621,-2.961648387400431
1.3699098178240172,-3.2603657797787484
1.3712210426030493,-3.347807515814589
1.3760296879184608,-3.6773948604901867
1.379522955227304,-3.884792764778914
1.3946155404484974,-4.5518278677185915
1.3952769982358584,-4.596914609802096
1.414618113520028,-4.798400998988405
1.4205954341570974,-4.730565189916128
1.429614946420763,-4.472539946736377
1.4324768402565535,-4.374857343851463
1.435166194953652,-4.265918439610774
1.4444037382999442,-3.8025882864192093
1.4461500916016528,-3.6834748125235444
1.456918433112163,-2.995565342667511
1.459492901724028,-2.791797928408724
1.461074237888921,-2.6926814413056444
1.463857607673308,-2.4936944812489354
1.4749838772742896,-1.6182995452434248
1.475597975962157,-1.5730807997194358
1.5002940827615534,0.3412391796764479
1.5003549625995554,0.3526130382380627
1.5162356507001578,1.3640040827720503
1.5270297199328011,1.8966595388934153
1.5320038939410567,2.096943200422702
1.537974338908926,2.286398127314373
1.5404605417597903,2.337259447691667
1.5558902559030283,2.5108732711396597
1.5618746333838445,2.4918286973906056
1.562767309304137,2.4752391461541015
1.5645411692799644,2.464083133746676
1.5650069719283772,2.446601419118018
1.5664464837885461,2.4398272291409078
1.5702103321247023,2.374913543938093
1.5764166648074305,2.227073951001069
1.578966674621027,2.125266078012274
1.5898560525177796,1.7573336938322242
1.601814109818501,1.171184418835446
1.6061621921445868,0.9546752231396768
1.6079931973200114,0.8279858508220655
1.608630727314698,0.8245471458252048
1.6107796566017267,0.6844426945739444
1.6122832061162775,0.6155183170570658
1.6134762905315299,0.5460597248133462
1.6174344387836435,0.3029310360189372
1.6187997079607888,0.21473726802299722
1.6208897119051544,0.09044720777350163
1.6477805496801388,-1.472167730138752
1.6543318247954026,-1.826256072795605
1.6607601700211436,-2.139845571210625
1.6632678119500222,-2.276103123815429
1.6667708169750277,-2.448924435581193
1.6721844745609902,-2.663812454782788
1.6830534077353079,-3.0754866821442186
1.6910977318464209,-3.2859300870774524
1.6963805140514543,-3.4217921618998224
1.7011211902863126,-3.5238737721927045
1.7021889920604076,-3.5351990847864836
1.702372896375575,-3.5279670265162117
1.7045843133596073,-3.559643505013791
1.7078858834615218,-3.608404664844754
1.7104806204695837,-3.629738971118536
1.7137049649556282,-3.653537650420204
1.7160869974650659,-3.65086616283285
1.724118869314701,-3.674910686893163
1.727044515349938,-3.649060334793478
1.7398425659252315,-3.548016921327015
1.7432710245396628,-3.490151496567914
1.7473565198389478,-3.415461373168334
1.7625076757122287,-3.065636950426384
1.7657742105491625,-2.974897150891419
1.766055735170248,-2.9627377601468994
1.7752860115163154,-2.689706658462506
1.7761548513996477,-2.6741315613767322
1.7810572747137012,-2.5153550386082277
1.7875603759823635,-2.2874173247166185
1.7892414771057563,-2.226496806946513
1.7898456789940038,-2.2134219726357993
1.7933095664097465,-2.0888957949806617
1.7937218903958492,-2.07435903888353
1.7955209544857276,-2.0135383313730824
1.7975846767529369,-1.9315505020483092
1.8070761717644226,-1.6207721344348025
1.8167615573471787,-1.266269565829921
1.8250495644886833,-1.0040369863551761
1.8255833829215096,-0.9883759473374836
1.825794036971958,-0.982553510043672
1.8260945678014027,-0.9685377020013112
1.8303430271249503,-0.8331342698578436
1.8319076001649384,-0.788720751729042
1.8344365723277782,-0.7083721299241282
1.8354509939880534,-0.6880723717338681
1.8403802043809065,-0.5682661789761052
1.850821397170911,-0.33496257448943917
1.8560679043443447,-0.22310573923158084
1.8566474358033407,-0.23270032125324075
1.869336124418055,-0.0654340650466586
1.891393812422283,-0.0668260649616491
1.9008140222056271,-0.1698843635864243
1.909503801429298,-0.33891231332900357
1.9259017381280268,-0.776733610527322
1.9304710341648992,-0.9070161887023469
1.9312079469099066,-0.9508742637860013
1.9581946103456964,-1.9243087723073282
1.968003288502489,-2.300144052698075
1.983036226782767,-2.7667881645156296
1.988182041130834,-2.904146486124536
1.994002927545286,-3.0258122705921746
1.9946318017820959,-3.0620993538101304
2.0013656131648645,-3.146492104623627
2.010735144132525,-3.255563947378196
2.012092489943747,-3.2483093033593846
2.013242031598284,-3.254695772543065
2.015379661076139,-3.2543520777399206
2.018193387394792,-3.2617232073204234
2.020039366668959,-3.2270386743926394
2.0208249181607094,-3.2410063317746203
2.024663894817512,-3.206720572812111
2.03687815245181,-2.992442161569472
2.0372332145976877,-2.9890968706310543
2.0417115040596077,-2.8456264526048303
2.04252994359355,-2.846827966375052
2.042923712752258,-2.8238744278929047
2.0651032669909792,-1.8986309695336019
2.068543803771581,-1.7251515964916122
2.0782439343929857,-1.1734929482304755
2.0813510692947874,-0.9886855076546508
2.08355092431764,-0.8668936526717812
2.0973926178097058,-0.014056748322462953
2.104395279109921,0.3889514923000356
2.1182691920024785,1.1602377155785377
2.125767523531267,1.5245543496943141
2.1263311638326092,1.5336665662688054
2.127036895240214,1.5751707297001745
2.1289157684945943,1.662703424677743
2.144622353178727,2.1949032968293114
2.144766311108344,2.205983241988792
2.144862852834372,2.1931251742677236
2.1485432420314288,2.2895492464228173
2.1501791631757383,2.3065104502137115
2.1507930467194143,2.3199272077173996
2.1712931227973193,2.388054470181457
2.1741740491332635,2.3656178567525736
2.1849660506849578,2.1554600723738826
2.1940426303336036,1.8782373981949223
2.1961226023847775,1.813874007272797
2.207533817028546,1.3573546971110666
2.2126193185934717,1.1293424277021846
2.213443379568501,1.0912489266203298
2.2136146715108165,1.0742524652140917
2.21390548510648,1.0750999246823414
2.215690838974764,0.9961411336862063
2.2162388489535587,0.9533987584268473
2.2196805149185614,0.7993904754303138
2.2334790343728743,0.12085749058032447
2.234513480584413,0.08083578984594694
2.23649747097452,-0.01981846333244023
2.243925301295615,-0.3596834848587019
2.2483537307386596,-0.5326269074534391
2.2504015294583057,-0.6264416429143966
2.2526318091030353,-0.7271845056101293
2.2561087210840034,-0.8418866650515124
2.2584147129974497,-0.9251579406411742
2.26189374075203,-1.036001990700267
2.2919611289274027,-1.5513020501215498
2.2948050772011994,-1.5569204396106682
2.3178225422174243,-1.2528150112706542
2.333118999199895,-0.8687283778250079
2.3341366722977357,-0.8393237661471025
2.3359812671530635,-0.7758288369654751
2.342963501289981,-0.581379379194951
2.3514021648287216,-0.3259874518444571
2.353885033912432,-0.2469518748726603
2.3591638252571716,-0.09284547510158943
2.3618223177215905,-0.03287008877569925
2.3682487120432736,0.13349724551954953
2.372168055909107,0.23145639326375744
2.3783332309269056,0.34624187135990425
2.386094595140449,0.4276338188980758
2.4063993892635667,0.44391913731209176
2.411990974925569,0.3874524078746625
2.4143012146963594,0.3373676438089794
2.4207491258647256,0.2394109078845755
2.4223280797902245,0.1863352949779779
2.427902210777569,0.05563992032572011
2.439142016658706,-0.2712759252494362
2.453537836937463,-0.7554955633911331
2.460433613341708,-1.0092698553463195
2.477519808819194,-1.5432158823711122
2.484639465758164,-1.7119686176041924
2.486933499866419,-1.7506048277227975
2.4934605989541563,-1.8698759157697626
2.4960977157384674,-1.8973448913277713
2.4963834314167066,-1.9062025513413354
2.497537518760365,-1.9199887828364575
2.5024875866546354,-1.961315708806598
2.504066379021727,-1.9585527048893963
2.509697355535974,-1.9603901122235285
2.5229552425138992,-1.7987776261029573
2.523823417920741,-1.7796875438904
2.5258443196445137,-1.7471323775601963
2.526490985998546,-1.7187695369044311
2.5294759822232535,-1.6506448877423379
2.5320342352471563,-1.581948089353475
2.5362263004144046,-1.4610482867429277
2.5369071201007296,-1.431435539827409
2.541443929394969,-1.2648525867535318
2.549594882036871,-0.9034591788164789
2.5531632768469716,-0.7453252957543248
2.556334523627539,-0.596085707546759
2.5667807864661167,-0.028896510310479958
2.5681958960320745,0.04291429234581217
2.5779128329311973,0.5977206588373016
2.5836049874376874,0.9075478723359833
2.584079516443932,0.9303629148138379
2.5884511825775594,1.1694320280310149
2.5899481113494165,1.2591320756938302
2.594433260896711,1.4960186261764044
2.5946084992118683,1.4954072644551162
2.596000177195622,1.569510341445801
2.600832275997041,1.8012580637324123
2.6061772535585765,2.022843677373584
2.6147363194659397,2.360997693477873
2.6151574347573874,2.366333980442823
2.6241902224142972,2.6265980127764132
2.6325801916368334,2.768010341340153
2.643783180729793,2.821867560914698
2.6491267292313694,2.8078558614515017
2.6519363444961392,2.7763769898888517
2.6746704356424154,2.246371303876926
2.676039678940996,2.184526808283439
2.6849685426756515,1.841398819084118
2.689980338306146,1.6255748157930794
2.694973933584988,1.4222478903950686
2.711081893417292,0.7088297476495697
2.7161910335555923,0.5124787789394476
2.7166738414028124,0.4820857817424505
2.719188855569321,0.38349056140786214
2.7308324277993457,-0.01306454570866963
2.7463427634971804,-0.381100618395854
2.7512859895066892,-0.4545965851097205
2.765076892054214,-0.4984103074107539
2.7721315275061853,-0.45569032650733016
2.7737354197252717,-0.4253016675859727
2.7769937994076628,-0.3823526938057541
2.7824645421970713,-0.28157911854101
2.789510936790915,-0.10840068860200788
2.7916673321344083,-0.060416082149699714
2.799211918192422,0.16534379848179126
2.802730140115373,0.2705720724832511
2.8218680910385388,0.9144487438267552
2.8316126561109494,1.2247685787210574
2.83282245832888,1.2772614765759376
2.836245508484332,1.380804088225798
2.842982161391113,1.562275772071324
2.8456807351974804,1.6013663055615985
2.8461281857279737,1.6254234824484257
2.851505889906938,1.7276005601878819
2.8709526600389514,1.8875850796482083
2.8715116486508476,1.8835541934214486
2.890460979859755,1.654464202402696
2.9020670932455435,1.3526326556578518
2.9097085307909474,1.0998731795330425
2.9150388469768416,0.9195915081871616
2.915927816443178,0.8799842283901628
2.9236911299676915,0.5758401653972111
2.926280603800394,0.46422983271162666
2.9413898901778923,-0.1530081866511202
2.9614470566171462,-0.8242015178110788
2.9637595331976865,-0.8858987210372594
2.9684902023759783,-0.9960815765660188
2.9927396629569643,-1.2358073298501813
2.997348511463713,-1.2122160515667861
