n_harmonics,base_freq,magnitudes,instruments
8,1.5339871469441126,"[ 0.22907031 -0.34797755 -0.79601886  0.91921267  0.48679764  1.82162714
 -0.43311389  0.58346068]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3805599536652657,-0.7670365692475304
1.3816861420048765,-0.7784986279289585
1.38966832875348,-0.8577490708814359
1.3920173434972565,-0.8503994180388209
1.3925916605758246,-0.8970460789627702
1.3932812279318672,-0.9254638047757521
1.39501322119008,-0.8826707113104035
1.4024729307256356,-0.9410586128935151
1.4202902437173206,-1.181666438750899
1.4251176795696896,-1.2959867282499185
1.4268608549972086,-1.2747019729819598
1.4286878703054091,-1.3213943540380977
1.4454280541750508,-1.5509613737240897
1.4591188175153844,-1.727579513280258
1.4631295390218906,-1.7630881857362704
1.4684735127081137,-1.8450316522392098
1.4719569162344506,-1.8808296653477083
1.4765820565301064,-1.8916775161108175
1.4897576717373102,-2.0878156707835953
1.493051218391888,-2.1453336787725696
1.500209258617013,-2.2102177528994056
1.5062750310314517,-2.289510120664225
1.5071989784155182,-2.3172206490259515
1.5140421514797353,-2.3781151462233274
1.514268060931098,-2.40759753619066
1.5169163566308042,-2.4121892505489866
1.52992302918536,-2.50746107693512
1.5330423529055066,-2.590629985137342
1.5345721667851073,-2.6249222158565684
1.5412713170315655,-2.731484094457448
1.5502791969712195,-2.808352091733887
1.5519266880930287,-2.720032414209445
1.570578215744007,-2.8788262899874586
1.5721233174891065,-2.971923513269887
1.5844961683149084,-3.0280599200345715
1.5866454673277577,-3.0558415148060414
1.596920637720073,-3.0981662237314715
1.59804597917298,-3.1094061165031626
1.5989475120064611,-3.127654195131014
1.599609360047376,-3.0547404306772745
1.6014758627618875,-3.118026320876485
1.6015462790228634,-3.1326963476887157
1.611401983636,-3.147234840032157
1.6216184114614922,-3.1325103994897163
1.6297133892569313,-3.1908207651220586
1.6351903112854584,-3.181960672986887
1.64283982215923,-3.156394674736636
1.6465501202687145,-3.200296536940698
1.6497704839119383,-3.149178670624987
1.6529592750200433,-3.188700084319826
1.6587303519011751,-3.106289819890898
1.6724876184526334,-3.0975252249195093
1.6743515712992867,-3.1002887763277927
1.6746237676632072,-3.0886639011298023
1.6838259788415115,-3.0471316758662312
1.6844741943002521,-3.046111959769778
1.6867065358548672,-2.981334576900013
1.6950659737655727,-2.974850385311866
1.7002911454412573,-2.892925002311242
1.7043605155891068,-2.9004454106208644
1.7123368530918865,-2.823190388582334
1.7135590762722694,-2.815318908201529
1.7143481212889071,-2.7768605873925165
1.7206693297327593,-2.736546066698748
1.7442094801902623,-2.480348706316865
1.7521783403964282,-2.443123732977494
1.7539386558764694,-2.40714811504683
1.7603848843122307,-2.3063346182870053
1.7679030834651739,-2.211614750748713
1.7689284314781393,-2.2832994075361075
1.769761480652238,-2.229813584164775
1.7804524727703548,-2.0855630603964146
1.7866865575701985,-2.0162829209281488
1.8007400147204518,-1.8517057666243155
1.8100590369391334,-1.7390860221990458
1.8166091415471923,-1.6849932260377314
1.8291731868196006,-1.5614093083489962
1.8339054663207355,-1.4788096641834898
1.8341135409619875,-1.4861749249773368
1.845742634014556,-1.3688452490677478
1.8503648135038047,-1.3538067744070952
1.8513455360861109,-1.3409012739801671
1.8562787200006126,-1.2899806156596276
1.857138571460725,-1.2297771928060008
1.8653025223012527,-1.1535666630728014
1.8654416902965876,-1.2244787124354035
1.8680368273712187,-1.1646989608511977
1.8796974551126224,-1.1375450074949407
1.8850882553339199,-1.1111229038823378
1.8887910411296742,-1.0050479011341824
1.8948303572551843,-1.0162110076234094
1.8976670738200712,-1.0086505391197094
1.899643577548657,-1.0143782960912462
1.9040611168891388,-0.9762567769483893
1.908259260288097,-0.9312750589511422
1.9114282373532347,-0.9429420151622875
1.9120809018442815,-0.9781748340184604
1.9176676070937164,-0.9083884212110919
1.920230202811755,-0.8929905525992768
1.922903137724246,-0.9240741769641878
1.927028972664191,-0.8570051990367111
1.9334945963279866,-0.8113522153418009
1.9336649628533715,-0.8457583226201808
1.9371083984220832,-0.8833550937906072
1.9456846791730857,-0.8761056117588893
1.9468044552118737,-0.8517681892989947
1.9641378794556932,-0.8580754135436239
1.9697065059485963,-0.8319729295821582
1.9721905594049591,-0.8477856265151706
1.9744134976582375,-0.8418801175259778
1.9757163713254213,-0.8878164148044878
1.9824356629903779,-0.8905166595702517
1.9890064942668264,-0.890513113326688
1.9904589993235193,-0.8144763887442382
1.9976453330180197,-0.8795724138567313
1.9977920792488195,-0.925485408062824
2.020992263422599,-0.9148053705482282
2.0261864396672973,-0.9467651415912265
2.04483986698882,-0.9768959628366515
2.0513182465444837,-0.961080370175475
2.0536351691133294,-1.0278924352580863
2.0568360892424424,-0.9744966273136512
2.061398383142582,-0.9709467230895071
2.0624582098399333,-1.0122466941510695
2.0637965069623405,-1.0198432463300455
2.064646786337497,-0.9958346769770624
2.064656776475494,-0.9572897364373842
2.077121548742828,-1.01051677819602
2.082122075182907,-0.9948985057670379
2.084238712743243,-0.951047560728562
2.0871331940195645,-0.9642996662588997
2.0971890413964562,-0.8895084370864618
2.09729188214659,-0.8886194239368332
2.1037501013871562,-0.8892866524008798
2.106887276965427,-0.848844319841833
2.10739455788646,-0.9000563706006068
2.1203456029965633,-0.8644039032434827
2.1205433133275706,-0.8194151093633355
2.1343009617285214,-0.6934493036121119
2.137998433399426,-0.6638751949938088
2.1429313972607265,-0.6100222400405952
2.1540531918040147,-0.5219869080510583
2.155650377666303,-0.5089040156881193
2.1674467772217882,-0.3205470501191308
2.1695081557155476,-0.37140097314257325
2.173742074198344,-0.2319166417362728
2.184793449188808,-0.09457755932555159
2.187610432078438,-0.07203750907829218
2.195412705212788,0.020106630667404674
2.196919812928847,0.05488614668525746
2.2211806419058053,0.45712071652013025
2.23013518327219,0.6108484537033372
2.2313922849196066,0.6555307028716556
2.233231816803004,0.6843418048648041
2.238809092990012,0.7357612617941343
2.2392576933586517,0.7637814351389006
2.2426986719190714,0.8105847490437399
2.254627514628144,1.0680816621093328
2.2582000140746468,1.1589888670414659
2.26428403928438,1.247987465124242
2.270149966461691,1.4139293011367082
2.274507757034317,1.4487082731044023
2.275224977946859,1.490394735637675
2.2831075427074428,1.6280854189987006
2.28489159664844,1.5916109495220048
2.291814579006034,1.7604450005215357
2.299700472604072,1.8780662752208368
2.301361552264889,1.8677506619837647
2.308988855990508,1.9895684939703917
2.3130358759454923,2.0814831814177914
2.314589893916205,2.105694191707772
2.3412014275188744,2.485625025528089
2.3543420611307697,2.5494426243454726
2.360920105175781,2.6234083638814116
2.365620877791228,2.6394333985477303
2.377081553979619,2.690441454649456
2.377479196250853,2.7053248812095556
2.3782469278466714,2.658246233181155
2.380483334503083,2.623866916167472
2.384599852489429,2.6226290628595814
2.385539746607118,2.6934401862967685
2.400676097680029,2.6581521945893956
2.400681710383555,2.6384206108906265
2.4059056623338675,2.6174070973563373
2.406967344241769,2.607822838027955
2.429293918166656,2.4485629258127055
2.4445974170147817,2.2763163153483776
2.445245260360796,2.276960551257099
2.449322770207467,2.212599228170238
2.4574759148935117,2.078170761064278
2.4677523350312605,1.8869248339212508
2.467924141718573,1.8553907449363773
2.4705782340129963,1.8107065295492866
2.471165574217455,1.8365295274548121
2.4802398324045987,1.619814020254151
2.494483672158064,1.2932927441430426
2.5038847048841344,1.002344189674742
2.5101482910510544,0.9225785280333958
2.5107757528996393,0.9176990191137852
2.5124457376405687,0.859293082537988
2.512597980383666,0.7490510630246381
2.5186361842655147,0.682532342723827
2.5227218544334296,0.5440014220633905
2.534347973658007,0.2061882064118967
2.5451796260316017,-0.12018851369725761
2.551467227665423,-0.30620742827538583
2.558602577040026,-0.47461141457041967
2.5589534855956924,-0.5006463140931867
2.559808992711327,-0.5565359115129381
2.567359441427719,-0.7642922239000912
2.569082639529337,-0.775918927270076
2.575807581224777,-0.964344207167262
2.5883611202179555,-1.3442565781909408
2.6160306967587896,-2.019352454115526
2.6212587179778906,-2.123106323640173
2.6234386711552373,-2.219691647038832
2.628133234610514,-2.327823703686119
2.6327964737953646,-2.382462798617713
2.6712113092259573,-2.986357220748301
2.6737039213750506,-2.986595014457232
2.674359500324309,-2.9806126952894365
2.6770942789724677,-2.984209167150409
2.680132440454231,-3.018912324084412
2.6819904749712693,-3.0872052766409745
2.684993954356411,-3.017749433383148
2.6875234962040935,-3.0777160477905836
2.6964300062747117,-3.0807036209407697
2.7015271918000083,-3.069960263388501
2.708160565955927,-3.0248572608658146
2.720856404503034,-3.040417371222139
2.731005575428476,-2.9536847206260624
2.7354222461144033,-2.931201795954212
2.736628592564065,-2.8974789599980353
2.7385822814836756,-2.850471484749335
2.747812360389326,-2.7650088472788075
2.758185807850193,-2.6086121253591705
2.7583862491238706,-2.5629040905953477
2.75924368468311,-2.586312154591127
2.759805556451104,-2.569588670001271
2.7620489299410123,-2.5277642761928356
2.7655411670277523,-2.443263651748653
2.7706817834290822,-2.37864057630822
2.7771873931424036,-2.2927555408287126
2.791908632508724,-1.9032635646712488
2.7949094908401033,-1.8446772887376792
2.807471593552182,-1.5324967342795013
2.811704140294367,-1.4033156701112328
2.813746371040728,-1.316767707334252
2.8184055189548483,-1.2461651221074244
2.8232203055759904,-1.1267933788343494
2.8258142213099458,-1.0052963495578158
2.827735553424036,-0.9459439258577179
2.831760596512013,-0.8340358593757529
2.8426956072478298,-0.5257433405384698
2.845359824941734,-0.483115216719606
2.856429263929577,-0.048259731901736325
2.857183869571373,-0.10852945160130949
2.867962135458111,0.20152011425335364
2.869817120299043,0.20768671059871466
2.875078848969417,0.40713296095363927
2.8815790926782388,0.6317508519427217
2.8848384485573044,0.7525209488623693
2.8857792953322434,0.7306950014531021
2.888760774823682,0.7918973130353496
2.896649897560974,1.0439581802895066
2.900429267704931,1.060168472890426
2.933186200310259,1.950834295751335
2.9337695650991797,1.9487246804031306
2.9403990058028793,2.146537174897512
2.941031315725879,2.1500641669274874
2.9528609256813647,2.4109583877862555
2.9553820520242446,2.463327785444891
2.969985274623064,2.6964124961885467
2.9999816214494173,3.057830907658721
