n_harmonics,base_freq,magnitudes,instruments
6,2.5990722207437176,"[-5.89746618e-02  2.49261391e-01  1.55685870e-03 -1.77633555e-02
  1.74301584e+00  5.26090105e-01]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
1.188082014979929,-0.5880618284394806
1.2018428325855215,-0.6615426536296576
1.211997422130449,-0.7098693025660135
1.218620611210122,-0.701221351519321
1.2269005757719071,-0.693453976256347
1.227070894910157,-0.6883973348053718
1.233350375652038,-0.6670242082375535
1.2341364004695787,-0.6502999791519136
1.2387423509422044,-0.6493589514964914
1.2402546950520836,-0.5969372750313466
1.2403595867169948,-0.6293424620384637
1.2404749374571686,-0.6163524620246718
1.2448800388488168,-0.5635612805552083
1.2742635788139394,-0.10706971046342913
1.2801262630562462,0.025210416977250374
1.2816883767067129,0.06425368748690949
1.2892128401517384,0.23113665061214558
1.2928849259104922,0.32756748326969654
1.30087391663751,0.5753107440150173
1.3045877541173763,0.6594368272383343
1.326347783963043,1.3990573525821997
1.34237167889974,1.9302735323674791
1.3452305065139347,2.0827768404697107
1.3635363035493624,2.697181079946945
1.3699926200849726,2.9029750056889227
1.3748356470898493,3.1029820662733214
1.3836440936203624,3.424025361539747
1.3852476894105976,3.4802881908146293
1.3863676382214223,3.4926653016908804
1.3951498638579727,3.755671889213696
1.403679145707038,4.018608276879823
1.4119897112866706,4.234121370444515
1.4312731614735021,4.629097989690405
1.454814456800075,4.891104672325526
1.4558785629136128,4.922768218998893
1.4702569125152456,4.922714330288522
1.4710031148237483,4.963455172012076
1.4849947162658346,4.846611519578568
1.4871864580756,4.838068963160156
1.488208625015977,4.847421715794989
1.489937987465046,4.791368849392055
1.4958989880769051,4.757696296429278
1.4991270375288233,4.662204572499243
1.5007675417902142,4.645994809275802
1.517102939540063,4.309673964262477
1.5193045636133249,4.23789254511138
1.522870339179601,4.135705380317689
1.5236753022706662,4.14093723381026
1.5286001489368681,3.9726014373301686
1.5317095999810029,3.9124677402874615
1.532991441765473,3.8528078060627102
1.5394180319291602,3.651450315851137
1.5471113321627366,3.3890137404933975
1.551307982765433,3.216949981244699
1.5528027657945591,3.1777587742496527
1.5643598384851902,2.7355605268313568
1.576617531781407,2.188304267108417
1.5855964749826086,1.8414162475590803
1.5894853331494385,1.6322428563044022
1.5898531227182193,1.6361539907564533
1.6005979105763153,1.2047928726234525
1.6030444520101224,1.0899992526789992
1.6130383836666269,0.6781933983638643
1.6182751640154107,0.4258289205156069
1.6188555306743977,0.41492641206833114
1.6209135515824764,0.3145773275240216
1.6307227666587911,-0.08788475095275383
1.6311515016989109,-0.09048964578329904
1.661514978406938,-1.1597648722070877
1.662545248067893,-1.1964248540352396
1.6645218727373488,-1.2168177674386982
1.682210625438472,-1.6802692057667212
1.6843460745116667,-1.7435477487944961
1.697659202715136,-1.9869450711446695
1.7031658874893516,-2.072685149959117
1.70690875268226,-2.1423609934266863
1.7078398620206237,-2.1236427259048614
1.7118042953808494,-2.182484781756385
1.7309565936165336,-2.304668211657202
1.74242204455114,-2.3471011433851543
1.7512257741630828,-2.318228119374547
1.7555376019109499,-2.312769718781393
1.767289872026919,-2.201282543481084
1.8054150568974574,-1.8252440852371505
1.8064070526869376,-1.8274138856616693
1.8107500180775116,-1.7945990676752857
1.820831812313144,-1.626340649966478
1.8322467620859584,-1.4947191455488078
1.8324003071516586,-1.4779880465936615
1.842655649836999,-1.3563016768441039
1.8651537923094352,-1.1599700093948981
1.8666851171305234,-1.1325140275880126
1.8676349527292002,-1.1299721349135283
1.8856045485234691,-1.0151941919563536
1.8891628064234984,-1.0030640517540947
1.8950563932356541,-1.0083342018733954
1.8983240689097691,-0.9844845778382586
1.8999518489249212,-0.9954601816384911
1.9001962179759104,-0.9756889558814341
1.9169918151579664,-0.9999812315664515
1.9184182519056758,-1.0345121191687672
1.9201765346148116,-1.0168392377601305
1.9282118753127477,-1.061864899235847
1.9329807439585966,-1.0916226807137352
1.9385671534075621,-1.1116029576714257
1.94339101243318,-1.1708206475433658
1.9480744452792322,-1.2177542564174948
1.9547472837745214,-1.2629754589075084
1.9572957076073099,-1.2987006566460002
1.9660203748909062,-1.3781029723749085
1.9771387277869916,-1.4915879469821556
1.978185676773407,-1.5325000469489622
1.9833147664627866,-1.5976017682140093
1.9838959850099087,-1.5660420653934986
1.985103777180572,-1.6111001674583627
1.9941742795155912,-1.7143790419619827
2.005060578189294,-1.8770785872294558
2.007276041938896,-1.8459955844323441
2.0078012753889283,-1.854809533620611
2.0112542383308583,-1.9020798728352641
2.0188103073502237,-1.9916366175240687
2.024665268044296,-2.0174041246425336
2.0374242718746913,-2.1538638797630956
2.0424446521512456,-2.1802728138383145
2.043492153600864,-2.1472400080702285
2.0460930965672315,-2.1960707473577092
2.0489230940636194,-2.191026324501134
2.051765945710595,-2.2180109603743956
2.0676271108088624,-2.214541722131516
2.0752647628822407,-2.218567519323657
2.0826108410180497,-2.1910467981679784
2.0896271001358393,-2.1433800380995147
2.0920168405932476,-2.132227686101259
2.097595144857914,-2.068814800990443
2.113956711983084,-1.8678539236553136
2.117610433216596,-1.812541520255618
2.124493418359517,-1.7266289501294814
2.1328930931067074,-1.5188929034351175
2.134789027413782,-1.5144794686218777
2.1501629097673636,-1.1775304731502085
2.1530676400344646,-1.094640246714461
2.1552028311611817,-1.0450967452166056
2.1581969364925353,-0.9846009716824679
2.159465422623942,-0.9441777506871543
2.160411720861882,-0.9090558648545353
2.1774925463456567,-0.47522469626153546
2.202243444671395,0.1993073196402894
2.2036761716505477,0.2284010744030349
2.206355982295203,0.30911048185014917
2.2142721957518745,0.5063829144230892
2.217153660130055,0.6184449768723529
2.230847450529838,0.931145252659312
2.23390523590459,0.9939272864567168
2.234856516042627,1.0105927428795465
2.248550552337167,1.3140855525777446
2.249667555308007,1.3323659984951521
2.2498286052108476,1.310726339120058
2.2500982894730672,1.3351251973516078
2.2526641914233796,1.377879259381865
2.2646517794691743,1.5796448825328824
2.2895537626385263,1.8329105963303327
2.2936416203916137,1.831589181681225
2.304201550785848,1.8485842446750378
2.3129815510000142,1.865211994765589
2.3135413899958515,1.8376706819891069
2.336008779212351,1.648347747366368
2.344844482377612,1.5236758547237972
2.346307147522708,1.472168560593299
2.349609017558966,1.4259153927010357
2.349746253479813,1.4182998334932986
2.351426473895165,1.3962238583515827
2.3757770143440835,0.8913734233242994
2.3950232914274405,0.34991839846914036
2.400881128633901,0.2197938337509915
2.4031456887711773,0.15124001152680291
2.4031827609112595,0.12739876220064725
2.4065668102133477,0.036735627326220856
2.4263848639753194,-0.5568967026721402
2.4399146671468985,-0.9371804683025666
2.445799902513918,-1.060578783604499
2.446884800292704,-1.1023015178349145
2.447955343056698,-1.1557597510156357
2.4532592545372367,-1.2874803650790465
2.4546684309508375,-1.3447765424232112
2.4591656840994567,-1.4215940611224664
2.4626030375596013,-1.5386629775555125
2.473654760972563,-1.7634095715110327
2.47440004353004,-1.790897934915552
2.4763596629028743,-1.8567007334336543
2.4777912905527986,-1.8660234976488008
2.486443792342368,-2.0392386110626144
2.48774673869342,-2.0479586205517615
2.4890546194402408,-2.0609651892288445
2.4890867320049086,-2.0563090571464326
2.492510291548504,-2.116996809188714
2.4953082950170753,-2.174421490364329
2.4992480821020227,-2.228911706572593
2.5008547805246177,-2.2466564349157556
2.503944174261515,-2.282665633202706
2.508340328846862,-2.322149241156413
2.508858002634426,-2.3481804752297744
2.511162318689201,-2.3405367913345705
2.5186992475514627,-2.410579415413804
2.522455079758191,-2.4755400043344484
2.528411974259603,-2.4853789471639205
2.5494462748377984,-2.4851021395872053
2.5540645979566543,-2.4212701760264186
2.5589542418969184,-2.4002656896975174
2.5641220103468,-2.3506669892558434
2.5671346432177558,-2.3451053639335804
2.5816096764655754,-2.185525000057816
2.5847942626223883,-2.1233291174545292
2.5889363855727145,-2.0553050664821733
2.5969419576460524,-1.9364459705235966
2.598258965605326,-1.8979495239849324
2.6055186860751514,-1.7583871677426046
2.617085302067867,-1.549323067758934
2.6171849594149057,-1.554082506095978
2.6189154324396373,-1.530313644319554
2.623273341918411,-1.3965435698241928
2.6353739609460742,-1.1450855433156166
2.6353933906943325,-1.1190135119604565
2.6397673720993122,-1.0421498469007788
2.6469580817415768,-0.8819289137518621
2.6526283594411453,-0.7305074695458819
2.653791900527482,-0.7245002780695449
2.6573004878326945,-0.6516565721770591
2.6798082975623885,-0.18967072124593817
2.680435205596087,-0.1521003704657339
2.6848368974831995,-0.07559845308732199
2.687698425800045,-0.004395552459550169
2.699040443305317,0.22895100207335473
2.7069914862455127,0.31042855180086837
2.71025421456416,0.3888842652515982
2.7120544163144444,0.396252129212775
2.714326372112926,0.451563591418121
2.7163469426014597,0.4738294744468386
2.7240931833911333,0.5495186592943567
2.7263779101918733,0.5867646439358168
2.730549943681833,0.6568776233262419
2.7474397973660487,0.7806615530010265
2.7488917287177497,0.7925246601385606
2.7581213764165255,0.8339672778360182
2.7653576194009952,0.8383404923731216
2.7699588518997613,0.850657625754887
2.7785418091232525,0.8264649820607696
2.792558009198867,0.8191037408903957
2.805988634680876,0.7561042547647163
2.815730540591865,0.6536103585872057
2.820838994944082,0.6326791809114157
2.8272644950488104,0.5662766734276035
2.8406875054368053,0.45876316534159595
2.8520177451411755,0.33004609422176984
2.856585875861347,0.2635248742244386
2.860613943364662,0.22855786967145708
2.868436196095888,0.10309997058548812
2.8762741235990754,0.06512277378320747
2.8828868539187917,-0.009860894669596967
2.88354308188846,-0.01850205471674689
2.9023986940989763,-0.2582001997230831
2.9074391352574604,-0.27294155851822477
2.915150359280667,-0.34302047298447763
2.9283343333719047,-0.4911404338756197
2.9286616936790164,-0.45096376973626073
2.930022860034331,-0.49991597341078503
2.934369564190704,-0.5281793881948689
2.9410617263072485,-0.5657488195498448
2.94494436007178,-0.5941630071961537
2.945315858519691,-0.6138114309880944
2.9514547787416543,-0.6518912555052732
2.96582481512588,-0.7039623415772898
2.9693057073401334,-0.7130472083946529
2.9694256188570742,-0.7384425668920346
2.985918269810389,-0.7629667240606193
2.99306698011974,-0.801710694505844
2.995407010786245,-0.8099064825545752
2.999163954226436,-0.8087343696789014
2.999295119536942,-0.8302632862595184
