n_harmonics,base_freq,magnitudes,instruments
7,3.1868288721414957,"[-5.23911084e-04  8.05143961e-01 -8.65480712e-02  5.72943912e-01
  1.21193658e+00  1.24525411e-01 -4.18374700e-01]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
1.3790870478171566,1.3395531193290586
1.3817378466819124,1.2713242499809971
1.3817861394482343,1.2645929130258902
1.3868212603914554,1.139397132309243
1.419889319795418,0.33480906763057083
1.4224099522331635,0.266188380362
1.4244179749925792,0.2361693077906719
1.4279100311065562,0.16226517570112692
1.44159755017444,-0.09876011652962642
1.4439064249310851,-0.128943074267666
1.4499452167202538,-0.24307944630312897
1.45168513419378,-0.26332140332490384
1.4541143904973133,-0.2924631092328996
1.4596666386554986,-0.3949675197387768
1.463932478694506,-0.4436707384627477
1.4682131364031372,-0.4946357229411514
1.4729090757850702,-0.5557921928000575
1.4917487071220403,-0.7966257093537966
1.4945333066240023,-0.809005771251158
1.5050321677719403,-0.9476461973151488
1.5070682743217638,-0.9650795689076016
1.5097398977282985,-1.0123974157596667
1.5121642634826173,-1.0427333457495442
1.5157461482410017,-1.0699191046427237
1.5208290087827079,-1.1382253935275788
1.5239469355200104,-1.1821274633133096
1.5333727304002407,-1.3117395691881808
1.5335005547645455,-1.3059041303761423
1.5370473717111501,-1.3702715843654834
1.5438177170771192,-1.4517112515872865
1.5474239360083404,-1.5097988001475875
1.5522307303229077,-1.5827969793757688
1.5539266317553455,-1.5970013105310261
1.5642667819878993,-1.7538156649913754
1.5662463665439308,-1.7652251588863566
1.5770648371671818,-1.9255361536999096
1.5785058047856353,-1.9363182746133305
1.5790121560697852,-1.9383719969459612
1.592051283859024,-2.1075292665157894
1.6079006788941443,-2.2552327991672945
1.6176250010238702,-2.2952607973030603
1.619256365356975,-2.3102797201978826
1.6214770981985351,-2.3333919133697463
1.6248578909021223,-2.3157534221754896
1.6498494435542534,-2.19420346775845
1.6631610671689057,-1.9793402057361407
1.671103970153224,-1.8248615409707463
1.6717993294815061,-1.792710317297525
1.6773547467449692,-1.664152197963477
1.684275197583398,-1.4805279568334102
1.696374671488492,-1.0759169011746903
1.7054799147520683,-0.7645055467622404
1.710508525792025,-0.5758464144118205
1.7114440610325374,-0.5483356301089529
1.7250463831521374,0.00489101939883836
1.7365193996162187,0.45638662996241647
1.7408100303724972,0.605665777038861
1.7491143912443707,0.9044712171424873
1.7537523749301585,1.0640344472470815
1.7549267543418914,1.1032075791635672
1.7560807712393283,1.1365546552385617
1.765526085390265,1.432669753983385
1.770443713476011,1.5483606118123712
1.7766687478603629,1.7149119778931905
1.777220548829387,1.7278250737649092
1.7774233687235617,1.7297121595387894
1.7784549611089648,1.7413776212669918
1.7922505327440472,1.9455754409524635
1.7924922325181898,1.9604187113726064
1.7927261057814512,1.9328806211094751
1.794285845566554,1.960254577997821
1.8038038608618638,1.977094016278433
1.8119200049317206,1.9545793152001056
1.8282604230479613,1.7005554572281973
1.8298521241602952,1.6561801764368596
1.8331914766221402,1.5676176093656071
1.8535480358823593,0.8371382181611002
1.8558222564263076,0.7514175773431735
1.863914625419353,0.40030049487954916
1.866011877372718,0.2786989336331868
1.875939031370633,-0.20736487716689325
1.88056261899359,-0.4639326232811949
1.8837052716107765,-0.6252023038303873
1.8906987400049475,-0.9956391964631689
1.8922228073478822,-1.0940989143884177
1.9051182323825575,-1.7638476754517574
1.9055101708288387,-1.79237461188874
1.9082372269062589,-1.9501815307871349
1.9284971024110469,-2.882833772616162
1.9318236329865526,-3.015897741287568
1.9391372702518872,-3.265062145174542
1.9459570660985053,-3.4775405452393424
1.952388077762107,-3.6297717075005838
1.960115716283938,-3.782291947777777
1.9608311637333724,-3.779348878341765
1.9615446480441072,-3.7973946242343137
1.9870362850717145,-3.7949026408029916
1.9987068750052401,-3.603134569142938
2.0032456484621406,-3.495994924228718
2.0058117891988916,-3.44717144041915
2.0083786587346246,-3.3630225751876033
2.009390239395679,-3.3164000473754753
2.0106100952015744,-3.280436756718131
2.0288793046512454,-2.6534540918974874
2.03178901138981,-2.5200350467122505
2.036393062611694,-2.3377515308488066
2.0469437819767347,-1.8844621281743936
2.049128865327692,-1.7875275035422244
2.051973094522822,-1.666019789798083
2.0523049986689594,-1.6410874949983485
2.06038270709296,-1.3096996123445088
2.074293431294791,-0.7687391737269335
2.075352784030371,-0.737443822609101
2.079878243537774,-0.5828846201620518
2.090643079794293,-0.28130157421255325
2.095413031312697,-0.14480493805849706
2.0970187837842795,-0.09523837718966763
2.0970911326524524,-0.10660127598999021
2.104189762533,0.01267511224044747
2.1101148963416474,0.09961740504013207
2.1111492039555504,0.12303773466184766
2.1124167872280672,0.12286260583889362
2.1139161662604575,0.12498907270558095
2.1172613106119567,0.14738960212707491
2.1217757338495904,0.1522893426628885
2.1261709949495806,0.1476194887353559
2.1261900010326364,0.1530458588520338
2.128107983994875,0.1435712510032905
2.1335243579204004,0.10041550033899704
2.1489311405546143,-0.14302122288808136
2.161384063226201,-0.45704388862228224
2.161867002728788,-0.47537880984910913
2.163448784335502,-0.5208016355425001
2.1698215678323427,-0.7305780153798873
2.1855599619431665,-1.2748159496420661
2.1951800263040138,-1.6362919660019133
2.1996022735468213,-1.8007728366079074
2.207096523283492,-2.057615501628992
2.2074245705149105,-2.071633161163047
2.211525849710834,-2.2133956825960324
2.2136915866116995,-2.266601596842802
2.213900227243026,-2.2953294606827503
2.221351684921915,-2.509730028013244
2.223287568928111,-2.548116415790051
2.2234077302116333,-2.5648630302756703
2.2309558160033527,-2.7380141206381503
2.2394517979215696,-2.901075648126883
2.239643633468355,-2.8831181604489577
2.2447843077545393,-2.9431289019184543
2.2469433920784585,-2.9730897106853695
2.250445936082218,-2.9916653117763246
2.250495012985395,-2.9913143556082282
2.2519889240412994,-3.0111514826528163
2.253219123983275,-3.0034503785663924
2.2547678576194787,-3.0175442014146805
2.2597358747101772,-2.9875645825815873
2.2606943475106176,-2.9889586529640155
2.26251334007926,-2.9726323163972874
2.2662329203418095,-2.9383482887613623
2.274245798558394,-2.8290219342379785
2.2794182988034457,-2.7039028083141328
2.281316509820388,-2.6571447073665495
2.281399222938024,-2.6556033828727936
2.2880032487818225,-2.455745149377915
2.2902209383785355,-2.3818703395025156
2.290657978559458,-2.3694922641814564
2.2912172506296518,-2.3467834990306486
2.2934640141776486,-2.264707320142938
2.3049096787169443,-1.770627522427586
2.3094167599993174,-1.550977740597337
2.337530448592303,0.08674484377940948
2.3386819601170785,0.152088912664109
2.3468382430679,0.67046746652685
2.3507377326579952,0.9185176465278242
2.357033853199818,1.3221168883635421
2.362768974875765,1.678123874555123
2.366720451627433,1.9163827536138096
2.369926291087558,2.1082239182264315
2.3742510575593982,2.344665536198904
2.393835838440296,3.3288264592029364
2.396249956923757,3.4326580660703243
2.405000566107507,3.7583431518093953
2.4155603140865374,4.041054353921902
2.4205161069715606,4.145495880591389
2.4227351445869694,4.177162358924929
2.4232593154435946,4.177611506305862
2.430595971791507,4.25492343490853
2.440708299998292,4.297786280740983
2.4415765573595856,4.282238312767053
2.451000765719071,4.204382200109823
2.4627242445799933,4.00774262830896
2.4683551501135046,3.86066400364929
2.482834704864768,3.420361589531006
2.485162788679254,3.3423118016184556
2.4881502936555107,3.228608205909862
2.5083326005944073,2.4119328089992425
2.5247483264590587,1.7448812422415336
2.5284771809047513,1.5886798526873616
2.535446111696057,1.3297658963584469
2.5363836948494294,1.2876257731633318
2.5377425875481547,1.2375446398412855
2.5546092792411565,0.6833377219644593
2.5652410019609686,0.42748173509117215
2.577053924988249,0.19548947730727806
2.5904420279092104,0.043121922094374855
2.5945802183863744,0.019010975505940806
2.59635640231882,0.004931356555555015
2.5968679496062705,0.016429551771604968
2.616240371966324,0.0752320614469888
2.6219450261321935,0.12845034561667296
2.6441590830503525,0.44351688941609696
2.6629076768369737,0.7675958207575755
2.6786728833886277,1.078412403367594
2.682202236792456,1.1348134926002813
2.691108998330078,1.266238353862963
2.695918294207007,1.3305639179649447
2.7000091758695905,1.3900209352296684
2.7048643459807025,1.440777358579974
2.7262116659195117,1.5811250804807364
2.7286430576283376,1.599468212866474
2.7303473953363575,1.5922357469751487
2.732993489171939,1.5982899008922469
2.737509141023147,1.5957866042338553
2.7426223183620113,1.5959944178848804
2.7567781948268983,1.5044527728619204
2.7607355544815375,1.4878367105387227
2.765110370468867,1.4351235469205652
2.7723936184374196,1.3676477470692692
2.77397629493745,1.3406829444053654
2.7787914110111736,1.2872971651036444
2.779803868223471,1.2525634279584816
2.7802082638993575,1.2731991110384007
2.7872903939463987,1.168532527253122
2.794737920808119,1.075414610287596
2.7951990961267157,1.0547640137995593
2.7954775703292585,1.037621230635821
2.7972618191134604,1.0292217349636754
2.8167854934177736,0.7382381142053972
2.8359672499835957,0.47807355805654644
2.8431383227188425,0.3920873430325475
2.8501348880649706,0.3180500184210595
2.850663128154105,0.32114681509186593
2.857257583287974,0.25281396416535645
2.858678585816424,0.23367456882526372
2.862320219244908,0.18615739886358457
2.8648118398356592,0.17165999779769847
2.865856191007257,0.1663528160862483
2.8820668594001573,0.03158193463821733
2.8857218187565925,0.0023306183742594078
2.8915020665568303,-0.023047762636056172
2.9057819277535106,-0.11256248486871077
2.912172892877943,-0.16074667653005303
2.929905016483966,-0.28451457549597675
2.931516517699568,-0.28554087023508734
2.932989760734566,-0.3031922517721285
2.945846452548958,-0.39824027743043267
2.947756208483251,-0.4156004474300891
2.9515189445307355,-0.46139982006085273
2.9524824192068557,-0.4487835946640138
2.9540987817734585,-0.4799118256167126
2.955552068706316,-0.497927645450816
2.9587700447075456,-0.5456832434229251
2.959626575963175,-0.5322287041404244
2.9598004811857823,-0.5336033946831132
2.9648641482206566,-0.5918177048967084
2.9649359987123276,-0.6018505891777114
2.9793771913393012,-0.7727675638377939
2.9872557205273598,-0.8738519220603781
2.992223202181629,-0.9344109042415528
2.9931914761512735,-0.9442444156386319
2.9933689457016053,-0.9490711919224221
2.9951573824910502,-0.9817508040842683
2.9964143579453033,-0.9977893114386968
2.9974462289192063,-1.0103091132121609
