n_harmonics,base_freq,magnitudes,instruments
9,3.0170822365739474,"[-0.96313604  0.27821008  0.14597549 -1.54372515  1.09020894  0.88359901
 -0.84818986 -0.33133901 -0.47799923]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.1786759529226245,-2.5276166792483634
1.1868131014613494,-2.265211974349958
1.192258620108042,-2.076545071595481
1.192767664569196,-2.0119798550262256
1.207388571223733,-1.3379618450166968
1.213070403517186,-1.0530304889619957
1.2143689546725671,-0.9160486399724045
1.215818496729968,-0.9094431803639084
1.2209393740572683,-0.5796581281642765
1.2330828901800919,0.11159359175900127
1.2363227457347232,0.2540057834600229
1.2410767371458729,0.5736088918416147
1.249561158862086,1.0289956389395425
1.25615068946491,1.3018887172882296
1.2622910234436597,1.5145767614850372
1.2657391293100737,1.6349871590475153
1.2707526247011174,1.779884092523682
1.2744825971807963,1.929669248629752
1.2748014539578385,1.952826233656635
1.2750401530675672,1.9191894833624323
1.2809089724721003,2.050496417148577
1.287817193325016,2.0800297557204175
1.2884552901285824,2.119838773982044
1.2893250520254238,2.1207005910487573
1.291088141054792,2.1675164020894244
1.2979282922929443,2.163278082572225
1.3045892844922076,2.1128712405515437
1.3065570557717123,2.0285075073925283
1.3147828598900055,1.9237261604900784
1.3197688391183142,1.833851064747547
1.3201232344318665,1.8008836500546348
1.3307272174421563,1.5456634680365153
1.3598979155829376,0.6190658069724151
1.3630276436700317,0.5326039919855012
1.3631676832023327,0.5309020281694694
1.3745116169042033,0.3335990509940398
1.3750660298598394,0.23133811060387233
1.377858310048321,0.19619314691389872
1.3933066602370268,-0.009456897004018222
1.395883759647547,0.01419236730262554
1.396600007259842,0.016966692867016235
1.3979106205607055,0.033510990017021694
1.3983891739893757,0.06917734198769879
1.4038629665151365,0.05312114365961679
1.4061523574817212,0.05529049037904794
1.406742827327303,0.056559246259486474
1.4076175537937283,0.04817317372600262
1.4113413510989794,0.15548188596450135
1.4172251150796535,0.1819931109791179
1.417373546853585,0.17423605808300494
1.4349640816881362,0.6070364514012175
1.4382339763968037,0.7549802006259918
1.4559368460693776,1.275099320782883
1.4580087215330177,1.3002635052787892
1.4601435947299795,1.385317570566399
1.4634028111846318,1.4516113847829717
1.4688072894909894,1.6770101335567713
1.4911591456413937,2.1894243355088596
1.5004400160249727,2.247546812509166
1.5010488149088168,2.2582659484199215
1.5126123139695435,2.2528705705962553
1.5221301053752727,2.116715750744657
1.5383386026836199,1.6172132672297306
1.5476056813347654,1.2270531938521858
1.5486794208792913,0.9862056058918505
1.5508072787330827,0.9817038860776807
1.5591131567335044,0.5329040372457101
1.5633145034194484,0.27178437441621306
1.5667795186889961,0.06536913195769527
1.5680916339835722,-0.03566023889628933
1.5733245516740464,-0.4233843507350854
1.5735350342930428,-0.35384740219158867
1.5735672445244848,-0.4623822311739631
1.5850686719897178,-1.2118573410361537
1.5854792903726906,-1.2359375632853147
1.6027362545851522,-2.418256045113514
1.624958567815539,-3.752619432183246
1.627894860891912,-3.9403962551033547
1.648714023363251,-4.588879774239087
1.6603965968775007,-4.775498864488529
1.6683160734153324,-4.741424552392401
1.669083801485975,-4.736418811722613
1.6854923700131614,-4.589814381590861
1.686965166592734,-4.6437960694930585
1.7054012000724157,-3.9361288776949324
1.7206984619966912,-3.256474435627118
1.7236347720207492,-3.143919582690991
1.7311827809464173,-2.745299959872673
1.7331589896583885,-2.615866466075563
1.742233520223052,-2.0934348834171503
1.7436729434893294,-2.115616990822378
1.7490939291937444,-1.7301254877888201
1.7514964425748794,-1.6067993469056443
1.7552726234777962,-1.4348793309233534
1.7597789537453785,-1.2068671729487828
1.7616571993909318,-1.1303248412924454
1.7974137548746931,0.5265168900880661
1.811835995318245,1.027413604659248
1.8154425306335185,1.107906312707596
1.8161687173879066,1.097700766507594
1.8307405457995838,1.4984169023137182
1.8358126206149876,1.6116459824519214
1.8597657373873178,1.8908822054791923
1.8699336096060843,1.9714286522480542
1.8749568141278674,1.9512070566157098
1.8802110908797616,1.9416972611422072
1.8837163854873005,1.9831518467347211
1.8879520942515091,1.997016588165393
1.8881280147286397,1.9726355500531374
1.8898251916916955,1.9911303726626481
1.89338774624796,1.963046228870182
1.8957287709525499,2.0241335016158493
1.897657471020521,1.9369691325446918
1.907325579319739,1.905916414867883
1.9083296437855752,1.8685815298401285
1.9101036591388052,1.8296862233051707
1.914467677580948,1.8491087080647797
1.923490414000569,1.7646164593286904
1.9323079308240008,1.6106672816800538
1.9335153431385539,1.6285300253343338
1.9437733838013358,1.3981985934463712
1.9471793705357516,1.4491646860525034
1.9589943320938845,1.1963392625398652
1.9706379830580891,1.0469767207792682
1.9857803318293552,0.8213256888493425
1.986769688363605,0.8644464394556384
1.9869365432839778,0.7803294703828421
1.9970823746745774,0.741772135848365
2.0195644256705965,0.6341567760817034
2.0295859294951537,0.6415235353548243
2.0353634378347074,0.6798758542150047
2.0394314901256436,0.7714820520500605
2.0458582365270805,0.8090249478037526
2.050885358621449,0.8503245297295278
2.065086533045587,0.973593028939495
2.0652916678065196,1.0310900089088912
2.0660160346506062,1.0858315255889515
2.0758142452937456,1.228029370844387
2.076745662756979,1.2943509704794238
2.0772381562392574,1.2662077579304793
2.081251927654008,1.3493334192059248
2.0852398580936233,1.4320693410355525
2.0930078012780404,1.5875678668143798
2.09536859848268,1.5838259660450553
2.1026430653123187,1.6553338121799184
2.1123090841624235,1.8159787914219043
2.114848793471003,1.8328592544014064
2.124351427183522,1.850223746196119
2.132419968154111,1.8625953486247975
2.1346665511528933,1.883358409498789
2.1392389776802645,1.9232748581253696
2.1449740194878135,1.8522642137088656
2.147612841572241,1.8931904315195558
2.1489887603691074,1.794609827941987
2.151779733289949,1.7481413073133771
2.1519047020800546,1.7652206077740598
2.157513733354513,1.696543458493446
2.1617391251438853,1.5038634268211322
2.1638086851602427,1.5372878831801153
2.165568111877967,1.486111566560146
2.1699121221710858,1.399854226182518
2.181902263003627,1.0191921319383526
2.1869526756210362,0.8156364522223123
2.190787115086601,0.6263171526219994
2.202358241314231,0.11227450756010181
2.2048034203037714,-0.007523422365780581
2.205894276318829,-0.02892106488454271
2.2077151612470587,-0.12314336240145135
2.239157672112656,-1.2701128602435305
2.2546267222159084,-1.7226356267257656
2.2603918062918265,-1.8218905485429093
2.2758757228027866,-1.7700547786959784
2.2823882682034213,-1.6973511379195791
2.285300642014864,-1.658676461943691
2.288507319140111,-1.512453913715502
2.3099395288041524,-0.668921949513581
2.3157995532270963,-0.3110893077008783
2.3233417261670173,0.1260032614985819
2.3267883713083144,0.33935362232115923
2.330156146488477,0.6169404937523723
2.3347032762166577,0.9326143484038584
2.3380281935494898,1.142726566366532
2.3460326443515136,1.7248174443694102
2.355017921653057,2.3926508246962226
2.367352508496574,3.27314739937838
2.401945342825469,4.820353136609621
2.4085062008900406,4.910999187373823
2.4195377585680315,4.973533303375348
2.4213042782162777,4.998411772995199
2.426416162975867,4.933564116399269
2.4281263195796656,4.852103898349469
2.433111101373127,4.827379983103903
2.433369405905056,4.739401195295887
2.4611538914886024,3.606012736037239
2.4622899445552475,3.539173199119195
2.4760856359986256,2.7942609986344498
2.477319160479678,2.5964414867857655
2.482978063244113,2.2929957455593297
2.4830000290632785,2.2649714907234313
2.4909500220199394,1.7572503171875717
2.509638731870451,0.614951712332657
2.5111083356921435,0.550484586482578
2.5186848872253282,0.16940881343189956
2.5242545181420493,-0.11119648352284879
2.5296960883887483,-0.3444226903690035
2.5304656821235803,-0.34343781838529147
2.5323964830688617,-0.39103320608483016
2.5414227390242194,-0.7187104661168083
2.541520201107481,-0.6830717735718431
2.548327873874687,-0.8349170098630004
2.5492832260149365,-0.8998497265811833
2.552697522057054,-0.9155375053611695
2.5539663883800703,-0.9289753765508176
2.566464997904867,-1.0026749248820983
2.5667180653555706,-1.0216509318671456
2.57284483939035,-1.0367402391830436
2.577295957033156,-1.0550828316490888
2.5809610541093697,-0.9739100646113225
2.5844089208012333,-0.8705080498711062
2.5876471001197903,-0.8721888260107789
2.5880267540872914,-0.9159855067243097
2.589785447309678,-0.80201532149739
2.60490908686619,-0.6026074525223966
2.6295032152884668,-0.07209847470987714
2.634094183358303,-0.007746185264947549
2.6342601498204754,-0.06742507027281264
2.6354229903535025,0.007186494927539466
2.644689021529146,0.13879966131616842
2.657031451338992,0.24862810308908156
2.7052291974065934,0.11203519579413118
2.7091170354729543,0.053612012638154585
2.7106275573186007,-0.008110825781080067
2.7233932176535864,-0.11735665027867591
2.7240802137676976,-0.08638643027900203
2.755754875386792,-0.18823467449839867
2.7637444476501933,-0.11487112337582012
2.768216395872157,-0.06640797001925598
2.7683473871595137,-0.01210122944639766
2.7690860578836665,-0.06033064564347766
2.7742390286058614,-0.00013581219102244517
2.784755920408897,0.16459604934691263
2.787395430010921,0.17485813392805477
2.7992009839633765,0.4060824787591958
2.8180240907258716,0.7167154059283841
2.822837801574341,0.7113357982228751
2.84186067062544,0.9059303680886898
2.844055010295375,0.7929493063595845
2.8688323489201695,0.3684009766378964
2.8726852596876213,0.2236543453090868
2.880791009742012,-0.031030444771352694
2.8818828260036913,-0.08702909338743352
2.8871067339977756,-0.2911033427407948
2.8909509955387547,-0.5104659616992132
2.903470778070786,-1.1684753737347235
2.9121759643647778,-1.7343997050174673
2.91228047964334,-1.7038404044264388
2.9124829702700676,-1.7623665771910795
2.913212383178405,-1.8208297370550697
2.91443995487648,-1.8673253788872404
2.9194423831166576,-2.1477508635304003
2.927127600023349,-2.705236252507771
2.9315227976524945,-2.97404214288909
2.9479499827135394,-3.8482319463472825
2.9493519621592617,-3.914034561108137
2.9505263830477784,-4.04884153141755
2.9739385751358025,-4.815909483168356
2.9923646298149285,-5.0518617772517835
2.9946493906149723,-5.000246683772839
2.996919430083894,-4.930753356146917
2.997104717737426,-4.965437367819403
2.9978928888557697,-4.918325064995523
2.9985195225156005,-4.9262424954465125
