n_harmonics,base_freq,magnitudes,instruments
7,3.8002340901769034,"[-0.31547539 -1.0390995  -0.66507031  0.52942823 -0.41799213  1.19531925
  0.0656146 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
1.1874670946457861,-2.5103561745296457
1.1912007907860627,-2.6797545700665446
1.1914627459587503,-2.685501302171976
1.2051893282950115,-3.171132989459597
1.206820665963864,-3.229210475414399
1.2098657658621805,-3.3003327630318604
1.2134231033987959,-3.35406466575146
1.2189531950714017,-3.4338992874786145
1.221427617214176,-3.459500764679748
1.2237814881940734,-3.462317121741577
1.2270946240910527,-3.4706491289530477
1.2332611022005704,-3.447997422172409
1.2341801183237742,-3.422836686343295
1.2341835260167375,-3.4186266990413285
1.2392120054359914,-3.3769718698793696
1.2500399513473717,-3.150447970452386
1.2553184179578682,-3.00303329981464
1.2705008240570628,-2.4767176514051394
1.2717407860463332,-2.441681087806287
1.284579373861786,-1.936015763596913
1.2859571852544738,-1.8756527023818825
1.2870208409182275,-1.835463524709701
1.2900853090014692,-1.7230761596633515
1.2903109547850207,-1.7122047195902699
1.296939388328866,-1.4550371487082303
1.3008960592400332,-1.3106014150809862
1.3030679436023025,-1.2516512223287988
1.3039371977608152,-1.215720081216742
1.3233166679081263,-0.6665255587531933
1.3370424829351215,-0.4487494304274561
1.3444154286529626,-0.3896689954142554
1.3522917106124597,-0.39680174836127136
1.3621923634057378,-0.4309419205391025
1.3638646367324618,-0.4603672778096856
1.3668294936237197,-0.4940210161620383
1.3824529409256225,-0.7314573393939856
1.3885061828234235,-0.8433049501493713
1.390152481204269,-0.8733728321624963
1.3936988147964549,-0.9681523130003241
1.417525629029134,-1.424243348563708
1.4228920374896816,-1.504892588563269
1.4282795810839328,-1.5722077849911635
1.4443081093016037,-1.7072396987112342
1.4618994191384704,-1.6609037199131882
1.475272803061575,-1.517059440897639
1.4854392154433675,-1.3462310484700668
1.4949044086312817,-1.1403385132771353
1.4959649597431843,-1.1132808707723136
1.501153626484827,-1.0131707960253014
1.5045417702204409,-0.9079505662304027
1.5059134539225845,-0.8691500409508676
1.5077283973382443,-0.843547664402972
1.509411489977765,-0.7866146103441434
1.5102956343003493,-0.7880937531092971
1.5195640842400575,-0.567065330800683
1.524210652917989,-0.4573096839482778
1.524402603052594,-0.45341674784594904
1.5248737628368199,-0.44458158558807487
1.5478923618756415,-0.03619490368633192
1.5510153450261939,-0.014918969784629598
1.592010179071921,-0.05337591637786
1.6041220468613098,-0.2228350143339014
1.6132271465775032,-0.38627767133132895
1.614513340203863,-0.40076156130552454
1.6228765803434042,-0.5405468628584352
1.6241413425618454,-0.5744011586193559
1.6270429795757888,-0.6217062046133508
1.6287038787998656,-0.6452003317270444
1.638485657217939,-0.8138364081635963
1.646299308472977,-0.9053094414651451
1.6510897345664146,-0.9619038701054765
1.6542893390283764,-0.9848043692358304
1.6627879085391148,-1.0379764638722302
1.6656427430240317,-1.0557424161765654
1.6833207977563687,-0.9708627530839855
1.6884692604813134,-0.9158242339462875
1.6959024373218181,-0.7861256766534944
1.6988496459697977,-0.7296699383328417
1.7017002214539794,-0.668726991449556
1.7055821986172903,-0.5900190261911513
1.7080482895145357,-0.5290091103989141
1.7266571854291328,0.026589153299192453
1.7406915020163254,0.5087696677336156
1.7743604456073987,1.5915099964377193
1.7779435743938397,1.6991733898973167
1.7816617115281241,1.7833789132833815
1.7913235440626467,1.970682002783414
1.7966414894641858,2.050281704645803
1.8062914675772994,2.165925182415615
1.8073989889627446,2.161964041041152
1.8076067977066765,2.1778542378542824
1.8176689814010407,2.196809946121578
1.8267243555268724,2.188794806303165
1.8314128300011552,2.1480945003620993
1.85089783796721,1.8887634137402314
1.852307735845959,1.8677926655259798
1.8597665993541268,1.7193468748725818
1.8736320573507719,1.4229764487538212
1.903030165114794,0.8184523199817916
1.9061286005754141,0.7506107076874791
1.9154893334460885,0.5821781872752146
1.9174564845688007,0.5622262702180959
1.9212038642997875,0.5090835156700004
1.9217656599546453,0.49952863338436054
1.948179817725416,0.2313521375036827
1.9636037621063567,0.15294353682636935
1.9689564595038842,0.1147841097500092
1.9763177079301073,0.07967499643482404
1.977586399828576,0.06000133168083171
1.9830407284271558,0.054361747637701324
1.9873147724543685,0.020238316633255083
1.996504235757218,-0.018725932319013674
2.005706358977908,-0.10800574234103914
2.0104450536257996,-0.15157613696286154
2.0119204655816967,-0.1581234005628756
2.0184211040555216,-0.22776170088560588
2.0226654681776077,-0.26741475282554933
2.0283974792063475,-0.3363889755394252
2.030257958303623,-0.36736048486556994
2.038721102842395,-0.4877558162366876
2.0442519932404464,-0.5743605619810609
2.0535304292083287,-0.7240367773976353
2.0556365303680106,-0.7708083910226023
2.0589658898531447,-0.827207148158795
2.066552714977532,-0.9635428806306973
2.0770862310168665,-1.138270616642647
2.0866215194171254,-1.2822827854110777
2.09081537018484,-1.3319253651229797
2.1112266555585144,-1.5498395756062537
2.111490548733655,-1.5557928508620111
2.1136122916077538,-1.5424539510801238
2.121892283437308,-1.5762921903562344
2.1222291912033935,-1.5697984893225116
2.129138433444722,-1.570611058606767
2.1386783206172613,-1.5160411728077197
2.144431072316504,-1.4732267817464872
2.144434642750795,-1.4618312780249503
2.161100336755837,-1.2199545970114603
2.167870113505133,-1.088726578304186
2.1762907814828907,-0.9200906471632248
2.179239580787571,-0.8628110125699167
2.1858239697355675,-0.7040585051436462
2.186990801206896,-0.6686110544140411
2.1875695059051052,-0.6607878845071123
2.189342625874379,-0.6143698685758796
2.192777437813536,-0.5351238021093552
2.2018452647562494,-0.3010623763097337
2.2042301437754412,-0.2670239602294454
2.2057418741659376,-0.2123544296214211
2.2161539759059803,0.04590706680969162
2.2197612749870537,0.1258084452315487
2.2217969578552674,0.1666198525276508
2.227030064075451,0.278755791138126
2.2288856156198875,0.31076842150443934
2.230549306873378,0.3393331373213119
2.2533432434927327,0.7393604196635287
2.253626577504961,0.735134923214637
2.2642491501940105,0.8450275106005923
2.2693362110225532,0.9078573480197333
2.274929148566092,0.9618027261859071
2.279766622071329,1.0141041678579903
2.2800017435697875,0.9946335495000743
2.2807779182405774,1.012431344415793
2.2885931324917355,1.0853136662415472
2.2895164669028656,1.0974862318266663
2.3064801214367785,1.2345358993387612
2.306625158181655,1.2353045262376563
2.3117814693016534,1.2946383756561826
2.317867045806439,1.3806854790110525
2.3333886310096883,1.6319955505032442
2.3395367500786266,1.7555851272495473
2.3465312957310385,1.9074375050018846
2.3483289673282,1.9736808601619806
2.355189867017307,2.1505379386638532
2.358621851772938,2.242762721606688
2.363379461333232,2.40005390592478
2.370325760235822,2.6159794557647036
2.3703547742025872,2.6276413105130763
2.3809681750757434,2.9957829192346397
2.3822668923861112,3.026046930849163
2.382908788884218,3.062015772888602
2.387781311450752,3.224733310020958
2.3891707156143944,3.285821462729768
2.3934398266338466,3.4293809018843184
2.408348299470515,3.916735532921388
2.4179765189724254,4.1961937791530035
2.423812444431321,4.316713127209287
2.426345285922963,4.3622164021084044
2.432914942048506,4.476068267353911
2.4360874265337564,4.509854285733715
2.4372863943525713,4.51856717991419
2.4652225689130205,4.261646223467948
2.4700297378103073,4.108312364270069
2.473783531042967,3.9775899462157094
2.479895598677442,3.731627040908929
2.48414248679848,3.521786482476798
2.499897366183477,2.581572657200439
2.502499017472731,2.4109030914367233
2.5119802003389555,1.7098588077190142
2.526850902123301,0.5158830925123292
2.5384611830584376,-0.4422605067600108
2.5447832391868683,-0.9408026750133665
2.5472677770406147,-1.1388707393658306
2.5489681725015494,-1.2735505087240904
2.5553944899825938,-1.7455691358854004
2.5608185521249816,-2.1255072293786763
2.5615212032941574,-2.1664508406955734
2.5662245032319664,-2.462463693252168
2.5687000515790928,-2.613134697277981
2.571508919017064,-2.7618173582332783
2.5742520962117243,-2.8963837150870577
2.5781791091694535,-3.0779857456728323
2.5828120862732042,-3.266925502967897
2.592119887628778,-3.5284776274887366
2.5982118630035824,-3.6090585536234783
2.6013694303925297,-3.650176657212268
2.605781176786934,-3.6563173442927486
2.6184845974664803,-3.4758433022580473
2.618821411359505,-3.455281524827244
2.628706586081786,-3.117546069240543
2.63095730601344,-3.033410630846931
2.648458937241423,-2.0825266904171396
2.662321704934511,-1.1144891862784585
2.664757033353263,-0.9502709137909084
2.6674174338037577,-0.74908584698417
2.6825142859667164,0.33705998699232237
2.6882300430707087,0.7449557167378333
2.6980032984438473,1.3559026498183753
2.6986981874297697,1.3934393596085595
2.699662472902694,1.4493911638687678
2.713818161987847,2.1287027690175426
2.7155497567287767,2.2066365938661407
2.72134412117685,2.3832329526630294
2.73113374419259,2.5818287140494904
2.732823183523281,2.6011742283267236
2.7385647289957973,2.6360384336679488
2.7508093131175357,2.497969559836467
2.753039844973867,2.4651531423372695
2.760038111363447,2.2613083841468886
2.770379253183389,1.8444508131314261
2.771181893400035,1.79429947733558
2.773362483368224,1.6734127684789015
2.7751105836947056,1.5923637636713501
2.7789041128213308,1.4066418581072964
2.7892812719334783,0.7728407355170392
2.7933548817466978,0.49012629777269984
2.793577422511497,0.48194193340682767
2.7974820386538592,0.22370540190988772
2.797636746377604,0.20257402851833958
2.7993071359654245,0.09600398247696212
2.8034562239080945,-0.19047733877648163
2.8118003573980292,-0.7567881628704322
2.813887590787494,-0.8895875812790578
2.82307204642769,-1.5013069496741251
2.8490598929422557,-2.8751970576782027
2.8540248746095127,-3.0396137191941737
2.8563112077487833,-3.1152707270486135
2.8628863369362625,-3.2863608358158753
2.8662393873132226,-3.352186399418069
2.867156435826306,-3.37954863629281
2.8825075827825124,-3.4655375262708357
2.88284252075937,-3.4704194961676005
2.8990149365109,-3.2614997508465144
2.91190660602902,-2.8862324020421624
2.9222131284508217,-2.543861498496727
2.926367842622433,-2.3984145670771744
2.9567285243739647,-1.2374712283738145
2.957410140440464,-1.2019468585873971
2.957482570344653,-1.2054644597494208
2.959178427538653,-1.154094862957222
2.9661083480086265,-0.9396113092997043
2.966827300227064,-0.9040617168410302
2.973837516687789,-0.728827202751577
2.9749381142667026,-0.7030164707192248
2.979296292484725,-0.6164273237058315
2.981393246010832,-0.5682625826592209
