n_harmonics,base_freq,magnitudes,instruments
8,4.648271555080144,"[ 0.64323722 -0.23081327 -0.24308771 -1.26305885  0.04718278 -1.49231612
 -1.20819226 -0.41333517]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3783671450040273,1.0060481603887983
1.3970427834500159,3.5890918717834137
1.4033098574007479,4.337348759978294
1.42459090492933,5.9410950337546335
1.4252385381344546,5.968177676865043
1.429864430550956,6.061286676855129
1.4311991842803735,6.0506740010661755
1.431919824189909,6.061000838217436
1.4336334530960695,6.11718358423482
1.438350727155398,6.046380916944009
1.4486093984667434,5.632760678552965
1.4497801644661248,5.559815694714451
1.4562293986099712,5.088428759173803
1.4604135462432968,4.7206084832806114
1.4620950122531973,4.581282145379506
1.464098226418736,4.364021189924594
1.4658410135679443,4.203772187962652
1.4668057531724834,4.0951169778826015
1.4734067394893335,3.3707871608615014
1.4859099522900205,1.909722640599026
1.4962101255478757,0.7178360567100694
1.4976378049919186,0.5629848629220294
1.498944263277198,0.4553346912946491
1.5108847746676668,-0.6236323176382605
1.5252091619408947,-1.4249245626436957
1.5300377854925244,-1.5596449879736811
1.5424433540902331,-1.603902142340315
1.5459308904038416,-1.529009093206267
1.5470796043430939,-1.4700887667003353
1.5481124937645774,-1.462563036387467
1.5662711005719743,-0.6485034904167996
1.5752350555610999,-0.10579587439902007
1.5850145188923346,0.5174889809126386
1.5940419476393872,1.050905560186899
1.5989855676418676,1.322563546816584
1.6079492063505612,1.6595167112024825
1.6133872159991132,1.7892916055451842
1.6203982948794442,1.9628051529905346
1.6283380782893202,1.9921823370476774
1.6300911728075143,1.9714098631135049
1.6319473275218268,1.9516101873829417
1.6428894873530613,1.7536877020745025
1.6462069471257426,1.7203483804210167
1.6526952895648375,1.508510824029102
1.6546457518812323,1.4606517776649794
1.665724535649355,1.0988321094650824
1.668404896561377,1.0299060383542837
1.6710659419243186,0.9656902125673679
1.6854607620006483,0.577358427704368
1.6855247813853556,0.5644182956980335
1.6895080981270798,0.5239148062338386
1.6939883575149448,0.4289326467128588
1.7043333690453366,0.349119467269765
1.7137923878746149,0.322874476493096
1.719056378740726,0.38762223643616894
1.732985532754613,0.5133758355463056
1.742238357419538,0.597020893128503
1.750269413825266,0.6518798738693685
1.7529828382169006,0.6723337444609776
1.7535104758879259,0.6616526430414454
1.7547966180190029,0.6623822027184494
1.7673535278521175,0.5805095866299126
1.7743584561777084,0.4752388549308667
1.779719096667888,0.29477108179938477
1.7896791278670072,-0.05781925680018741
1.7998065291295706,-0.5279991800232989
1.800197804548624,-0.5599111111226132
1.807345052746232,-0.9389452647816691
1.8078070550962755,-0.9639169657046673
1.8131948663952828,-1.2529359975090393
1.8260669589736533,-1.9629691360056551
1.8270102795429786,-2.00482740991059
1.8274529984435448,-2.0049892895174843
1.8338465969461026,-2.3327270582017228
1.837674718667298,-2.469540798353736
1.8420254780421255,-2.6281968340381834
1.8471127608591793,-2.8200758911825208
1.849904865287436,-2.865430746311779
1.8504757750220069,-2.8897574334765426
1.8535149905345563,-2.937694736983405
1.8717676176221358,-2.9235211195700903
1.8719039191847706,-2.938669808516376
1.8770104787713544,-2.800105387340735
1.878232824111154,-2.8052507469416628
1.8813553066415034,-2.723263684957915
1.8821051571761158,-2.670379717503725
1.8828604121706363,-2.6771634247907827
1.889562473857386,-2.434834137953881
1.89839389633629,-2.039496547354297
1.9042911630003214,-1.7959094679422447
1.9071251866001848,-1.6494667778362175
1.9075331429046187,-1.5966882559005857
1.9131831820427845,-1.338409188169673
1.917155812505226,-1.1301717762836436
1.918178321743416,-1.0722389553610605
1.919197123459207,-1.0557711687790494
1.9229484952459401,-0.8876270815460305
1.9250794468231902,-0.7938982713196713
1.9344904193079362,-0.43299121784867434
1.9377314181174947,-0.3243359430422842
1.9517377588466438,-0.054611038553546945
1.9645229257358423,-0.030878311488406977
1.9713114144119723,-0.10519492256115649
1.9740847057460673,-0.1731798858856138
1.979297956886212,-0.25903812149310546
1.9840357889291038,-0.3787030312910869
1.986579083791761,-0.41664521733304727
1.9937524367619943,-0.6472657981378596
2.0114325893777796,-1.1207141911786076
2.014052205270252,-1.220560033287037
2.016640412538247,-1.263404371794155
2.024826268595527,-1.4345079233840685
2.037452720413768,-1.5522733424499255
2.0560351988254055,-1.5321743407442259
2.0763891134753507,-1.2758109072339063
2.0826493572629516,-1.1838170215709451
2.0845924024848284,-1.1086737301066805
2.0925817651317864,-1.0516614767031927
2.0983197033212404,-1.0433424888134657
2.1045209319063627,-0.9889467787586572
2.1102655254742793,-0.9614198613882483
2.113035001515306,-0.9651075748542602
2.1207885679071996,-1.0192185186846694
2.1218553678294043,-1.0404057199429522
2.123382546115665,-1.0329331818451966
2.132908991635431,-1.177612335300923
2.134176930317575,-1.2110156872886002
2.139214484870581,-1.2940419796243539
2.1418485183022966,-1.3377338981301548
2.1442540250160382,-1.3643360758421175
2.148884142257609,-1.4760374481385803
2.153657881533187,-1.5752720850669872
2.160203743579797,-1.7270267557177008
2.1609639729213823,-1.7292593890446681
2.1620789220708208,-1.7444985043643293
2.16246684380359,-1.763744909509854
2.1629678693777965,-1.7804159672659068
2.164180869418267,-1.7967998538993364
2.166209904151513,-1.822716637793032
2.1867869307822545,-2.050268519722038
2.1892504880582404,-2.031808614597848
2.189921304531799,-2.0070499599876386
2.202689091375439,-1.9211123223730027
2.220024741459773,-1.5603165573232505
2.222287288058432,-1.5026314060552382
2.223919894995336,-1.4572846572113063
2.2244321545449646,-1.4182462947503855
2.2346325692565383,-1.0994027022541326
2.2392471897608086,-0.9285644519580046
2.2484978378840506,-0.5802813241490773
2.258531032609672,-0.19790255787706942
2.2677985402560346,0.10095795806810509
2.2755874546118635,0.35592539975050036
2.285135446839086,0.588569583129246
2.2878288057206495,0.675345779338274
2.2990380933165193,0.9224119439553431
2.3043068462390313,1.0357942341069177
2.306917370519817,1.0794762613025595
2.309628905962871,1.1220521061478834
2.3127180572138375,1.1673624610963422
2.3173136232888325,1.2766160883766173
2.328223493646874,1.4407612441746889
2.329814114782005,1.4521310173811124
2.332984918461322,1.510571625275358
2.337378145872126,1.6090263937386025
2.3469298320726955,1.794988879782611
2.3482384858755347,1.7946183517111485
2.35377728525264,1.9136180114649735
2.3551835732402715,1.9711691289481441
2.3597797774555307,2.018436525989143
2.3667382271613073,2.1889935965926552
2.3704137867892987,2.2257853570008135
2.3748692911030806,2.3532988192592215
2.3764461206916323,2.3457576434517393
2.3831844268042186,2.447906166866051
2.3886201233503055,2.543847912197251
2.404625661921786,2.598293261024665
2.4160036995752394,2.4818068114235543
2.417562666334394,2.448034343186705
2.4230209251318247,2.358525789702867
2.4259129899780376,2.2773652641757454
2.42876642186973,2.172304753307935
2.4291866528380774,2.1485517791284137
2.430120273347165,2.124640750540625
2.43345207020546,2.050403769536607
2.4344077319543045,1.9881910069719837
2.4407474227289683,1.750055851228402
2.4457428651697306,1.5812599436246826
2.448101129656493,1.4520777845582467
2.4547047252273053,1.1572438273054468
2.4551166877610218,1.1414340243663699
2.4588531751144567,0.9187843067496384
2.4600006880332295,0.8960767018673979
2.471969964257468,0.3468645565944705
2.4747727194475795,0.18699979033240408
2.4906703578655307,-0.37843556329080585
2.4936824178558012,-0.437377747339757
2.5162179657963586,-0.6108117176630776
2.5191333117256214,-0.5819707198332112
2.522431090501497,-0.542178090718263
2.5274522486421764,-0.42482623642306555
2.5304463323329136,-0.34801470972444826
2.5335009615586515,-0.29410849764470126
2.5371587582426063,-0.20132364297458546
2.5391539586900365,-0.12297816033290873
2.542321547767508,-0.03328029933546197
2.548831202810935,0.1575217778121631
2.551666468744976,0.25660885696970415
2.5639089458500957,0.5680376648982677
2.579587769223174,0.6556431069371137
2.5800051246149485,0.6535599178828221
2.5858196222827043,0.6144306402318209
2.587814459317043,0.5387525835125037
2.5927400197323927,0.41433129290152587
2.5938058032956466,0.391797768649062
2.597031925294891,0.26371830628584025
2.5987059918852777,0.2003314986997689
2.6008481453296737,0.09295700730234288
2.6037761077599457,-0.057186110660767314
2.6122107419134313,-0.5071302372008931
2.6165949724773085,-0.8205007484535439
2.6177233375350486,-0.9463157398776979
2.6608727557967065,-3.8282174803385876
2.6637817398415233,-3.919709559145051
2.6640023805809356,-3.939960028495945
2.6689767946907335,-4.038714807735878
2.669202627622253,-4.037641867499516
2.6763910042085524,-4.027951477742605
2.67864558333594,-3.988457709113221
2.684432706201627,-3.815150321643925
2.706081559410915,-2.1626019954299287
2.7087858511491723,-1.8334669267103585
2.714060781440616,-1.1982689391137742
2.7282108911182377,0.7368073631291386
2.736877929301187,2.020661579038935
2.7394829285391182,2.366309937259527
2.7428487771211865,2.8271581630194382
2.759420234589049,4.775980561012618
2.7605287568139047,4.903331029086806
2.7661155929684123,5.371458644734436
2.772897734036727,5.778077910272234
2.776799069322406,5.947174187231149
2.778128120367235,5.989899382395955
2.7973036126708877,5.782634212584525
2.799713475677607,5.674878628874614
2.8003712327610364,5.6381047626549705
2.8022527723073942,5.506160330414434
2.8075620942050312,5.118529772511284
2.8150329083730785,4.448720450964673
2.8163185626764466,4.314174917034619
2.8172793908342015,4.21961403995272
2.8197732086287832,3.9447108997156928
2.839205152209142,1.7004343292704964
2.858501959101715,-0.30760281082383456
2.85963347396385,-0.3875893931876518
2.8602848743421596,-0.45526372782197405
2.8848894158866054,-1.6138012854492534
2.8876720421781448,-1.641945800175503
2.888704756281264,-1.6186839857219828
2.89386998444747,-1.595952377308994
2.908588097807974,-1.1359388935358201
2.9176246228868976,-0.6632488895610761
2.918724984710897,-0.6077374849496322
2.923503658934729,-0.2951381360091315
2.9277940155666347,-0.005063725646883982
2.9397907363682982,0.7405566039006213
2.9522383020780225,1.3702528479482072
2.9532686172632765,1.4411608787167003
2.973395077301171,1.9403772599063334
2.9738742064850854,1.9652912986356506
2.9775162731775904,1.9724261558112914
2.985226024793679,1.952906054286605
2.9875069306781334,1.8917046258164978
2.9902895071160955,1.8830188306254902
