n_harmonics,base_freq,magnitudes,instruments
7,1.993457617383266,"[ 4.94705066e-04  3.03917321e-01  5.80567595e-01  7.21106175e-01
 -1.66623080e-01 -6.53800457e-01 -5.95860924e-01]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
1.4051626455305257,-0.8896193175185345
1.4072318060724065,-0.8448926223936927
1.4200158565851506,-0.7386958914740972
1.4200242317330147,-0.750632218614789
1.4333797303756857,-0.5760067597913627
1.436687928885883,-0.5049545748933358
1.4513876792453217,-0.32706368106675565
1.4520385384891927,-0.3136763360115049
1.4658965529085677,-0.08066716511262573
1.4797219769327672,0.12251680487099337
1.4803303128262195,0.16245518343448645
1.4845097755759618,0.2752523615718057
1.4903941866910069,0.33213304985892117
1.51672675866625,0.9128240326273522
1.5243573715599963,0.9907339806023621
1.52440096126465,0.9539627915710805
1.5315838940181274,1.1672412820831488
1.533876873420935,1.1465643041406515
1.5411161696432876,1.304452664324807
1.5609687272606623,1.7193818642958363
1.565165794862879,1.737807078728252
1.5704312309132717,1.8409635537243147
1.5712125266256827,1.8882082835438079
1.5762893328629515,1.9190813907496493
1.5780903106455355,1.9738430584935847
1.5825146783616528,2.0681421716821373
1.5918348136648452,2.2351637495172945
1.6014171579040548,2.3361848846342146
1.6130398608581888,2.4707894865459976
1.6155015134073896,2.4905622289902087
1.6346841918976676,2.637096989014958
1.64606232844862,2.7323977843821012
1.6614143678056683,2.7587209942375153
1.6636777155763793,2.7752838370475805
1.664075582697448,2.8012572796811916
1.6651967335458089,2.812875298955971
1.6728554409078997,2.784544141616224
1.677047384693985,2.7238793567044732
1.6791405564157849,2.7481170929825556
1.6914107316312377,2.6690138811262227
1.696067107028501,2.627127654770433
1.7225957896627317,2.4209996407020036
1.728819711647441,2.3228132664857504
1.7311576623254474,2.3320622741598727
1.7318173932911742,2.2498658129643028
1.733819961371628,2.2139505845168115
1.7350328335945715,2.2425156808949738
1.7353205634206041,2.212176988223592
1.7359509123089616,2.185313642967372
1.7404810006250475,2.1254078871885675
1.751194719297608,1.9349304926459228
1.7518098859258968,1.9062156871832425
1.7602174590518729,1.816904608324809
1.7608463405498256,1.8019567356276052
1.7919801804747806,1.153315255587258
1.7928958091314637,1.2025151737752622
1.8020023547010258,0.9214980109809737
1.8024008285714022,0.9262347609576318
1.802946796638187,0.898209397866082
1.8048942807692274,0.8545750065387079
1.8071886658589804,0.8209716013439946
1.8109823752639596,0.7364869815185507
1.821914115179883,0.4916223964728343
1.8264303642294957,0.40013798868254724
1.826750612113111,0.4018852887320585
1.8284292055379527,0.38530885149826916
1.8337571672699209,0.269979197305056
1.843889156337701,0.05111997554122785
1.855764005615768,-0.15944125792285418
1.8595503779823233,-0.2797435651150612
1.8648571871648025,-0.38873343009471895
1.8753197345281363,-0.603513133330803
1.8805995744024813,-0.6421424095631524
1.8940979960803253,-0.8839945590803905
1.8964866884056608,-0.93382927315538
1.899045178952651,-1.0129222374956486
1.9093666222420236,-1.1205293723938015
1.9101623630044378,-1.125215240594829
1.9139677206842522,-1.2202718808333124
1.91653754864077,-1.1731710160359496
1.9186700304115831,-1.2439089051533854
1.926184406948602,-1.2944869368593341
1.946277583288997,-1.4814817097750674
1.9507884116854024,-1.591205188960136
1.9552417138041758,-1.570813449722305
1.9631025635110495,-1.6822371488644865
1.9745724894304155,-1.7254601556561493
1.992593260293777,-1.805089291069895
2.0144667363442723,-1.809089164046006
2.016495804877568,-1.7755770122936556
2.0166426953516305,-1.8695851858070534
2.0195782436368432,-1.8445115663834142
2.0196794944904335,-1.8399174863356946
2.026513110903009,-1.8350861062817578
2.0291417993926872,-1.8522547442442077
2.029615349480503,-1.8392080549901337
2.037310733998254,-1.8525885394971964
2.0411128423835203,-1.8095300658625106
2.0470505454346846,-1.8267342256974046
2.051837155087016,-1.8454654082763153
2.0542950529205193,-1.8273961281331763
2.0576125869512865,-1.8366329110262538
2.059742872334173,-1.8269023998986091
2.06076302152689,-1.8246335657489796
2.060966711288562,-1.8197196328358904
2.0645736949303526,-1.788385330194314
2.0651054728573772,-1.861677965769825
2.071964908069611,-1.8785162787348204
2.0747358441489148,-1.8247937413941442
2.075846460076299,-1.854830729070909
2.083125414147477,-1.7862813258481622
2.0863313986945498,-1.8300341124701898
2.0919979264767523,-1.8818334762364664
2.102339394050829,-1.8148255304805918
2.1062711635185014,-1.8671405510941788
2.1066012388897786,-1.8378273656007358
2.1265291273469007,-1.8160527105235724
2.126917875368563,-1.8480599308672496
2.1308800292005348,-1.8973417436379336
2.137215972481104,-1.8934543947406668
2.1482737228229176,-1.8973776410785181
2.15208987315265,-1.8688344228124045
2.1556600318379093,-1.9141648517539354
2.158652278900762,-1.9353743392142326
2.1603307151444566,-1.9122467972780661
2.1720121139389423,-1.9286851636233147
2.172148956307751,-1.9044944758352254
2.1766973251735946,-1.9771903840941794
2.177798086302473,-1.9947919536831005
2.182161885159788,-1.9806446368411028
2.1874574653375314,-1.963847302053283
2.1921834199440564,-1.9530305314034586
2.203913682877096,-1.9450885841588073
2.205057320846316,-2.002672275927258
2.2070084052686934,-2.0504894808235017
2.215250998995871,-2.0382110478069815
2.216714952754934,-2.057595675912638
2.2178603389516676,-2.0344634630843106
2.2270099781177057,-1.9995829842466548
2.2277378428738457,-2.0091258900538196
2.2287098830488254,-2.0154640054212214
2.2428896344750804,-2.093904535144236
2.2564022685812066,-1.9942610578260458
2.2649460420796714,-1.9863611308993143
2.2659230929981806,-2.031859592376896
2.2664614642458076,-1.9871606381697613
2.2701913830692604,-1.9731169456600606
2.273571452196723,-1.9622016445318076
2.2745602828317244,-1.9104628868424571
2.280342939938989,-1.9550348598680218
2.2832079373514444,-1.9157982293028677
2.284883127616654,-1.8943611413446102
2.287646260547495,-1.9079418756372544
2.289476355149713,-1.865742465089116
2.2973174672800605,-1.811175254038157
2.3000639461660635,-1.847555923956544
2.3120081514120443,-1.7671659707381098
2.3171421320302095,-1.7019876928156243
2.3176478031752676,-1.6721791635132244
2.337963956217817,-1.5424096936286604
2.3436207469727037,-1.514126523683836
2.3715482329657647,-1.1400203084943907
2.3851067555714422,-0.9523365506295592
2.3904300879792215,-0.9570265047535251
2.3961604506824106,-0.7935207479286928
2.4015953575660296,-0.741580379817667
2.404718022432518,-0.6747804239310053
2.405714355351426,-0.7119241836866306
2.4063100306961136,-0.7076101579218219
2.4193829166769696,-0.548085594983637
2.4302645689641906,-0.4073668036829374
2.4307695824792406,-0.40062306701151557
2.4385177389375094,-0.316199931388137
2.444696603530759,-0.21197867232273876
2.448351378271002,-0.21366179615810107
2.452474474041856,-0.16450902347066312
2.4579213210930178,-0.12664389980276716
2.4604053814029623,-0.06929019205534617
2.463631641437635,-0.03918387056237433
2.465581969834294,-0.024872737912797722
2.473316495164723,-0.04668502176552418
2.478726785561512,0.04544978419888977
2.4822065756755247,0.10869660391747872
2.487357650598356,0.07917689939493654
2.4911176276311195,0.142665926401961
2.4917753454561824,0.13398118046181848
2.497254019607155,0.2120876261259328
2.5023683314042273,0.17770124674352444
2.5042951866879095,0.18398061174901373
2.5064593882034707,0.21481460794027
2.5071040086950607,0.18706098302832394
2.5095648940767674,0.23283732202117366
2.509930503694795,0.1788353012365542
2.521153203676092,0.20813289980977534
2.533537489100542,0.22691148163374905
2.543776600623689,0.11883427714109909
2.553295366741036,0.11611715282134483
2.5543095435561565,0.15157824396703024
2.569624101406932,0.007105229239532903
2.5721457653312836,-0.018018600140520615
2.575700016522303,-0.03792947321879587
2.5810301658873787,-0.10608666779601227
2.582793731556773,-0.11912680066964189
2.58295825167279,-0.11801227214746798
2.5904399183077427,-0.192113073471227
2.5915050300083218,-0.2577819169778995
2.5933733278911912,-0.22012976155417416
2.5939363808479063,-0.2049325537855365
2.5959729754815593,-0.27624646661459534
2.6055949393776388,-0.42402027952549837
2.612181476807759,-0.4516908777362275
2.618734113457026,-0.5907024062873185
2.62875110608094,-0.6715439419799762
2.6303546377062705,-0.7141122269690525
2.6338858800326186,-0.7048536965284637
2.6398878786920923,-0.7889285571575058
2.6436486049548034,-0.8930404486406391
2.661389692994928,-1.127003249466423
2.6644389681191347,-1.1511841479215874
2.6675974077363325,-1.1481455243186125
2.670564297096754,-1.138520205651973
2.6753579511755508,-1.250892319292445
2.6844946682016353,-1.3902471141730999
2.686400337037724,-1.3778255750213662
2.7065817178885236,-1.5560268037690403
2.714846263956,-1.5817073588461397
2.728085114455366,-1.6736474073403895
2.7349684798068026,-1.59179707962182
2.73679501321401,-1.6257719958531105
2.7370110170617625,-1.6372335969581011
2.7376572178834246,-1.6159943910423915
2.7435969432324896,-1.6428753357413366
2.743809470414412,-1.7085856794279066
2.7503968468082896,-1.6333486022526482
2.756924541675673,-1.5713168776139144
2.760329543510122,-1.6583375093669641
2.7634390406417895,-1.5845723165097656
2.7694584468122576,-1.5649378964127834
2.7706433314154175,-1.6040534180256132
2.7728807292207645,-1.5336786857549143
2.7749420776776272,-1.5325394551707612
2.777681207088306,-1.528065172655741
2.7802660582264718,-1.4811171031800632
2.7954208408873917,-1.3326392057247787
2.8037058123165934,-1.271338938217558
2.835131239631674,-0.8385008907551411
2.8366794402106086,-0.7421227901424188
2.837591771850393,-0.8011087791205732
2.8385413022951322,-0.805318246936422
2.8437917012576204,-0.683181226643098
2.8478654833286168,-0.6446683088106049
2.8509266061540295,-0.5512698619936544
2.852356959045119,-0.5516051771094137
2.8602551464704913,-0.3992314029058658
2.87216099553107,-0.17910968344118572
2.8762250064274397,-0.17267908713996502
2.8772925332243453,-0.10573685959579492
2.8846755801867996,0.023016455863113974
2.888016429928645,0.05449215388895512
2.8930075479874997,0.17194403340313563
2.89398536717312,0.14336754714987937
2.9003637527967445,0.19671529959464978
2.912956921649802,0.35503508883135837
2.9213135481337664,0.48246089511767226
2.9289211767318974,0.6126074532241622
2.929006275426068,0.5710508735224894
2.9335708463229517,0.6388162507976778
2.935507257576875,0.6278903009855188
2.9407757800213314,0.6809763720740244
2.951683538996895,0.7450980516901432
2.957112579859423,0.7492909450272096
2.959553759417928,0.8009247727261191
2.9655577681236656,0.7876025258988525
2.992983311399648,0.7720638176812353
