n_harmonics,base_freq,magnitudes,instruments
10,4.162490761573123,"[ 0.43815961  0.33353955  0.93563813  0.06045784  0.84701946 -1.22081282
 -1.29932755 -0.46320312 -1.34150429 -0.01434655]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.276009058046224,-2.4131094905687145
1.2795599768660475,-2.3027758126157054
1.279647997683,-2.2771668842639308
1.2837371747692892,-2.1072874272443225
1.2866752290879884,-1.9368458064013336
1.2876390767894765,-1.8768238117288836
1.2878585881617948,-1.86179608447288
1.3088848733350273,-0.016705721841752934
1.3119415190749386,0.2713971327146844
1.3133437731952764,0.4344607035327709
1.3151770289246647,0.6094419429409269
1.3160260127892904,0.6961679580515565
1.3186275158089353,0.9747929070858095
1.3224786206841133,1.3277313740556713
1.3334123506504278,2.3135760403626446
1.3419301614686647,2.797426892255765
1.3429939371413973,2.8588238268101214
1.3531817506808075,3.0626118425723297
1.3564187770635634,3.0376622052762685
1.3588311343933075,3.008565736969367
1.3593710602652784,2.9603183171676752
1.3666660733363676,2.65877358995816
1.3685788730316268,2.5202902244783725
1.3891641806061719,0.44565288806130976
1.3903818416276552,0.28630925024896775
1.4063850338903219,-1.8571160327503393
1.408451697071361,-2.121429304545803
1.410239209079796,-2.348967820443586
1.412105896851343,-2.5811684570089293
1.4132656083083575,-2.707693968506393
1.4427986360181402,-4.923545331987929
1.4638764099517534,-4.48752076700766
1.467769296241844,-4.254500976128173
1.4745590395800914,-3.7946703965052664
1.4829213877151286,-3.167454890070103
1.483298286489771,-3.0991650492794696
1.492731130054116,-2.4139138715293016
1.4953710760611871,-2.2091177646898683
1.5017605840366812,-1.8156569763357846
1.5082731215511869,-1.5163227276355344
1.5113149818659242,-1.4226223710821129
1.517472473222301,-1.3148823886761616
1.5188287614589653,-1.3285719351036018
1.519509380202079,-1.281042476648799
1.5320064763293981,-1.4437335016755055
1.540804851990405,-1.7955703900842197
1.5429336782724539,-1.9018845139652616
1.5539609681227669,-2.553761181301344
1.5542581461778555,-2.580548194327678
1.5596663301393594,-2.897670183730882
1.5796840270621253,-3.8616401214790392
1.5809739165689187,-3.895675325068085
1.5822970938703964,-3.926956915489592
1.5889238384322848,-4.007155091545212
1.5956134683619343,-3.9212308521376884
1.597735246277674,-3.8457569057772787
1.6011555209571835,-3.723082437917926
1.6319525296182267,-0.975060469585391
1.6356823801631766,-0.5565989831430921
1.6562478404443164,1.893849804509897
1.676291818031701,3.492508049549624
1.6812324671183712,3.6893474285138534
1.684655174250559,3.7973581414921314
1.6957015110402924,3.8594389704351095
1.6976635858265476,3.827187468389172
1.6993502426641944,3.8073122058181808
1.7080322075566698,3.568587520130841
1.7272709418979346,2.623407829635651
1.731831608494657,2.38704433529676
1.7335229726315822,2.2623525393817956
1.738228016175908,2.0643285245337983
1.7384696159485413,2.034096732539116
1.7386418732252373,2.037524525732981
1.7424878441851712,1.8692903345017897
1.7428538922570578,1.8872714138110047
1.7470703162500172,1.6991474184558835
1.7510941354811962,1.5913768030226243
1.752353867623933,1.5291610140022576
1.7587047066803194,1.421204182158273
1.7647545923552013,1.3740607648657734
1.7707400163303824,1.3713716895131185
1.7733706187715885,1.3990222294788106
1.7733981002957586,1.397424172396319
1.7757348973676716,1.4138905387630147
1.7760224641220796,1.4394656865045843
1.7794878513207895,1.5008106420937906
1.7831323028632102,1.5815039807537086
1.7853665054315728,1.6202368412276908
1.8049948173647365,2.182929626982009
1.8065914840518005,2.2314401053824273
1.8231579661874342,2.557280760810106
1.8397048851074462,2.4780707570189526
1.8547729665087047,2.049095903682324
1.8555569585708511,2.0206346264766366
1.8688502979553885,1.394573439010839
1.8745089345674817,1.0891580500142397
1.8772043545747596,0.9598010178468633
1.8849412399822212,0.5497792200161618
1.8850736898524936,0.5632331993208355
1.9009763349995792,-0.12179783875660441
1.902590210995882,-0.202035764139722
1.9356977856730513,-0.5254916862919049
1.9357762702174357,-0.5237076190041364
1.9388508848352943,-0.474337324300037
1.9609686098525732,0.09958128671642859
1.9812043493448384,0.7390228639924366
1.981328686485618,0.7366122788184998
1.9906316824610384,0.989258334951116
1.9924668513793709,1.0398784911815293
1.9925305190211695,1.0580220206381905
1.9932970262220175,1.0791875429623872
1.99364411539152,1.0545327707057952
1.9967348161952732,1.1535334352410045
1.9981715440382803,1.2025735651949334
2.001411854668836,1.240531465285284
2.0058463213888382,1.3321635851620923
2.0137944689799774,1.4424383387310407
2.0246205346361323,1.547600834599741
2.0345112632168325,1.5837159557991918
2.0370992092671276,1.5509744187396197
2.039157837560926,1.5618629308309082
2.0540272423354207,1.4525977782413604
2.056693804808937,1.409271290582562
2.058126209248768,1.354603455871128
2.066825462533777,1.1916011734497307
2.066951230360333,1.158114868534463
2.068162821982738,1.1385908345154483
2.0705371692610344,1.0345049192230276
2.0773355438380197,0.8320442385246869
2.0798808511346083,0.7302926113829473
2.082382454898391,0.610915322033139
2.0927149848974675,0.15477256006030832
2.0954945192052365,-0.01189940544490805
2.096476181177998,-0.06991424608163993
2.0965505090782477,-0.05786538316459607
2.098144163829029,-0.15325197920236888
2.1126461870541213,-1.0045485989175795
2.1197378050599465,-1.4524902409791156
2.1199933659844907,-1.4619858038411986
2.125687739442845,-1.789050085284956
2.1258777575277863,-1.8175382577744628
2.136879961040184,-2.365303566427069
2.1413254556032957,-2.563603219999339
2.147822533333815,-2.78282712284363
2.1494201052113837,-2.807168410616071
2.159135152571653,-2.94166744885659
2.1671636012266537,-2.859851749096243
2.17370442553203,-2.643796012194997
2.179496660208738,-2.3811202634611917
2.1811210770869325,-2.2817559203496485
2.1816151839658886,-2.2783219513014763
2.186542807790919,-1.9333351430528847
2.2013460723635996,-0.6666768562443866
2.2046815314846615,-0.33734966574728
2.207314374111684,-0.05265038643976096
2.210099962375841,0.21636656666716708
2.2160075019671766,0.8835326554978518
2.219854015938612,1.278292537377002
2.226905432470984,1.9896791356166643
2.227103380856427,2.018719346973455
2.229808856975607,2.2716730321397463
2.2338362200882997,2.6435699479766694
2.243451320103918,3.36607370239909
2.268740299566817,4.033307717821436
2.270901151913498,3.9780037445073955
2.2712595975782603,3.9614310284186134
2.27237158580309,3.963198432947166
2.280460974090566,3.6167070926860894
2.2864991614451897,3.3112515344757796
2.291949471576012,2.862001150372481
2.3082158025450497,1.4222525630128373
2.313820937617181,0.9171261495682856
2.3141634279291194,0.8590092082278326
2.316735838748194,0.657967927161002
2.3271978922883214,-0.2817551868756349
2.333533126324653,-0.7693130201933981
2.335127237364616,-0.8995172011898181
2.346977813955937,-1.5518704240229029
2.351460367515717,-1.733101820944418
2.358891562802116,-1.8801975323934452
2.35910826845069,-1.9245105173282122
2.3708828057355493,-1.9376239547628318
2.385850424697047,-1.6062369429182566
2.3884481343921617,-1.483418296883548
2.39141486906125,-1.3939492836556004
2.3995444422148475,-1.0468654787690856
2.4027983781559445,-0.8961145903371799
2.403321958732863,-0.8930927397593871
2.4047181334089167,-0.785777572922422
2.411480612312846,-0.4850995204577859
2.4133051636763163,-0.4223368283330371
2.4204278851661796,-0.03298025252054458
2.423823387957671,0.10990655439823618
2.426578916131911,0.23581731119313215
2.432781059333494,0.5327603551036939
2.44404814261864,0.9817312363015694
2.4544344479216678,1.3897985691674812
2.454813992364831,1.3792836533525377
2.4600067409537623,1.5765980547282745
2.46030222958332,1.6150484765393935
2.465119983845611,1.7782060801895831
2.4687033272625722,1.9190177863152864
2.47377686046661,2.089447199632716
2.4740625039114166,2.0740799251289457
2.4875528379575176,2.4916066687276004
2.492313398495906,2.5778653676092587
2.497551987388248,2.724145842755959
2.5065429736428904,2.8633191181959865
2.5239417801600137,2.8297862011797017
2.528261650320209,2.758008851596309
2.531400341918844,2.6603645372760965
2.5401882244613763,2.309361080675815
2.540829372952361,2.2794105076024196
2.551221343685773,1.6771322686305699
2.5710661615696857,0.04867267041835734
2.575026665700432,-0.3479760057972077
2.581995087869684,-0.9948006241126012
2.598157973910764,-2.4180321861215943
2.6167070597754876,-3.326667181434838
2.6220008952156455,-3.4408409938554203
2.6222411988639216,-3.4506559844991695
2.6245787413713257,-3.4673264807249575
2.6264069741438245,-3.4656988954669905
2.6358619206705916,-3.290749322547053
2.6458387784218056,-2.8745426297255836
2.647391072266223,-2.8174415961107724
2.6617683962421452,-1.7858709098588121
2.6709236176339495,-1.058046368155954
2.6870161384886915,0.026432621452984292
2.687487563544125,0.08001088534525344
2.6976883580543145,0.48232877502580057
2.7005001420730714,0.5301445464009953
2.708641332293274,0.5959118620544127
2.7125599532832307,0.5460493673286633
2.715937048372015,0.5053205436551863
2.734181238070649,-0.33851780467851056
2.7367483207710563,-0.4929615198779963
2.741436647713181,-0.807135051642514
2.7589806768488616,-1.9255438089768366
2.760183768747213,-1.9960279515967376
2.765824130204419,-2.258677442157047
2.783575395214581,-2.454220388078244
2.7842541958871045,-2.4285313942171416
2.787050410885244,-2.3615425292184513
2.7885503363875417,-2.298062025408304
2.7906982086743124,-2.2442887787209216
2.7916536631474065,-2.180839253018304
2.7938693177715592,-2.0765245541447213
2.8073023567350273,-1.1048357149536214
2.8117689485952733,-0.7029305808515703
2.816700432847921,-0.22783361737598024
2.8233114046689947,0.464908185252767
2.826731982755291,0.8362378930985573
2.827078103499158,0.843395251377749
2.8307340767838225,1.2552291289701065
2.8307738159799625,1.2307851011267954
2.8366232516661363,1.7830870246067894
2.8476837345692694,2.613023714382438
2.8595472175712198,3.0685980127041397
2.898829385106019,0.4060111645237855
2.9044557112649203,-0.3226429251110121
2.907216505249136,-0.6691257024388936
2.9100393289461106,-1.0780991424757764
2.918363690578948,-2.1954237475589973
2.92237805028552,-2.6580870533108776
2.9306525802878376,-3.5992726998247133
2.934386025733872,-3.938898602591565
2.9485224741365608,-4.810808732805773
2.95117379903348,-4.865135822038528
2.958908724402632,-4.96209636566714
2.958953289737625,-4.943761998439412
2.9600471633081007,-4.931404023419582
2.9634426583665228,-4.879722817958288
2.964203008815046,-4.844677182447103
2.964722877036886,-4.835602643774036
2.9779768222866103,-4.202994566522684
2.9846665191127277,-3.7413666388160056
