n_harmonics,base_freq,magnitudes,instruments
8,2.8158613668884134,"[-0.09042031  0.21715638  0.95169588 -0.38449735 -1.43083988  1.34437854
  0.87595777  0.55952578]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3814045555053678,1.710464519839648
1.3837905127166854,1.7569903528221795
1.3857141755352824,1.707096435285852
1.3896631980333067,1.6208985725100582
1.393140057069485,1.5765387341357908
1.3940802123525398,1.575552919922483
1.4001778261772237,1.5003082705028308
1.4051443059617261,1.384430762217406
1.4088118783304324,1.4372400144668067
1.4109797913736433,1.3468300173800163
1.4115055879792253,1.303267596843903
1.4195073419904212,1.1517891415482553
1.4389399008180472,0.9464539547009887
1.4416620096949533,0.8962075196126446
1.4480273916981936,0.8022425778079878
1.4604322200827955,0.6060378223024911
1.4604650908795662,0.5859030086075449
1.4756794086339626,0.44844539180718074
1.4977524564242648,0.3504188609111962
1.5031487646771504,0.28312693871654426
1.5078166322860138,0.3369860419858677
1.513841447318292,0.24505177350905838
1.5172330820026971,0.29467304709469433
1.5249610951276011,0.2599959732098136
1.5262869941051038,0.37639949573524223
1.5291664326977292,0.3355181900106066
1.537757890928094,0.4245989851042083
1.5395789897897325,0.4021317642482701
1.552660858541124,0.4538084630004345
1.556428748101812,0.4960218058735917
1.560372407370175,0.49003637041867426
1.57500059444844,0.5913707405219257
1.5820700544410178,0.5398830825595746
1.583626143491041,0.5078204380027007
1.593776418438945,0.4949701894087312
1.6287358745081715,-0.0787317271198898
1.6346455224256768,-0.1957924517968731
1.636225159855309,-0.2144220034555331
1.6376102022950088,-0.2851661176516606
1.6445422536100374,-0.5497043598755392
1.6512097068350347,-0.757238760817308
1.6580481345519855,-1.0175386070123866
1.6670552737755067,-1.3756403560808796
1.6687796244803863,-1.4592982959085898
1.6691200886810504,-1.5122954050236113
1.6697230192706485,-1.5275647402548094
1.6837936782340552,-2.152370540019582
1.691418346683487,-2.4184508889058915
1.6999813911916126,-2.771430238762152
1.704688855671817,-3.0118077290566974
1.717062391040228,-3.521189127300087
1.734044033942432,-4.050182884468832
1.737369943693543,-4.136091651436204
1.7572540234046707,-4.35709709262959
1.7610556769389971,-4.332862059263338
1.7653466759044845,-4.297306602518328
1.7661934237279846,-4.319828072750873
1.766377004303255,-4.329781565220446
1.7738154721053023,-4.225549481598554
1.7747245234768059,-4.2485029519021
1.778297058004343,-4.121209655515571
1.7784337716510432,-4.103733959973594
1.782836548820991,-4.0809133819531045
1.7845184243148626,-3.9607152084568833
1.787666250741629,-3.890050108873549
1.7889179917110463,-3.89442182899207
1.7900610148839071,-3.834967972210299
1.7950879978236802,-3.5734383457718404
1.7960999478174688,-3.6389858924106098
1.7978950697563976,-3.470730840048034
1.8045127369979497,-3.20695129275745
1.8087727362535322,-2.9829076691326724
1.8149727259627104,-2.6841995657840703
1.816299057086539,-2.536854073278717
1.8185661746631965,-2.430924890842841
1.8260195859990649,-1.8988106382865952
1.8287091329587133,-1.774853022321209
1.8464192049580515,-0.546249665500731
1.8564278020882874,0.160981830687247
1.8599340191148208,0.4762966844226474
1.8629755818664906,0.6507706890992195
1.8661989086436215,0.8464972409164024
1.870559588679619,1.2003037393296105
1.8764857357317881,1.6104741427257792
1.8784263235132306,1.7098689104818339
1.8810338824248536,1.870909168731329
1.8817312088594775,1.9664464984039018
1.8913742275676109,2.486698589325843
1.9078121658685525,3.2718285678556858
1.9126045319408682,3.3784714249035535
1.9130874384637027,3.4470202234663745
1.9210302331886417,3.622614770689044
1.9314910099748026,3.7660921702871746
1.932296240938645,3.770546577676552
1.9482898053691375,3.7075864627256667
1.9489054803023134,3.643912635810396
1.9544322114900243,3.518862405020765
1.965891191764313,3.231612026143737
1.9671545638873829,3.223850013707077
1.9719813000000563,2.97209739011479
1.985416806501708,2.336718655812732
1.9934160622045303,1.7934001216074607
2.016992319996456,0.2955056152105836
2.025170825500001,-0.2919016918916418
2.027363831173518,-0.44467069359813005
2.029825822511465,-0.5422640330018261
2.0497024301186055,-1.8346260717015124
2.0558449518094974,-2.2307021153526865
2.058783645894512,-2.3883071224676047
2.065523597868154,-2.643225033243473
2.073341090475017,-3.04061170536716
2.078978518131473,-3.1966005457982702
2.0868583395710605,-3.410644626574326
2.0882831450088393,-3.4746292556282623
2.0951670561311806,-3.5921036855164292
2.095612276598567,-3.5623799868869814
2.098555251497822,-3.5546438515321315
2.1054021105492797,-3.682604978071117
2.1139851197291932,-3.707179604807793
2.114666626440611,-3.637478736678727
2.119474822972892,-3.6403319668967122
2.120191262681308,-3.575761762713143
2.122955870449635,-3.5254030157807534
2.125819741101914,-3.517691851733309
2.1294645810695645,-3.3580183967990243
2.1355696363758305,-3.2550321311171775
2.145120580277771,-3.006023435796264
2.1454627653134732,-2.988763556076518
2.1600952660337738,-2.4354310332833293
2.1644537481097244,-2.253501446791011
2.177504258766744,-1.8064065533825846
2.1811615103274846,-1.6077880556245892
2.182594073142676,-1.5186164125120993
2.183402625381362,-1.5581240893844894
2.200916004737776,-0.8961066643681097
2.2148088349424704,-0.5331152321222347
2.2152088425991963,-0.4700769561935172
2.2210081386266616,-0.33651053279075516
2.2233272485900573,-0.27053912111104794
2.2261344042267837,-0.21324512904367857
2.2305942545483664,-0.12448581747968131
2.230722336625444,-0.16770982701215076
2.249564814438031,-0.023039601433079954
2.2545520413696334,0.024344901386950706
2.256948802051271,0.04563002184765306
2.257292534983266,0.02953368998138369
2.2644375741666645,-0.033085673396314796
2.2848426791465126,-0.3479411156143462
2.289375626221542,-0.37886181877438063
2.3020403869044594,-0.7300025372651953
2.324616263754386,-1.3218228183514007
2.3308712655796464,-1.420724805003491
2.3313177795137534,-1.4294585086308371
2.341156537962849,-1.6117239321627197
2.354548290226333,-1.8376300612885814
2.358420588318971,-1.8867569229050716
2.3652011165349167,-1.9996757899970137
2.3731249354090718,-1.945223351174136
2.3741807413657057,-2.05655006860219
2.375097056523095,-2.0365645575974
2.3775362204226163,-2.022699330014826
2.378448086875748,-2.074964016831653
2.3933587159435517,-2.037220741635404
2.3946034134624785,-2.019622799559369
2.397667164837067,-1.9854372630047448
2.4163686878762833,-1.7218700968428977
2.4247573183782185,-1.506304898087945
2.4302985000012276,-1.4222839481940028
2.438645701133229,-1.1729523067397694
2.4413827952778426,-1.0659077115811848
2.443767290309138,-1.0446401828914618
2.446388952303737,-0.9758851333999622
2.455200515705471,-0.7779317060108824
2.4566435601744248,-0.7282787188644594
2.4698375164706476,-0.4197241151948296
2.49710093007587,0.15888527198225483
2.498156742011253,0.14903044564438114
2.504229368165131,0.2286001606262417
2.5142189664810255,0.4292136817818233
2.5269750568895066,0.45665299741940446
2.539402936300281,0.511849500788251
2.5431393182400814,0.49731159065608094
2.5603000433660377,0.4503789093137598
2.565815534411568,0.40443251012692455
2.5796312290822856,0.36167419476187423
2.579924387767136,0.27506276441881095
2.582217626525779,0.32152277634015114
2.593212934389353,0.22214274484127386
2.5937474627530053,0.20437469446625983
2.6096613379429083,0.20929520108627395
2.610573045086652,0.213379952766961
2.6120489170049837,0.1720158095117047
2.623874807531376,0.29741465209491286
2.6346503232820435,0.31898968889500867
2.640578113851115,0.42050647634435906
2.6452618775354306,0.4812198614819017
2.6470422632569246,0.5030554358626782
2.650807119650829,0.6327395646083083
2.6614545817978073,0.8626925346227127
2.6621201108682113,0.8737070890690631
2.664507501437079,0.9068429810147265
2.6752940742065956,1.2517746563842824
2.6769957612758377,1.2915465479016617
2.678864641436263,1.3089033806814248
2.6828116208070787,1.4470279628766398
2.686978102196184,1.5832012236791742
2.6901480096602217,1.7422632912220204
2.698670852743973,2.0368938252020587
2.7166966581012835,2.7522871543207383
2.7271712175559593,3.076919795128699
2.728640763080503,3.0983359365111878
2.7300727219717107,3.202273076132417
2.733058502583245,3.2586079413658524
2.7347529765226763,3.3183059102761496
2.737904635817376,3.4769977894921715
2.7382924742972854,3.4584034357380684
2.7506687069234594,3.8071885022161243
2.7618975168067497,4.027993927244787
2.7641902180453464,4.095469353222534
2.769205759715761,4.135625786682536
2.7707783417751157,4.124962645245974
2.772837124774849,4.182875453394721
2.7738564402135912,4.21660834679731
2.7839141570572625,4.236200964997022
2.7947345205698326,4.191019551762898
2.7979283930364387,4.186967736363734
2.802457847951369,4.043322055016666
2.8058250693646247,4.0642572372250205
2.80737714190764,4.09199983062591
2.8096862001284073,3.94990729685694
2.811841704440341,3.9638276023536188
2.8120547476449653,3.9433610396963696
2.8149838671248535,3.867251869557865
2.8160863642074876,3.858221229163588
2.822104327817047,3.7519993013741595
2.8301369224024038,3.517044577156211
2.8333456730177824,3.3429420588555363
2.83583013836844,3.273524579830461
2.8540637679065943,2.6077626633947273
2.8551453128814535,2.560956701426974
2.864121470016868,2.153707063096954
2.8644228018572333,2.159326227104076
2.874533271386862,1.741467709515711
2.888611830816976,1.1689104272263429
2.8938045400135337,1.0084545091319757
2.9044011324913424,0.5701222832723067
2.911817811649289,0.3083100065459893
2.9157563135732723,0.30523966515963014
2.9159305817536936,0.2376688802809261
2.9174119746710083,0.16932679064411724
2.9216948319001705,0.09313698257579855
2.9221156046751418,0.10941678459284762
2.9237630387545206,0.056379552511979084
2.938968312048323,-0.13755775446023258
2.940930419232852,-0.16784869875855069
2.944482085841816,-0.16001946541820236
2.946059369554348,-0.23217089655348264
2.9496152960880515,-0.18848462750497655
2.9542837727386395,-0.1999718320066203
2.962398195527138,-0.1446533233141689
2.964669959461375,-0.1795478797205478
2.971204124539385,-0.12152077966582574
2.9756681228456365,-0.0005316022465386913
2.9780133485499256,-0.054688852701779415
2.9821446319480556,0.07869245530403007
2.9868978839320928,0.13256528502916004
2.9881645437705773,0.20824326489525208
2.9885365889500584,0.17634439234180893
2.996292051134617,0.44571610181569543
