n_harmonics,base_freq,magnitudes,instruments
9,2.1777453026460707,"[-0.59797263 -0.02778287 -0.43146645  0.97730145 -0.70720086 -1.48452726
  0.08564659 -0.12776258 -0.53382112]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.4504117195975361,0.6709742458854108
1.4515624015926676,0.6565811009743177
1.4736616009837782,0.9361638412583753
1.473882570912557,0.9529167776081428
1.4763990474325226,1.0048520696259495
1.4766726181822865,0.9856682280220597
1.4768949540144964,0.9607546329914218
1.4858590208846945,1.1428755583864332
1.4897121916611633,1.2353747329656648
1.5160535331311262,1.8469586892734011
1.5296933186700574,2.2276085964769323
1.5336493854874167,2.3240925097049656
1.5339410041391597,2.321241820272776
1.5345721990498138,2.3224502179269546
1.5479477051491184,2.641587097211562
1.5501254200108816,2.7365099984510715
1.568488566168928,3.087311960684463
1.5727627375531572,3.1607012078075054
1.5855953635266662,3.257710889806994
1.5869985867178542,3.333634695021011
1.588810419860609,3.2938711162360774
1.5928394503294019,3.3140842565454327
1.604425959522418,3.284879852506846
1.6064318689631154,3.2768121318153143
1.6082252346301473,3.3068157176460864
1.6115511871815933,3.2620553241406545
1.612995019728789,3.2107114589741066
1.621330071171494,3.1055688149503
1.622387273530153,3.0716658974412683
1.627515500164403,2.9662505038911164
1.627626425682946,3.0122132844202696
1.6377429709479419,2.7031235808578384
1.6428965266877462,2.5534805295036223
1.642941167913408,2.5366685824901625
1.6456507576688182,2.4094028337708413
1.6460180895482086,2.4434321819433342
1.6474462942160208,2.342536347506402
1.6537697394319464,2.1116437800451378
1.6543335638238155,2.0939101250619117
1.6545848098673908,2.0518339646042136
1.65727976803519,1.9560192237451277
1.659098546342456,1.8574422500790904
1.6603122610679462,1.8430658073472737
1.660550269469228,1.7633853200901592
1.6630431922528803,1.676387976869801
1.6723063938409979,1.1693673309487451
1.6800746012988332,0.7828247282418206
1.6827785940597222,0.5962382837217554
1.6828411499128286,0.6319025679832582
1.6851598704635418,0.48305257122438405
1.6933355654578763,-0.04047830314884494
1.711145769363588,-1.176553919055618
1.7118672833524444,-1.2298350055634113
1.716689601370737,-1.5646925892619952
1.7281181142999253,-2.302507144431631
1.729309541156855,-2.390607498162647
1.7305908715316338,-2.5082767854307426
1.7346255135146755,-2.719038702756583
1.7363259072797916,-2.857821436735828
1.738883107672076,-2.9604849359539775
1.7537612360411323,-3.8342461898400675
1.7548035038172891,-3.889957288808603
1.7640957250335685,-4.366924475434224
1.7766314927474376,-4.866099084407341
1.77790698210912,-4.9784202135876745
1.7949066659613155,-5.405613984127498
1.7997284870973171,-5.47223253902327
1.800587589195441,-5.477662760770317
1.8093117795105211,-5.590080054094289
1.8095086049785625,-5.550262610238929
1.8143763810695326,-5.505227293733243
1.8279422713621578,-5.433801219835241
1.829087303247995,-5.39325002985017
1.8307337954072143,-5.390895261997162
1.8342149077035028,-5.340325059885981
1.8426974560219982,-5.092335572611422
1.8440757722975976,-5.017374001840238
1.8487643169185404,-4.863686627666043
1.848801229179026,-4.855474843543988
1.8561286328047704,-4.571091983545373
1.8577589013079372,-4.499092021719741
1.859795378898741,-4.381820664912536
1.8618016293183786,-4.332053505896054
1.8653433378094073,-4.100138232070533
1.866471932384405,-4.052892159552244
1.8715049937602446,-3.7833770160903724
1.8722183285301046,-3.698007737978276
1.8745748646533542,-3.5868529087940435
1.8753153370194875,-3.550046656933532
1.8799120794137636,-3.270260501541131
1.884642038842692,-2.977573931880171
1.9049945841893585,-1.6043336743399366
1.9060379531215084,-1.4975554931551227
1.9093543605164793,-1.2534305472986529
1.9148264099351788,-0.8636594865047416
1.922569590826404,-0.27865602866649825
1.9315545560618688,0.29614193443776327
1.944367431109912,1.2358215940041202
1.9481992532827803,1.4652380301538055
1.9601628080058484,2.173399910355684
1.960793811714784,2.237529681296854
1.9691994493946563,2.68019591518345
1.9841185997299,3.355133680086973
1.988212599818274,3.530546728919906
1.9936372720289963,3.709372745893685
1.9966720820754649,3.8205077390273416
2.0018178322161733,3.982907095471809
2.011385813794874,4.2187099570392075
2.018033576896615,4.243580428496763
2.0233353123937254,4.278173385229569
2.0294983870194025,4.275433931158685
2.032477489582438,4.345154023201065
2.0351131761756838,4.329337070236722
2.0415374180163353,4.288411641447939
2.0564621726681933,4.099312688729563
2.068307440968537,3.87925362855473
2.071058710913113,3.7802914326565498
2.0794946218377737,3.6431988706858096
2.0821047518293634,3.525641862245982
2.082584214522406,3.4983140637678183
2.085938319142274,3.404553701954611
2.086223656481847,3.4335653684533227
2.088725967199389,3.358762216379106
2.09429439547947,3.193201526112904
2.1019247333048003,2.977801636390878
2.10238510883406,2.930003733374985
2.1076956653590324,2.8158608044267193
2.1240216448386295,2.3382137618852856
2.1283240765101468,2.173943038141397
2.134273079863126,2.0208780121031076
2.134377680461286,1.989647543753286
2.1428506286556592,1.8387875944504544
2.1460331947658764,1.7062386056327135
2.1483134869854688,1.6933589846127743
2.148624552377459,1.6539098566946364
2.1526656323159097,1.6323213399841379
2.1635580555450646,1.4020238389970374
2.1719985910477773,1.2779245599763664
2.1734229730209265,1.2580257836222384
2.1819113181673266,1.1542685178587018
2.205160627239902,1.0504286735602981
2.2072452667160274,1.0367300393984562
2.2085746536897624,1.0695732357297874
2.2189445402064942,1.0596494696836822
2.2218776553716477,1.0217107229377402
2.2279083485167988,1.0627622495747375
2.232188203886003,1.0957625138455185
2.232450719757556,1.1592926470893452
2.2383198461612643,1.1696798810441014
2.238852889276198,1.161417149926371
2.248826945016953,1.1807846512312798
2.2509173679072827,1.2397668331910323
2.261852542052072,1.3112234208332854
2.2659377643023975,1.29731286819601
2.2695051936404216,1.3089351437252328
2.2806524622517426,1.3629081991344076
2.302119256696689,1.4037195649631873
2.3030012387512624,1.3606664202334915
2.3032804624360033,1.3739436558983917
2.3111764159267514,1.3626170644630349
2.314448478259073,1.3084379681621767
2.3307386310264384,1.1699981752861142
2.341263398915758,1.0193428138455862
2.355454533707195,0.8466911277380555
2.363246618592825,0.6928714693075225
2.36388892199734,0.6563666643727178
2.3646394683687006,0.6942272777527425
2.371609198904107,0.5071835828591473
2.3720633491365533,0.47077817372094344
2.3799625834996245,0.28621420108702644
2.3800206517189952,0.3078919422998501
2.395728616928624,0.03739985363977086
2.4021826746522876,-0.1203480350887928
2.4051122316764584,-0.2364380907812442
2.410376875799961,-0.30435106506634857
2.411406667338589,-0.3095479059544759
2.4121944138474802,-0.3704055104328232
2.4277994896477786,-0.5805787703332013
2.4283935540858055,-0.5909900311228922
2.4375849235819356,-0.6671582431787559
2.4412324065147253,-0.7247860276557585
2.444827557958293,-0.7444840708511368
2.456140808353908,-0.8342629687948871
2.464042481863448,-0.8845643224655837
2.468642783556975,-0.8699156417200576
2.4713660022099546,-0.8021988240933783
2.4819916480703714,-0.7606219491137338
2.494953061277222,-0.6066483622435125
2.525455125013993,-0.09616466018753653
2.528760522869997,-0.033072560684145706
2.5291175929945897,-0.06201184181946841
2.5316011867915584,-0.0005548538261540073
2.5355090045637416,0.13391343726272603
2.5409738697521256,0.23235001423395926
2.5425618162732633,0.25898550459289177
2.546057032839868,0.35149627407377787
2.546941632061279,0.33643388714967726
2.5500976231212498,0.4087052942518297
2.5502406157834363,0.48458699382258913
2.5898621888563564,1.0455698216463896
2.6218150119321013,1.1173870723394204
2.625179566951225,1.040234166232391
2.6266722986536992,1.0152548911701609
2.6290280448854393,0.9981101880343007
2.6312134194066417,0.9638022181434527
2.6331470999299285,0.8942140433809634
2.6402469148080003,0.8037424841795429
2.6418527458374843,0.8099294861735012
2.648827497042456,0.5975533175934956
2.6499202542493467,0.6015826953004572
2.653886994826923,0.47636416741043
2.670793236715401,-0.12470426919269965
2.6751025614118262,-0.24088775465015205
2.6778264242022622,-0.35810380821343624
2.6815814886024576,-0.525882298393565
2.6823939014528673,-0.5535718762949551
2.687440147124078,-0.7391512335185821
2.6902190571867157,-0.8792057860760736
2.691585506951288,-0.948701539267623
2.6936801567712676,-1.0594736442889874
2.694841988446001,-1.081207820520923
2.69880897429743,-1.2815689430391313
2.7034340729580517,-1.461751674660677
2.7034744461387987,-1.504972575367584
2.709098688567157,-1.7337676524459518
2.7135434725340053,-1.9327528618410619
2.7210118317757965,-2.268217534189598
2.7211935998804764,-2.308749604802757
2.7218926968066963,-2.3767770452728874
2.7255737440297345,-2.552629301756631
2.7313045023419944,-2.7565347980948727
2.7363972000218135,-2.9844162464211204
2.7394881145807144,-3.1799350140954252
2.740579078295296,-3.192569677458659
2.75979204917397,-3.8804288370847284
2.759829982577428,-3.935934904785651
2.768543249434593,-4.1855302167453745
2.77551093384554,-4.372966706265446
2.7757593400734653,-4.344427157095888
2.7765273252712346,-4.349862264249306
2.790452197841014,-4.630749586998517
2.792181022343028,-4.613104410343845
2.793493677540205,-4.665725109268263
2.8021673133119362,-4.733094577953436
2.8294197476523166,-4.504594265847396
2.855907066040812,-3.9211626217115096
2.86212981047035,-3.737806919070876
2.8631629233727525,-3.679583977017629
2.865511095775399,-3.588048512710889
2.871873701220178,-3.37622425053355
2.8741049805628265,-3.3289540565673934
2.874843944414917,-3.2565104923435677
2.9022699884197376,-2.163589212690954
2.905240624795339,-2.130180333510893
2.9060923045047726,-2.072663330231244
2.9078922497476594,-1.9917477975387257
2.9195341512284303,-1.500450436291846
2.9200535064839093,-1.545676527621636
2.920441050805133,-1.5098391023528575
2.93119992330241,-1.123942466610429
2.933566001748736,-1.018664368353185
2.934882325656261,-1.018383609228531
2.946730577904149,-0.6785062317406214
2.951376844499957,-0.5379304652388958
2.952865150694554,-0.5300403554095173
2.962240147310977,-0.3585226601017556
2.9663567169932445,-0.3591878628066668
2.9709837827912837,-0.2590956583852722
2.972060386978969,-0.2646685988711833
2.975678956918693,-0.19650393623027437
2.981961492386036,-0.21195931050399983
2.981980743928127,-0.2018956845223017
2.9867883461228857,-0.19449122442611796
2.9984026393853203,-0.21805307444116823
