n_harmonics,base_freq,magnitudes,instruments
10,1.868592238343513,"[ 0.57319237 -0.56777241 -0.53585745  0.08714244  0.9212494   1.62904382
 -1.61968749  0.34850907  0.88580899 -0.09136518]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3620559872985094,-2.8549183017803945
1.3647218477303467,-2.920485372930186
1.3681767143579355,-2.99968504383311
1.368879866400695,-3.0068092290713624
1.3752459399212427,-3.1972321155554284
1.3832852230493415,-3.394603748161974
1.3833799474744595,-3.3742208268043106
1.385813743218704,-3.443671673603155
1.3865984731592107,-3.4584261431942416
1.3870731792709705,-3.480161308212781
1.3979372320775614,-3.676048354550067
1.4176394593082486,-3.889395801163662
1.418781301831924,-3.842964291706448
1.4215248647528043,-3.939579447116697
1.452694373571429,-3.844757949070016
1.458614727291967,-3.8225908175133383
1.46334785275147,-3.7238289503412068
1.4661331680409617,-3.6871806193983647
1.469772819675807,-3.657894125008635
1.473704476341128,-3.60877431373195
1.4760608839969693,-3.6147949253820157
1.4943772228443155,-3.2841558648831124
1.4976770841347005,-3.1702840636606022
1.5124057669567517,-2.9331752630959045
1.5155942199747336,-2.878063780928032
1.5195346526247917,-2.7881335284540407
1.5269552926359236,-2.632461245182469
1.5284759292099928,-2.581681631897186
1.5342775380602403,-2.440837375412019
1.5347411460442295,-2.476592976226765
1.5427227120333082,-2.3134144010815714
1.544839193841371,-2.2554633013239416
1.5546461252740134,-2.027283173919611
1.562550766073663,-1.8747222032399469
1.5689779221005535,-1.7422091134184077
1.5703226444117488,-1.6937594451994171
1.5761102669491613,-1.608982433162984
1.5764340672817436,-1.5831319836609106
1.5813393311134734,-1.4952466879824446
1.5853683178295466,-1.396250604467632
1.590502605309739,-1.3170116110008305
1.594530381744736,-1.2813915256849184
1.598193310470653,-1.1951709463417737
1.6107365761341317,-0.9713889163261179
1.6200999135015284,-0.8521662512536272
1.633439609500626,-0.7051424072341639
1.6368933606979832,-0.6603279440346329
1.6389020025107577,-0.671287206742298
1.6514533056883796,-0.5565838145096345
1.651545399646472,-0.5677164025161878
1.6523639342801006,-0.5214302075633492
1.6555915224207531,-0.5274435333986359
1.655898511030517,-0.52266950984049
1.6581296809126638,-0.5008686429908602
1.6585598294609039,-0.5441451942110049
1.6595935993544826,-0.5212643155401308
1.6694462840868818,-0.48390283929732364
1.6719872928084598,-0.4496412939134201
1.6813969443138186,-0.44549350728687903
1.6857707651354055,-0.4248194204723759
1.7001164766877075,-0.5036077601230267
1.7064688339932985,-0.5431658008765039
1.7216406754346316,-0.6806654008895919
1.721702214441832,-0.6576517682932155
1.7357180785898763,-0.754114967915755
1.736552254745451,-0.8208994746697389
1.742536369134589,-0.915001712503453
1.747084580974871,-0.9524953165164975
1.7499538456743915,-0.9883921812312736
1.7523434095664587,-1.0108938331117094
1.7606034119733849,-1.0796442758336156
1.7607935056491266,-1.1394845242740272
1.7622650329041427,-1.134138243732185
1.765095111946966,-1.1872272320584647
1.7741671587226673,-1.3502809962587847
1.7817049572104944,-1.4708588705665728
1.784780442220331,-1.5073427741483405
1.7898900143886767,-1.5960918609000498
1.801426201971137,-1.7326947577184444
1.8045824200325464,-1.8282927734050851
1.8103132007386442,-1.8843703887725651
1.8192121919455921,-2.003007280878557
1.830624977277309,-2.138282694196677
1.8522283385366443,-2.3243179341809563
1.8522858653111625,-2.3389413109742256
1.8525573915313602,-2.3522191105289383
1.8564267291244132,-2.3200701868261486
1.8566067297945192,-2.334601202119492
1.8586878766427892,-2.3666019503662588
1.859302846398954,-2.3363842693061554
1.8616983373968141,-2.377920611714429
1.8620827897677747,-2.3245160408021603
1.862296939557483,-2.3782742964678176
1.8677989518320146,-2.3570648859858183
1.8683774378292526,-2.377302481810691
1.87115443452449,-2.419505961692177
1.8726143452845534,-2.383960815287001
1.875364784240098,-2.3726651809822195
1.8978959489140088,-2.231951507237506
1.8990894954532465,-2.2310794218783085
1.8998463887118087,-2.2122634443252767
1.9099501491780995,-2.1190620560294287
1.9202468079703792,-1.9428422542237413
1.9289036353939446,-1.789001748140288
1.9334273999006903,-1.6905740669582692
1.934283664814016,-1.6973392730670855
1.9520120859991108,-1.258500038534027
1.9586406600195811,-1.0902352133234356
1.960469288910983,-1.0430274465414444
1.9649924319866479,-0.9323890507422704
1.9669895671919173,-0.8368774197897887
1.967427247654598,-0.8292041781244023
1.9769478882897022,-0.5563200452396135
1.986590902515533,-0.3285351236208924
1.9914692788191477,-0.16763604370104332
2.0032753572779427,0.19135101197879806
2.003490712362268,0.19524808747193464
2.0098546405714472,0.367239888336508
2.016815856344503,0.5554115928426515
2.016987827088819,0.5653318537719226
2.0177000494726096,0.5768227054847611
2.0232394117398353,0.690791023752916
2.028317346496939,0.8412247365226864
2.034155828427359,0.956093154336377
2.0353668670005414,0.9825902563854142
2.035823135468992,1.0191918709973866
2.0427741300021323,1.1673558776348445
2.047818402747465,1.2438783635300272
2.047971131117597,1.2280854416969147
2.068105018475852,1.4486649482683076
2.0697725705076007,1.4979575619979824
2.0746487312798303,1.5020929474292706
2.077498955750123,1.5252997406684605
2.0778307656345216,1.5332340273777016
2.10019031442489,1.5318673179385955
2.109109612051151,1.4578952442785398
2.1099831752012035,1.4112633162819366
2.1301529584472085,1.1575946293035997
2.1371025741337935,1.0268358989601551
2.1411482210747446,0.9589777561996813
2.1423594821333554,0.954784641835726
2.143392287561227,0.9131321751817921
2.1672282018756563,0.36853669845484743
2.1718551391707948,0.28935780299484826
2.1720376214967523,0.32508121921721894
2.1780445811945777,0.18623225560420545
2.181955605415398,0.08200969193059315
2.2053735267521786,-0.34394358855966667
2.2064755596551304,-0.35842220866784064
2.2144723230862393,-0.4449662699567791
2.22154931855772,-0.5109190873384436
2.2240014087714854,-0.5199848628066688
2.229245318187619,-0.5554086779861138
2.229972825382381,-0.5665943238511167
2.230114417916658,-0.5760288125216612
2.2360428240576855,-0.5611318897199811
2.2402368080077695,-0.5617202246312999
2.241960313463192,-0.5591992754383895
2.2434668476571886,-0.5670527433734155
2.2454799908674126,-0.5358047595171331
2.2600420066696305,-0.400594549805409
2.2642677810904903,-0.3422499053665453
2.2738592074331105,-0.21644831834441597
2.2754308678572386,-0.11525341496561928
2.278656091462982,-0.028414930411775407
2.279685694537071,-0.029201481075992033
2.2940422744105087,0.3758642731839954
2.294191761853515,0.4528622692546115
2.3000838967786983,0.6392241447759356
2.3021255739276274,0.7185509703156647
2.3056778691156623,0.8730527202955773
2.307762779450405,0.9747211692163791
2.309317215522107,1.0560732986640167
2.3147003458209987,1.2373307045035098
2.3253858863876404,1.7453704218620902
2.3287115233203783,1.90905611837515
2.3340723676206068,2.180669187888947
2.344265465459455,2.6969839398035957
2.3539480178178858,3.1724433571090636
2.357589010394636,3.377832398561958
2.358009214489206,3.4458928712417594
2.36452899378412,3.767215960128633
2.366577980758758,3.8641529188348662
2.3738969754095613,4.259166545989411
2.3833346747700297,4.710795638175612
2.395947086282037,5.2460058357817
2.3981442875093775,5.354248864709247
2.401284001841219,5.480794480077572
2.411966561470976,5.898689811828382
2.4157939713020626,5.972293437717343
2.417275839110304,6.0361681537974965
2.4294517850356288,6.350762350282948
2.4301247970186175,6.337520102258932
2.435183651977706,6.434180755718655
2.437102642286356,6.498456824103785
2.4376141985006363,6.466921294694635
2.4392977999951064,6.522111150088312
2.4401896044488023,6.506450199096451
2.446846779888861,6.588600379822333
2.4484005700371583,6.592507687334157
2.4517442025492704,6.551473726998298
2.4540946897142053,6.596939275801212
2.455558232275515,6.63336337861977
2.45983699006936,6.587982832805786
2.470178924861054,6.459809732501186
2.4722088778495994,6.422611853632719
2.4818895316031853,6.254790451931544
2.4821187080948173,6.260185988222356
2.483772569894933,6.201572442519056
2.484207359671913,6.153769318429336
2.486188635245651,6.157833229649586
2.496335236119026,5.8442052760049865
2.5130633172729517,5.173841648621067
2.51733506313424,4.94170621321102
2.520603781500026,4.786389987235749
2.5359980081392477,3.9776462468383205
2.552769779319174,3.0600520432462734
2.5547074486594425,2.953856088816122
2.5636740029776925,2.402303643872012
2.5803195371475587,1.4314194003632408
2.59001698784854,0.8558213087283189
2.6136277928775264,-0.33082773161624557
2.6137178498937974,-0.3783503452720236
2.6176330975439512,-0.5178002821749011
2.6234712813942567,-0.7920924091846766
2.6314527890636743,-1.065564034197869
2.632292998951436,-1.1552055566736672
2.6398096075949997,-1.370251853753569
2.653686957414214,-1.7753058987226062
2.6620817975157536,-1.9722310123878022
2.662690606019278,-1.9267027639386516
2.6756111909871123,-2.185573926229278
2.680109479013211,-2.2145812760245867
2.685141139689957,-2.255262856662046
2.69013870009508,-2.257127098961456
2.69197886019694,-2.308533815942025
2.6941139908056737,-2.353111911726755
2.7109372405571692,-2.2664827837510804
2.7157599698168777,-2.2217097821952976
2.720696179069659,-2.1529204932520867
2.7220828223653104,-2.1607694549131065
2.729585437996324,-2.1405393484970814
2.730522763956862,-2.0977204554934787
2.7422789135783585,-1.971205798266974
2.7432908852182054,-1.960933931446358
2.744876586614489,-1.934751918833413
2.7472543838373467,-1.9115631803941298
2.770713174561779,-1.5856217928821206
2.780651612915002,-1.4624555476887844
2.7883446427428336,-1.3806014391100327
2.7945803582560584,-1.271930619027775
2.796811468435889,-1.2510237256859444
2.7984859085393827,-1.1984126850974655
2.800819164920193,-1.182993513040516
2.805067884336923,-1.1792347374640348
2.8182960010769325,-1.051897363390058
2.8225048079453483,-1.030085975238829
2.8308617591535183,-0.9540159354829598
2.8394600868685966,-0.8981157348348395
2.8543777359909095,-0.8166640120002137
2.862330101269256,-0.8308272795034376
2.8644927328685545,-0.8386810338226749
2.89007399963608,-0.7088386587271812
2.8931982840060497,-0.7109739245054714
2.8937294263844544,-0.7472953373688381
2.899030100279848,-0.7097986044427969
2.9121394143221693,-0.5930356064024074
2.91468360975672,-0.5655101141008406
2.927088166738006,-0.4259517629068191
2.932318342152426,-0.3900361191684855
2.9334109388285983,-0.3906566634401644
2.93346452552172,-0.31164761636282134
2.9405424602433783,-0.3075814645739498
2.9497100940127687,-0.14064619148834712
2.9646636244136637,0.20893775069004183
2.9648196301019727,0.15760540707194412
2.991048840008471,0.9372536737783302
2.9930211450399993,0.9598835787564761
2.9958667652313045,1.0577705506849024
2.998802810027284,1.1092669663991295
