n_harmonics,base_freq,magnitudes,instruments
10,3.497142922029029,"[-0.25016194  0.34791978 -0.6069989  -1.76557134  0.02854233  0.59461221
 -0.16928515  0.91325634 -1.93475408 -0.51089545]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.180218535907815,-2.953567557746238
1.1919852636562478,-3.198059589154736
1.2161121107307586,-3.137111398548689
1.2242812065058555,-2.8505733553289776
1.2303363705311003,-2.669819735731989
1.2329115567494036,-2.51633620322959
1.2367520903029865,-2.299393668680298
1.2443581321935966,-1.8949873747988129
1.2548546081120353,-1.262147656297116
1.257273837562236,-1.045639478743472
1.264498412176783,-0.5649946665334133
1.2646544048233626,-0.5648441167652506
1.2660415404147916,-0.5074092112562522
1.2671640854353825,-0.3694430014791886
1.271134261435412,-0.1122484356454886
1.282720360353255,0.6118144713812013
1.2864038004737486,0.798732342888014
1.2866981416469638,0.8426438023392342
1.2881117012021477,0.9089792681565213
1.2905473471184754,1.0827630234806038
1.301350766108043,1.5276666857399417
1.3090453939305977,1.7333714326944547
1.3096057102657683,1.7684790670838395
1.3111755150788822,1.7189099233319152
1.3350591513319694,1.573299661668516
1.350717047726282,0.9098344795339931
1.361367840854422,0.2292661342743182
1.3689531334810114,-0.23761053108683108
1.370427055477613,-0.3307847920010592
1.377152934559521,-0.7739702844128037
1.3932625734426045,-1.5852369299013762
1.4152364443173244,-2.041086319788845
1.416439192055993,-2.0104068970819333
1.4193149163652716,-1.9965925828479123
1.439249479922509,-1.1336442033773482
1.4396667981572246,-1.0977606442870822
1.4433825805804386,-0.806806212916558
1.446109661173991,-0.5803618247809906
1.4479234929096343,-0.5149562511806027
1.4597541359974286,0.6346591216719504
1.466051488845773,1.2956027906202863
1.4732325715644734,2.0930004493669507
1.4790321979541439,2.6632943232677095
1.490557839531757,3.822308674443186
1.491166105144659,3.9273999771941708
1.5008128299094814,4.692693269279561
1.5102850948733808,5.25867456243057
1.5134789937985431,5.439771061912832
1.5237712767343243,5.70677175343725
1.5258046352262564,5.722612023590752
1.5302991244673638,5.71108851465357
1.532595086221801,5.706626942208453
1.5361750135196761,5.659141551301358
1.5567464977926946,4.632403946355061
1.5598732345314241,4.378792089272866
1.5657870697021066,3.914877450335134
1.5667151339280476,3.8539779242577508
1.5683969735002714,3.6948745318152394
1.5709690333129984,3.5191885580956943
1.5762803607973241,3.008481485860115
1.5811772531014752,2.585058310911543
1.5938837682085483,1.5557498754217765
1.5957861987509379,1.4531735226421718
1.6121009835038045,0.3556596032974929
1.6174292711340712,0.18638495750895098
1.6217324407665936,0.07005763573991804
1.6261183285159522,-0.06668933925290298
1.6274437928488243,-0.09121156863506535
1.6402304987900465,-0.06315298202932847
1.6413882180781911,-0.032531381046186456
1.6464202144947855,0.0065726634632690024
1.6665884505769526,0.7454595751499438
1.669064425279994,0.834801956103128
1.672897428958434,1.0171319034876962
1.67400161579112,1.0401840439992691
1.6753351892719284,1.1208078572404085
1.6816140344746717,1.3296144717880558
1.6830514371604322,1.3659577358486696
1.6968379923551522,1.7843197962990995
1.7034337878420969,1.9322542577749477
1.704838244189295,1.9124596179972022
1.7134832431806402,1.9499489569280835
1.7255421191761133,1.7530347535124582
1.7269141231626461,1.6348343375889158
1.7317245743449163,1.5029798108049925
1.7410811079386157,1.064794162391767
1.742576482296454,1.0198396195763464
1.755810954267492,0.3234611048985402
1.7639538520363818,-0.15099165046563837
1.7733192460642613,-0.6301302077621168
1.7744693404659886,-0.683715574423585
1.7752945742664927,-0.692671500339793
1.780079221909494,-0.9320125284997908
1.787666588382776,-1.1915374186020633
1.7921381800098342,-1.2454425755830794
1.7953147079477736,-1.3602690546614185
1.8030938154754832,-1.418706490188629
1.8088368759626796,-1.3489201038649705
1.811186166991348,-1.355916637053242
1.8130281659854024,-1.3502265527944801
1.8135883351339865,-1.3394150300875955
1.8189956072223747,-1.1979731622255985
1.8303296800221753,-0.6960454758051086
1.8303664826591275,-0.7354554257086395
1.8345347299402146,-0.50447256938998
1.8428377899982813,-0.01660210855672048
1.8428536981320223,-0.03803210517110374
1.844024673002159,0.011930638402075476
1.8575503421349921,0.8653445587633388
1.8609717517949678,1.0529043130116926
1.8614071525999796,1.0976310168369388
1.8769210144602555,1.8557036587726927
1.896821541856439,2.3360835894234966
1.8975644371480849,2.320879787343487
1.907103151228923,2.2853640695486477
1.9254947296494755,1.6965555013723965
1.937675089919905,1.0385506246160559
1.9412892464252902,0.8753613639795084
1.9461028241850196,0.5405669288224287
1.9554636200404234,-0.05820421526743544
1.955582262625298,-0.054594299703648846
1.9609946084163195,-0.4158849736215491
1.9695360424489206,-0.8765028088171462
1.9808241096227235,-1.336199373311931
1.988470402849579,-1.656976774697214
1.9923231205839507,-1.7066769133713309
1.99286429018178,-1.698050057131657
2.0112382604458574,-1.84770261904793
2.011679272305022,-1.8188008363830912
2.0117772987263516,-1.8949455422652473
2.013196251982974,-1.8336544029926392
2.0166708936156317,-1.7996536376454297
2.0272965217455976,-1.718220951240476
2.029483141976801,-1.7042023346386745
2.032910730270997,-1.6009944059538819
2.035494439987855,-1.53818797635577
2.0360548909309317,-1.5510333891603147
2.040001306152644,-1.4677059970918698
2.0414496709477286,-1.485548183112291
2.042690358997512,-1.4380441940010795
2.0603388826413456,-1.2309925977451288
2.069403711996469,-1.2990250778103607
2.0721875470080366,-1.2577708996656536
2.076342798102335,-1.3282744821046113
2.0971863707596814,-1.7686054509517721
2.108469457913384,-2.1638635271342888
2.11336272390877,-2.2883293387213994
2.120555601966437,-2.5675705452925968
2.126688709822485,-2.692106303911135
2.1282561175049572,-2.734184634154521
2.1319822368074846,-2.791410861480935
2.14295703975451,-2.923286657712018
2.1437407766814776,-2.9088705579192045
2.1708240438789916,-2.2542943223435867
2.18242482576375,-1.4523077006710259
2.1825677050863144,-1.4693454584051011
2.1951491226098474,-0.3643318712446417
2.1961865263932214,-0.2861038257688498
2.206846130563708,0.8016353386488224
2.2129176294918356,1.4449006795969574
2.223576309522649,2.435791543082005
2.223763023635744,2.5231475445977942
2.2393735675946225,3.869771965879393
2.2439631250331598,4.225190633527288
2.2472801467013808,4.446454817676762
2.249192913795996,4.512785043373988
2.25066153553154,4.57160803628151
2.257043049247894,4.821172228679122
2.257633915825088,4.858912660533816
2.258328650057492,4.941093070827299
2.2793245745438195,4.994051776509348
2.2847928635527097,4.794681753564397
2.308631693749711,3.418265979894756
2.3112017073358935,3.253393449720592
2.3132687237117455,3.1149686683960702
2.325822211141408,2.1801110659504146
2.334870387281258,1.4723829360174687
2.336086524137359,1.3789860797573492
2.3541967753903332,0.2786800172332387
2.355902736860484,0.20345498759428307
2.35664060772858,0.10344696770954104
2.369564510595735,-0.34180332440094435
2.3702522551309766,-0.34828292973098113
2.3719249289979736,-0.41304873966061906
2.3753885306953553,-0.4990329280141293
2.384044853180498,-0.6288219466723622
2.386898673253868,-0.6364983240962452
2.3917001102525335,-0.6642003749295387
2.3952748320924737,-0.6949529144449476
2.416764805174979,-0.6084679511056963
2.423280948689806,-0.5031528124137163
2.4263890657474647,-0.5975737896671202
2.4360846937730365,-0.5920056986431931
2.437823940732935,-0.5565453934705292
2.4385594306209093,-0.578644297749451
2.439682399436289,-0.5858973059577934
2.440750865453597,-0.6073564583747351
2.4415154182159906,-0.5903907619198896
2.4440953489817874,-0.5633047289989809
2.4482723398524024,-0.6881979792639162
2.4588217264054855,-0.8583313997295665
2.470009222260419,-1.1981754210902742
2.5080974875051867,-2.3341659549464384
2.512511733463353,-2.421194359112663
2.5264600046195724,-2.5180660485461837
2.526961431636134,-2.527138769688799
2.5369943111287547,-2.476270707071191
2.54146446152418,-2.3505972929030126
2.5490290071888815,-2.19865802436243
2.5574659199449856,-1.8873231300478548
2.5608476087962266,-1.7583584028138555
2.56822824567576,-1.4489166343180577
2.5706906068852575,-1.3303962471800157
2.5742457227561832,-1.1813345069621435
2.582744546653676,-0.8183136822263049
2.589268016086507,-0.5493881397768948
2.592925496830108,-0.39128582963526914
2.59455058115849,-0.341599513418348
2.5951909578408303,-0.2851474682728302
2.6020020008132665,-0.07793587765835215
2.6107889725720206,0.041842631469162346
2.6150235871316454,0.08604202279618045
2.6241320962415724,0.15829677417624405
2.62595044475448,0.08591414644713873
2.6379044318900275,-0.14968602638923523
2.6433315878455517,-0.3355105588042032
2.6596118941298297,-1.1707727587731254
2.6637297955843113,-1.3531287828359424
2.6670874430086897,-1.5453722028967993
2.6677854953572373,-1.6216377030577398
2.6740701198365375,-1.9869363466505066
2.6753190272247913,-2.153526761845544
2.683920936145065,-2.6683801338035082
2.6845528357931876,-2.67579517890654
2.686661364583106,-2.7984098705200795
2.690498323290867,-3.030624461400012
2.694148385016999,-3.237154306060592
2.6971193829895617,-3.382393557316519
2.6982968306372506,-3.4532239281416013
2.698751395110813,-3.484987296777185
2.699759420902228,-3.5048761110520417
2.7055758521443263,-3.812603834755754
2.7128204273279257,-4.064038529583321
2.7155076795864295,-4.08008055372054
2.722061750323812,-4.127116701813501
2.722784749096748,-4.223763863632913
2.7256852864772307,-4.200120375043315
2.7418632129846916,-3.9740929726709098
2.7438370598507706,-3.8876384641384667
2.747617962646487,-3.761460608293107
2.7476210930560345,-3.7413319651588455
2.75521811569196,-3.4161669688491774
2.7601698456866233,-3.0858242224192267
2.7651841117457474,-2.7825272690048033
2.76718214998073,-2.676714061595643
2.769381517279565,-2.525656973924247
2.7821716243029773,-1.5230289189272943
2.783916485141736,-1.3989409660980683
2.8009651145758703,-0.0908793251483625
2.810000421441911,0.5783542197544106
2.8124045962194533,0.7826811006106381
2.822535023394453,1.3961979503482917
2.8300341733111543,1.7376025015266752
2.8443789739468137,2.2419540272080716
2.8526113046852224,2.4445021414358594
2.852874634964749,2.3921696544406337
2.874447574485491,2.270325886804291
2.874480677887586,2.2096740335628633
2.8824243215018432,1.9880612237636783
2.90874031075826,0.7830523328401164
2.9160845222337395,0.38212419462535774
2.9168527834528,0.28771569896770666
2.9202791511963735,0.09594191384153485
2.946627367951338,-1.6158072772068541
2.9466468849916643,-1.5393677972407567
2.95332154133924,-1.9090993523672988
2.953707043916805,-1.976679014329299
2.958749226707937,-2.2024576358424484
2.9594284120185987,-2.2201096599469077
2.962186537191573,-2.3585317388571445
