n_harmonics,base_freq,magnitudes,instruments
8,1.2048468269694452,"[ 0.34186836 -0.23063761 -1.29083034  2.01847407  0.95045159  1.04386612
 -1.75225999  1.64753533]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.6316302217022765,-0.07301704960949609
1.6338130174102998,-0.04827240401159322
1.6374508186933499,0.0012792585220492087
1.6409464908048532,0.05432336163991954
1.6459801358676156,0.1126175215021535
1.6500806137794974,0.18034898912697686
1.6506018581612807,0.17894479635764587
1.6558303289245613,0.24646313719529567
1.6648663540474544,0.35993745387616405
1.667113042324197,0.38683811025624765
1.6737712284471353,0.46511307039557476
1.6837394268217771,0.5784877780004276
1.6866645035407197,0.6139226516801468
1.6887299956075026,0.6398294113710441
1.6931986912781243,0.7029127491666907
1.6971654926530313,0.7345857699786181
1.7009935563744438,0.7778141187291964
1.7031407647006418,0.8009093306826262
1.7088497821842354,0.858201192916362
1.7139668924775693,0.9084258537083787
1.7235412764736973,0.9990062396056849
1.7265554497098403,1.02854312954329
1.726684540516982,1.0319892157639687
1.7352751457237954,1.1141009227686356
1.7358934703092856,1.0969043347856722
1.7424248821610684,1.1535352711266564
1.748216320159071,1.1914891313727722
1.7520005796501845,1.2219362651518324
1.752571892498806,1.2137780366508668
1.7600704395910043,1.2774443674341436
1.7770676207950729,1.3551705939292749
1.777833230673746,1.3697800685623565
1.7785326493120346,1.3695747761284212
1.7799086561746167,1.3774680247046356
1.783961113759723,1.3985714401857836
1.7845577846692144,1.4021135380675835
1.7846729483514618,1.388428645931267
1.7857848971869332,1.3945885689301243
1.7879620609466453,1.3991409440065468
1.7912287129648075,1.414706548049099
1.796368810235041,1.4266301412782034
1.7979317929760255,1.4398084755080143
1.8039214488285458,1.445843204623901
1.8138430318422678,1.457343041696533
1.8286758382645782,1.453180760731475
1.8293387092743316,1.4619146162294416
1.8349116340543539,1.4489640209076664
1.8388667200196167,1.4506061441534226
1.841096877322883,1.4441771076400396
1.8413936763950138,1.4378592181661067
1.8444709655660336,1.427146087265259
1.8512814974696674,1.4054176186462048
1.8571517562126347,1.383388351806668
1.8697308274551947,1.33440512977363
1.870996950467422,1.3146894333520955
1.8875771435732105,1.2126290348868538
1.8926075802649507,1.1665539233245137
1.8944647969007606,1.1596816404862906
1.9040169801097164,1.0776650236024825
1.9209470624358715,0.9040602345640827
1.921399987638134,0.9057828602156311
1.9234901668718214,0.8887518324117355
1.9255753699271114,0.8589425670349758
1.9280545963013278,0.8319218105383963
1.9284887779321354,0.8313519041138089
1.931784677748614,0.7869778536921007
1.9325120652870762,0.7883357306012622
1.9403653678992452,0.6921472962424469
1.9483452805389678,0.5814477359724206
1.9587416465215233,0.450035350190545
1.9589703173626551,0.4420517372648914
1.964238196271987,0.3764790451539799
1.96798350277213,0.323570488005824
1.9831335313561897,0.09797565808705501
1.9848928157352983,0.07431249952757092
1.9871385623707205,0.03537172210824998
1.9938953719536432,-0.07234527985576537
1.9988501535093803,-0.14938800157524934
2.0085945763479334,-0.30204117215964266
2.020992563915458,-0.5032698974098689
2.025820267087452,-0.5907264765351968
2.0291579227190795,-0.6427474214034697
2.0349518824533233,-0.733085272261731
2.0351223275405372,-0.7329983247413174
2.035579120949576,-0.7449105510999137
2.0437996431080068,-0.8827113830290279
2.0468906599506145,-0.9379482605425306
2.0511093007061154,-0.9952729154417808
2.060301035835556,-1.1526957863065757
2.061648715448527,-1.1770926490913411
2.062324550956741,-1.185808955818762
2.065089571466861,-1.2247710054456977
2.0673146454349105,-1.267939878391844
2.0687467496902903,-1.2884549095556184
2.073582042649976,-1.3696160087861349
2.0881998642282795,-1.5929175160103737
2.091779171236184,-1.6542709470760553
2.098875111067308,-1.7555153174336038
2.1056275058869725,-1.8469819239891878
2.1099013850578228,-1.9110979443839087
2.110261688245709,-1.9135908864954723
2.110674664942284,-1.9251444515257667
2.129678290896738,-2.175245079218276
2.1507068506812868,-2.410369177364695
2.1517168737300985,-2.416564919241084
2.1555521203419676,-2.460435717876881
2.1588741404953176,-2.4854110635718
2.1611788795501683,-2.504082065352506
2.167256120088531,-2.5638831686389563
2.169027620268409,-2.5749222800471423
2.1789459611642368,-2.6542352382107866
2.180296390691887,-2.66012527223101
2.1923241320124625,-2.735010107468178
2.1981623861073354,-2.7667882254230833
2.2067332585556754,-2.801277820974986
2.210893057509959,-2.8258025645578604
2.2126156973615245,-2.826285576540553
2.2137636568402366,-2.8302040024109347
2.2204404020428914,-2.843658973929878
2.2352457976666447,-2.8607880106849914
2.2361095476607327,-2.8644962325296457
2.239236866468114,-2.8615430903363728
2.2436697571303705,-2.8580378607322396
2.244966807484862,-2.8495018639258354
2.256079473407522,-2.828017896752403
2.26409796475145,-2.8099065396208642
2.266588553986481,-2.7901783199459684
2.2669023358557165,-2.7925865322725496
2.267764911665738,-2.788742914710371
2.2752948212156863,-2.758012970941273
2.277103901476262,-2.747262038643973
2.2806790839100453,-2.7290276634334667
2.2854198121052667,-2.704160862459472
2.2885760942434477,-2.6821394601720256
2.2915125303265853,-2.6615128016017318
2.2971269937479297,-2.617841507603995
2.2996506589744783,-2.6012728946991475
2.303258356165883,-2.5830822811876257
2.304476062248227,-2.5681046460299233
2.312523858914748,-2.505402595860034
2.3127658380021643,-2.494262359302124
2.313015715397598,-2.48652459057413
2.318181075182764,-2.443980869488315
2.3288853697628404,-2.3399291408966945
2.330142773120871,-2.3362943645650653
2.330620222475174,-2.3164847049447217
2.331679358874032,-2.299305465257284
2.333285461621198,-2.292047212781272
2.3333940510691322,-2.290178260659031
2.33496470905221,-2.2742437333514904
2.338228500718648,-2.2369649881326503
2.339485929699424,-2.22585855554264
2.3449230002521357,-2.164024560516899
2.345628273812281,-2.1612170151127525
2.346269519481819,-2.131998309272606
2.350952546388217,-2.0860455411223198
2.359343767368639,-1.9905981699021151
2.39967980387404,-1.452723021556838
2.402257906304775,-1.4248705969668345
2.403345179300902,-1.4063841106308057
2.4129256700314947,-1.2763564503094207
2.4197320537055687,-1.1828659512903466
2.4203685878803007,-1.1692187176125843
2.4267028629669607,-1.0922573865595293
2.4291941095678844,-1.0633247110336068
2.430013985108199,-1.054961558710071
2.43489610012697,-0.9809953842140642
2.436349161245049,-0.9679822777834882
2.436521355746091,-0.9577441657814338
2.437717945514269,-0.9477280648518749
2.442238868178393,-0.8816671611458264
2.4454391216933313,-0.851927015150515
2.451197318211819,-0.7770322488224736
2.4602403500101717,-0.6572226669352624
2.4635375820543635,-0.630759179609982
2.468668641649699,-0.5607864692313681
2.470444521116228,-0.5551546983535779
2.473563953484554,-0.5093641514484138
2.4767987848769515,-0.47883432786274466
2.4784349742102147,-0.4616825813658119
2.479381804609111,-0.4485648134707301
2.4835882620883964,-0.4079009011241591
2.4926136480884225,-0.3207614457498218
2.493575563270795,-0.30961886947715317
2.509509601213022,-0.17322135571640362
2.5097963240254426,-0.17446870205158824
2.5225743385684805,-0.0774731885590482
2.534085220460989,-0.008066286449123515
2.535528759698133,-0.008430859791663107
2.5523616399546576,0.0659156710315368
2.5543647969471,0.0735374881208011
2.5582446453440877,0.07911025762387922
2.5749952886680223,0.10262064974544158
2.5751915433516235,0.10114209043213904
2.5783018353258145,0.0959659940307569
2.5849771796920162,0.09654071720650448
2.585955471141885,0.09170720824530859
2.594753379804893,0.08285988976072566
2.599293936226452,0.06747225931051369
2.600816233250014,0.06438391795739126
2.610334790603547,0.03208842243365852
2.6104142925479827,0.031510385067544736
2.6124898208013025,0.026436421911573856
2.6143247339806637,0.01769715008431505
2.6154001557699695,0.003948158535157785
2.617448866106905,0.006678487761669535
2.632507051043275,-0.07823223259623044
2.6327969382076963,-0.0868730546740873
2.6356199507246894,-0.10594412621846648
2.6577609384171046,-0.26510198570058985
2.6606787050447265,-0.2913722014650199
2.6647674974787803,-0.3293104877453562
2.666924806349824,-0.3525719140771435
2.6676246673180035,-0.3569211742524031
2.679623683136774,-0.47047617664914076
2.682860614668261,-0.5074311834892558
2.685165493346793,-0.5307869663555483
2.6872248723303693,-0.5455308585886673
2.6895229453950815,-0.5692152269353077
2.690096486732739,-0.5840560235771127
2.690601002780265,-0.5836520898255871
2.697480110001349,-0.6699007600702903
2.6975327870560246,-0.6704847864250376
2.698372632921222,-0.6683302228953801
2.7139967438610206,-0.8449867049099342
2.7157007385259506,-0.8686462307358437
2.717646686498859,-0.8893566137974463
2.7384643041270333,-1.1439883749904916
2.745053014299227,-1.2068255263353134
2.7498856817532342,-1.273182132066823
2.7540831406478974,-1.3090738526712964
2.7553623264111415,-1.3292653015723592
2.769404867422862,-1.4918926151075618
2.7726566861038693,-1.5163924677206224
2.775175159187394,-1.5496174967418437
2.7761041292261375,-1.5589916511780864
2.7928570918180515,-1.7212968187969908
2.7929403450691552,-1.7194725855621007
2.793164138026004,-1.7226495710603476
2.794988206247166,-1.7484494709514218
2.7955138876976076,-1.7510862918463177
2.7994073219470836,-1.7816892074408308
2.802817913368,-1.8045183762534804
2.808464559550554,-1.8493681921316854
2.8144347431723222,-1.8938907944136438
2.825858375748524,-1.973521259499789
2.8292986242394864,-1.9928401806309095
2.839390379610455,-2.039893458127921
2.859835243526107,-2.1008244031518273
2.875755892179712,-2.1208174301462384
2.8831979550627302,-2.116721762430896
2.88544454553539,-2.0949522268067824
2.889180059945444,-2.0880504562422066
2.900154702122247,-2.0556575118272593
2.90712980366359,-2.018068010352238
2.9094385574777224,-2.0013302521055256
2.9138641671018624,-1.9730078105221411
2.924311870426801,-1.8963383338189268
2.937843560555862,-1.777523425687021
2.9451672080238307,-1.7005876115080856
2.946105533310728,-1.6855359549668139
2.9468567617729544,-1.6754472631094013
2.948766597776423,-1.6522404770001748
2.954372399529495,-1.5857181203002124
2.9543982503921384,-1.592056985044844
2.9548885039063233,-1.5698228083593346
2.963209825901594,-1.4729186469537356
2.9653544195385297,-1.433835326944828
2.9723570325228064,-1.3335642868810413
2.9726401239968077,-1.3291992553010086
2.9845537587765083,-1.1464328580452734
2.9968779936962626,-0.9277114117629524
2.9984285354917404,-0.9023429874238804
