n_harmonics,base_freq,magnitudes,instruments
9,1.5238184575435176,"[-0.04386464 -1.59152471 -0.09788855 -1.65706252  0.32437792 -0.80859777
 -0.52381085 -1.28395238  0.22212418]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3699244934909576,-3.6037778952509885
1.3736991641700573,-3.677115285637603
1.3889900394075685,-3.9358798155673664
1.3891956770063016,-3.960313910259113
1.3908605150646727,-3.9846964891626713
1.3977059473971334,-4.093558007071935
1.3997304874351952,-4.119721698760775
1.4004862952679735,-4.144341009534628
1.4052513857119724,-4.192026408436969
1.4085265412734103,-4.2276116220849715
1.4106933043498735,-4.234456142432033
1.4158751980501671,-4.2871493439598485
1.4301638572559003,-4.423001219121971
1.4335858277051852,-4.430432163963903
1.4344925083017657,-4.444927780626718
1.4394297813636854,-4.466675724749418
1.446137644945149,-4.47989579287673
1.4594198072359834,-4.451594316720451
1.4628067926193395,-4.464828851242555
1.472589889450738,-4.41839317431618
1.4837383839351048,-4.3184134785286545
1.4904730520176273,-4.250073610769838
1.4938392210390194,-4.2313277166585985
1.5185971634940607,-3.877026903757218
1.5211534001323965,-3.8429988040633374
1.5263530178871312,-3.7481802604494368
1.5387340966950092,-3.5212039555443186
1.5389080458976636,-3.5021499710337243
1.5434437229113929,-3.4266921480484833
1.5469440557224008,-3.359544509636015
1.551385129614844,-3.2657609578071893
1.551630894663612,-3.2403822817418977
1.5547131134118901,-3.198937554375101
1.5549221862178744,-3.1962624813817606
1.5661198285195468,-2.931822110330089
1.5670288321594104,-2.9315523827674106
1.5737198051233579,-2.7963953035049904
1.5740783550024409,-2.778274392969373
1.5846914412145106,-2.5567205955642267
1.5879096906176082,-2.454810130333773
1.5904834527614522,-2.434680108199401
1.5905744763882224,-2.3909793687302408
1.5913649632744677,-2.3969494275813914
1.5974131495945247,-2.2475472304679394
1.5974492929379531,-2.275020773236079
1.6054989006430613,-2.1092710230370018
1.6123789402882176,-1.9306948031394913
1.6212274869290777,-1.773055697645208
1.6259389867947789,-1.6702119977668055
1.6280003412913473,-1.6311148818000305
1.6629908036348633,-1.0179675487644833
1.6646921409170687,-0.9774072773330603
1.6657120591186239,-0.9787808795878111
1.6774783127007922,-0.8167073663284719
1.682116811216022,-0.7508574491876726
1.6823213936426447,-0.7396931777260192
1.6843515456173366,-0.7276558641494517
1.6851949095498746,-0.7150213667599491
1.685708428017623,-0.7252615567580971
1.6885172804780986,-0.6869083374103027
1.6900097783498058,-0.6774702170390071
1.6909416402858248,-0.6522116581101358
1.6996329194047348,-0.5921374091248174
1.7037325065646662,-0.5407791092754521
1.7076173323466195,-0.489941053399007
1.7085279994181466,-0.4922460982631684
1.7088837099560887,-0.48883026856197137
1.7189568903091086,-0.41201319464916714
1.7269461058932727,-0.39095787825218786
1.7333715418477897,-0.31881154931055133
1.7380029149096998,-0.3146049185727562
1.7436603338284034,-0.28020600128632894
1.7449220765247881,-0.27704075931194844
1.7534456914473289,-0.2738977723385694
1.7575960694328963,-0.2640976707146286
1.7583455225350297,-0.2589774410107705
1.762099109115118,-0.28360553801073796
1.775331854796466,-0.2234470426128306
1.7824210940232748,-0.21589948659309388
1.7912210289876356,-0.20905790555372653
1.8039393561882031,-0.19783597812787235
1.8132317128899915,-0.20470585953396725
1.8151544961021067,-0.21082025830491177
1.8157555857902334,-0.21756115284636973
1.8184508934620371,-0.1938626284886072
1.8207094615116217,-0.19001740469016073
1.8235296335900646,-0.18382272539011066
1.8394865543177934,-0.15224102994123442
1.8410601929845054,-0.1661880266007971
1.8411357859094988,-0.16276011754577951
1.844156292833695,-0.1520257128596165
1.8522948319017303,-0.1274357711548515
1.862711342326545,-0.06799188090568938
1.8629304662748591,-0.07909666255510628
1.8667330639894555,-0.03372857649759099
1.8888941003437871,0.10310637477859293
1.897320762247177,0.19723493850542542
1.8997817052568493,0.20853327657245216
1.9033961589926705,0.27285394510906313
1.911632125239584,0.3313094550885093
1.913973447664664,0.36571777521318305
1.917132165562938,0.39519855464203785
1.9379744560286811,0.682177268809369
1.944787231632624,0.7902854131141853
1.9471833063576414,0.8314929637478413
1.9491038718324507,0.8787293842159948
1.9656889869008811,1.1742086107396412
1.9810759308840522,1.4086094121727293
1.9839079409299778,1.4717634915496287
1.9893255681843156,1.5774905633292524
1.9911573587435472,1.6180710472068163
1.9995537779773223,1.775654554418045
2.004185980016034,1.8610864886541314
2.02527669786188,2.2490471110323904
2.0273308955309464,2.27710379721938
2.0309184078404616,2.326589915446593
2.0414925467614733,2.50504955856927
2.0422740684520075,2.5151403597847986
2.049072548191303,2.603613807567074
2.05259413596451,2.6518050048532147
2.0543774466348426,2.715452514221742
2.071474904985746,2.8990172421269573
2.0734153080741224,2.9045426603710034
2.0827890136220395,2.9922762669989305
2.0934693237738786,3.0541954413520775
2.095332212858736,3.0721695251960424
2.096573646199465,3.1003680979797843
2.09803645221636,3.0850659211622795
2.098575285969746,3.0874854585226443
2.1026300121921375,3.131931093310866
2.105595266569157,3.1045875287634352
2.1325932425956093,3.0835220026038073
2.1338257471648108,3.070774674064792
2.1362588756481253,3.074856010294536
2.1464168375752637,2.967748001892391
2.1551859771219775,2.8926814617366428
2.15699740656974,2.877375965992945
2.1595759433548407,2.8683441348123724
2.166031685490542,2.7925330770080383
2.1674307003179587,2.768049005507601
2.1694008916590173,2.735723124567242
2.1736607040847797,2.688520718885128
2.18378396308338,2.50946651704372
2.188281329262546,2.460650064075783
2.1947444674865615,2.33384110193023
2.2382047719227423,1.3444973188132339
2.24421924459082,1.2207340243296905
2.2626646983725784,0.7728065985422325
2.2678604523312043,0.6424991009313571
2.2724136393385717,0.5372935723246608
2.274150240873424,0.4997537187392572
2.2810369455118753,0.32798637275029185
2.2947989832643287,-0.011255893100808451
2.301853969051276,-0.1439218996685706
2.3126916329789156,-0.3409289678606817
2.316363016327796,-0.42153585101337016
2.3253420865147723,-0.5772992926630315
2.328290199809061,-0.6015411724870185
2.334173624618648,-0.6948909653859511
2.342490826868489,-0.8135663411273049
2.3499343894698246,-0.9068013261108084
2.357680985875424,-0.9769689875194264
2.358226867109896,-0.9974878460631418
2.358690993003073,-0.9795709278968772
2.36015077330853,-0.9851636851530848
2.3693879973536163,-1.0610323431172126
2.3773290179939846,-1.1173356723669177
2.3839862589946064,-1.1254556893695535
2.402288557981768,-1.0856978422916523
2.4050466550408087,-1.1134782111428438
2.422791871994585,-0.9930430722113169
2.424852247203507,-1.0038554388423704
2.425369655577734,-0.9843550672878141
2.428628683019711,-0.9838756307104563
2.4360766880851106,-0.9049636527461292
2.436642725457916,-0.9036569123338744
2.440871073353213,-0.8361944514885392
2.4597606677983297,-0.6350322185008864
2.4612908540815397,-0.6112701764429156
2.4726625044041652,-0.48172538736025244
2.4904862572648554,-0.2375180859007992
2.5115270209109104,0.05934620948137609
2.511979389647431,0.07290058035821541
2.5140598889394763,0.10246003238448884
2.5204261819806675,0.18564883277114652
2.520496375369766,0.18090228280856346
2.521100906492398,0.17866909292165356
2.5330906811919363,0.3326537819927438
2.534652988068208,0.35788074424806093
2.5373482345916782,0.382702150525403
2.5501634182079878,0.5020446029957389
2.552536200921635,0.5301308915897118
2.5525966816186667,0.5114107760584063
2.5534346965566908,0.5217274508474562
2.5550379011482685,0.5201316942395513
2.561803738620056,0.5691012631267163
2.563225301010947,0.5806426196560452
2.564507663314062,0.6085965167263008
2.5654459117186628,0.5944493581210543
2.566779348825982,0.6061886704366342
2.566842448554471,0.598097403235099
2.5787672287489736,0.6571688954322769
2.5831992010766847,0.6624839091463841
2.584737379467474,0.6626395105904331
2.611978785011325,0.5989407150874002
2.622096413789481,0.5131311912792662
2.625190204438672,0.5025478099072687
2.631082121828924,0.459487229391585
2.633214335687706,0.4193356638797467
2.6375683126251266,0.4055306727506937
2.638843700027885,0.3531456815872855
2.641359325497028,0.3174379786124338
2.644738610542042,0.28902861819620446
2.6467577710477936,0.24805134257727435
2.6494563298308984,0.23498704027763942
2.6631108298318082,0.02212576892399695
2.6646220584925384,-0.02686206137486687
2.6769843349738363,-0.2395916262789298
2.7007400548470706,-0.7186034548514253
2.719603223046005,-1.0862171849084918
2.7218827028249706,-1.1511647443423414
2.729752027461516,-1.3208623195428995
2.732675615569123,-1.3756407953924856
2.7390149228617178,-1.5120816898107667
2.7410916559743086,-1.5487810186278737
2.7518835504376398,-1.7524663885122396
2.75398044858877,-1.8000508192276032
2.7572401617891087,-1.85123262833762
2.7649167950026046,-2.0039852025172755
2.7685759673216097,-2.0301447338965732
2.7709041607068023,-2.1017293471375016
2.775907694526354,-2.1833305209819547
2.7773838473373464,-2.1961945884757883
2.7826948571056374,-2.3000603022890815
2.7853194980938154,-2.2846098335131457
2.793555676723053,-2.3801628123555765
2.8013351522632135,-2.503929800452291
2.802849815205894,-2.5047583664927613
2.810279333128806,-2.554520832876955
2.8112506939638298,-2.5732178859969426
2.8124035511675913,-2.5714778453165517
2.8232330721215515,-2.6354023438553513
2.8313054619064193,-2.6416249814023143
2.8436416611781397,-2.627086382291457
2.844216713651768,-2.640916100987086
2.8470253018651004,-2.630760401131864
2.8476803987397297,-2.6332947832208746
2.858943986045756,-2.5907529788389656
2.870579834369126,-2.4736572287569056
2.870917910902576,-2.501267058440238
2.8717149179848374,-2.4856679584461676
2.8733174752579576,-2.4610131961332895
2.8805396453827843,-2.39305689326321
2.8970904789286323,-2.1543882103847207
2.897826126334145,-2.1377990408434493
2.923795790397625,-1.669843298284046
2.92443785714664,-1.6156820427828098
2.93114417409162,-1.5123723841105126
2.939854211785991,-1.330048193928206
2.9398998132575693,-1.311701548563702
2.944642871972558,-1.2043157417381471
2.9505459031579466,-1.0733929984221036
2.9539988613921935,-0.9873649225942567
2.9551591586565973,-0.959770798901028
2.957096464624639,-0.9255101946347049
2.962548314231414,-0.8088897024992957
2.9697218634881555,-0.6398901520717881
2.9753000036289734,-0.5017120330808859
2.977073481333428,-0.4705965311012968
2.983427555538775,-0.32120055552328935
2.992080775192761,-0.1389143547019959
2.992724953063668,-0.1330292252377971
2.996147153276109,-0.04742892158415772
