n_harmonics,base_freq,magnitudes,instruments
7,4.940837579370884,"[ 0.56577261  0.2735505   0.1653589  -0.61970246 -1.84440352  1.31591025
  1.55312512]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
1.3638087260422669,4.2446611807681105
1.3729755938945827,4.185589624329864
1.3765055290938308,4.080054268316662
1.3863647491868978,3.7596178015544677
1.387628253075361,3.717904232964453
1.413322155180774,2.449523671213036
1.4200250984142642,2.0954381353698777
1.4257824770083811,1.7637827327667235
1.4266401351209774,1.6686473102237602
1.4303174117433137,1.4629972727266154
1.432046499646586,1.3907735732126745
1.4325443217810845,1.332520755022522
1.4513369431686591,0.20946332665600192
1.4547857985386843,0.06219744555222841
1.4559506807566427,-0.00516425367769675
1.4560173171670172,-0.07070647688915527
1.478677184055761,-1.247996774588975
1.4816616637377784,-1.4004912728700651
1.4829257569761563,-1.4512637392813572
1.5039592339882306,-2.47262567559582
1.5052552463318225,-2.5201555793546606
1.517828426054022,-2.9621225969405782
1.518493737976356,-3.0384851080592927
1.5320847435092135,-3.4326852237726198
1.5380018264222013,-3.5813627979015434
1.5386641578185438,-3.61309636231889
1.5386873995728942,-3.6262859278093513
1.5417895347139678,-3.6739806568193543
1.5546541540453465,-3.779577572345806
1.5702159382393175,-3.5894843509541032
1.5733233306579315,-3.5893874249658344
1.578437526555117,-3.429799362367994
1.5789247970615943,-3.4050297734994284
1.5801514643320367,-3.3648516667081214
1.5873252504253834,-3.101837076161888
1.5959504816422898,-2.704860306834622
1.5990294288847,-2.5589750022901514
1.6410887211853113,-0.05345206260847651
1.645451307188841,0.19196789508784662
1.6567143247425786,0.6842457147101645
1.656851205347115,0.7359266709355745
1.6589987841890537,0.8104789548538197
1.6610693866820752,0.9328604155263738
1.661587189987979,0.9043165478114602
1.6801537735021341,1.2891086665979188
1.681895671038153,1.348087453553854
1.7014709887073858,1.2170176598061855
1.7020172015573198,1.202899000513599
1.714925234684145,0.9345034097913111
1.719101424974781,0.7718543612536853
1.7217534030534019,0.6919530589044132
1.7248243967084562,0.6542450844285799
1.726428057539934,0.5536682465679008
1.72831246523746,0.5223197436571074
1.732813689886627,0.35721641636248863
1.7351098534652394,0.28591264839797675
1.7370632243134256,0.20536649602294438
1.7396531018551356,0.16442423272373094
1.7495106797936772,-0.1061047656761596
1.7566941510427272,-0.27308234977663304
1.7612647272134012,-0.3096261413124767
1.763188991213374,-0.32938928451390265
1.768769074612539,-0.4105429156190805
1.770268979537768,-0.3840241390708867
1.7738582192962653,-0.46136622824920914
1.7942322707225395,-0.3401172767392823
1.8140365599224992,-0.1004567524254433
1.8175823802472948,-0.05502986005267139
1.8203531430091138,0.01406739696292235
1.8205285643180877,-0.008979808638295082
1.8230319013780338,0.05881431368683261
1.8247577681392286,0.04809973069158744
1.8305295373214063,0.12339604155401435
1.835802615550615,0.15694245342097757
1.8385941051637094,0.18200004408392573
1.8392917697834266,0.22153004944956614
1.844187636883321,0.16377805127103168
1.8497438886804032,0.1895723751153142
1.8558391391468811,0.12126094483138687
1.864415915380662,-0.003129672955585347
1.8644439333359726,0.00850237297147968
1.8648965109707225,0.005819449380033548
1.8674670951293049,-0.07173042195847182
1.8698109535173124,-0.061720499174628796
1.8698584993571572,-0.07861061409406037
1.8713070108811873,-0.13456251384254425
1.8986056816589212,-0.8475520846364609
1.901483505677322,-0.9106773773480202
1.9092648637657383,-1.1278598801644861
1.91457682336819,-1.2325577098925387
1.9172302422562284,-1.3259511593259485
1.9217863488639502,-1.4345319830877843
1.9223228647819184,-1.421699504493609
1.9247288697709575,-1.4584100216505747
1.9290716053221475,-1.480461079027199
1.935720325618691,-1.5074779094001511
1.9359750806273954,-1.5443483427860913
1.9373810834662297,-1.4978268383925888
1.9416532566871876,-1.471428998023615
1.9472286546319024,-1.4604869845599744
1.9564654786660913,-1.2793256968724984
1.9571288839547396,-1.253840019638824
1.957648641246367,-1.2543345425683554
1.959190001019829,-1.2127204077334757
1.9620779476698935,-1.1259947438376523
1.9763423383646899,-0.693355034310248
1.9808625372902515,-0.5484658364639268
1.9817393136090171,-0.5216992295662214
1.9827608446785971,-0.44743784301247963
1.9864215499904088,-0.3024636487625493
1.9868823332643437,-0.30389933532256913
1.9872073911550379,-0.3109144857139936
1.9881133364201293,-0.2500400946952852
1.9891121303150268,-0.25655480846832346
1.9899693797075724,-0.22536254808551137
1.9958095841691588,-0.0018353973025848104
2.0112885923467863,0.3902723855681039
2.0150205688363183,0.42546318323674726
2.032307045338867,0.43385316055095363
2.0362971453055625,0.4165372144059147
2.042985675007386,0.23258874642785782
2.050002807841315,0.09741949823046996
2.0589519050184357,-0.32237690503788136
2.0678238988011337,-0.7456303772472621
2.0733448412941096,-1.075989157632545
2.074009323863584,-1.101922531392039
2.077751631554797,-1.2651177745413411
2.0817598903428314,-1.492351846084177
2.0883634958506327,-1.7995920386677546
2.1048043262700524,-2.511355764046231
2.1065065418495266,-2.5249531505627347
2.1101704003123043,-2.6407901762732577
2.111934017635784,-2.697490623063703
2.1152369774631268,-2.7065381553702124
2.119305845283794,-2.738949090198101
2.120026898439832,-2.721845792491898
2.1226342733175736,-2.7473391523471578
2.1262828474701774,-2.7228047461171094
2.129209340611218,-2.6965954210502034
2.1323049386819255,-2.6023616714578868
2.1345083878517697,-2.5926934680699385
2.1412677297821245,-2.3805965591514564
2.1459581136020773,-2.1689594800616923
2.1461002914348786,-2.165496425937138
2.152910117718837,-1.7550259598286373
2.15586417254268,-1.6046910702541304
2.161150319889061,-1.2691579756985236
2.167434253576781,-0.846150980178763
2.174523058817007,-0.35212452284583157
2.1775438247145527,-0.16972558775819999
2.1802444433963055,0.09846774827833155
2.185903313964719,0.4424194808797604
2.1978446013403907,1.1509340400466024
2.2143049451261465,1.7955615827170703
2.2175966297649934,1.8552398168988555
2.2235246250777276,1.8621795650121031
2.2242980938052135,1.919367369929982
2.237349429058976,1.7398653983868126
2.2389056485666607,1.7037404514622894
2.244999257076808,1.479569108933875
2.256932027927901,0.878533128279521
2.2584170103119003,0.7862283351949407
2.2704333212551404,0.05293214712019522
2.2795974047183076,-0.5322213585383636
2.2959664957134063,-1.4065723023109042
2.2980076844631743,-1.5503971550348832
2.2997764499979017,-1.6099191804395323
2.3049726836675672,-1.7848881686830296
2.3108122661316495,-1.9119912550343934
2.3125386397163465,-1.971651038884216
2.344435090050901,-1.1929982862754676
2.344885203241094,-1.1962499344281727
2.3485542573017693,-0.9753487818820059
2.3503228257674404,-0.8463930939282924
2.351120231143681,-0.7710917765838178
2.3600246899761856,-0.20406103950577315
2.361922381996333,-0.05148206724777914
2.3627429201545738,0.035160825677114656
2.366949757159433,0.3630848787144994
2.3697296437497712,0.6111828471084726
2.3850033972604887,1.7433484240763004
2.3885270969411927,1.9790524843092074
2.3918968239604004,2.1857990263501015
2.4022456922348434,2.7277083218224085
2.4186852325113932,3.142311175814984
2.4193351497303173,3.1726691370083318
2.419705648692041,3.1527203008891656
2.4245137457115282,3.1572740149731713
2.4283674026319817,3.0820858961319795
2.428878926920383,3.0931376581278758
2.431038807730455,3.056938455861769
2.4490110140527506,2.4468534942637934
2.449854887791636,2.3593090513814303
2.453029012610246,2.2458121558793316
2.4796860897578243,0.5559769518596248
2.492649817310978,-0.13454580904084557
2.5035498313793,-0.602431616618736
2.505855222534281,-0.6468067446987875
2.509217640342519,-0.7009136188200625
2.5111986996648055,-0.7397747178711556
2.5158921695319227,-0.8060057550243233
2.522161188673217,-0.7512540798149757
2.5236034802138327,-0.790761801440306
2.5327865254165323,-0.5952423867539575
2.5387907924003237,-0.3430147532105482
2.540737348671258,-0.31007294711731725
2.5477038062196984,0.02545026881362735
2.552411295578966,0.3727848266250625
2.554700288273464,0.4545574341514345
2.5686704126757913,1.4039830783220806
2.571541923172971,1.6203811592089297
2.5737040631544827,1.7323674974771501
2.57686742540265,1.9738059343106225
2.588089823249489,2.746748651381565
2.6019471864689816,3.5631719602330225
2.608337384106515,3.790934739605653
2.6107821963628677,3.921032386533458
2.622053709015611,4.171710770796188
2.6243466150561554,4.186217284552402
2.6275865833318237,4.236603818032448
2.6279630022096985,4.262221504122387
2.6306439336291314,4.271938973992212
2.633098732139022,4.273584747149479
2.6365455580170813,4.280076146399
2.6450249638445875,4.1047432224149425
2.651267349546388,3.938599652977531
2.652604202952528,3.925873203976258
2.66168789576939,3.642630776386789
2.682443807084378,2.603457433465115
2.694040110403626,1.9326668562612401
2.698509379920731,1.6644918767749934
2.7059638401613144,1.2199376250888507
2.7075825276972925,1.1220384216101096
2.716726667601522,0.5621589573489282
2.7206149687815104,0.366944509373852
2.742748322629774,-0.8486153582896798
2.749975376577063,-1.2299624004200873
2.7511472005590534,-1.3028486022836054
2.7546154258262083,-1.480462127290563
2.7571407944060597,-1.6000302322271196
2.7578715615102745,-1.6333554246855646
2.7586470613568226,-1.6642986806436786
2.7629671276612795,-1.9023382997178742
2.767997843990793,-2.1288609802746783
2.7716618494592336,-2.3242542984062413
2.781409448485376,-2.6704190320680765
2.789605487706135,-2.998731400193988
2.7931957017811717,-3.131540929186355
2.7978590417209945,-3.2552329662661355
2.7986828334131886,-3.348043181411481
2.8005741438634884,-3.364326337416482
2.801017676653224,-3.397302714552145
2.8024194614892037,-3.4028439060331994
2.8074173184741404,-3.5324594553990227
2.809483353021319,-3.55621211891183
2.81577201236869,-3.6661179141437565
2.8297248135760764,-3.7327226652409653
2.830954813743422,-3.7485026271118196
2.8313251868896625,-3.748178139479028
2.831638859558634,-3.740774696326597
2.8468787038795327,-3.4869041552338444
2.8557743493869934,-3.225268585284272
2.8599791756686948,-3.0581275923720086
2.8684303587250355,-2.650370173315036
2.881302705227367,-1.9886426026319504
2.8949848186116833,-1.1329912707617475
2.924953004884678,0.6024020410502197
2.950822510974035,1.2758912955439552
2.9657393500701845,1.3211557918368924
2.9791422119018316,1.1033116244751675
2.994896117910038,0.6787995207873777
2.9975581721485858,0.5651093853259018
2.9996485247636384,0.5113083954299856
