n_harmonics,base_freq,magnitudes,instruments
10,2.2319135796832903,"[ 0.07603338 -0.60723972 -1.54474724  1.5596377   0.09149125 -0.95029277
 -0.90397415 -0.31057711 -1.39631362 -1.80151897]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.2216207374119215,-1.484861720690597
1.2244879230182946,-1.5484750986671447
1.2250898524458504,-1.5933848651049423
1.2372370748354955,-1.7975567827805008
1.2388971756474163,-1.8160413200997663
1.253329964352866,-1.87770286279971
1.2536487819431557,-1.869226571323923
1.2605405023288956,-1.816673038694261
1.2778546883845356,-1.507175389830565
1.2816316005385442,-1.3757184558757507
1.2903228921912753,-1.1070339956842916
1.3019249412753524,-0.5996097440832908
1.302302635885189,-0.5838445632990181
1.3059092318308956,-0.4446956011516734
1.30951074407563,-0.23228634464819206
1.3095291761875538,-0.2267331731873257
1.3104157668495793,-0.1766844173193494
1.3133467456028098,-0.03612299802692208
1.3173124427242273,0.15666613994487538
1.3230172208458848,0.48728223570682394
1.3263560931644847,0.6318611851210235
1.3306223213922879,0.8857750688652001
1.333076083079729,1.0324642035487737
1.3354103405610251,1.1329019303269303
1.3621183931681902,2.469178343079173
1.3623491603884794,2.4615515670655475
1.3633663303129362,2.518041115188675
1.3640513288738054,2.548562489956064
1.3689486422991726,2.7500917869620634
1.3870465852252405,3.27422005906016
1.3880889870262783,3.27933732663815
1.393289515459533,3.334598267326368
1.43115801379406,2.8840982979062257
1.452718056053496,1.8772100189376826
1.4587888646986382,1.4990026758627197
1.4674319282046824,0.9303222027146179
1.4799457876522855,0.07974125395964737
1.4958271431337815,-1.0353526121711958
1.4974720269819581,-1.121417813425133
1.5018444675972358,-1.4676738069019233
1.5032977556706966,-1.5553835160741516
1.5068611253177533,-1.795723716769159
1.5195337222173952,-2.5486775772935086
1.5203427854319083,-2.6098017252082926
1.5250398378051626,-2.849425940824037
1.5314823043183807,-3.143023149467738
1.5407741670752797,-3.5420794115234733
1.5416060867604395,-3.568034177856074
1.544024382781707,-3.645696035961173
1.5473546002285055,-3.739377691066145
1.568775009061067,-3.959766728812765
1.5700063300300195,-3.9676364624441662
1.5783451972665379,-3.9227217719024705
1.5823204441222485,-3.8364738423314035
1.5872082946677377,-3.7245523121692656
1.6169963707700843,-2.4688236156071697
1.6170679537462096,-2.4815485266925665
1.6178210263604385,-2.4070770444166367
1.620823860282008,-2.240074812144175
1.631059543226618,-1.6424603832237104
1.6331102721149922,-1.4983663290380769
1.6411316061969865,-0.9473314235019782
1.6479032452912072,-0.5074252412008463
1.6565853034216254,0.09332602269142418
1.659414017297368,0.24797462896321346
1.666748095999381,0.7271340994438718
1.6677178838166569,0.7661095127219664
1.6693485650999627,0.8890288326553543
1.6716266641052853,1.037247275702639
1.6805843361929877,1.5672605645182789
1.69071393101754,2.01280172455544
1.7023486829628176,2.4589921938957207
1.7124734459700806,2.7658038354913828
1.7221259741794253,2.884935314582376
1.7310780147774665,2.9421662944902867
1.7379476088037151,2.923055834028516
1.749434312689072,2.71331474815584
1.7521873211061134,2.706085566130433
1.7530912430425287,2.662994988701071
1.7577896040791474,2.528631664275839
1.7741285776516493,1.973527494755358
1.7833086957713684,1.5517243312585247
1.7848472077688902,1.453791669251623
1.7955198762995082,0.9517956402291992
1.7968258514429527,0.8593789765655133
1.7996364723099303,0.743001602437346
1.8078115030515134,0.3083172488525103
1.8119822380105735,0.10546920390096765
1.8129121334208316,0.03597972752801469
1.8219872607477585,-0.3631104122887557
1.823729124220737,-0.4708264238130512
1.8441207445778964,-1.3174704818712295
1.849659024288802,-1.4518952354487882
1.8497213637198842,-1.5007982779251898
1.8532306216731245,-1.5558011333145008
1.8622780379574024,-1.7643214771836342
1.873167212403522,-1.9391434933537774
1.878029376038433,-1.9688309696406179
1.8908915818693668,-1.8939572647581495
1.89871689668872,-1.8268046708930752
1.9012610704755728,-1.7874283410844591
1.9046347708642868,-1.713448357959696
1.9113513858597742,-1.5224702997024127
1.9234405911234216,-1.1226793311666585
1.928406313892598,-0.9144810742254738
1.9326405515624057,-0.7051748202678931
1.9392141298057268,-0.4037566130867241
1.9410757539369694,-0.33834370560902477
1.961452935569449,0.7341512280370202
1.970123228320431,1.2235616694961147
1.984016987022284,1.9624104704071936
1.9900560944122088,2.2890476651635323
1.9928979840334922,2.4419580131962477
2.0001540798674426,2.789184877684158
2.014127325194205,3.4180159070863154
2.0342877879589816,4.138824019197605
2.0348603416827116,4.139208668578853
2.0400097300294693,4.268326250545477
2.0464705209706624,4.393917183909414
2.055339827671858,4.5738742298158535
2.055811777765599,4.546752917499581
2.0579515292699835,4.606027114003268
2.068042133003659,4.646020322017258
2.0690428005201342,4.692333533696751
2.069690764265311,4.661150898010252
2.0751410223254636,4.673869493434407
2.0820018315376334,4.634686107837373
2.0901791622479156,4.571212326836541
2.096041528807339,4.496541470234792
2.1018955410124205,4.410775678655626
2.104870393311452,4.347694258037056
2.1167780620320578,4.069386331193902
2.1211138071087454,3.9412237930804315
2.12287613841658,3.88737872993518
2.1293966557241406,3.674321356294413
2.130978821606944,3.671826507572536
2.1348048545470233,3.5176950334534958
2.138261740180331,3.4121511020514257
2.1419026990167866,3.299921821257508
2.145270947539059,3.1510097682060976
2.147992501758644,3.034362824612953
2.15035858386309,2.9801817805944038
2.1511861062655857,2.925807700148783
2.1541676938889935,2.8269890841402496
2.162023445699332,2.503129379928635
2.1651946876324963,2.3723685723419394
2.17471280336882,1.9499675927639555
2.175870085728339,1.9076960077979248
2.1770441650394394,1.8371432814645126
2.199914942604962,0.8164206746152038
2.201946512259518,0.7109137021606952
2.2179613877604805,-0.033720064569896915
2.2206507673244804,-0.16511277903474716
2.2215327181767,-0.17833851736325163
2.229855782243769,-0.6044760438752693
2.236880627629537,-0.9197667904796759
2.2391882598764994,-1.0198292809245653
2.2507513365862275,-1.5618681142542687
2.2540906040642916,-1.7599127285155534
2.2658141089375547,-2.2381172811345107
2.276441862671687,-2.68390593403526
2.2808455388798947,-2.8470225178358466
2.292741965762567,-3.2688758267581637
2.299047576910753,-3.511073338556033
2.3020217126318476,-3.6327066791103313
2.3064588623858073,-3.7401620027745253
2.3087819134704617,-3.8049357315675167
2.315647787160822,-3.996235675145498
2.3185885283847636,-4.041804702561215
2.319116478473622,-4.054282301162964
2.3310885373942742,-4.309250514770336
2.33214990133317,-4.356028892383559
2.3341036881950368,-4.356919690569126
2.3352446689812503,-4.374233469335849
2.3401524297146183,-4.424643227209283
2.341185791939318,-4.416902662691779
2.3436620471717173,-4.430728669344952
2.3468612259978743,-4.479920619650384
2.3497147105682377,-4.521553969923753
2.353362883013495,-4.51070906665029
2.38171759847691,-4.280432237316233
2.3857379588514442,-4.231714622206413
2.3861141274751834,-4.210355501979001
2.3885746802382455,-4.131148504529109
2.3886282562939645,-4.157911647087136
2.40589854731129,-3.67568207705554
2.406042625640164,-3.6371583531890637
2.416605768378913,-3.3288716003110204
2.421472126436546,-3.1280049541045662
2.4217128968001793,-3.101339071403911
2.4248927542619683,-2.9556679687733447
2.4258079676105195,-2.934787777391662
2.4284586799160204,-2.818570784045731
2.4371695812414504,-2.441645406309733
2.4404304335423506,-2.294297584053053
2.4414044688093792,-2.22078693136532
2.44342550939262,-2.120348683499214
2.4822441415525835,-0.2599096403102458
2.4903007108504704,0.05619563876373149
2.4985136979327462,0.4401214520155939
2.498539228585667,0.39792490537393493
2.4992426740863554,0.45566786898116696
2.5036576469358147,0.6146197882787696
2.5067984240181094,0.6888031611206127
2.5211971873791956,1.1792013564870105
2.525610057125631,1.3187865492001551
2.529004818669401,1.4011385553581812
2.5320212343497897,1.4683291824302611
2.534337953168892,1.5318373079488805
2.5618009363404557,1.8274755433058372
2.565498118614973,1.8470768110106004
2.566152876555096,1.8371631847761722
2.5684669225952073,1.8689302183734173
2.56969861936999,1.8586780908188527
2.574767645180856,1.806145972788944
2.586966427317283,1.7832531754700873
2.5873475440814317,1.7318127902818767
2.5891409415652946,1.75474918510641
2.5961666803381007,1.6437631287891876
2.597326957646585,1.5802984551139438
2.6117327634163203,1.3889267092121031
2.61559556896807,1.3138764545202644
2.6259010890819816,1.107644535803906
2.6317523321676335,0.9847919831102024
2.6496698215324956,0.584978095168719
2.64978894471375,0.5779476326809186
2.662810880740011,0.3060576577320581
2.6643123000072224,0.2786175216637202
2.686482482071348,-0.11236786678288291
2.692405148677282,-0.16551623505118204
2.700924287193188,-0.30345202428294504
2.7039914559338722,-0.347359597489947
2.7049385645371107,-0.33620896223293373
2.713755795785482,-0.40282540260026084
2.7214943206230675,-0.47281670407363174
2.7248067593330516,-0.5366663325522641
2.7286123517089944,-0.5653764855714883
2.728848247816539,-0.5414824419765298
2.7372178791549473,-0.6240241257519306
2.74078395835177,-0.635925846967812
2.741407087478388,-0.6461535450725245
2.7445503050564115,-0.6369490084487325
2.7485971350554648,-0.6724090345563498
2.7543235749496837,-0.7115011769414918
2.7563737085363353,-0.6963121836141535
2.759049842063212,-0.7099823435149383
2.7595842712183956,-0.7449570367114079
2.7653803622403137,-0.7516471222917606
2.7685317713235538,-0.7874829328800486
2.7686015477354164,-0.767672077129292
2.769957252966858,-0.7570670244606538
2.7719235323373095,-0.7946386744194133
2.7750318809026693,-0.7931395924110131
2.775774329529039,-0.8356213179018747
2.812033732647617,-1.1148274650188148
2.818787696428572,-1.1924450167342668
2.833632077482484,-1.394667800187093
2.8369991841710993,-1.4108327873702238
2.852401921525427,-1.5931982439404657
2.856324844446384,-1.6895455508700463
2.859935250266396,-1.7126685991466222
2.86113635370903,-1.774372793285914
2.864221498042327,-1.8165109892475113
2.871328653997848,-1.8940808130611482
2.8757793374361036,-1.9482499794746386
2.880991828175061,-2.0398142269434594
2.9137527569160326,-2.3595647818224728
2.940732014814433,-2.431633745552287
2.9414431029156596,-2.4521252242075233
2.949977625360561,-2.401607857351693
2.9591683685766705,-2.3093766247437375
2.9677139132210266,-2.2709800148645183
2.9687335333265636,-2.2777848807742607
2.9694786474501047,-2.2613341760927645
2.975579879098743,-2.1842344329975685
2.977450684783637,-2.1882805930560325
2.9837647774200997,-2.080729412251903
2.988106207615866,-1.991917102463265
2.989585732347373,-1.9649605086963318
2.9920598791954305,-1.9478964853006093
2.9926971442418653,-1.9578932331351742
