n_harmonics,base_freq,magnitudes,instruments
8,2.3216776220229103,"[ 0.84212705  1.13790194 -1.6543958   1.49300988  1.93290627 -0.33654907
 -1.71224769  0.60146134]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3083879169155628,2.453381715174875
1.3128143727296768,2.5174847585779343
1.3136105070321573,2.549035005553557
1.3255042545316824,2.716035242208907
1.336843602403043,2.813981026273928
1.3392462792140716,2.8280430151182276
1.33992714757356,2.824344728480715
1.3478716471391676,2.889426443085804
1.3909507352437869,2.952622937090795
1.39296093447685,2.9560999997284574
1.3967006235767876,2.9529298511622075
1.3976740930229203,2.943868745393283
1.4014436371696135,2.926075878255017
1.401805128705723,2.931722085037035
1.4027631917052528,2.925189633071804
1.411165766749649,2.9141780357103872
1.4117601368819743,2.9072293742929065
1.415321661699644,2.8883888252392067
1.4166486662511524,2.902178497184714
1.4188240791458746,2.8914862199569358
1.4237771946457114,2.8694923763735303
1.4298381415984043,2.8501737152137188
1.430975882030232,2.845442597945078
1.4331733623138962,2.83636649120126
1.4350676348187337,2.8309014356905657
1.4364672798449387,2.8280756602893904
1.4418106643978117,2.8091597826010943
1.4519128519788111,2.783879124865516
1.4587602943940716,2.7666061799784143
1.4712998628586593,2.7197511771108585
1.476922068825619,2.7170600227210002
1.4780712500695117,2.720195107123629
1.4963165912817038,2.6567274932908505
1.5042526564972434,2.639360619978248
1.5045103691649357,2.647874929352889
1.512865238554519,2.6121637374430087
1.519589081039368,2.5796779965901213
1.5265195583203592,2.5506627545069724
1.5292443210792594,2.5356689207669696
1.5294563999074438,2.5382179607434168
1.530773224801198,2.5452434997945814
1.5377026853533575,2.480467382042833
1.5429496000976801,2.448647084858758
1.5460624662611142,2.433373656205273
1.5475782343044742,2.420827849580164
1.5591524942106787,2.3106746973878027
1.5666509515880556,2.2251469554492553
1.568160964827901,2.2157065568804977
1.5904060378449483,1.887841475214868
1.5909266491809007,1.8842836521523132
1.598450411290215,1.7417219296706508
1.6042724292146513,1.6345230589607231
1.6045492780603077,1.6310094757284277
1.6419576203572444,0.7378716192543453
1.6523553046370631,0.44863848947590995
1.6532287317672436,0.4269485281136348
1.6591769732281936,0.25674295428502286
1.667392539420324,0.024140613938893375
1.6680805736517943,0.015120577057271122
1.6745779954423057,-0.19569223684040843
1.6776302667240781,-0.2716689834914118
1.6859023956061936,-0.49916318011535227
1.6954556805293404,-0.7726773554459782
1.6965909136729023,-0.7866936778526912
1.6991729679775265,-0.860245243006792
1.7121203804928324,-1.2031709426711992
1.7172027314053384,-1.3229856586799638
1.722078135618312,-1.4366635697337382
1.7388225749805457,-1.7718034127176496
1.7413490985152045,-1.8168877058917672
1.754358132430279,-2.0243198770223465
1.76290215444366,-2.1159635340219802
1.7669291089498431,-2.1556323669113295
1.7678938556435435,-2.166164871707118
1.7785510318449607,-2.2328685930596337
1.7813067124283668,-2.2517872737843634
1.7839042008412287,-2.263755564436461
1.7906791674320663,-2.282397792279311
1.7922006449850345,-2.2817690626514393
1.7969879238938562,-2.277537418543207
1.801379084145064,-2.2793561756730445
1.8025483175510324,-2.282738395646199
1.805961598612372,-2.2539910045805565
1.8069573699967298,-2.256066321576614
1.8150467515787145,-2.22994591538997
1.8154233667051365,-2.2274395056470064
1.8226067035226219,-2.1771264047501333
1.8234530502474708,-2.1678393401199365
1.8265339733673382,-2.1396670797177064
1.8406443099499086,-2.012843592750317
1.8439547866566066,-1.976711508054518
1.8541800949401122,-1.8651635013108538
1.8595123906810924,-1.7858166570753753
1.8671404059619547,-1.6919151614756531
1.870987524573776,-1.6461839675899017
1.8745968036319152,-1.6105568705802875
1.8832562087517877,-1.4842187687346882
1.8905948098160366,-1.3964097485469094
1.9097157009900325,-1.1701513376064938
1.9112616476743636,-1.1613691519696043
1.9320596122091898,-0.9834795143144154
1.933572098827347,-0.9851445904267171
1.9400618845041757,-0.9603323795308972
1.9438501822559235,-0.9414938267506855
1.9593243403282186,-0.8971463499654946
1.9641786208294079,-0.9001698497819083
1.9659396506232252,-0.8977740581210383
1.9755802213185998,-0.8998970272381744
1.9846563425086012,-0.9248406441247636
1.987891090506702,-0.9424763652888175
1.988331185050269,-0.9385700824890065
1.9917902391542945,-0.9623757051845631
1.9974796730132063,-0.9828694031401234
2.0006781389455526,-1.0079868937349183
2.02853970533228,-1.1859984655731708
2.029275961878491,-1.1921226931216633
2.031830034257701,-1.2039682168898835
2.031959785262596,-1.2042996303129152
2.0356247174910393,-1.2464966881358
2.0371333433965226,-1.2577500391197742
2.040459032532959,-1.2642259934043016
2.044865407231189,-1.3005648802103653
2.048930945864652,-1.3279948724057709
2.057276906480853,-1.381656858687094
2.0588046276989136,-1.400016415127231
2.079252732314939,-1.5056029469854966
2.0815822865064035,-1.5192153083171371
2.0871205519900577,-1.5460647655113076
2.0939655150229797,-1.570153668782409
2.1203370496761647,-1.6177159503982756
2.125326761722067,-1.6179851262441
2.135358423215748,-1.6146603827635155
2.1382363103874367,-1.609371466317292
2.1427804630304523,-1.5966457044407625
2.145316006236812,-1.6024037621970717
2.157547471659395,-1.5799702060969953
2.1650562409448284,-1.5656465620059046
2.181885192759448,-1.5433861911307214
2.19115705186789,-1.531594455324372
2.199692349810096,-1.5327568951529917
2.199752457020816,-1.5402613221947916
2.209148251750994,-1.5253662269639772
2.210157748815597,-1.5347658073073926
2.2127263832855126,-1.5367377235092021
2.216179271562698,-1.5395761427454693
2.2172548445501414,-1.5398921603634048
2.2188461829372237,-1.5484457965984302
2.2218873431979587,-1.563046585382456
2.2299362834194945,-1.5814930359565855
2.2394478925161536,-1.6210383084349358
2.240453391497355,-1.623783910693739
2.240823053313327,-1.640543711628187
2.241098995911459,-1.6440995847426367
2.2593632860747555,-1.7491494065791344
2.2603372032381825,-1.7541720562193615
2.2630726205659775,-1.7784843720754218
2.273382507837761,-1.8719933234463406
2.276569278346674,-1.8757768822936722
2.2907533906131388,-2.0232160333254465
2.2937970836222377,-2.0432514302948515
2.294102535090845,-2.0579335427792267
2.2988032425738956,-2.088881855528307
2.3196675381859997,-2.2677367216828603
2.3204085984588527,-2.276082387274936
2.3247670299553578,-2.307206884109098
2.331136510950458,-2.349396882207914
2.3336242393357463,-2.37904913677074
2.3336513832472363,-2.371879938399131
2.3493294327526053,-2.420764443611143
2.369733448189127,-2.4168138259039567
2.372942579456118,-2.3798914078305518
2.3790413623201676,-2.3458411422104453
2.3807835530354025,-2.328327349239691
2.3821362301873057,-2.3154065149595233
2.386402287810359,-2.27654150812689
2.3910313647081427,-2.226918563004635
2.3955635725559006,-2.1612081383811432
2.3961412834578857,-2.1609457102688943
2.3963435538543676,-2.1507668884936275
2.3983835771549025,-2.124652598628423
2.3997015209088515,-2.1044809109019043
2.40531547075378,-2.0238782693116755
2.405665812599504,-2.0135404888923163
2.4119610865069383,-1.8861715027291626
2.418246214531532,-1.7734009254773935
2.432150477321496,-1.4358818282340098
2.4444586791280587,-1.0968107144873958
2.445202861984672,-1.0801723031132333
2.4467420144964294,-1.023594523075911
2.4551472564117205,-0.7688912031399736
2.4615309772434184,-0.5640111727537647
2.462158279078948,-0.5481377784172043
2.4667352921132037,-0.39956606788742344
2.467874238606292,-0.3744371629642564
2.4689482970705567,-0.3252913118014585
2.4754266500182,-0.11389852348294302
2.476411003152154,-0.08351087095225768
2.481917419819836,0.09668175447069671
2.500757259770575,0.69459369993587
2.5024713174479185,0.7458814155017865
2.5051647350150095,0.8147100071941116
2.507424932625354,0.8829666217960487
2.5074403388335904,0.880675225158568
2.5093497694324585,0.9400241650117309
2.509617726639579,0.9450222566154558
2.524931522623196,1.341151380155347
2.5377914296502855,1.5821318438637268
2.5683110160367155,1.806352484639352
2.5737988520430397,1.8113402980026563
2.5926010333729774,1.6102309464924507
2.592867789650187,1.6049161934074334
2.61890983718384,0.9955861097935379
2.6235155063788387,0.8509424450314026
2.625193584131427,0.7945168937982862
2.6265641044060075,0.7468806865149065
2.6295908656356692,0.6553165372313685
2.644382061363042,0.11295955397771631
2.6464059690220783,0.026229735178009705
2.655137272083155,-0.31986584580561084
2.662415397896126,-0.6323562968289734
2.665194076135407,-0.7433597189027719
2.666710211546806,-0.8058449857446414
2.676739136212774,-1.2185883756602027
2.6819195016126365,-1.4263882182671925
2.682630814367796,-1.46417732459624
2.685714031135104,-1.5793238012599036
2.7076795557378164,-2.3486519552428167
2.7119388611064448,-2.468968130861896
2.71695338458723,-2.6082167118164215
2.7300393763078867,-2.8898435227992643
2.7322470162227637,-2.922001414860855
2.7337966128471844,-2.9438303763542177
2.7504414488787,-3.080729991803947
2.7540935138269713,-3.0739433709419366
2.75409914763185,-3.081789097545441
2.7542837990940887,-3.0993120546127315
2.754770169596294,-3.0679519220355713
2.755159032894288,-3.0784779329703422
2.757325677870077,-3.066640438775819
2.7588558373349317,-3.0556746148775376
2.7608527693059166,-3.055987641582618
2.7749865383899683,-2.882388075847889
2.7809354668161177,-2.7588885639756158
2.794764079154591,-2.3639376162368464
2.797647885224146,-2.269563091616131
2.8083521662427318,-1.8554311698312993
2.814226868896105,-1.601814011527121
2.8148882978913967,-1.5691647299450857
2.8191757892069313,-1.3613775501226024
2.8318579624129656,-0.729529849813245
2.8361365844125714,-0.5089373386570576
2.8471139255212634,0.1195996190709
2.853950124479784,0.5176310689853375
2.85449967503152,0.5479968419825463
2.8567350960337032,0.6740414630519578
2.8676278358187464,1.298636915699589
2.883888766069324,2.199956181774201
2.8845271468477165,2.224803989022194
2.8919391549141444,2.603926191368274
2.900547927964067,2.9949690682465238
2.927271146342621,3.9462911007618247
2.930428122841165,4.021465822257241
2.9347153383189823,4.112103897451183
2.93838712090938,4.171253645754611
2.9466929048207255,4.274946628159098
2.947359936037058,4.285037699201718
2.9522261622265322,4.305028255361257
2.9581539206750698,4.316565064096158
2.9734874097421127,4.182276402474466
2.974526232797672,4.159709445316739
2.987656247021752,3.8780892453604503
2.9918544451413744,3.7548109464821464
2.9978689539836516,3.5614539550054385
