n_harmonics,base_freq,magnitudes,instruments
10,4.208930624198319,"[ 1.79980514 -0.30951051  0.90999407  2.39599591 -1.56570147  0.06507933
 -0.6549722   0.17685764  1.48340405 -1.00719378]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.4897332190333135,-2.0028267802557194
1.4909541852977988,-2.101594137584563
1.4934346531490803,-2.3173609095995404
1.5032431212374853,-2.9871127204072825
1.5102575806671368,-3.345586455614127
1.5123946950849119,-3.4153716450855707
1.5204113088713989,-3.502712690188456
1.5209284512635168,-3.4822901924198963
1.527761787847263,-3.4756555607722475
1.533606466864895,-3.214861213847074
1.5336075083187897,-3.2574131366752375
1.5411059858809963,-2.8142412754774284
1.5445772007120562,-2.678203862478427
1.5490207889313625,-2.336055464262011
1.5646138904664868,-1.2872176322670084
1.5667893334552776,-1.164500172697602
1.5697609611112977,-0.9794637908396605
1.581240010583219,-0.517740950540639
1.5843247073786095,-0.48485211519887694
1.5897910520695717,-0.42239518588844865
1.5926052499041994,-0.39679267591362366
1.5931537078303828,-0.43674451433371225
1.5957004928591907,-0.44721969534427114
1.6121282931311747,-1.1902778717910671
1.6152729281766902,-1.4271896571357825
1.619578615957236,-1.6979140925228782
1.6266703237126467,-2.2896835351495675
1.6321661604771123,-2.851732266316033
1.6329376236906938,-2.867391333283031
1.6415546197392779,-3.5447725029290513
1.6453800312050566,-3.820341244174774
1.6475176290826496,-3.96878384430513
1.6520172287617303,-4.236597989052047
1.661598136318041,-4.512310059485547
1.6657412517393517,-4.476854926703912
1.6732379376789908,-4.343152000147998
1.682941609741433,-3.7382708987082967
1.6841859706931626,-3.684786587632852
1.686060197267076,-3.5116118680477304
1.6919606984281383,-2.836222625489299
1.6987038099842806,-2.0345477550062983
1.6998346213642845,-1.8465050042883466
1.7108645083725778,-0.3007834903031386
1.7154262198928123,0.4516909181238819
1.7173573935747601,0.7218041841914581
1.717827348698587,0.8011063718380179
1.7215826881415603,1.3710485092986668
1.7450685024878485,3.9365782806455747
1.7556726995381045,4.220869024764326
1.7579398572761553,4.189723791861866
1.7587888528578164,4.234082056269028
1.770395387224105,3.679611054465081
1.7760401396217906,3.1623482049791725
1.7855434362461224,2.005345088374372
1.7886905092860097,1.6229021778962998
1.790659514497495,1.324081383863682
1.8052062500482142,-0.9495252588601875
1.8075207354484482,-1.3030696716347792
1.8118804277795535,-1.9634529883578404
1.821094456948967,-3.266593888354809
1.8310769292910773,-4.356378872743247
1.8311594996046159,-4.34007481798364
1.833526246898435,-4.607124220409723
1.8335576407266299,-4.623632522130069
1.8393093281219866,-4.993391528139892
1.8600281963725909,-5.202288792028708
1.8637104196521435,-5.03619566584455
1.8751281644941304,-4.248966643419293
1.882899997017164,-3.6553930678705844
1.920337042513336,-0.8346221202233751
1.9210453961097826,-0.7594758285964426
1.9276696444292227,-0.5201047692951482
1.9311134679362318,-0.45291179725907976
1.9314941647628423,-0.4850461212977271
1.9323399776955572,-0.42220653258717183
1.935375927842438,-0.3735564003274146
1.9499145676637433,-0.3563859728758449
1.951882998828216,-0.4120678972572095
1.9604252812832392,-0.46849357658457286
1.9781232860824014,-0.7868543070967693
1.9844174043040095,-0.7275275824660243
1.9901111612386035,-0.7044530292438933
1.9903496529845306,-0.7576185692585431
1.9940704101642055,-0.6795659770916025
1.999597385307391,-0.6034820143624894
2.00913602082697,-0.3854153948304541
2.016759592841792,-0.08464612133908568
2.0235180766204657,0.13125215274197682
2.0235846163689244,0.16404476743293028
2.0241970087015195,0.13819092838783187
2.0269413738332425,0.2881932774328932
2.028210944336034,0.40899179636832583
2.0328902887847793,0.5153954716490252
2.0354325729589915,0.684618245244186
2.0477434350111885,1.0498784332178868
2.059799843154269,1.285086707300718
2.060480909792057,1.3247373035489929
2.0623106272474248,1.3933838286560223
2.0703385139930974,1.3251228627974232
2.0716679249778256,1.3398885329380106
2.079881740464538,1.2935880266715594
2.0823027526660267,1.3141647438482347
2.0892380807796176,1.1791999824864592
2.089879024987777,1.1592608652891079
2.0974816841545003,1.0238008737106439
2.0991342118724523,0.9875433518700601
2.0992230356003185,1.0414247718469576
2.1021833461990784,0.9612390330284007
2.1231736193339037,0.9277845921478812
2.127707749863907,0.9700342425163484
2.1288910824644844,0.9799534753213565
2.1374543818279435,1.279000675015927
2.1452024115789277,1.5867003579536538
2.149176080737165,1.8157607565271725
2.1667976162077442,2.9088391195984595
2.1803526747373034,3.720967608920664
2.182859043040355,3.867341650072599
2.1829417319066033,3.882157933212454
2.1907518453297063,4.184796097292296
2.1948137893132857,4.341934446216218
2.1952751299723525,4.412498806578936
2.205294148569056,4.4904462056361565
2.207842940674002,4.48137707328505
2.2128417568379106,4.456319336240056
2.220887146739683,4.096403783535229
2.2252014877446307,3.8932538246780193
2.237411209555379,3.0927826956663917
2.240140770270404,2.8240611238802145
2.2450213480334913,2.3749448170694554
2.248434124732756,2.0731939900486056
2.2535091026812317,1.6063473088583429
2.2559376405752083,1.350114736060594
2.2582644637232576,1.117270402306249
2.259553881845777,1.026919095205463
2.2657391861477247,0.40292241413511404
2.2784209368154453,-0.5435070616152341
2.2842596019451102,-0.9914141235849462
2.2886208413139384,-1.161286387382381
2.2896478984367192,-1.2124931697172168
2.2932615943481105,-1.352707584383006
2.295376924497921,-1.3842077096169767
2.2979965162839147,-1.4719836879895012
2.307626659923139,-1.5550987805238525
2.3111652427484994,-1.5947679184643937
2.3124944927276543,-1.5770406186143653
2.3149610779800867,-1.5316948754578192
2.3198915407368927,-1.4997989414293946
2.3440978619683612,-0.6797034240233215
2.347696662502009,-0.5823046083263262
2.351520188297023,-0.45252230786319914
2.3573298672956984,-0.21990264319440223
2.358461600696243,-0.27743765344662075
2.360274533486849,-0.22591040082285863
2.3668317091999906,-0.09141481033012518
2.368741786748088,-0.052385416667451196
2.3804400785116835,-0.025525809533659804
2.3872308884034625,-0.09930746184435835
2.3878619690781244,-0.11427871716898005
2.3908639825681046,-0.13823480871776728
2.3946903232284678,-0.17981602936510932
2.3965809812200476,-0.22814837275980113
2.398347070913621,-0.24088233436803078
2.3986303104012086,-0.2521155152603056
2.3997742935393687,-0.28222252396489195
2.4066360167610075,-0.4347978086051058
2.418768263368669,-0.7101916498334097
2.4231511893266724,-0.7345050016913556
2.423778262446241,-0.8096405534955815
2.4317512347682024,-0.9617544937009503
2.434191742582664,-0.9276013648500343
2.435706433560785,-1.0566214505651006
2.4384414706999396,-0.9946994763127666
2.440529521521688,-1.0096383385442829
2.440533826617645,-1.0158048963936916
2.4422021270846352,-1.0358402702650324
2.4452788045398135,-0.9926028727658122
2.448945443638923,-0.9743883398005598
2.450438395064362,-1.0021642168596423
2.453181888235771,-0.9261884135798917
2.4542774465481214,-0.9182963169198518
2.4595100143340183,-0.8919333595926181
2.460608161740394,-0.8421815107504462
2.4640603179011418,-0.8579792498135703
2.4708715728653035,-0.7286608805531042
2.4846339184457396,-0.44417468466080906
2.4881570657650762,-0.40545416058979233
2.4917249267078967,-0.3393303320022444
2.5010523804370113,-0.17769924407172438
2.50507726051264,-0.14507981509853096
2.514961261313265,-0.16839941868451624
2.5189798888356076,-0.12874022185033857
2.5196539400204427,-0.11679512013651762
2.524744796373941,-0.11764487190268437
2.527453163992952,-0.14567305571319475
2.5398860800160747,-0.2318134243586158
2.541087364850056,-0.19245803993177435
2.5483269685274674,-0.2506967207211828
2.554550520834554,-0.2742338521943039
2.5760470629124494,-0.05632316436109387
2.57726917297024,-0.0494231994084716
2.591842002323408,0.47082097254397504
2.6034385427801823,0.978232533084843
2.614503708413695,1.5412229213754114
2.6162363610008645,1.6987400290104202
2.6298032226977375,2.4269855970002654
2.635192805670494,2.708363514279139
2.6458600462099167,3.095525621661769
2.6523998977233303,3.258578138538087
2.661351948063939,3.4060290803855513
2.6636371744259177,3.4517534461967627
2.665071587331483,3.410210668431291
2.6661953968244108,3.410257680919881
2.6683183177794803,3.412333771041134
2.675177023550738,3.3221386508764805
2.675804143922943,3.3182714838451144
2.677976338841402,3.3098222437924387
2.682713885395083,3.147456035601336
2.683432246326258,3.103298407721627
2.684171160054831,3.087517475913183
2.6919230359487436,2.812421299997218
2.6928270333985482,2.779984500559488
2.6988213913908154,2.5312900939233165
2.701090066666082,2.375735782442453
2.7019996374666917,2.3430409583294507
2.7075010213984294,2.085969590646128
2.711875656823591,1.8327163851805746
2.714112510984152,1.7264274402595623
2.71505402343797,1.671334601819922
2.7217550274261217,1.325575190303848
2.7356189686330694,0.5314937220703277
2.7389714447285645,0.4126297567652517
2.739123529140965,0.31977224135580395
2.7591000527205667,-0.4900487960660836
2.7622038878255353,-0.6481800260477565
2.7657468242160945,-0.7838839521257548
2.778387136787309,-1.140673108531041
2.7823578252086243,-1.209746357698634
2.7865275055066627,-1.3594543785788262
2.7900857718019694,-1.4136108394386329
2.792542691110161,-1.4362198100524728
2.79914704279122,-1.4509042816966113
2.801281705889777,-1.5222254152952
2.80307269530777,-1.4620402826900256
2.804205994823671,-1.4568562289258928
2.805308476157485,-1.5318116941317068
2.80551621991584,-1.5540078047773944
2.807500045802426,-1.4549259819023102
2.8119357512536247,-1.466103373728476
2.821059260617118,-1.3380655361987983
2.826641984449439,-1.2332846097726824
2.8323448450695494,-0.9745655119105139
2.8386689839627355,-0.7302151268283348
2.842922929112623,-0.5224144932372731
2.843403913877908,-0.5163012215501694
2.8455419114059612,-0.4214858807250078
2.848704122828102,-0.14311645505001946
2.8539911025693163,0.155608156889995
2.8597144927032314,0.5201211630371547
2.870950795114198,1.3219667648412692
2.8829193740473675,2.226591037666582
2.8851760393523236,2.385115279862663
2.887413281283287,2.469691652783743
2.8925007746936373,2.7980204661826753
2.8956434892034526,2.993856577281983
2.9006957064660384,3.165487301237469
2.918263141242533,3.446917693246963
2.9381433615863246,2.4929594669989275
2.941896775865578,2.2133959859393717
2.943413524075579,2.127567893943492
2.944508793598474,1.9544864906368185
2.945850965502202,1.8168478204866325
2.957892598943146,0.668615154748495
2.9653525440525774,-0.193178838770659
2.976477096377435,-1.412238718970788
2.976521382690846,-1.3976537617364762
2.9805336087082237,-1.8122138389015403
2.984291878478185,-2.141983487005131
2.9955217805146486,-2.9938865793793097
2.9962040264315597,-3.029834748131269
