n_harmonics,base_freq,magnitudes,instruments
9,2.135764912763894,"[-1.4849617   0.91608054  0.17393721  0.10663165  0.1001394  -1.28496602
 -0.58576241 -0.80588535 -1.51406172]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.2742564975627548,-1.7138440267881638
1.2855470472588513,-1.328245793622227
1.2869107461227713,-1.2811728690760575
1.2969525130662216,-0.9329282566786964
1.299726806883763,-0.825185415787132
1.303279126790117,-0.7111202987339647
1.3046522063206556,-0.6672275635817094
1.3075274461059827,-0.548895097199286
1.3088667439170907,-0.5099905470219922
1.3097194667813001,-0.4565965372933707
1.3109397557195424,-0.42531169824098186
1.3283682312536502,0.1850624674149173
1.331116109503756,0.27156288527037103
1.3343692812546601,0.3897678954802512
1.3351559741398562,0.40020907745745526
1.3405204893885116,0.5765762539252648
1.3555442052501148,1.0200993476679672
1.3563395751795957,1.0467906792862214
1.3716638939660806,1.427008342679129
1.3733755108426342,1.4680108547356594
1.3774350973805438,1.525884878121165
1.3907724158739887,1.7807397641994855
1.3964155918300616,1.8538495144514728
1.402478885672668,1.9555690433455735
1.403205090991496,1.9346579945572677
1.414321554838649,2.0344041976596055
1.4292124724365358,2.1516995476333394
1.43668640900205,2.14930093323291
1.4367781751533393,2.151566149083822
1.4409678483336226,2.150186536891813
1.449694361768472,2.160544235969858
1.4650023286415266,2.1697871072058343
1.465616393439868,2.1731247944625633
1.4668342988224286,2.1611596860343876
1.4673600895998753,2.1563576086100658
1.4680322147679137,2.1430716773867147
1.4700962115046856,2.142976880968622
1.4762611418257627,2.13714081194282
1.478741813989874,2.1612934351050845
1.4841783164008326,2.1349978935818426
1.4968718860126708,2.1342576949902625
1.497447713887702,2.1502758790755685
1.497954195575577,2.152186291386823
1.4989125293356569,2.1726681346842827
1.5121622136534043,2.189499076154696
1.5290300737498645,2.2871085708166
1.5310259282234648,2.282304290923497
1.538949314286132,2.356808073517277
1.5418294190455049,2.3674453370953894
1.5534311571439732,2.5062819221822408
1.5648714830629453,2.6423131429009126
1.5716090877592617,2.7118215038460276
1.5723048087320963,2.739399847173657
1.5781644389705818,2.808626165623914
1.584554638453648,2.899888491566865
1.5880147452539273,2.9655543450950788
1.59920922752422,3.1353248978449653
1.6007965331766885,3.1622600302618813
1.6089438348421927,3.27646333973626
1.617156112690746,3.4110488856863532
1.617939617834394,3.3951324950045767
1.618318340202885,3.415559321118474
1.6238534407474017,3.485014735091433
1.630739419363172,3.5805356513436166
1.6351445161428515,3.6136844566418542
1.6379764405421033,3.6382063270233393
1.6724593242244907,3.789582849884247
1.6778336162912373,3.7973133549235443
1.6956602155756748,3.663712313779549
1.6962761378914664,3.6615989250563326
1.70307152590407,3.584824186006174
1.709934501577333,3.4577709640573007
1.728516793891611,3.092088165736583
1.7378018974280396,2.87432663733919
1.7525126823637862,2.425325453083043
1.7745808729696932,1.7238260644327539
1.7855690277890144,1.3480867301681088
1.7938368795672757,1.0637882386310282
1.8090091626372278,0.5462122687653628
1.822710073944931,0.11721586298651321
1.8235709558946525,0.0951255617531932
1.8241260141710969,0.06980670460743982
1.824603077361723,0.07193406115670675
1.830126685496042,-0.07372411774950469
1.8395934836605923,-0.3506059088349091
1.8439704103410008,-0.4341440888736056
1.8524286711677096,-0.6237898876389211
1.859609710874226,-0.7606712474770717
1.870395101003341,-0.916359516884239
1.8706960480200285,-0.904532544531597
1.8713898438750727,-0.9453291922777942
1.8792606615742748,-1.0105983410533819
1.8803646571781716,-1.0274885731656145
1.8825590309387845,-1.044756036620875
1.9142736188212632,-1.0490661241218544
1.9168725818259498,-1.0387364757288253
1.9269734910766383,-0.9399443420895883
1.9331915722006254,-0.8659079927671411
1.9532103540323247,-0.5483300009548988
1.957090260752567,-0.47919181529990545
1.9603687932961744,-0.40690678665965774
1.9643002093601947,-0.31741731033819914
1.964456694889991,-0.31602617507911
1.9730248740253842,-0.10789475651121004
1.9952447618841607,0.4356090815811472
1.9960347747430642,0.45167949633395327
2.000517790752605,0.5651940021300573
2.0132203890609697,0.8782561913794096
2.023942143947293,1.1633870954482455
2.0327706070805736,1.377343490337215
2.037477623685022,1.4958918231030582
2.0486511568136327,1.7510321849664865
2.0519965523784,1.8040635824666273
2.05372482469172,1.8551153507885048
2.0560561777320814,1.9206050713724852
2.057890915908633,1.9296526519027015
2.062472363576629,2.019918097866772
2.0648426754971423,2.079081550265339
2.067425523019284,2.1100672246335264
2.0726394557228947,2.2239294377640206
2.0752942389315345,2.248274601993203
2.078248713798665,2.3025386352536406
2.081515774908846,2.361066251756865
2.0816056568875787,2.3522042357249324
2.08427466775053,2.372612135283633
2.0876759585185285,2.4445250990796557
2.08808575997527,2.456475667505377
2.1006720494714566,2.594512872913486
2.1121736445929553,2.698902307884676
2.1160501943376486,2.7155729374600392
2.122245664425093,2.73899536900577
2.1228947366011086,2.734057196824019
2.137655462765027,2.7856072858978487
2.1381989936777623,2.7392221413003033
2.143975635132332,2.7474084258777296
2.1442119150256103,2.761403505734025
2.1448057493023347,2.746139975273902
2.1467003569789096,2.735135319872409
2.148863261595822,2.71969507812438
2.1610256831289485,2.6329804338819747
2.1632664981622574,2.6235636891665757
2.1707334746769913,2.54109132284808
2.1952236359205424,2.131150044177164
2.200776447067015,1.9976584761380798
2.203269755373406,1.9443667819965211
2.2046688915049364,1.9112820414938994
2.2116339943513053,1.7405811663238795
2.2132399068390693,1.6891966058514127
2.2163731515321317,1.603262347579594
2.2206443542842678,1.4583596763995663
2.2229027628726232,1.3969492249648028
2.2238455108925894,1.375568502514589
2.2265176438098475,1.2859007818394463
2.2269752317519576,1.265058493786968
2.2318347751002845,1.1190835058247426
2.2323360558191228,1.1062702731105336
2.2400785051179914,0.825890111010065
2.240599858823127,0.8113261853581735
2.2428154908614646,0.7204261600748291
2.2453276154990984,0.6482887850649359
2.2516214334781637,0.3711535041640304
2.256426475610681,0.19116540042740962
2.2641933689022053,-0.10722988495326727
2.282885785371489,-0.9352421568952672
2.2840523975233236,-0.9918820548202322
2.287029869108453,-1.1180471281666804
2.3001303270062694,-1.711457661872777
2.3097960241244824,-2.157102003434343
2.3174765705558453,-2.5057865539235036
2.333132896994231,-3.178953767945389
2.33340451074527,-3.1878923549429232
2.3341428056461035,-3.2157671329135957
2.347889174067813,-3.7772693976208407
2.3493767001851555,-3.7961287462662336
2.361738937656731,-4.210486870468856
2.3720474425354716,-4.50595821336897
2.3849473735423317,-4.784843239735364
2.4005227814866528,-4.968554171070474
2.4013488629944195,-4.95964634748091
2.407089716623098,-4.991830106808539
2.415125420119743,-4.980226567592411
2.4233147800387353,-4.927366503771666
2.4259144250429676,-4.881833982443467
2.4270919073031614,-4.875876375739646
2.4271116042940406,-4.865339278150005
2.429656068128269,-4.853872810665236
2.4320088791364958,-4.798498189579669
2.4346352845726837,-4.749642361214001
2.436153894663283,-4.720831240622874
2.4365977596799375,-4.706165143686382
2.4569831901267953,-4.162981823480731
2.457163626688031,-4.170101978046838
2.461670029559931,-3.9970667822812818
2.469812440914141,-3.6881630044020324
2.475556517656833,-3.4281921303175387
2.4879375363399703,-2.829435179902913
2.489382543348876,-2.762656296240413
2.4931550778031317,-2.577175154939988
2.495351401538347,-2.470658938896211
2.4960308150160806,-2.446736272305725
2.505625947044603,-1.891794405077472
2.5164295112424524,-1.3067813080958117
2.535066923722198,-0.25048362932658697
2.537548249344151,-0.10775431221482965
2.5386925738547728,-0.04799066021729423
2.5399542103480934,0.030131528088686993
2.552121199349477,0.642751306983656
2.5533619743963296,0.7237492927260554
2.5537158780350637,0.7278810164621112
2.5539893128496773,0.7454193434647143
2.5585717015004805,0.9612801302262732
2.5624312735102954,1.1336786110593047
2.5674127509985167,1.3681242832845288
2.568972836906127,1.4234439667513967
2.587492269533228,2.1025065909709695
2.59271229279559,2.2349962055942294
2.605466656688071,2.5147680135263277
2.6094630951105646,2.5684246199564873
2.61300774280266,2.6002887196766302
2.6201375272611482,2.6502280095733064
2.63269309708076,2.6204162046032016
2.6384595300021285,2.5777988999180392
2.640969261972022,2.541226248137396
2.646603169918369,2.4473026913858416
2.657768465731608,2.209428930457653
2.662970639145123,2.0898780225647173
2.6724972501237954,1.8055778798490056
2.678718890599275,1.5822988000409195
2.679745729723198,1.531865410986202
2.6828601802998646,1.4290628671951662
2.692871766566454,1.041987078496784
2.6983586144206706,0.8260739256536692
2.7010865352877733,0.6999731925776621
2.705178754155412,0.5173645150685694
2.7185544848213725,-0.04741409273527539
2.7253644343037076,-0.31432631481429396
2.7406585384168656,-0.9251483956383818
2.742342966067488,-0.9809357582851446
2.7432018922373205,-0.9898612217229028
2.768234379016757,-1.7134760003236507
2.7684148073427943,-1.7071648460824045
2.774265395604653,-1.8376167421844725
2.7825061992774733,-1.9436944325306542
2.7902276586524746,-2.00683093088405
2.7943229920729546,-2.031436294738699
2.8013076993561077,-2.0150106601535587
2.8018369365282965,-1.9966096462221072
2.8031170000341232,-2.00690376058986
2.8213351464522614,-1.7766064922541744
2.822773996866812,-1.7466103769231094
2.831441375837084,-1.5463811921000334
2.850090881032906,-0.9559059415846494
2.8614582596557705,-0.49224354132241815
2.881055044997302,0.3756899325655168
2.8862366926039478,0.6326822552178503
2.8969835513281135,1.1399010439325576
2.9096530115387527,1.708403775960329
2.914116709305553,1.872767205668338
2.922544770423335,2.2312706304829972
2.927042191789134,2.392655326827514
2.9310160189516736,2.525562959430733
2.9413015824652247,2.8703224330479356
2.943493078684785,2.9301613052923554
2.947297195783058,3.0127962578846774
2.9497845090007804,3.0758618515338405
2.9517080528089483,3.128653160802794
2.9525533379839306,3.140501699760844
2.957425524718718,3.2404578736838334
2.9578448138146136,3.2385141542731035
2.9607221534725845,3.2852697952208416
2.9617583993536236,3.2910708397112005
2.9647490513629986,3.3344196385591687
2.977606868381626,3.4097767545214985
2.9866516192679367,3.3812124438356097
2.9913953823458836,3.340105515308657
2.994648822465985,3.313773530948326
2.9973365532677967,3.2816647524743816
2.999758219632769,3.2451255905710594
