n_harmonics,base_freq,magnitudes,instruments
10,1.926495722962025,"[-0.96548694 -0.91543304  0.98469208 -0.57837957  0.3331502  -0.88140661
 -2.25556257 -0.8597453  -1.31373382  0.18440312]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.304669334331101,2.93068344092585
1.3241805165736213,2.817491157064581
1.3355672964646566,2.7455580522226963
1.3404192109260027,2.695424250174143
1.3423928642154292,2.684521747128328
1.3425053742352269,2.6555668376086135
1.3446782820014214,2.628912917545065
1.345344457272347,2.5962529229194717
1.3458349021850005,2.629153853604465
1.3462006843576804,2.647235576811877
1.3489462230686762,2.6015729275584594
1.3554574629674168,2.506787424785082
1.3588063566832966,2.4694072727826772
1.3610460103259472,2.4044904467998145
1.3673447795661904,2.3421438822693665
1.3697893245486954,2.274286882364057
1.3698323037317106,2.28255953452043
1.3836161763741295,2.083792227886451
1.3870123259466869,2.005535482091828
1.3926338681343164,1.9813778822561268
1.4042062622175813,1.752064440043354
1.40454050152825,1.7579796990342522
1.411787040945895,1.6854815430734145
1.413627843744667,1.6099252308329202
1.4148821129262235,1.5989454057766002
1.41717435160687,1.5936455389283033
1.4198624928162902,1.5638784331510533
1.4294663323126287,1.4281533874825398
1.4350199662937317,1.3946460185461071
1.4388307116363706,1.3351616420523826
1.4420309557171,1.2963549619665142
1.4440715626582739,1.2657891610882255
1.4486385549643286,1.20747835352147
1.4603497394744336,1.1394512080438601
1.4640078604682225,1.0960782685486772
1.4640832309525518,1.089862503351266
1.4733585542384908,1.012602117232371
1.4822891028895704,0.9666996275528172
1.4899061612354512,0.9012744172389606
1.4903462117423816,0.8859126269759627
1.4916179336782491,0.8791684057058361
1.494804906497576,0.8728988468556051
1.5032815401286035,0.8295090089724924
1.5049289033578983,0.8219426978397314
1.5112772369948058,0.7725039152975487
1.5162643806196021,0.767962138532385
1.5178040856699893,0.7468228423898217
1.5194875965498174,0.7257331570885042
1.5304065975723438,0.6748344709099109
1.5306156338454624,0.6689149698089595
1.5361051393874723,0.6230503178521533
1.5425355565547658,0.5933924260106571
1.5451343345728903,0.5800852332185802
1.5521636563241374,0.5359127688097275
1.5577636581628012,0.5268086336157378
1.558718263908835,0.49754845209562615
1.5690508673424368,0.4564830253201945
1.5760800881109924,0.36666164869905415
1.588880213579234,0.30479644430420055
1.5979836568183243,0.2275480401353304
1.5993647456056195,0.2177447225020366
1.6041131335108538,0.19231908497957717
1.6043956958628316,0.17368799760301376
1.6069569046696088,0.15912519495330654
1.61175987025094,0.14788900926755058
1.6177689000526714,0.15536425333015824
1.6431122145069201,-0.037810282323006345
1.6595920164011462,-0.0367285352635941
1.6756965428410133,-0.08248544622023725
1.6806466806082003,-0.07991246808565983
1.6826029515887768,-0.07120808715689973
1.6826169104400064,-0.08042905365030015
1.6895414282203678,-0.05306553306658526
1.6950892805396816,-0.06526130066919611
1.7002291283145867,-0.07567737398807471
1.7134559587751683,-0.016449321766742835
1.7136061952877455,-0.012679386935161581
1.7233677551919904,0.07155136627747466
1.7272139967190885,0.11126969321617665
1.7299886212523754,0.09651751164118084
1.7347489234076097,0.1495425432264177
1.7365964677870283,0.1515877480049335
1.736826226897926,0.13176065778598783
1.7412061390026992,0.17383489520799345
1.747975617560928,0.2101781186811625
1.7592129322028836,0.30144719725831687
1.768206266586894,0.3290830538600125
1.7771200717417006,0.40684414455123524
1.7781164160073617,0.4431539686164471
1.7783288653649745,0.4646903587936962
1.7909466597255896,0.5428969227363597
1.802224747960933,0.5474902189019637
1.8265051221992197,0.6663847455193697
1.8404603707387528,0.701813102607663
1.8406138114450643,0.718629986238602
1.8491654583394919,0.7108674973106953
1.8521250931388353,0.6723113535001879
1.8640039287047543,0.6803390368234135
1.8654625909181064,0.6723977079871613
1.8656620817769944,0.6473744857188682
1.867207057592366,0.6313722860395689
1.8682388318253018,0.636061095020994
1.869166995681268,0.650572227084589
1.8723003134608405,0.6338917201204126
1.8777337125244449,0.6066188637514849
1.881752741140117,0.6014249207881641
1.882158878107906,0.6054056061557119
1.8823932851358247,0.5694105503252291
1.8871781041572753,0.5785992898219635
1.8873592814545637,0.5699525128106873
1.8949753725681004,0.49319204622290813
1.8986222259924554,0.5063100423461953
1.9061793475622402,0.48558998749757737
1.9081632667888293,0.4837212423198641
1.9188630901621613,0.3998836346889675
1.9302250417182716,0.3614197536976394
1.9328943036819695,0.3610271544071083
1.9344259246449838,0.33683344792196085
1.9363506060361848,0.33654432750859986
1.946281193063025,0.29790367425560116
1.9463844643942005,0.32138326092309083
1.953458686354459,0.297087292465224
1.9591392988281537,0.3001323693769507
1.9657873550165963,0.2778026814110835
1.97896558260532,0.3196226278587791
1.9819174741974876,0.3065666677851767
1.9855754291233154,0.316812766880089
1.9856676503941877,0.31030649528880183
1.9865875912662938,0.3399969868135622
1.991905394645964,0.3689190964037512
2.0048065537562803,0.38628743557016626
2.0077392222298753,0.4428737010989514
2.0296232868407618,0.580491278211611
2.0378040414994754,0.7087739588857407
2.0485460522172634,0.8409919023727006
2.049128816127144,0.7794686699393261
2.0493325731588374,0.8256076246238708
2.0498608534730796,0.7987307764366602
2.052513699136802,0.834227760417433
2.084019805617732,1.0828005075909433
2.084555088317753,1.0769677519114425
2.102314610992692,1.1561078242465241
2.1076980001587886,1.1805426857870729
2.111010744279536,1.1908737008210983
2.1113391331675935,1.1553436891815811
2.1211730872960324,1.1252324553715403
2.123705188531198,1.1189845273290118
2.1360698925577317,1.0056704221088204
2.137475953917085,0.9819892974146144
2.141469575300568,0.9070555423166928
2.1594168498613566,0.6651530331633896
2.160683031669997,0.6239022297446066
2.1647877825327626,0.48155683695382545
2.176186680146202,0.22180007327397291
2.1815268709138493,0.08309251234476109
2.185731845628281,-0.034536334524625616
2.193515617609439,-0.2888459533809832
2.195232457217614,-0.3246488756533351
2.1983760353770627,-0.4152018654045492
2.2132557491425615,-0.9773280268945621
2.23287570672204,-1.721079888784021
2.2364644719378814,-1.8262638227343533
2.2424711204698866,-2.028816748615695
2.24728710963719,-2.236826765409813
2.2546103714591155,-2.4925860305564633
2.2614018921273438,-2.717399413012793
2.2778388666371594,-3.263148476393753
2.278325782134768,-3.2678868647897485
2.286853666288869,-3.5138983500558223
2.3002611895926544,-3.807281543967036
2.3029737908477905,-3.832973937526677
2.325748498424236,-4.147362070051964
2.3322948141886632,-4.196317864409029
2.3424438831461956,-4.208049644524994
2.357356193815777,-4.150914237218472
2.358332395920665,-4.128739538389095
2.37034694790157,-3.981992315845026
2.3759462719493794,-3.8787730879561417
2.376056882147708,-3.894552690252627
2.376063907348982,-3.879400891870162
2.388666635015131,-3.6317236704602687
2.4106850789948187,-3.1566140852583637
2.413245674766914,-3.0694715051511388
2.4180421372063847,-2.8960551946567903
2.426329823081761,-2.7196185842136122
2.4293788087933246,-2.613087131145376
2.4294379010714806,-2.5877989407624713
2.4542836081280477,-1.9756989943719185
2.454980647434697,-1.9761383321460149
2.459060085895321,-1.8457374666120858
2.4659434744855346,-1.688906043388723
2.4712198339112135,-1.6044965147479164
2.471645066051159,-1.5482865371202386
2.4727272082092915,-1.5680110357254753
2.4768785147236274,-1.5007175569983435
2.4770377932763727,-1.4766697789283463
2.4972276963700555,-1.181923856696356
2.5063814575770484,-1.1180614261837714
2.5098914834121,-1.0695307154841058
2.5199454888867407,-1.0408661303678204
2.525642149710616,-0.9891312114948603
2.5337120956822714,-0.9923325881349944
2.538918567216508,-1.0464101984483267
2.5421722918643095,-1.0855148167096746
2.5493979380051357,-1.095700254361676
2.5594663498839827,-1.2287532956460654
2.5637193346830607,-1.2074639865421049
2.5669771314528775,-1.2976199980844554
2.5801166117181644,-1.4545998966194105
2.592232447437337,-1.65963101891286
2.5932315964974064,-1.6821561797143725
2.5969374019982627,-1.7478352521425577
2.611301643272803,-1.9700012038553207
2.6223202170832174,-2.122271844452449
2.6319985857262083,-2.2955965731883055
2.632427164644054,-2.3456049960829666
2.633841605481538,-2.344262754305666
2.636876668266317,-2.384724856933564
2.6578619940496253,-2.6251286822056685
2.67286119966157,-2.7923566259802217
2.6827680412604327,-2.876498120954222
2.683239127490994,-2.8439289338812492
2.690681339254745,-2.9090036729864757
2.7038861229312356,-2.959646710898886
2.704162984650731,-2.9270380462229113
2.7063868944420095,-2.9320996276442672
2.7096263323304033,-2.9382422779482753
2.7116916254518983,-2.9423837680588436
2.7127904889433454,-2.9449265418792283
2.7161510876751676,-2.9606275853539716
2.722435088324726,-2.919476947649629
2.7248228410590984,-2.9190808440837817
2.7264020598917122,-2.901848537707971
2.733534656832801,-2.886127051009757
2.735006703121188,-2.841804435119757
2.746933722965469,-2.807805163214977
2.7506368488559234,-2.763959821858711
2.764806023724277,-2.7053964072890273
2.768877033084446,-2.725277980830605
2.771073311916699,-2.6353959960287145
2.7714367456966835,-2.656171937696372
2.7776007173229065,-2.617939077218899
2.7841349537206534,-2.5705658395699476
2.7854300227676783,-2.5485126660630044
2.792418547811132,-2.523105409093238
2.7931839238508838,-2.5092215123247863
2.7950382402324863,-2.5061518687222013
2.8183414262631645,-2.2650254173874003
2.8233859861388755,-2.2247058809677247
2.828684043477245,-2.1705016524075567
2.8289154753763217,-2.1982946501448426
2.8352025962667255,-2.0818812060813974
2.839523139397558,-2.0682086306115517
2.847935931172467,-1.9888180641097262
2.8481115982784724,-1.9757585894734393
2.8599233717876915,-1.8298871173128797
2.8629546836490203,-1.7814682029919002
2.8693815080127028,-1.683835651010297
2.8705956855786967,-1.6827467360263837
2.8926136500340514,-1.2746587218430214
2.8960966661518084,-1.2188816074503348
2.9020883428395763,-1.0936693896960115
2.9338898858642626,-0.27761614051807093
2.940344973458626,-0.08492894216915745
2.9472373133715024,0.17266228145750903
2.959512071562682,0.5642881579946054
2.963246330841514,0.7336355164495777
2.972104252327105,1.0339510047048397
2.97286154198033,1.0749075200011209
2.9753353987854503,1.2215942137306928
2.978934183750244,1.3251589511568143
2.9917982146176714,1.843499572779081
