n_harmonics,base_freq,magnitudes,instruments
9,4.719874087169778,"[ 0.3653236   0.54569307  0.09538743  1.00465469 -0.01365723 -1.10298493
  1.10266622 -0.55902188 -0.23065995]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3204922990181567,-0.38278845745863394
1.3354278885864197,0.07039207428266203
1.3356644003029903,0.09470825440851847
1.3390534333318325,0.23767161238417422
1.3415705968150728,0.33662942021683356
1.3419770548602852,0.3716529178329905
1.3528554835274118,0.8915919898567957
1.3542184116095601,0.9657270810815435
1.3543204640755286,0.9617006827526916
1.35785784368427,1.1532166648708275
1.3682130446522374,1.5759650359393658
1.371972175640341,1.7289408511500783
1.380829861517225,1.9257368289578278
1.3822608225975088,1.9439284018473262
1.38876339623366,1.9784842871796269
1.3982315819298714,1.828900503306447
1.399026849748287,1.793321387022693
1.4342772954059981,-0.43232106997032727
1.43428091546176,-0.4327975041725692
1.4353739200508517,-0.5285133119018316
1.4363582903302312,-0.6240849093029814
1.4372543451690243,-0.6846104992517582
1.4385656227866406,-0.792174382101366
1.441120609173268,-1.0008045073902212
1.4474574750354066,-1.5181904856348631
1.4478557172247868,-1.5402734951212573
1.4570098065989523,-2.157328625609852
1.457405613775495,-2.1709458361671854
1.465032901030118,-2.564529475364234
1.4797509278673946,-2.8685193993459848
1.4835814521377513,-2.834083205291427
1.4926211415448511,-2.642045078231431
1.5094820326782523,-1.7544767458752104
1.5130471613178784,-1.5042891388108797
1.524421450657437,-0.6856497704916115
1.5246824027076702,-0.6635173478084121
1.5268087075178638,-0.5094774028761505
1.5295295852658812,-0.3001147258227483
1.5317220108770844,-0.16456872534899086
1.53383740701417,-0.015746974707887863
1.5371830071435584,0.22595267746470998
1.5489717591679355,0.8742822875737287
1.5653019430823658,1.3748210620529737
1.5709928224387113,1.4078695662321772
1.5730466860440195,1.3961398143902382
1.6074785982301494,0.510161242375378
1.6198550494011066,0.0019168046587753175
1.6233764579428591,-0.1320273699227665
1.6258281546078885,-0.21943586120932662
1.6279339195489202,-0.2967490706864378
1.6299837539478865,-0.37084048255903573
1.636000944271517,-0.5692313644165476
1.6363759297730596,-0.5737634672038553
1.6398224812670295,-0.6714598420868638
1.6495404709320773,-0.9528033948599529
1.6700713789196477,-1.3508498483575344
1.6733353940493112,-1.40883848742648
1.686383630757831,-1.6663501492169315
1.6886505348141085,-1.7214737211515263
1.6917494465780631,-1.7925829794166905
1.6951550836809357,-1.8471857841513528
1.696170598250137,-1.8854486057420512
1.7004476036166905,-1.9871208057917256
1.7031981431801402,-2.0361807900266204
1.704223572378515,-2.0504537216669427
1.7046603254781747,-2.0794824710132915
1.7243162446699545,-2.4871650285951303
1.72589495944732,-2.519572443579575
1.7399788721336913,-2.657918928183117
1.7456092157124647,-2.6605103966537254
1.752559193168171,-2.59917252781865
1.7562024128307874,-2.547405285150983
1.7567464943223694,-2.5296400404607913
1.7618595848785104,-2.416783290728557
1.7704853888956373,-2.1492520620183724
1.774996791300251,-1.9736658162006815
1.7793681837487618,-1.7934818859453485
1.7805221250016965,-1.7333500111203974
1.7808954279583329,-1.7110586334487952
1.7823660359317541,-1.6354289982402088
1.7955959139143296,-0.901444728975559
1.798724032330223,-0.7308186409425581
1.7990946639468612,-0.699621658430963
1.8015788874404084,-0.5586360589775852
1.8108404353248542,0.008636647473083533
1.815863323306572,0.3046298294253905
1.827803157802891,0.9221328891251087
1.8455177225802917,1.6413583939995826
1.8516701740582677,1.789067218114882
1.8517243723726473,1.7773468058084083
1.8541113412836028,1.8551713688876743
1.8620453812588726,1.9751114453230842
1.872059799389966,2.0551835834261665
1.8808292373009907,2.0832237299674903
1.8890988044493362,2.059096017206438
1.8914467327411968,2.0484535470725582
1.8963633283198842,2.010677253117936
1.90027142952854,1.9756642302067533
1.9029195562337122,1.9496587527394917
1.9130281510498879,1.8085722167810938
1.914388644706242,1.7695728203953789
1.9162025005141574,1.7626763223533086
1.9162222858871045,1.742962810337083
1.9164242954068929,1.7450655980897727
1.9236026404392508,1.6123254705561618
1.9244093721538498,1.5709376889914355
1.9244719928452447,1.5707228748116222
1.9246456084770491,1.5564224571061933
1.9314148768841708,1.3812193260341532
1.9326448694528269,1.3523662135196488
1.9337367229901474,1.3243746178699831
1.9395679539806459,1.1034676369983107
1.9559047198140789,0.3299370230791414
1.971108656814601,-0.6058659476256781
1.971239051172292,-0.6196956570534505
1.975643548781715,-0.9231554781338622
1.9790771491213865,-1.1611336521651996
1.981593658140218,-1.3420837335431484
1.9927574189779325,-2.047058816788815
2.0078643745057567,-2.7943431658167905
2.007888899721105,-2.8077585798053497
2.0110222638161073,-2.9010951296105723
2.015645740587063,-3.0086768942612228
2.016875861685331,-3.0181970076606834
2.03606254354606,-2.6665757302284288
2.0616464813976334,-0.4979456089143541
2.067560349022978,0.19957506869475014
2.071258817938517,0.6422221608307718
2.081916205123031,1.9099927165269714
2.095030700502531,3.295973985617969
2.102141170954032,3.8702664892021432
2.104492414310152,3.9971223749121703
2.1070503529909477,4.133374422947906
2.1095304324939583,4.247763538518882
2.1112989814331886,4.321412096921123
2.120928457906352,4.468745589483998
2.121574333547567,4.46405961731467
2.1225584940902182,4.478728320956326
2.125536688739576,4.425093900079319
2.1281188130268243,4.3488288439889615
2.132610330647303,4.182095643079816
2.140683479509998,3.7121938865949016
2.147932916143028,3.1578325511091463
2.1511079370243884,2.892895458636581
2.1541885471468047,2.643260613541602
2.1597496204726623,2.1180241450623765
2.1868176649161697,0.3601259549003321
2.1927672460034673,0.23216380398397943
2.1940614485316043,0.19827237977856874
2.215875541635306,1.0642170770933757
2.2175867973277175,1.1955552276229295
2.218077770055184,1.240776074268226
2.219742424801984,1.3779974599669569
2.22574519966257,1.9169873664329213
2.2356818158065614,2.966778776476664
2.2460613144574175,4.0250111266156745
2.2545377566985287,4.75590173603414
2.256841294981241,4.921281542157114
2.2683382651100796,5.465128329177906
2.277974639541589,5.478076457817403
2.280112486310925,5.404187587534293
2.2809972453324496,5.38274017424862
2.287850049059003,5.031784061865334
2.293223400855588,4.588989940009435
2.2951045818564033,4.415454092353335
2.2999751010794256,3.8905045667522415
2.3001044877419936,3.8855362059945935
2.30448965302575,3.34122333554246
2.305975716876344,3.1397841330077045
2.308842945068606,2.758015085941442
2.3142817700848894,1.9583774313981601
2.3234106660501173,0.5735638789038188
2.3385342019039292,-1.5527556942592111
2.339301747993563,-1.653553332773854
2.339693578383862,-1.707665327695783
2.349208567794535,-2.718879978403602
2.3517695001676406,-2.922826296276378
2.35422885694304,-3.126433431657702
2.355206613097672,-3.182959578882471
2.360816357598787,-3.486894646707282
2.3660803255102554,-3.640496071611174
2.367348083432585,-3.654257905858412
2.3677741286227425,-3.6655419271079532
2.374914907053091,-3.6365278000642487
2.3774176413036123,-3.57912150889851
2.3775890460282945,-3.5754443474044537
2.398027163542447,-2.4293366634190883
2.4000768385268243,-2.2728056369914347
2.402676579510791,-2.0652222711257173
2.4267159932011673,-0.30686198679489946
2.4358137197308816,0.08282559738090503
2.4364594848753782,0.09973756980590154
2.444436783689813,0.2303930830140936
2.445725375666127,0.2558074526551387
2.4543983927316573,0.1624240495178499
2.4551743732194744,0.15072903859069325
2.4565012994243487,0.1184486315322007
2.4591573667828808,0.03235240942482023
2.4625155474707388,-0.09749669594520974
2.467571694924265,-0.3125098700023058
2.474321351697262,-0.6288579300659274
2.478624757208424,-0.8979147371911594
2.483540894351208,-1.1638857957692397
2.4918217119385613,-1.6091629171538901
2.5185347260664166,-2.4604824858658145
2.527429706627098,-2.429512924770726
2.5284906142050234,-2.420075216750858
2.5374325649134715,-2.2338082275500057
2.5377606980297918,-2.2349582783760966
2.5414491440025975,-2.1169328041491093
2.5614445561715584,-1.347385027749865
2.5671678740250785,-1.1187821125110593
2.5759803407002693,-0.8364549878654532
2.5789444469337486,-0.753351485017385
2.6055615145955535,-0.4567038731071576
2.6073581889037483,-0.4874461685695133
2.610493034562065,-0.48438030005694527
2.6135543923609115,-0.5068115364951727
2.6361713361850505,-0.5882632396980104
2.6370135637348406,-0.5881323287290217
2.64391148374135,-0.5324678218159457
2.6447247332213806,-0.5307405197448736
2.6588559195896897,-0.21901521440818483
2.6601304227944222,-0.172421129087528
2.662511860390829,-0.09365788804730828
2.670005076072872,0.22744190057262734
2.6767814776678227,0.5282640130321026
2.6808162121333705,0.7377048354331164
2.6883267716184083,1.095786842508786
2.703709105276383,1.7340874462595885
2.7067321760569207,1.8100287692758936
2.7084315936936516,1.8541718786507022
2.7091821707133166,1.8787611960956039
2.715897811544907,1.9740888705737512
2.7235176608117246,1.9402348473502102
2.7324149336127537,1.7558891947924709
2.741587281421525,1.3276181025880858
2.7489654721294805,0.8795065220374352
2.7489997953334173,0.8468096734756675
2.766322443838913,-0.5011225830389052
2.7790477882294837,-1.5283425893801306
2.794817733711488,-2.5004048769995806
2.795234645777086,-2.509957132450085
2.7997955539682042,-2.6809020869285636
2.7999053942888548,-2.684998791854279
2.8102863599117844,-2.857640180782108
2.8180024653906433,-2.800456568590108
2.832718173055481,-2.240418168942517
2.8344268199443867,-2.1422759955380863
2.8387324662488425,-1.8908379564786553
2.8434281811946747,-1.5801833033561827
2.844267819449124,-1.507422007424524
2.844739447543855,-1.4763202777844517
2.8450110387943432,-1.4444841075770345
2.8472334863362843,-1.3003545042809754
2.8475304934115133,-1.2601736784314763
2.8506782903879095,-1.0442739684204891
2.860885745831892,-0.30280503556259236
2.8615009223061882,-0.24947900952943683
2.8632893483457993,-0.1325474880367137
2.8660132965206992,0.035121864821173146
2.8728832131214546,0.47116546586567454
2.8754924889919824,0.6364793858393009
2.8811354495613424,0.9125446251402749
2.884724228266668,1.0458603835491556
2.8897855397641337,1.242084870039259
2.904741293256679,1.409047245245325
2.9103902854936674,1.3355881742216433
2.9188844622489833,1.1937423624165915
2.937058302942848,0.5679565074140868
2.949278354308677,0.08335563308202801
2.9595706467126828,-0.30598411089755967
2.9626095141560302,-0.4170797710746492
2.976764837330686,-0.8146729502732234
2.993118622670356,-1.21025732095059
2.993596176841365,-1.2122285285201286
2.9950248586148494,-1.259390749328939
2.997310095409932,-1.2814259315371404
2.999830905014516,-1.336155055787669
