n_harmonics,base_freq,magnitudes,instruments
9,2.107227695585915,"[-1.86855344 -1.08264618  0.82866022  0.98506744  1.48820168  1.16339364
  1.51909348  0.85329452 -1.10381296]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3391877837998507,-2.97775191422575
1.3414094724013,-3.0652139037394734
1.3463565003618205,-3.2491301806189816
1.349982884281756,-3.389882860133288
1.377192216976935,-4.271884496848343
1.384880153424577,-4.467053041723855
1.38518342958249,-4.454147050572413
1.3867701008049034,-4.498873843415925
1.3869906152620786,-4.499640728841234
1.3928812746653039,-4.606021517945325
1.3952085646445829,-4.663155725680406
1.4005615902374409,-4.726143880561777
1.4108908924555337,-4.8177333164202265
1.4119730367546799,-4.83925650024781
1.4161461655327514,-4.840707324448848
1.4271194460078256,-4.8211850316629175
1.4432854001762907,-4.631170803521907
1.4435679234827932,-4.615132579892149
1.4435702786787878,-4.624778675603505
1.4480127505342555,-4.5342558444658225
1.449770573463807,-4.493508524250785
1.4547849560156338,-4.373602715222652
1.4652860782413217,-4.065568942465015
1.4736086710353238,-3.7799088303164243
1.4800827764277926,-3.5309033686098648
1.482717804857809,-3.42710698617883
1.482769291018026,-3.429359695781578
1.4831455446671002,-3.403252777835504
1.4926142200656134,-2.9918726586267796
1.5200418792036094,-1.6218256139983074
1.5237239231560924,-1.4340367548800055
1.5245844737178835,-1.3925650838862564
1.5273192745715036,-1.2460762378640908
1.5307871464782323,-1.0661621502686967
1.5311043871913546,-1.0449931435639106
1.5370102559834447,-0.7489763670933987
1.5446233980507937,-0.36583947163720276
1.5469154047960725,-0.25180319047334493
1.5480284240221724,-0.19879263323226687
1.563419451750213,0.5034687130274111
1.5657788706280984,0.5991544934697375
1.5668589344468469,0.649385007371508
1.5702784456920744,0.7889939463255653
1.583799190369021,1.270766931948018
1.5884600210929545,1.4239434538173281
1.5885907170789828,1.426726572128715
1.5908959521336001,1.4908373140139957
1.5910214388811061,1.4861707831661755
1.6085722169060634,1.8810675790331257
1.6094189857489418,1.8929854727127167
1.6200116267598226,2.0193109192431207
1.6233421855290473,2.0329882375606427
1.624625344331161,2.0469991994645076
1.6310557453882808,2.0573387598771
1.6351303886371387,2.060832820696318
1.645875229823547,2.003385996076525
1.6490297935445337,1.963410758912822
1.658623701496416,1.8454555232102614
1.6599731560555657,1.816246290729124
1.6794960341336989,1.4024055284111236
1.7012087662726678,0.8200329763072107
1.704820285779717,0.7168724985679851
1.7144395048087828,0.4249632284957302
1.715802773322559,0.38945378116471113
1.731429182848741,-0.05000415325210393
1.7324427088830587,-0.0698514073199702
1.7412130769399008,-0.2887456554451081
1.744133327946944,-0.3488601553039459
1.7509799205828962,-0.4946159030785682
1.7606187214226816,-0.6619960202539015
1.7859708679801116,-0.912548430501465
1.786630184082422,-0.9009346938274113
1.7890602095726367,-0.9110017441285059
1.7900931710998522,-0.9204513921940082
1.79023402013312,-0.9163363987493371
1.8081904487569629,-0.8469511892399237
1.8119249116763143,-0.8124673792100976
1.811957109340785,-0.8154153377275233
1.8134435132033673,-0.8059142030355515
1.8181675787903888,-0.7276791501744853
1.8184023830477,-0.7439866077913592
1.8236164087876707,-0.6678693934250651
1.84308869764065,-0.3154602580361656
1.8451663510495262,-0.2828770124161423
1.8479564004366846,-0.2149693380036079
1.8519740497168344,-0.12103170742443643
1.85799804614396,0.015473086886863496
1.8602903334028627,0.06819248960439243
1.8640648651250826,0.1542974628426739
1.8706173413911378,0.2936883312833387
1.877552433880198,0.46079308809274894
1.885566749599703,0.6141797655522309
1.8945694670349402,0.8103023816015621
1.900891789712409,0.9025681520188631
1.9080778641197345,1.0036587214936397
1.9130815022548031,1.067709897830717
1.9196957936802503,1.1143422759043973
1.9221477515056602,1.1304172675512367
1.9294887602905657,1.1454154412316238
1.9299258120224625,1.1530118792610928
1.9351104852034693,1.1507744781830445
1.9662735768746753,0.7514880091327738
1.9762950749776973,0.49429541985619546
1.9836384458433214,0.27732489161991514
1.9879772134957792,0.1342201432353657
1.9930681735606965,-0.052204235133941346
1.9934615287790045,-0.07017720354873472
2.0010578330453272,-0.3606134213545972
2.0079932104470775,-0.6576772966946305
2.011966057123967,-0.836630328332181
2.013260695593411,-0.8935879485073286
2.0230201656817153,-1.3432911878029792
2.030386717331769,-1.6969233881267862
2.0304868747268987,-1.6898055397538254
2.0334711508839707,-1.8353959001854114
2.0445683390071885,-2.3470241360113997
2.046501768350522,-2.450664185787411
2.0492493369157856,-2.5801525814783046
2.0511794406669113,-2.659389137482204
2.06347193001303,-3.2002118964545643
2.064559317095097,-3.2383548579257275
2.069852703093649,-3.4522577625750124
2.085890177312888,-4.004327808215712
2.089206525126065,-4.095357399261079
2.091265573268517,-4.151348790000647
2.0925984054547966,-4.178785079189614
2.1011303590151726,-4.369641072459193
2.104537137564648,-4.430710330794291
2.1050223008918723,-4.4276291128095515
2.10657421574739,-4.44412463301151
2.106730099563552,-4.455823034615921
2.108226621697196,-4.4857493702562685
2.1122905217384513,-4.515484847160347
2.1297430157418598,-4.545292034372637
2.1357899779600373,-4.479995437622911
2.1415264965496483,-4.391673121518002
2.1418912922944955,-4.392524519806256
2.1426384251216053,-4.379485194280546
2.155028047044489,-4.066032812839023
2.1568435775096813,-4.025570187770832
2.168435779918325,-3.6110762189429932
2.168700427030874,-3.5982113814508145
2.169681521383419,-3.556095412554226
2.172468941684853,-3.4373659718663503
2.187613482588892,-2.7098510441423493
2.189998807727517,-2.581369092203499
2.195842371356302,-2.2660013728302966
2.2094281329306256,-1.442321350114782
2.2293592757375116,-0.15606374696933922
2.2349345027784917,0.2001932622269764
2.235219507443465,0.21141882395261313
2.2439006284933694,0.7784562242234686
2.248107731642394,1.0455054064798441
2.250315832101764,1.1883536287167458
2.2524483226397116,1.3299639418579055
2.2586494710170033,1.6935093909318182
2.262716055320845,1.9351197231687507
2.2647044715373656,2.037664749006778
2.270472866907875,2.3705390427643893
2.2724519218260824,2.46825791558229
2.278306185568601,2.7687837619463234
2.2797986571776905,2.8472651969706897
2.2799761659848263,2.860010109700888
2.2885583778012117,3.2527821553237573
2.2952719234387953,3.5221606498813323
2.3223236892415198,4.273961197494291
2.327875023018649,4.349443757843538
2.337124098153728,4.4286098438915324
2.337481034168185,4.442133340211168
2.348898747034771,4.453721245176217
2.3576713220455954,4.3880853361524
2.3674545334462715,4.261647621237447
2.3749169637069656,4.121532377333113
2.3767690938216903,4.076788076456948
2.3857755950300508,3.8643765667450753
2.3994491125160113,3.4738627756870883
2.4026771684951553,3.381913297001496
2.4034413875449694,3.3610459303593556
2.4047456479899667,3.2994114706299085
2.406129472146268,3.269635616704354
2.4182611433967303,2.8653656217003096
2.419215062156659,2.8222476448356058
2.4289779701450405,2.49295496779882
2.4291102654072247,2.4879837991096574
2.436034338990865,2.254379361499335
2.4424531213336635,2.0435269514021703
2.445869915653655,1.931875073187088
2.452279445441598,1.7218264322379093
2.4559785208561955,1.6094504737269384
2.4572610006361444,1.5779964705864713
2.4594196888000024,1.5032531952799575
2.460369042284004,1.4799040958684333
2.460903119125584,1.4695821679361034
2.462605470867045,1.4079184436344945
2.4703020624681447,1.2103503531132112
2.4729583057884392,1.1375633334631312
2.497700891185697,0.664017221826974
2.499937743006069,0.6207069911275775
2.5013330578066943,0.6009402324032779
2.509478568085587,0.5129608059615092
2.513120781359339,0.47719056864038156
2.5325227788770457,0.3928078717259113
2.539030516932968,0.4064732975096814
2.5406579790340444,0.41308239455072493
2.5550735458627925,0.4808439507315689
2.5569150674905803,0.5021278330836095
2.5719424440172016,0.6244478360908926
2.573113879191655,0.6462501619726995
2.585735816576199,0.7850843312241927
2.585770599272971,0.7895331301519306
2.59987551984121,0.965281526564014
2.60241986657011,0.9967981332633937
2.607900867172553,1.0592392354335722
2.6188212234636117,1.185191231285731
2.620429239097259,1.2097995600579121
2.6238538765607275,1.2446815674987108
2.6263983932488255,1.2795417495103008
2.6488260334592475,1.4824729409609494
2.64996636570877,1.507067147530433
2.673140203750224,1.6309244391847206
2.6796564535459426,1.6375426903786547
2.681305241953673,1.639039928254783
2.6833408439233875,1.6508542428856368
2.685506630184703,1.648676578686102
2.6954085941091357,1.6618269265867993
2.710900165658062,1.6707386157584014
2.7127588987816367,1.6587591781757525
2.7138542384856006,1.662598360877964
2.713994687525955,1.66078508675852
2.7148161810657276,1.6620533548518357
2.7200332720689744,1.6662826003800657
2.720431229817411,1.6641028385691563
2.7237101831849326,1.6556193332670501
2.728471603341979,1.658498439632709
2.728521651525515,1.6549785481445363
2.7378801297283903,1.656089475952913
2.739972178991322,1.6674502014509616
2.7473655236119,1.6745673974268644
2.747580262693,1.666375798086906
2.7479688232617576,1.6646847702564984
2.7480285516523013,1.6673221838901924
2.748375676298175,1.6701975437215435
2.7837315554768427,1.8145532616491171
2.7843176026730747,1.8120740219152145
2.798609187203499,1.9399710246282376
2.803691433794727,2.0086868365785073
2.810904160740642,2.0827697988048017
2.811602475162468,2.087173378420828
2.8117450004149234,2.0921338090179824
2.8225277226136,2.242620118152703
2.8241092747910947,2.2612860415151927
2.8344519576910514,2.4131159451323465
2.857962929151787,2.793074223092049
2.865015569517163,2.902567747676864
2.8723760821866877,3.011745652425652
2.8768738716652242,3.079725391577538
2.8774817066320306,3.0929381738008974
2.877756839988021,3.0866774980827696
2.8780540556070164,3.091743265659651
2.878509449259508,3.098320034849978
2.891983291670565,3.254025093616871
2.8980396979970076,3.3176193899192965
2.899383248408551,3.3409450777347063
2.9069180289626377,3.388191666136285
2.911271071176829,3.40944447240173
2.935372295913359,3.386588849900711
2.9485886369419694,3.2573690546602996
2.9566275016729664,3.12694664667251
2.9632814110828365,3.0104561970440646
2.9789115403988315,2.6232896550715776
2.983909754299452,2.476861901876984
2.98998803061815,2.2988071135208843
2.9923521450823465,2.2048672514304446
2.9935952317302625,2.1696425038297202
