n_harmonics,base_freq,magnitudes,instruments
10,1.5008084153585166,"[ 1.2654383  -0.34868228 -1.93031974  0.55862154 -0.46372181 -0.6011959
  0.47959024 -0.74418981 -0.14656033  0.99336059]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.2438007951953294,2.1814018013859515
1.2449759125927775,2.139899610740509
1.2472823257222965,2.043863272820132
1.2532184399627777,1.9307084234042935
1.269929218745248,1.5024761359901773
1.270098712026523,1.4917818621382584
1.2784945492917963,1.2018027648481402
1.2926607917078945,0.7412093684336005
1.2930440212088339,0.7487434706042122
1.3007558138173954,0.43889223799538146
1.302223469676849,0.3903179392769993
1.3059131244044613,0.27067616803156624
1.310799237124109,0.1206510226270259
1.319927805040395,-0.2484980922198886
1.322734931453648,-0.3639658965969393
1.323487762406855,-0.372862644372883
1.3359813520389947,-0.8234090995216853
1.3405048874175671,-1.00980264791396
1.3527358852713505,-1.454375265767507
1.3674000604324537,-2.0481906029700174
1.373571884234143,-2.277415318933732
1.384394648670007,-2.6831777071396745
1.393503934953701,-2.962498491039711
1.4023417156957327,-3.290188645799957
1.4024079671441694,-3.2437691175681405
1.413622241012943,-3.6114150367743476
1.418195610375327,-3.766743234403134
1.4185718547812485,-3.734091057896736
1.4218515418176638,-3.8340205604652335
1.4224692765472469,-3.9119042304708898
1.4240375698437706,-3.8782047283142482
1.4245749474939453,-3.950276224916621
1.425443457435314,-3.959636322177439
1.4273451357367266,-4.029013767368752
1.4349991471114896,-4.187666002285669
1.4388170707824042,-4.297399967246076
1.4530586948525812,-4.672492263317834
1.4537112379180375,-4.653735524381141
1.4543296661620015,-4.671623090397444
1.458611542299849,-4.815022646783795
1.4635533448431346,-4.846934102520359
1.4667384648211286,-4.947189786909899
1.4714024022221999,-5.010579765665648
1.4919717895230242,-5.317375934822364
1.499450733741872,-5.396863342209261
1.5301347857973484,-5.57560794537382
1.5417708861514736,-5.5647829137715865
1.5454759364547677,-5.522164486909758
1.5543546037207943,-5.516200963341114
1.5686178972311744,-5.454028594434074
1.5694252672869187,-5.433499028817679
1.5720708195663367,-5.395963358210746
1.577229351797138,-5.358253288528817
1.5792474211980272,-5.3360575746310825
1.5793251131027235,-5.347129514966519
1.5909746961738085,-5.155055088074716
1.592260778779929,-5.123638283892937
1.6054638998392647,-4.9420628158020925
1.6116002314299296,-4.837952558019623
1.6204917525613034,-4.641862547620915
1.6251306630174867,-4.561108256525699
1.641880275373147,-4.210281088622273
1.646477785436133,-4.122503124943998
1.651653737376427,-3.9835548967609986
1.662845075448507,-3.689080639735482
1.6644252487000726,-3.635620385393267
1.6749256828019803,-3.370231738030933
1.6989261161327196,-2.6786285967613
1.7022417365033178,-2.6337942921488855
1.7127564187044886,-2.3485582532208547
1.7175350139043442,-2.2070922162848863
1.7357177493288773,-1.7176855597735627
1.7393772808770231,-1.6375493958290466
1.7435177933267214,-1.5196618743704415
1.7509515542093883,-1.3860357883972632
1.7540806844960128,-1.2699094657409966
1.7587608148182738,-1.189991125879531
1.763292136833413,-1.1363142607011634
1.7652051971074405,-1.0392533024848074
1.7683659166131172,-0.9841797431326351
1.7700106742433572,-0.9506163514755109
1.7717373442593534,-0.9113468610698989
1.7720925176204254,-0.9018329644385511
1.7897597283921112,-0.5363045463198535
1.7968499012503854,-0.45903576157877546
1.797292148605731,-0.4483242903905126
1.7991835539462864,-0.4121486553156932
1.7998030729787278,-0.4321995696851591
1.8043166542773061,-0.36027687449997153
1.8066357948004947,-0.33468219909629027
1.8140769138489192,-0.2978629662320562
1.8143648198536368,-0.24167917402936478
1.8180443087192337,-0.20824383702723676
1.8200625065609488,-0.2181314376102849
1.8211691527379772,-0.21909426536465057
1.8403457329069814,-0.07814855766776935
1.860597463940488,-0.015983799238860886
1.8721897895086137,-0.06645086171367204
1.8751984637882737,-0.11619302434941114
1.8814133341813193,-0.12234958454350625
1.8836271033507055,-0.12935224214554084
1.8886275176755714,-0.16480310310519125
1.895015360903387,-0.23832917441018994
1.8962644858245916,-0.22470965300176984
1.8975458301970036,-0.23928226368022032
1.9038482676455981,-0.2980302404755321
1.9199660378719692,-0.5131440354724185
1.920331655438785,-0.5250895681395576
1.9232120285965166,-0.5332844572722253
1.9243696895694242,-0.5705715701154712
1.9270522981244023,-0.6370656037966619
1.9335658406207425,-0.6892225706141574
1.940326686225812,-0.7745616542013561
1.9557895676902186,-1.0526521498699997
1.9567116765161519,-1.0826554452952744
1.965066249203586,-1.1791415402410312
1.9749910135267639,-1.3423963954522997
1.9830890283067157,-1.4167693350048218
1.9999816039528282,-1.6130657089865728
2.002712495935768,-1.6410534142888147
2.0079597158646116,-1.710453243164912
2.014293360725194,-1.7373318153346617
2.0190579475565906,-1.7654547986979354
2.043855669269976,-1.831559431232959
2.044222146939809,-1.8138617692099992
2.0540924148978723,-1.7907118690160893
2.0560764659258286,-1.754442208919701
2.0592456129445633,-1.772611241277578
2.0705725247191573,-1.6681947766916383
2.0769897714318724,-1.634575753656645
2.086651633762571,-1.4755281395849404
2.091386045450939,-1.4106868239991595
2.0983867453524256,-1.2845506506839839
2.104236618302437,-1.1448711137531977
2.106228757683553,-1.127417994511792
2.1155810229973184,-0.866207105046629
2.115627707968768,-0.9167007366319014
2.1183366354972044,-0.8353769723947907
2.1423386735737653,-0.15075169003290986
2.1767431166839257,0.9687560379301754
2.1825646318041434,1.1923140814537212
2.1869196528126,1.3494733387371
2.1920003897094222,1.558002442628017
2.193166367692953,1.6048026752546836
2.1966399092881392,1.7174436421506456
2.19954530336533,1.82489060424773
2.2021508637454854,1.9568729209402331
2.2081846950732977,2.0904058783009116
2.208719377381323,2.1379479984018865
2.217557657117812,2.457220304336362
2.217715069264953,2.4819196421858205
2.222817983955098,2.616893768842551
2.223291951495691,2.60935743827371
2.2306707999879123,2.9050653691813078
2.2376293330960833,3.1212386986360716
2.239615432209087,3.1752207274445365
2.2448017493542274,3.3135233510359554
2.253083346245673,3.5524061021592246
2.256130124538805,3.641087782846229
2.258332502735481,3.712655001097261
2.2601645220106414,3.7493602341993357
2.262118076682686,3.7931432220351997
2.2645717495152127,3.8625749650258903
2.2719967286511826,4.014028771352671
2.2737475965532807,4.035943563106311
2.2784043792619633,4.139506359498389
2.2865492169355566,4.267818243546347
2.2883794581013532,4.286150870426071
2.2899866848912804,4.34348399746962
2.2953586930212886,4.420456421088648
2.296696589558838,4.406086905012977
2.2970822674000013,4.432684465377376
2.298402175107463,4.427819060448533
2.3197204411389283,4.602831073294106
2.333278374795843,4.618303048868428
2.3371013115620904,4.556052027930733
2.3384016797550062,4.562222715491714
2.3418336410226486,4.547757928818718
2.3441060068114004,4.5669415762985395
2.350056948140919,4.456819558972666
2.363311182405666,4.315494168072976
2.3636256033750485,4.321095558193532
2.368524808358881,4.234603818738581
2.3704139590413646,4.150545165797553
2.3723823695205546,4.128440422117425
2.3730959683100226,4.15454255862474
2.3745766892444022,4.180969813030853
2.38388139815988,3.9635332923690294
2.395818418527554,3.6860871394945045
2.3988576551824057,3.6544381836719664
2.435573220092971,2.649089059078532
2.4391513319655065,2.5087360812436073
2.4464099615522876,2.2837825792195505
2.4476369733708188,2.3027883802174567
2.4581751830238705,1.9389180193110003
2.462736066539099,1.8219589073468279
2.464598106972443,1.7728040662062512
2.487073868548915,1.1709623854855358
2.488918115572681,1.0842946419497976
2.489453861858941,1.0799745894003778
2.498590854677791,0.8564219363764404
2.5042445119303123,0.7072783218761886
2.512423719104887,0.5094992523638863
2.5203545208559923,0.33325835968298867
2.5274370516504057,0.19283596461015257
2.5322291645718584,0.09553508008507958
2.5355732485065623,0.07429607661007168
2.5416955096241978,-0.04892693133612963
2.5435223529052653,-0.07057692876702859
2.5486560883484515,-0.17001058631090699
2.5520173672479114,-0.18384813909079156
2.56378262682282,-0.334244789866293
2.566246085439418,-0.42903172392485767
2.5669608973608646,-0.3903493243387373
2.576765619019654,-0.5138270113964959
2.58021708370702,-0.5203981041479248
2.584789815146304,-0.5697614656864022
2.5870005376124174,-0.593024692629224
2.589729910533732,-0.5707496513832134
2.5926234457293464,-0.6153058915935657
2.596571571299183,-0.6376137043382479
2.597697060217934,-0.6442036659446303
2.6073646052288746,-0.6341078754524494
2.6131291119702498,-0.6591375112634288
2.627534045275585,-0.6738807607840313
2.6306921753631585,-0.6599673444186246
2.638411190916682,-0.6538794768378429
2.641469837588235,-0.638145300372677
2.667421034158565,-0.6249738154714038
2.674932277979188,-0.5965318828631792
2.6754454222630732,-0.6221163834690984
2.6861220585427974,-0.5481268330096974
2.696526029080019,-0.5492043159221156
2.7032671542184747,-0.5369094428847997
2.7061680134911192,-0.5318443692821807
2.714295138770379,-0.5183607423064891
2.7178984400381117,-0.519159881936119
2.7196002715159135,-0.5655115608686148
2.719848781330536,-0.4842624371216255
2.7251035001696335,-0.5351173274415527
2.7281094754622837,-0.5038075819747985
2.731576565242845,-0.5307682133596139
2.7552398626102033,-0.5997109633684745
2.756737590928502,-0.5587140405063983
2.768801145697859,-0.6281764955386095
2.7741839229001712,-0.6303817299081141
2.8047408044587883,-0.7013193638449118
2.8097174424222864,-0.7443897223604325
2.8108110813173868,-0.7344715145541698
2.82181167625438,-0.7907387602939716
2.8286864928984805,-0.8081375149877901
2.835645111683786,-0.8633941737611376
2.8379682041363825,-0.8208484198665524
2.8452427545184253,-0.8119818596607468
2.849407865380287,-0.8692392818524274
2.8563594284451916,-0.840631804851397
2.858858716701465,-0.8920829326973465
2.8608645439009877,-0.8331575763038068
2.878279916345919,-0.7929043070652243
2.8884127417486933,-0.7674993127087532
2.891144233278732,-0.7196856395617492
2.8921682979342798,-0.7177478615447687
2.901906285497697,-0.6550857641121695
2.913802213255299,-0.5482647283067319
2.9244711772766445,-0.4448218961414513
2.9267710846355133,-0.40130210155457985
2.928718949894563,-0.34519132439293043
2.9311294176247396,-0.3536196284142883
2.935714284756962,-0.24569849505434194
2.942878181101557,-0.17827411997113857
2.9473317147769054,-0.027510408970850386
2.954323912779495,0.07222421225975564
2.960962647954492,0.23753304678419956
2.970627040448907,0.4065917974647956
2.9707986709773717,0.40567313242278685
2.9883675340239746,0.8009982577802299
2.9919657889169464,0.9029010985252119
