n_harmonics,base_freq,magnitudes,instruments
7,2.091223814939207,"[ 0.20024227 -0.66606014  1.09846343  0.11481195  2.46781453  0.28941924
 -0.74075845]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
1.1531359221590565,1.2462671662142084
1.1644736012703332,1.1551314856138026
1.1661685598946878,1.1304733759371584
1.1823246693965412,0.9829007129453329
1.183258404872337,0.9661301465883839
1.183266213503149,0.9450872364989071
1.1917564118082469,0.874278903056309
1.1998955278168983,0.708957606771916
1.2017567429174552,0.7289013858712496
1.2030133996359114,0.6953483258776437
1.2118498303151082,0.5958544499207141
1.214954002419062,0.5856965051208887
1.2165121061087847,0.5384627610895978
1.217441054248475,0.527458322837954
1.2187304093084066,0.48431962333637674
1.2265319035074382,0.3540365750926019
1.234761742427441,0.23927911350414882
1.235192199631073,0.24495201447297396
1.2467014159463377,0.05927714273919005
1.2518749368151312,-0.05877303510313199
1.2641236460296827,-0.1988620745692497
1.27057055471154,-0.3455239822912034
1.2806325359463138,-0.4821417309842303
1.2899363086009075,-0.6212380253139507
1.2960425380146097,-0.6797653565902587
1.3024960694533574,-0.7763893509602453
1.310420904120564,-0.8522421760270461
1.3228553248091064,-0.950040845126663
1.3389586130146007,-1.0334419982778287
1.3419139978821377,-1.0756255328724935
1.3578486356609138,-1.1349368954602879
1.3682483326869637,-1.1357356957145583
1.3691175897273569,-1.1163652042126346
1.3735658904024568,-1.1322908178423103
1.3825013045807628,-1.1224172688082201
1.3859227213090204,-1.1130877152287484
1.3958743027360843,-1.075963382378804
1.4007430159321057,-1.0550897918047464
1.4184498417137519,-1.0035497102488296
1.4318102587452435,-0.9339377525977949
1.4373161215871884,-0.8798849415996739
1.4382108866918184,-0.8830080760742713
1.4386925168982083,-0.8185535779761781
1.4408560986878998,-0.8456332293943348
1.4454213977493238,-0.8086311668549021
1.4545228553629395,-0.7626948953340943
1.4582357490965947,-0.688419599190714
1.4636103447731843,-0.6929063479882362
1.4686919588850387,-0.63718487647598
1.470836752082164,-0.6101889795511459
1.4732422809866197,-0.6038350850956176
1.4742900292706889,-0.5909146858802713
1.4844424568486803,-0.5312306990768806
1.4883514095204795,-0.4717862531109341
1.5002112017488827,-0.4254532228922194
1.502219219313841,-0.425673417465112
1.5199056852385233,-0.3270565195123797
1.521256706179317,-0.34686573535174137
1.5213571767249245,-0.32559762174168616
1.5375192492951903,-0.27008141751551124
1.5425594649499415,-0.23583030467142582
1.5488802971033717,-0.2501532801568812
1.5557624423120293,-0.22646543606601444
1.5613347919753133,-0.2573154399675482
1.57587687533334,-0.22382514801333045
1.577670146491971,-0.24208104645236855
1.5798222992234257,-0.23057786393553972
1.5824988273684202,-0.23166651372984098
1.5906785936001526,-0.2283247959202235
1.5950054214822043,-0.22895964779169853
1.59882101734458,-0.27764536950369656
1.6007683921623261,-0.27187906172677656
1.603040874740687,-0.25453760917773727
1.6192661764041896,-0.2916562136499743
1.6199668523085462,-0.28671595532295496
1.62559889513369,-0.31570482349594947
1.6261230283488857,-0.27640487525250895
1.6325156641559557,-0.2969644244424323
1.648091680086325,-0.2767049386676962
1.6514502303630554,-0.28653213978801073
1.6692630317063148,-0.2571152142918471
1.6710205702177054,-0.25216660108395356
1.6736621925542892,-0.22544005613762594
1.6798047055408531,-0.2425034230475168
1.6832592857275763,-0.22138284022086663
1.6848223593206555,-0.19442654200770998
1.6897622744768288,-0.19812523264504953
1.6962776287241041,-0.14540673643558896
1.6981943719489019,-0.12704849272264968
1.7153263347648693,0.02681644369232729
1.7185088376248236,0.06575337628366444
1.7259626408188735,0.13008105913966914
1.7344304524962872,0.2535264702663785
1.7428229149604766,0.3763093814602719
1.7436115823396374,0.39282640282353476
1.7494588951658603,0.48580799476224595
1.7559616373040434,0.5786743714078227
1.7697651732009767,0.8334053983590171
1.7991212747584857,1.4441012760742256
1.8219826182303143,1.949949312895986
1.8295287290459328,2.097116911356184
1.8339168906134002,2.1783368345389214
1.8498053571522304,2.4900313655937247
1.8545826824051908,2.571029393097233
1.8663205296766403,2.797161178076268
1.87071892799365,2.8702464795584994
1.871243546692253,2.8651741718336723
1.884123320109106,3.064458332113415
1.900589109776365,3.1986318935869864
1.9073905279744965,3.2627484036550847
1.9084929650025337,3.203273165988898
1.9156627323607847,3.245807999547755
1.9214146875819527,3.228905512673549
1.9217588774046206,3.226119841257172
1.9217803771591235,3.262108234582222
1.9351831420572552,3.1925927041135567
1.9498657546424099,3.0143354454516325
1.9609802365807392,2.860497503205104
1.9685790465858037,2.7315598806364974
1.9749341982305078,2.5937346072262577
1.97831549114529,2.496501204059899
1.9860254734827976,2.334902394593708
1.9904016514659695,2.1990213528047424
1.9930618103370943,2.130923487606682
1.9987451753544185,1.9814189939745788
1.9997850112136843,1.911357152497486
2.0021380138936333,1.8164055282147447
2.005489090634475,1.724375848665562
2.005528624285793,1.7211198026006578
2.008046894019314,1.654459731058008
2.0132406255195647,1.4708083948379418
2.0133089723179918,1.4644501005878188
2.0346231262731997,0.6476915409808669
2.034937743386756,0.6468946328462183
2.035835350169253,0.6234878800963884
2.049301430909579,0.061791254373977936
2.058624538239533,-0.3374162563218277
2.0673220251312507,-0.7050982557219123
2.0698790934140865,-0.8132849166043826
2.069925491315452,-0.8336060874110703
2.0869440901374894,-1.5231967968584426
2.0872555996810025,-1.5537904767135577
2.090857037121485,-1.6994338100301445
2.0914355201426176,-1.7050461714270446
2.094964139794202,-1.8544206213338208
2.095717629251272,-1.880904214881277
2.098239459549994,-1.9661301617543931
2.1101255588475842,-2.428223574337216
2.112337157137909,-2.483944213668486
2.117496225591271,-2.6580399641436885
2.1176658049271975,-2.6687190533643275
2.126236725942052,-2.9494041380777216
2.1277550558175644,-2.959313766570716
2.128123059983997,-2.98178896335297
2.1305012894948376,-3.077696735733385
2.13340298112307,-3.1568218296212476
2.1351265549910696,-3.235170964263401
2.146377549212195,-3.4688781553225922
2.153562148058197,-3.622993396773898
2.15858407794288,-3.7537869121640575
2.1695632693776625,-3.867413673851923
2.1735145733494345,-3.911742457839731
2.178289788564287,-3.977358249343805
2.1791300850922815,-3.977097252525278
2.197683103111399,-3.996865900535571
2.222258794777992,-3.750661965964975
2.2263965603576725,-3.6889474950265333
2.246092790412468,-3.2455327764342212
2.2544227315519203,-3.0219987729328763
2.260524737395728,-2.870456646124569
2.2707404178507726,-2.4877210078763086
2.282743809900353,-2.059113260615962
2.2835427286824537,-2.027042230719692
2.2936754973827833,-1.6091795472032555
2.2974443235446884,-1.496482543993123
2.299972668877631,-1.3724465090670372
2.300870069312367,-1.3631707963138557
2.3018258437652754,-1.2874063580866835
2.304888608963296,-1.1808337468078514
2.342969698914466,0.42506412078874595
2.3470851751944064,0.566581444309399
2.367972377416435,1.3241559232263018
2.3781943643796284,1.7048631717295266
2.378499807583079,1.694123301367904
2.378638057596871,1.7012238653184393
2.3797636325941127,1.7442347659655153
2.383861108221545,1.8698303535050358
2.383892820116527,1.8315670607704304
2.388545177262862,1.9991481195698706
2.395238236830476,2.2105661240243624
2.409655484920332,2.5040866082917286
2.413756585277617,2.6136232015920213
2.421963006853283,2.7315900857374746
2.4255235110494358,2.794748158075727
2.4308666250589086,2.8557061263223744
2.4323339090960863,2.9078265174432567
2.4477921341025883,3.00296327428632
2.449244977476832,2.9755480767734257
2.4504601469679113,3.0208367480366967
2.460086779349621,3.009238720560519
2.46785770034662,3.0203821971728693
2.4711439042840224,2.9881573780744586
2.4771161312956584,2.98954380623569
2.4774059746077466,2.9715095717713123
2.483409560379773,2.91927508672952
2.4848707310437748,2.8972761871293584
2.4860958815673984,2.8991620677446304
2.488822452522901,2.839761645545523
2.489196273193481,2.858310144444096
2.4981637079671053,2.7243486220336472
2.5033435816025316,2.6797418535909134
2.5173595147547543,2.483228278755297
2.5193692684216185,2.430539269451265
2.5203502036919225,2.4052016011461608
2.5216226639304757,2.3639886862504573
2.5348645583522513,2.09897185357795
2.5393702299315484,2.0231416360612813
2.547201501648063,1.83317578369382
2.548106729315389,1.828166473266548
2.5624782396944914,1.5703502797418347
2.565543905998725,1.4886636548182348
2.567714316236291,1.4333711445948127
2.568659010630217,1.4342707126730088
2.5711381838914846,1.3677418888706419
2.577547998472549,1.270244045769858
2.5863539735491274,1.0926468231228308
2.6024959486625097,0.8210901600542513
2.6142489559271755,0.6861941786322583
2.616294804288181,0.6589603045885956
2.6187064232631236,0.6277427099762992
2.619718113919654,0.6407775349103506
2.6200805218720884,0.6150165268691714
2.630746433857464,0.5320098191862631
2.635414298439346,0.46269084622466333
2.6380312853232724,0.495441443051217
2.6435361190889957,0.4900402374837028
2.650582161840891,0.4780938121630337
2.6554221115525616,0.4841795661138603
2.655852846125703,0.48310340739272095
2.6616791462423084,0.495339841856999
2.6786832686493183,0.6421784461458709
2.687007003647735,0.6795519825889976
2.6887736900180235,0.7201281718528592
2.7050095044599285,0.9668369808708466
2.7420182530682435,1.7206910380832072
2.758677592706807,2.117741004132339
2.771979360079156,2.451430081634592
2.7749983695660436,2.5350419700169606
2.791528962786985,2.887703133304368
2.795778270650671,3.0319747357469162
2.8091531351705443,3.2870391984531615
2.8130233359111436,3.3739565471555997
2.8242407080561174,3.5888695258162433
2.837880823539159,3.752538425849862
2.84361100490829,3.849323933342917
2.8523280362571226,3.940674543524686
2.8523283206941397,3.9308677978987627
2.855497446840724,3.946043151818581
2.874401685172704,4.01492172093637
2.878023162739437,4.005391352501246
2.881645773280372,3.990447292915017
2.8826428411161578,4.005000045423012
2.8844071713972586,3.9901302041500966
2.8883162329379353,3.9985937658941526
2.8933489073931877,3.9634100817769164
2.9006741856688425,3.873688471361931
2.9040993824336434,3.8524500166890308
2.916014598501606,3.6966266052720207
2.921106338101594,3.6132732243263983
2.9236442916826118,3.567239245183884
2.938505679941895,3.258853856545536
2.942205299812832,3.143638694094529
2.9577565606808918,2.7728748880294405
2.9699444948510942,2.410574119542808
2.9798940069026347,2.093583929807472
2.987776197087685,1.8306446275288526
2.988339643722254,1.8193040924552981
2.989242121685744,1.8016737358212727
2.996145856342622,1.5515320800118428
