n_harmonics,base_freq,magnitudes,instruments
6,2.447092404850528,"[-5.37756919e-01 -5.48100785e-02 -1.52764594e+00 -6.20236531e-01
  1.44921488e-04  1.03458661e-01]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
1.4397525222774936,-0.38183636236093677
1.4488408518755955,-0.3172984764196929
1.4625315302187865,-0.20447904749981222
1.4795140790740966,-0.041673398713782395
1.4914495927020202,0.08443986524930815
1.4936892959044847,0.10324732041816807
1.5067070723758444,0.2618438387720893
1.509977204775442,0.30145821848943144
1.5113469561192918,0.3154484193910167
1.5148985373595014,0.3547815484507466
1.5184797328738515,0.4026970461779472
1.524151146301869,0.47359183159293533
1.52775848949436,0.5241602331321984
1.5283269438180458,0.5276351800512726
1.5296721003174003,0.5461990465972535
1.5349747030710086,0.6163392102026924
1.546077791140025,0.7702691537659105
1.5463392811617123,0.773316414966975
1.5492902346851647,0.8160431309021263
1.5511760463933149,0.8436210869406856
1.553780977517464,0.8768262508182233
1.5555187756605697,0.9017940423272025
1.559797811880106,0.9558134139516398
1.5601546675364224,0.9592240210198095
1.572632020406954,1.1314893206043741
1.5822574324368253,1.2692731883012218
1.5852091006267885,1.3027280869734081
1.586637284851923,1.3219200869691905
1.5905350621990548,1.3747907160096813
1.5932891641538047,1.4092069819234185
1.5975515030534302,1.4619719685660286
1.6097390256329138,1.6153924387422547
1.6109011277794343,1.6261622031724998
1.6112244109023468,1.6320215575285109
1.614834481112517,1.6699647866577376
1.6322913254927158,1.847860943971379
1.6397513542865907,1.9129169780299817
1.649793943788679,1.9843176109927219
1.6532643249927172,2.000671125268322
1.656998299943682,2.0143897131946824
1.6670335287435893,2.0577472483254238
1.6707344396301567,2.0664188545505136
1.6827470737422425,2.0759125377401597
1.6837378929850582,2.0757185172701305
1.6892120839314586,2.07090198912087
1.6899530518043964,2.0656406553890094
1.698409281296244,2.0461243651344887
1.6991999650212746,2.0392825020155034
1.7056202280601083,2.0093155516852432
1.7100795868287406,1.9716317173985025
1.714145921860112,1.949203323189948
1.7143993071259729,1.9539167202965955
1.72541698016801,1.853771283601681
1.733542190917098,1.7691097818960133
1.742513265714246,1.6533355577266517
1.7440093198076498,1.6361315827100151
1.749331403736508,1.5592714439488813
1.7533383164693541,1.4937060219337794
1.7533469956896717,1.4942346439784366
1.7598504275053513,1.3945100024889343
1.769812794726251,1.2178496262134328
1.787503861899225,0.8726772697363282
1.7915810061029207,0.791620948932005
1.7927149728458254,0.7693294123079437
1.7933657924471227,0.7578064875586716
1.8051934929131264,0.5023503187718811
1.805723463733628,0.49479093142004854
1.8115178953089979,0.3682388585178334
1.8175921702517082,0.23708872247081342
1.8249879623680902,0.08027378067717085
1.8273648575794947,0.03179742378617533
1.851289468548206,-0.4637350891735333
1.873819464386541,-0.8548465765287842
1.8811862641207728,-0.9697080072409576
1.8851984448196202,-1.0245255811736989
1.8858079347122283,-1.0239292628352148
1.889206528114432,-1.0647328911921852
1.8897875714041934,-1.0822617395446923
1.891841529421077,-1.1008573065326535
1.8992089407155452,-1.1808601504310858
1.9036783895551892,-1.2182112390119832
1.9157479852040753,-1.299005580930501
1.9157865813034372,-1.3002003156163129
1.9205818965877244,-1.3162219238810726
1.9233457344226466,-1.3282889639496762
1.9247459623096486,-1.3312257013905053
1.9276851376333592,-1.3304707363861217
1.9313773831725598,-1.3343705393682284
1.9329053413794526,-1.3343075999815577
1.9347974929434315,-1.3302631637601594
1.9347976688856203,-1.344343389910736
1.9386351637665165,-1.3240636550993996
1.9396222701033228,-1.3302268752552766
1.9421454169174561,-1.3212331569540718
1.949841685984401,-1.288451614110791
1.9540405660707805,-1.2579543212027353
1.9550257752591422,-1.2534221598174704
1.9678386307129614,-1.1387482921799368
1.977080937745118,-1.0236114542470638
1.9988445101140693,-0.6652250862106426
2.0124308658371186,-0.3956315888241494
2.0142805165777453,-0.35072529684538156
2.040860659433667,0.2725981555007945
2.04092915252547,0.2740147830855103
2.0420440962438002,0.30301661959842663
2.047368838547362,0.4265045589406541
2.0524478071119256,0.5627478121749395
2.0546630809358266,0.6187390590699469
2.066194982849738,0.9040852993419708
2.0696026721159946,0.9922816443009143
2.0730473364735875,1.0781127379411124
2.0810968292504866,1.2657922071944312
2.0875558469106616,1.4216379881548526
2.0901674609305223,1.472132324246038
2.0977325949475842,1.63715303924862
2.099609130590043,1.6817761347977171
2.104906507074303,1.7801227296455073
2.1053514856465583,1.7913344931620625
2.110563011561519,1.8914739025642264
2.1116808576547914,1.9148701480778183
2.1138208231077087,1.9520951200516246
2.121224443516093,2.0643731263907776
2.12540368943087,2.132138798479075
2.13437656446588,2.241410185686386
2.1385953521495917,2.2955145003905
2.143540777636984,2.3470920252231586
2.18003540552077,2.4388831907425574
2.1864148965924564,2.405531955340048
2.1913096307442483,2.371753664763616
2.1921871783109363,2.3676611949248136
2.200356261913023,2.3018879813587985
2.2050909210862546,2.2451164610100864
2.2056324926179354,2.235925695427678
2.208128008911868,2.206835873568794
2.2100613763628107,2.183535948342416
2.2118727408107706,2.154660230051727
2.2264104562504237,1.9297793522076947
2.2280050919259935,1.895157472031952
2.228965545028049,1.8782384586913172
2.2348259826213557,1.7765120573120528
2.2362853423489115,1.7385710100173286
2.2468135288655775,1.511865138594892
2.2499534956602982,1.4418451543796862
2.2608006101849423,1.1920289006343172
2.261303633762667,1.180203151718102
2.268849952428001,0.9914927765272316
2.269375234653787,0.9750976471723902
2.2711361734789683,0.9326618354002587
2.2759232110935326,0.8082009138014493
2.2762245871418685,0.7975294325148298
2.2809254581336607,0.6828389504138366
2.289090828438823,0.46992308058686577
2.291454768167207,0.41418854937056077
2.293348947667905,0.36365959436842943
2.2947941802115395,0.3342978867665163
2.3119195982820315,-0.1062572403268225
2.317174735141794,-0.2256635841861403
2.3201918805477364,-0.29753822534146307
2.322234286560592,-0.3460214952528358
2.326583292789678,-0.4411335737498888
2.3291755886438317,-0.49971334822781305
2.3296751288239586,-0.5092545663010168
2.333495526399659,-0.5849695683137662
2.3525490764772963,-0.9363923440809685
2.3594557289979843,-1.0400094944939702
2.363028003296728,-1.087024418315899
2.3660382494928456,-1.1318448659530487
2.3674769449665485,-1.1409491897856006
2.3978699884089476,-1.3497860079224955
2.405044685689102,-1.3544699346373874
2.409469269653089,-1.3465712873869982
2.413711447119552,-1.336649742210173
2.4143799272010504,-1.3358435521249348
2.4247564911333033,-1.27077112121004
2.426038729676584,-1.2666366467449137
2.4275886482801354,-1.2580441411668841
2.439659615746274,-1.1419002775207499
2.4409205423050864,-1.1232409368743816
2.442644850725749,-1.1046557215212396
2.4514369180753084,-0.9811703765217611
2.461506004476081,-0.8159770021382788
2.472653515567103,-0.6145176158368322
2.47548709725735,-0.5631849086938676
2.482264705773863,-0.41739346434472296
2.490414130089187,-0.2501761955992935
2.5009833893187388,-0.018554934290399557
2.5215997400038246,0.45071076490431583
2.5284441901297683,0.6037195814372457
2.5520323115453865,1.0903560531360204
2.559682314669807,1.224899999297255
2.5597067094531427,1.2266521096423464
2.567366960843408,1.3530843534616208
2.5708267992463023,1.4056462641348177
2.5715910269415794,1.416077726134195
2.5763230362592475,1.4804843767815523
2.578981945178204,1.5172382003346174
2.5843930986054255,1.581448271340678
2.5875831988773967,1.6127516153362764
2.600843348602104,1.7251594336573353
2.6067225094622852,1.7525043601417132
2.607262400545114,1.7507637868540147
2.608831598363916,1.7546333105063532
2.6140454957896084,1.7762622343773131
2.6181809969908274,1.7738596666397808
2.6218181795989377,1.7709907960902422
2.6236279109140703,1.7717137681511506
2.6253369289320947,1.7671917315260275
2.6331316533232902,1.7444696877738242
2.6346707667181253,1.734466303455849
2.6353759978317086,1.727059252935459
2.659431469331394,1.4926191915276201
2.660330404107664,1.4882609708039962
2.6623455312777793,1.4496601438234016
2.6624189865454966,1.4575340195318336
2.6642577714595967,1.425654013807737
2.6692281602335406,1.3494112249385313
2.670531630493813,1.324913557501934
2.6752540830252025,1.2503015297916367
2.6834302020637217,1.0937048970280225
2.688624671995056,0.9868863952152114
2.689005184546856,0.9794058424060992
2.6981750716571025,0.7714243957430531
2.7014215488329025,0.6961964887899499
2.701659211906583,0.689552158830788
2.70323458357511,0.6530122243061123
2.7167380320152255,0.3182007095914288
2.7235927093946373,0.1298491057304056
2.7465279572854353,-0.4931257356124808
2.7498302925077693,-0.5807464848884676
2.752979815268535,-0.6696236213070501
2.7631938473562796,-0.9419963332588391
2.765819658427496,-1.0051370445930141
2.7677158771014314,-1.0599058469023594
2.7717386016339454,-1.1634211412338333
2.780766112914895,-1.3867132807111588
2.797843633881458,-1.7816195253665528
2.8031059228410955,-1.8863439187226472
2.80539801403288,-1.933296124488971
2.8110621350571474,-2.043624107814323
2.814592911527911,-2.104914603641195
2.8225478411417777,-2.2370814785277506
2.827089272034475,-2.3051739709010466
2.8338540504529774,-2.3879216839183317
2.8340631014215525,-2.3929993223149415
2.834547901714198,-2.393479170644042
2.857464399511901,-2.6062892022965873
2.903906175386253,-2.59512508928476
2.903919594171634,-2.5899298109442785
2.9064320068931,-2.5754799109693916
2.912227913681739,-2.5345266045401287
2.9145730039591875,-2.519559384085868
2.920655758880107,-2.4678405762450253
2.924105709795165,-2.4360496514863903
2.9242294619789506,-2.440674356755885
2.9289552591030947,-2.39947104731356
2.9294166651109483,-2.398476467932135
2.9456455317209933,-2.225666555049053
2.9473438601697826,-2.2111988723478873
2.9478005953292445,-2.201276003089183
2.952139762747768,-2.157943502284387
2.952739396362608,-2.1470953379441733
2.9542479138654034,-2.130719847830857
2.9544448441743354,-2.1293190299264526
2.958542909332997,-2.085426449173336
2.9595764379738094,-2.066554511337013
2.96240087024481,-2.0413395215627923
2.9646580223223324,-2.01169977883713
2.9690733876746123,-1.9631214278386506
2.97215761986004,-1.9211238271721152
2.9874646423165174,-1.7717184983441323
2.995694763595923,-1.6850824738861554
2.9958583395680805,-1.6847853732401574
