n_harmonics,base_freq,magnitudes,instruments
7,2.9297648721847716,"[ 0.6826173  -1.62929578 -0.52206674 -0.71447598 -0.46720079  0.88935083
  0.5495639 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
1.34470414932548,-0.21500051099583492
1.3471631585680646,-0.33116600464530127
1.3472062859321463,-0.2984233602940778
1.3556737679680637,-0.7202685524485853
1.3770413411385567,-1.6427735438745983
1.3800355662233548,-1.8429090947730813
1.3878075237131053,-2.0460220480339424
1.3937317465615893,-2.246514641300855
1.3941711777819243,-2.2789773193350626
1.4009739057355848,-2.4406624379523825
1.4021037578057145,-2.4468564017378416
1.424523101669311,-2.8564416452061394
1.4287121164116021,-2.9090888839572457
1.4293663643089989,-2.8941068019575287
1.4303221922227394,-2.878953679516767
1.4336210708548842,-2.9217409402961616
1.4563449707220588,-2.7445888901521487
1.4623626052838645,-2.6632667780835564
1.4665080125215413,-2.5176092924576348
1.4774485317754698,-2.255531826009106
1.4852062170799352,-2.000175666485079
1.4857772286838111,-2.0074102241952834
1.4860820644778094,-2.0022157535615963
1.4907808697209397,-1.818291890710373
1.490993946931555,-1.825991124774254
1.4956826532050211,-1.6539693025035003
1.5009977564850834,-1.480164761280783
1.5031841565054709,-1.3834871778593345
1.5066245195006172,-1.2736522957029364
1.51171593508733,-1.0200966979934458
1.5127888855249534,-1.0035416623314963
1.5263048561156651,-0.4779495359777784
1.5276140584448212,-0.4451158305552976
1.5277866779784262,-0.4325779281786809
1.529974514711455,-0.3461856998660278
1.5313957538161702,-0.29170361513168
1.5366673162577484,-0.05752071717248636
1.5390825183684136,0.010146592220721066
1.5468441412783518,0.2487448696284593
1.5542177455487574,0.5327449047380997
1.5565041709445993,0.6036458237100267
1.5607284284077023,0.6712481055291698
1.566887108910631,0.866628888208353
1.566919163390775,0.8837745620434013
1.57738696427072,1.087121642782103
1.5893404800747986,1.2833987345402895
1.5971788451463622,1.3585018841372134
1.6051919488615223,1.350112130233146
1.6081448150230129,1.3781823555060242
1.6166237788205642,1.3316797964504294
1.6279546379734438,1.2551762954204189
1.6336080349168531,1.1347703874892672
1.64092311051078,1.0586863329731733
1.644017479313458,0.9877376832671673
1.6475543504455281,0.9358085581169279
1.6537626077621983,0.8215163210266998
1.6606409933664548,0.6161367377321237
1.6618577258276446,0.6212753445905796
1.6814545350074726,0.1741170514694908
1.683068876872536,0.09583420304151805
1.6845243454786534,0.14589505656170754
1.685465603529849,0.04468259255220565
1.6881310671999463,-0.02158406511149446
1.6978592028575914,-0.27544739886919195
1.7085942121000786,-0.4891020304025512
1.7229400800855332,-0.6955376735858864
1.7309509046565221,-0.812722189755439
1.7410611017382607,-0.9110575706310602
1.7457563220230838,-0.8808130619461447
1.7461311080688056,-0.8916503593017892
1.7511055170974057,-0.9527851188723162
1.7522314849578189,-0.9812528542024425
1.77170892924474,-0.8339437249699948
1.7718143313090486,-0.7930620852047644
1.7729064078161043,-0.856603538197296
1.775191692426155,-0.8494651156257155
1.7757137925950852,-0.8373674952529571
1.7802085234362082,-0.8024937363091769
1.7852521134219899,-0.7166575793280457
1.7869912554593652,-0.7201917272642292
1.799751222171773,-0.5218598921374658
1.8012991109890413,-0.43282247386425887
1.801766110730739,-0.49226472782494757
1.8143660919896796,-0.23704108011467478
1.8158716693434895,-0.2179843665347923
1.8246836346770943,-0.03585865434846428
1.8367615280822802,0.12702797297695942
1.8376863282707578,0.1784690375021639
1.8409556447716966,0.24773359905329398
1.8439795389230138,0.2704988500996157
1.8467403900148556,0.29954298124238826
1.8488367392854856,0.28857142309885286
1.854840294483476,0.3704311330339644
1.855526424924384,0.40698215336125065
1.859686693301267,0.49742475541754816
1.8865204865156944,0.5934720220092344
1.8958438812841276,0.5890174964103679
1.8963513120322188,0.5886274999303727
1.8978727459168736,0.5743692596514738
1.9026601372668281,0.5357118371150377
1.9089387203318706,0.44077427249523676
1.9106435484953552,0.41651351837951106
1.9147280285458281,0.42071617187884847
1.9422872581711221,-0.09835267501997673
1.9444209275767914,-0.14049079373366896
1.9461027074605148,-0.17332400036629766
1.9577032202365015,-0.42077735214786205
1.9704837121778276,-0.7204703253398601
1.9731351820604033,-0.8494826059003437
1.975199394428457,-0.9061894575751225
1.9802359902002422,-0.9758878302316635
1.9919820655191662,-1.2314812537173112
1.9942501497366187,-1.307008142286531
2.0030100931435904,-1.4520713245935744
2.011898572091326,-1.5603026296339744
2.0169185651939827,-1.5891255217831195
2.0260875512599545,-1.6790244112377066
2.0321012474923243,-1.6964365182280112
2.033672378147557,-1.7176166085217985
2.040469359996071,-1.7091871085566783
2.0422839739962697,-1.6330693512141552
2.0559277967941956,-1.4892667350240898
2.0575853013739716,-1.55334051876506
2.0612172673548077,-1.472441256783586
2.0623438769040376,-1.384160366778103
2.073575142274793,-1.2051290263124772
2.074597093716779,-1.1094848994705293
2.0911242499931637,-0.6945734945781996
2.0983819095199046,-0.4165550892802199
2.1089913495848895,-0.07432806996820124
2.1118540311413874,0.05778104355990307
2.1304859618622283,0.8105648205499767
2.1319913409482654,0.90050178649195
2.1407617268821486,1.2146941969506817
2.1511372957971826,1.5907273857263629
2.159183318995943,1.970916190052971
2.16153156383686,2.0592985065426612
2.1636810885347657,2.0635939724383676
2.169068988512586,2.2521024739204574
2.1715782155468872,2.2996395559057814
2.182029108680327,2.5430831874882833
2.182846606270969,2.561923498041537
2.1910372761001176,2.7694512081882308
2.2035132217963804,2.815592975098844
2.2126143664489097,2.898358854362977
2.228368117154016,2.7060996068790186
2.2309245816651586,2.6835540832491795
2.2324406741315883,2.6437209778695583
2.248143335862051,2.335661812274394
2.254807194413651,2.084908017232569
2.261228811056716,1.8639844991793963
2.266866766151969,1.6937639690665072
2.2714616573452773,1.5457345369267932
2.2779854432261617,1.2959885624963925
2.2818068714177677,1.1013428703188781
2.3014112674504545,0.21747150021282674
2.316596452000237,-0.4592594358930326
2.3167781105577854,-0.4024570037748463
2.3176629886631526,-0.48278001101408724
2.336088303156247,-1.1816339545211965
2.346875668417314,-1.5399318366150436
2.3486515943574267,-1.5015395790242012
2.351481237307093,-1.6603127675095923
2.3569068123272165,-1.774827403958973
2.3689780568308443,-1.9428119645521194
2.3739063614359175,-2.020600661933581
2.3844822974034248,-2.075042172751016
2.397870104095597,-2.030024296891095
2.3991983721570476,-2.004639198737071
2.399698151460891,-1.9661302657106274
2.4146147955278545,-1.7694072010683262
2.4220059816236663,-1.627736399172472
2.4479715398071447,-0.825772761396941
2.454661071899568,-0.5402454543412065
2.4547271720195596,-0.5067737065577436
2.4601423431174156,-0.27745360629305
2.462472286775397,-0.21236419736654738
2.463942059562509,-0.12615001580349702
2.466560229255479,-0.009467255992868101
2.473093216121911,0.22404930214421725
2.487960831860512,0.8849961130346926
2.489889802179528,0.9477457789874724
2.4903005652435706,0.9519534404956059
2.495391567661641,1.2112073003830681
2.4992550258501245,1.30608402557201
2.5054158723247646,1.540874045379906
2.5075928805551246,1.6189664005651647
2.5099803335348225,1.730652781687343
2.5109835554758675,1.7559833532466842
2.51155878341823,1.6985240807727056
2.51485212229698,1.9110355782264083
2.527360460717224,2.3186340079482353
2.5310727749409017,2.3550921732933037
2.5334341498497572,2.5075277060486734
2.535970553475334,2.5539843651703062
2.5394519205376938,2.6064640275156634
2.553421119748334,2.9129575007986097
2.560765079564863,3.0704500455284474
2.5617042645861856,3.0327668547496764
2.565786148412621,3.0694516769806204
2.5663514030539014,3.1227983347366144
2.567287213958993,3.1174201675435445
2.5707156775617204,3.0901612416575936
2.58629575003106,3.2241222653663004
2.5899430264101273,3.180179052031237
2.596402437738864,3.167632067618732
2.598198526555116,3.1514557302721835
2.599588016426787,3.1756070997568773
2.6002925880897223,3.1827681058151542
2.6007203364819755,3.1638696979650107
2.6098149925644236,3.0886735607934663
2.610396398023127,3.0939443228186883
2.613521524585104,3.154532850869815
2.6175341234791905,3.0942493981400556
2.634796881883924,2.851218304411034
2.6407976083342426,2.786380451944809
2.6412580710349367,2.7805565308144704
2.6422109426762628,2.8123900896325953
2.6462410289674754,2.726655637391281
2.6599865072576083,2.558311461437483
2.667378834840333,2.4473445284868447
2.6682322120903974,2.4853116192606706
2.669534356071396,2.39327363926764
2.6767518339548744,2.2750591386862156
2.6807885445833906,2.3119345258468855
2.6822969187829058,2.2939075960048783
2.6934192205271223,2.1910403731489794
2.7069891201860994,1.9553283239425174
2.71244847956115,1.9946050885196993
2.7249254423765894,1.9071623241706566
2.7302582099030452,1.938459470571618
2.7330473555641603,1.8829563319564244
2.746533151966613,1.8243201219294212
2.7488018161648045,1.806982929801449
2.750488906691414,1.8262681253015611
2.756979642680113,1.8282191572163047
2.765661555484712,1.8038273769331628
2.7672880062512544,1.7752988389661577
2.781671872621258,1.7889946793923739
2.7862869199245788,1.7886443683541737
2.801949404130318,1.7234885740884558
2.803821071839245,1.7265762862326453
2.8239933458911137,1.6246256031710709
2.8373425364179194,1.5234373021226204
2.8381009066004603,1.5237508812579224
2.8524934088995053,1.344261355321796
2.852528734626956,1.381730498847439
2.8526699627425183,1.3594632046990371
2.8547806673877645,1.3915596038239297
2.860756841321927,1.2539894759022339
2.8622344495443253,1.2266940897394645
2.865014642433092,1.2308480085523525
2.8656575072377475,1.1816979573244304
2.8669967094695297,1.1566445923454098
2.8695043012493526,1.1365560345816288
2.872702278136998,1.100775352897454
2.8827013156129784,0.9930946416154193
2.887397286700046,0.8291065221813598
2.891883247925314,0.8747679102463028
2.895404088569836,0.6646679747035278
2.9232158107676405,0.22491136700573772
2.9308717465864875,0.12043634853787022
2.932741944331685,0.06602970654521965
2.9464001565017766,-0.23165694065377085
2.9468093856056496,-0.13433670526773112
2.9479736900355453,-0.26191975521520333
2.950486226833065,-0.31460276063656367
2.958158599737474,-0.42766701151470166
2.9676267466848003,-0.665251916430463
2.972440670097491,-0.6964656991245723
2.9791651996974187,-0.8682046482992011
2.995429920888607,-1.0777170924753097
2.9991079213744927,-1.2058434751026814
2.9997621511400627,-1.1935076126572612
