n_harmonics,base_freq,magnitudes,instruments
9,4.310722245239408,"[-0.17615942  0.31641554  1.53823739  0.80667497  0.73722294  0.25469246
 -1.13223242  0.65523379 -0.09192375]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3675262076436043,-0.6050312058005275
1.3677548941557003,-0.5888537324240898
1.3709914002702668,-0.5305815116702413
1.3744578260814162,-0.5639738068709184
1.3765109598879768,-0.5208538795653883
1.3777085300094178,-0.544596585228587
1.381700613525986,-0.5254224202591898
1.3820542469039285,-0.5534331723013017
1.3907614562574704,-0.4803071804261033
1.3961187686438583,-0.48661268912684347
1.4032831735397897,-0.3568699529316857
1.4040555409890754,-0.39018432330895947
1.4145952838286409,-0.21796260533547462
1.4153310878762513,-0.19830785517848135
1.4401456195510098,0.9380625622875132
1.443241016335902,1.131228356493379
1.4444027099211372,1.2598312749234264
1.4463196393155675,1.4662471079173431
1.465958480583696,3.0137735108055783
1.4661095523037835,3.093873936246891
1.4888504623017855,4.987455177348422
1.493623268203736,5.263382561610988
1.5083166349635597,5.8408218176163995
1.5116548706696484,5.83308666490823
1.5121748776325745,5.79657512982601
1.5192732011520214,5.661601800309458
1.5197940955846674,5.652705082800583
1.5229881062123543,5.5905474103389245
1.5489260821141686,3.3965610430341298
1.5686826391828026,0.7393933384765087
1.5721967494795308,0.2319734591766421
1.5748146476345912,-0.10685099233669307
1.5780413322765448,-0.5921136994454033
1.5805225037741293,-0.9795468216706587
1.5880679430754698,-1.7815654240603596
1.5936683898089354,-2.3468280751509547
1.5950334457336917,-2.485900340741838
1.5998498017335265,-2.8476337489380965
1.6073052163924864,-3.351297868787779
1.6105651254849338,-3.446824598552165
1.6186269283848498,-3.5745827707048123
1.6187717923609215,-3.503996295162351
1.619020036045013,-3.5551424800412454
1.6239399665460876,-3.5128374230077255
1.6240916738796383,-3.45797640607017
1.6251804495224684,-3.5102387301983096
1.6262498313815144,-3.444915598871483
1.63798281778619,-2.887207220614822
1.654767110451484,-1.4216177092308353
1.6610989452889156,-0.7950606393336411
1.664410611868834,-0.42827775966410236
1.6693918853480927,0.052461056725562734
1.6716455241904358,0.25720343912831917
1.674742887636529,0.5719586201133998
1.6815258537875044,1.2034820979036471
1.6876843787209772,1.5654029953344613
1.6900833403053577,1.7530738675962378
1.6951606229708336,1.9764175756311761
1.7163806358575409,2.184413214011876
1.7166928556504786,2.15238107154004
1.7255918294407877,1.8102304078255815
1.7274579758000392,1.7037185005324753
1.736880886890499,1.1642127092995562
1.746204153116258,0.443441964754404
1.748724817174768,0.2425877571200526
1.7572652788107241,-0.40246152626556725
1.7669207342491982,-1.0109330145978856
1.7712459198640005,-1.2241361280113976
1.7761765814824209,-1.436505850222255
1.7790705582817061,-1.5957947739635383
1.7809137534229764,-1.5312153905549466
1.7855600746004638,-1.7064291725567189
1.7861708144749748,-1.7304474478089336
1.7885798814274576,-1.792824022209972
1.795828326895168,-1.7621798064110716
1.796651001462795,-1.7326580831856262
1.7995299224541679,-1.6989984442297732
1.8033879985775734,-1.5886362358918866
1.8063234519955813,-1.503634288238725
1.8123839758341411,-1.3209910809220378
1.814987407149225,-1.1421599662740947
1.8168679612588452,-1.0833041945362092
1.8323586502025808,-0.13452564754304935
1.8384397171938405,0.29131555285038657
1.8622975281583702,1.3139837560121281
1.8716300175031932,1.534106193978859
1.8724258150707556,1.4777154526294167
1.873228513624987,1.4762876865827754
1.8947913423301035,1.035612605517575
1.8961402179330111,0.9284987152378874
1.9053952964407461,0.42555275580249374
1.9192899047814729,-0.3889806082094455
1.9448775886610221,-1.8377467046433427
1.9514352702499185,-2.0558414430397067
1.9518790720273724,-2.08055071058739
1.9539793105438346,-2.1143052652228262
1.9577700372302518,-2.245901184114188
1.9618911799788439,-2.2400311485814295
1.9677544474883577,-2.3444749615512155
1.9723505545728024,-2.3764906046730627
1.9735067516436473,-2.373650038771917
1.9832889721513052,-2.3054681516982214
1.9835046679734338,-2.33629951686663
1.9874136719644344,-2.2882330630093204
1.9951002751918567,-2.1529377583943403
1.9969676778282883,-2.1806198691311445
2.008413995522285,-1.9503968188922538
2.024611692719155,-1.898365692955792
2.024743693352576,-1.8340871972350523
2.03141949693471,-1.8433697618569995
2.043719066307885,-2.0102918480325678
2.0462600984230797,-1.9820057819025938
2.065705356919951,-2.3320891647195987
2.069432249390446,-2.4367815276839058
2.0745439569843,-2.465562570425947
2.084477895575106,-2.6657504360979867
2.1071432991251076,-2.493245975237055
2.111134276408592,-2.3394927516715165
2.1191829446518895,-2.1068329648983717
2.1227604361150476,-1.8917774301691428
2.158829548294869,0.011343126982435267
2.160590100722197,0.11398845532168002
2.167816109343782,0.4632575668110757
2.168468712702456,0.4279449059090742
2.170715896555703,0.5108494380964872
2.1840649062871744,0.706581130070907
2.1929667549924385,0.6877806139838182
2.2022999445260565,0.2611684701919536
2.2143106745702408,-0.28551682545388335
2.2346582358687,-1.7335946068503028
2.2356241949047737,-1.7769919028255794
2.2361531601962374,-1.7975470599181445
2.2418816524906386,-2.2561088359134933
2.24190595402958,-2.2562905515013183
2.2549005111661167,-3.020010128992092
2.258944307056691,-3.2282362245875027
2.2600755384908062,-3.246826458277496
2.266119746332265,-3.4125590711701994
2.281463751820291,-3.468293238626208
2.2836420745164148,-3.4445389195894824
2.287045853961537,-3.303274228560925
2.2876222630710608,-3.357315911631428
2.290205548135484,-3.2081863956240264
2.300373280844246,-2.622343763899772
2.304055111233512,-2.3823013569178686
2.3194607290822837,-1.0293746325723072
2.32228814543869,-0.6699814077335948
2.325676993632447,-0.4083353113310909
2.3354677384993607,0.5757325641637934
2.336400770874276,0.6818935465730118
2.339386794594459,0.9778795114257947
2.3454163444614267,1.5386218578948287
2.349420939562668,1.869611461516575
2.356887574866956,2.4256914504280385
2.362798007666724,2.735303961917708
2.3637639156143386,2.7911732884577862
2.3695478188278054,3.0869666504521143
2.3813087503787296,3.4113221019992497
2.3840306104926423,3.4145019667905547
2.385401841066261,3.444597086456446
2.3997786567400183,3.2695736089131007
2.4036395693603305,3.1842415769648893
2.4039577391761586,3.1430978488847505
2.405659200972166,3.0927006141268816
2.407104836844878,3.0360185357164147
2.4216639994772677,2.3986383204485047
2.423874855034179,2.4103412230071277
2.4251644159084513,2.2997848539090415
2.425381454759987,2.308588609370641
2.4288248750261356,2.109431858939464
2.4290099234923765,2.0997218236818243
2.4310317553465453,2.03287875511365
2.438920285426552,1.6370046215386904
2.440522678705687,1.5263972740290181
2.4618942342948804,0.8181079555028341
2.4622549063522365,0.824317158941128
2.4715967887651065,0.5976817055788712
2.471913044883519,0.6038037405951394
2.4799638597096454,0.5007957552316715
2.4931527111197402,0.5205615958021585
2.4940224294955478,0.44767710607330863
2.49450956524909,0.4790427969102457
2.4993035546449445,0.4903627781436688
2.5001994623994417,0.46741591474829763
2.5015331618240646,0.48498943635665537
2.5150122015262726,0.6969275459234885
2.523056291991166,0.786654122282591
2.5232401865556993,0.7389006439353485
2.526197917092677,0.7975707803017299
2.5268225094750845,0.8254519057305615
2.527436249565014,0.8408003301210754
2.529446687735514,0.8146099106257585
2.5302632313424214,0.9877826700854343
2.544755537638636,1.1790591065343772
2.5457276935452127,1.1804261180361761
2.5490535682962028,1.2934290167971052
2.551679126319506,1.2903232108706928
2.5545477308395164,1.333087909828959
2.5569063224820443,1.3970016968106258
2.5569769125762836,1.3747683034942806
2.5736918532895103,1.6527280752245714
2.574326504412168,1.6266150100387022
2.5766895380011805,1.6810854914580915
2.576973721248974,1.6595202879220465
2.5781455086766316,1.7030437876119622
2.5843270868503225,1.8056620603382685
2.5917448881149143,1.8627641832119
2.5922271194076627,1.873691927157784
2.5941041178721083,1.8696961667977188
2.5992692089258185,1.928425895939399
2.5994765628976877,1.8969927942547566
2.5995991849480715,1.9244101423801834
2.603065240907015,1.9782690450347449
2.6071454204100855,2.005731099368391
2.6075272789590755,1.963702849025047
2.613100647286104,1.9299473704433552
2.620739004113248,1.9079535510164307
2.623253340773169,1.8778553245067415
2.630903690792591,1.7368772949223819
2.638562657437567,1.6775327805349842
2.641134152519819,1.5802962589017189
2.651926586862828,1.1391257593805817
2.6594162327894484,0.8862121421583912
2.6732890850238213,0.21471054771994427
2.676837091179684,0.05084886144392836
2.6849627528035462,-0.4832324640345593
2.685391635993506,-0.4744636842895896
2.7036991274791093,-1.4638414639152977
2.7050561124465666,-1.516221964248585
2.7062021854312643,-1.6056832113838742
2.7128271629659,-1.8733413956436196
2.718446763890361,-2.146359922250221
2.7196250826489123,-2.123899084901703
2.724613518758469,-2.2096295627265476
2.729862722102193,-2.338765806501418
2.7312319741603774,-2.344920983077609
2.737195395966542,-2.404007093831029
2.738901274555724,-2.4510047977738605
2.7418579753075676,-2.428720192215133
2.741943934711202,-2.4028906227220923
2.748318959738839,-2.4315225723906146
2.750000857457449,-2.4515637918499777
2.7523222901463162,-2.3943899997515676
2.765436432730242,-2.089248679771235
2.7673883319330805,-2.0475304034955104
2.7721870973682234,-1.8765191749949177
2.7738983786995206,-1.8049126575388321
2.786909803440623,-1.4539910171116899
2.808829628400609,-0.814206430338609
2.8158573337646864,-0.6441345427197953
2.8160173902278514,-0.6453534244723534
2.828279734832673,-0.5715157645530232
2.8479811330472558,-0.477047011232487
2.8494771614590757,-0.5352805935464934
2.8501693357669957,-0.5024617404624273
2.8557755967701652,-0.43890721824660994
2.8658887133624207,-0.3478631006112794
2.8711398160958934,-0.23088781876634568
2.8784066386010574,0.04484034876953062
2.9047243573047066,1.4720931601307274
2.9143450838482012,2.305078574480723
2.9192403493326147,2.69550370634301
2.920003494069583,2.7386674627228977
2.9280908382805846,3.426860512045109
2.930969888697148,3.775685692827088
2.936468798510914,4.197438760579894
2.955812700849023,5.516051780261017
2.957838811476444,5.568854139304362
2.959706871647543,5.694210912490967
2.966863607769124,5.813346678068878
2.9743706385921946,5.782278250903823
2.97723593495368,5.72882733145961
2.9773074956190237,5.702821104770941
2.9857666210918516,5.341041668399993
2.986880341426101,5.232384191128573
