n_harmonics,base_freq,magnitudes,instruments
7,2.282513784367929,"[ 1.12563913 -0.03640483 -0.12710132  0.6019959  -0.52630723  1.95269394
 -2.1983261 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
1.2026211102492406,-1.2298558380610667
1.2127001464202731,-1.658366875451012
1.2238610497148033,-2.132519455172217
1.2245476517355423,-2.194439368519902
1.2348577307996988,-2.550020754309556
1.2363986238369966,-2.6610381701767563
1.244200295492437,-2.9482752767430385
1.2522630848875824,-3.1426559838777255
1.2541152526112977,-3.229595212267818
1.2585477506371685,-3.3388082996171273
1.2639322272062286,-3.422146319854348
1.276493549162959,-3.6797988368754737
1.2825881799150185,-3.721461688785951
1.2874143840217425,-3.8098168060743016
1.2910460045939924,-3.893044899246178
1.297605466361695,-3.901814216334376
1.2991794646416546,-3.92629705414904
1.3139207090855773,-3.8805339644670873
1.3182161283209979,-3.884700870994252
1.3207892658894886,-3.795981976254091
1.3328922486454724,-3.5914697538758267
1.3461375427593687,-3.423410425252762
1.3485817259236654,-3.3111446616924316
1.3554241967920344,-3.135794539755878
1.3563191271957304,-3.142819977421771
1.358292179224823,-3.133676270383825
1.3591299837153503,-3.0895738121259515
1.369054627860713,-2.755995361519151
1.3766601758692936,-2.4753898464318698
1.3796681982889991,-2.4033957641283448
1.385552555830432,-2.167245799246159
1.3919355050594309,-1.8997633858902776
1.3941729526307558,-1.8792586491622385
1.3955571386892132,-1.78157575849285
1.4007521810305041,-1.5515117705456443
1.4166290016340604,-0.9305395958846892
1.4185472631654843,-0.878803385678544
1.4241634432014987,-0.627472314989604
1.4308118792689513,-0.3091057051377188
1.434680457536464,-0.15714371081272557
1.4412253217592133,0.10044081024373759
1.4492741883712874,0.39571803687081014
1.4538784706561891,0.543461980957272
1.4538880673013281,0.6027329499992058
1.4589062299017392,0.7283598358833239
1.4598976336824263,0.7943905478697098
1.4615131649806932,0.8296562483796037
1.4623436255287698,0.8235865922205873
1.4707827333263168,1.1484628816202869
1.4742670984806354,1.2321019074068327
1.4856949567600601,1.5422464982981883
1.4890944836253626,1.612034454407783
1.4900091155347912,1.6593138415000757
1.4946131580811644,1.7465442719403526
1.499388440285255,1.8920760081055525
1.506901743941623,2.0008638185539396
1.508464108204154,1.9964078126271896
1.5130022557609495,2.093773159850839
1.5139884351889634,2.168168578070626
1.5193220712443498,2.119068646688106
1.5236340990845756,2.186970169488066
1.5259385212510344,2.2238846096065727
1.5284460882558477,2.236161332091466
1.5421760215524767,2.232289335968432
1.5544825058054341,2.182302045557094
1.5568557759722301,2.250207192743255
1.55723112444102,2.2134715461895884
1.5584210356831854,2.1686202650552153
1.5693023904267305,2.1062210364352127
1.5696200201424766,2.125428061703522
1.5748259253884793,2.040615177203165
1.5771866915374462,2.061322806904912
1.577735164913956,2.0338770138738
1.577735259438433,2.029444809169207
1.5799240803286523,1.9639592123799168
1.6168255312147215,1.3338704250882736
1.617845913299357,1.3334055881513307
1.629178290517821,1.0849800732245245
1.633033054316602,1.0062003804969517
1.6335958254147238,0.9877560461435647
1.637035922498705,0.9353696918319735
1.6757003133211343,0.30686402761423703
1.6873028674053394,0.17829484101635718
1.6890884522775371,0.2051212022697224
1.6908261147342234,0.135098662786436
1.7070501095355919,0.0763072212656829
1.7154475355244996,0.13694931900735058
1.7253140858173337,0.13783763190079987
1.7372833661769693,0.21785590106649513
1.7389004731095348,0.24738243408384666
1.7587708126379482,0.6021661502983507
1.7595172974991424,0.6059310964739574
1.7715348582069232,0.8123244632954569
1.7727836465386524,0.8135241691765176
1.7728452001055661,0.8192378188435044
1.7732009931824821,0.8150403028251257
1.7746789306967488,0.8506555634028435
1.7792411422039445,0.958077246861276
1.7837729295484115,1.0886278545999826
1.7847503173304577,1.1128202903925841
1.799044151236071,1.473532390219094
1.818494704408053,2.020322040930418
1.8201351754749133,2.0371631453337256
1.8206087340553125,2.0890245350927135
1.8248712863447558,2.1901237676994962
1.8264333729759485,2.251886759535632
1.8544388748108895,3.0223109355558306
1.8649970313488105,3.187324968285097
1.8703709287027488,3.335777752813174
1.8843389811860298,3.5432676120381115
1.8897740719635703,3.6805024346439414
1.8922939098272131,3.7038949666426833
1.8937060644456931,3.685310569423248
1.9038626249259103,3.8134434937804484
1.927350066165129,3.9055660682190645
1.9526847610385767,3.7273301770584473
1.9779265210903443,3.3377979255195327
1.9850536858040684,3.17670218325194
1.9952049760028334,2.911847899204869
1.9969916317082417,2.846490966657722
1.9996673460895513,2.8908487378575054
2.0035556064002353,2.703986753311178
2.0035909497622786,2.703462823844766
2.013269842602801,2.4785671524715815
2.0141592991620216,2.366937811523357
2.0144816014783578,2.344891832811361
2.025324184434538,1.9988226818853685
2.0359240181256073,1.6123156620492334
2.0368506043557844,1.6739671355059937
2.043264785425838,1.3453162843418431
2.0514560671471713,1.132516793686264
2.0563872559836787,0.9621193900290189
2.0592943684206553,0.8564511090527486
2.0641169482615833,0.6476212343719049
2.0692727675200686,0.5073106492848786
2.0719729608422375,0.36966266371582335
2.076324864786015,0.29000308506232686
2.076568318978195,0.2791415098566611
2.0922768191952903,-0.22211570866653668
2.092466694581189,-0.22426870271260194
2.099822510882362,-0.4823045263069465
2.1086824566957354,-0.7061118534864733
2.1184437745534144,-0.9976853586944029
2.1282520549667536,-1.211054734359988
2.1442968102146516,-1.4670530061522613
2.151851274190136,-1.6807677997341381
2.162200005832214,-1.7872615067123063
2.1770123621659394,-1.9225353974939883
2.197186339991024,-2.065882927714153
2.2008215630144026,-2.076961018761796
2.219197936611536,-2.079668025294918
2.2345849397129944,-1.9581270769348682
2.244678797444612,-1.947227945026388
2.2512510616983255,-1.8861829541597315
2.253112977239038,-1.8888421396374733
2.256619317735515,-1.8470732635247336
2.266169159338636,-1.75832435175141
2.2850533082843514,-1.6582360987217049
2.2851074270119227,-1.6175272382468506
2.2870221829322475,-1.5991954778888178
2.29043439744318,-1.5428076888142659
2.2934693969745084,-1.5405151261268482
2.2948505791371954,-1.487065240372657
2.298032355294965,-1.5098203395015135
2.3002524046883064,-1.5140490592021434
2.318984489265171,-1.3143993073131521
2.332396076284608,-1.173370579425137
2.333501967667024,-1.1873433027410614
2.353239451010138,-0.9524820793695992
2.367541836815077,-0.8681051899558305
2.3703467040373614,-0.8321278134165683
2.3855424578628988,-0.697781754058587
2.395524092310663,-0.6867983205852656
2.3957106389461185,-0.6230364226857161
2.4005473251991463,-0.6162872904112022
2.401176230744759,-0.5687247711351565
2.4020774386002417,-0.5779777152517692
2.4031715055388307,-0.6352927920276074
2.4059626324881807,-0.5575893388457764
2.4252613253686217,-0.45733242158479204
2.4255318086608835,-0.46798604466349414
2.4302399822946104,-0.44644695982242105
2.4326663478091737,-0.44901241740862596
2.4362229427567286,-0.47893276202937274
2.4430973336936264,-0.3722762541492402
2.453214312777212,-0.30909669887134833
2.4585975948760543,-0.2874283923475765
2.459270441249817,-0.2878756001677567
2.4622959069864585,-0.2627741594523659
2.4806425951865885,-0.22114889457858242
2.5021400274258,-0.17593966556586746
2.515772882020384,-0.09184148559782968
2.5182353727807882,-0.12146861384364921
2.5234489545711973,-0.11771161351086668
2.5283880112018418,-0.09701113708789104
2.5343901053805347,-0.11093348326376945
2.5487563505742976,-0.10126846860862605
2.549354110343124,-0.09407490939802642
2.550603255273475,-0.07680039166493523
2.5580125832778613,-0.0906060306994163
2.5650029821431,-0.15620840859748875
2.5790588057967865,-0.16836888888654458
2.5940221768527945,-0.23805662369986996
2.610035661302077,-0.3510232679983105
2.615330291837769,-0.37923223497068226
2.616661979416289,-0.37608358416614224
2.6189659900775233,-0.40290574525274825
2.62283256592269,-0.39688952828548196
2.629674859172038,-0.5208154043206193
2.638579375373938,-0.6057905703980065
2.65839148867929,-0.8723579448685936
2.6601458239153724,-0.8942558896140935
2.67316148498489,-1.1766385281449414
2.6794909671080447,-1.25097977056015
2.6846875649398285,-1.3081036570399016
2.6873459611815544,-1.4202249964233156
2.691511123775327,-1.5001113667862827
2.696406194119211,-1.5963120397219164
2.699796733962158,-1.6606207872104304
2.7088491210292,-1.7537528169150982
2.7154480030973573,-1.921739457166687
2.716758008127779,-1.945389338137371
2.718398310794268,-1.9802122706360552
2.7199553917024444,-1.965089209885426
2.722177836275673,-2.0320862752118467
2.723018359541906,-2.05833997745227
2.7258000825584547,-2.13918030398066
2.725920176650799,-2.154498093924905
2.7280543939167163,-2.1267217124308386
2.733785145585193,-2.2902658614964873
2.7384883406609024,-2.4275107485979017
2.741599598580237,-2.372721385687894
2.744869579475462,-2.458062385195597
2.7457571334966593,-2.5093012610443197
2.7477684859645004,-2.5282756883412225
2.747865817362536,-2.49814660525724
2.7517193331326295,-2.6222761019544762
2.763545218258617,-2.7631567738821614
2.7656166271339497,-2.818498188016895
2.7717152642838663,-2.909771512641696
2.7870563549627816,-3.090507040856824
2.7912866598065422,-3.028335109681599
2.7949530507719134,-3.0588499645636684
2.796761524062063,-3.1612186681727525
2.798028318408835,-3.1361397438383567
2.802365368721903,-3.1892737626734506
2.80833248628611,-3.2222051297678425
2.8086694869145044,-3.200235338372474
2.809940696495781,-3.179964267601088
2.8108701864343244,-3.2217428134312502
2.8185821893891534,-3.2016772848938677
2.8263878659013315,-3.207805797408471
2.8278142319177846,-3.203361414779448
2.8309195676649566,-3.1586893450422737
2.8352906380246816,-3.201866646816883
2.8474619339684146,-3.0931058636790536
2.8552186884710613,-3.0097747023858443
2.8638857203390238,-3.0025408374387768
2.863944825217615,-2.97591628133855
2.8856313762214096,-2.620661180011902
2.895495229494953,-2.40976214899437
2.903239567166615,-2.244225135815802
2.9073401559520953,-2.179968004490149
2.9098061983098553,-2.1769742598325044
2.925382540343339,-1.7329120024756683
2.9280368406554755,-1.6445258407331662
2.9299370472999753,-1.6402610901261039
2.9309617659611336,-1.584997540329638
2.9540554794252127,-1.0237358361879942
2.966264603243409,-0.6939492587170786
2.96633790894023,-0.6249001320258543
2.9730471936839376,-0.4375334621297074
2.9748620404669905,-0.46888520904935205
2.9804110081258575,-0.27991019711654097
2.989714461153241,-0.10223901237944086
