n_harmonics,base_freq,magnitudes,instruments
10,2.3327104581006792,"[-0.6146515   0.57525235  0.03130681  0.18267537  0.12679146 -0.69732783
  0.98538644 -1.2125978   2.15845157 -1.62315172]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.357475646687492,-0.4129209297659824
1.3595303951932198,-0.3308105802593163
1.3622458184028972,-0.16708650466093777
1.3715522223219159,0.25830245971866084
1.3773109437650053,0.548126529638663
1.3776304592522672,0.5931592091864625
1.3809345421501185,0.7454992067804056
1.385667152599833,1.0371483919955142
1.3889525783182046,1.1983842945587584
1.389699658193158,1.2231406043289488
1.3946277594999081,1.449461909374809
1.3966418465472117,1.5407701331136037
1.4023914204336583,1.7990116733280632
1.4055834100637599,1.9739696582488018
1.4064296068838837,2.0180085014763067
1.4064770369855895,2.044673067092389
1.410067655895567,2.2155787141446797
1.4136026778607107,2.3910765432990417
1.4202430168045588,2.6209529417536257
1.4391729018062565,3.2199738350298346
1.440996807545039,3.2146877688118916
1.4414905417296957,3.219631440587169
1.4490628601336244,3.3472228935690214
1.4527424923347203,3.3946220940901695
1.4578582573964303,3.418774207702456
1.4596375656498974,3.4038057883962938
1.4628041510957877,3.421982535753658
1.4643759966228078,3.4407373001458983
1.4648744464328134,3.4226361445312405
1.4671854061705867,3.4293333245664566
1.477994533269495,3.301022114927125
1.4863184423113402,3.084975760356357
1.4864600040808602,3.1410013400296384
1.486665655611323,3.093578088122333
1.4884574072142582,3.0604380867591447
1.4886345854429672,3.0499303518279914
1.5034074640533586,2.556987668190588
1.505316540394979,2.462495489786544
1.5080506489280747,2.3974727530092523
1.5093754731920779,2.2541074811181483
1.5123561760736086,2.143181014767577
1.520718624399346,1.7332591933210548
1.5221808307580007,1.6569424698636581
1.5295328290773726,1.2553867624050403
1.5372928579591036,0.849627054950712
1.5398086292973412,0.7361177410872335
1.541555227432224,0.6288489836531436
1.5606768323317262,-0.44687025519075446
1.561528550040121,-0.4851544581995694
1.5630179303291616,-0.5989522599211563
1.569068565804682,-0.8455051284160642
1.5726710804519488,-1.022985955363945
1.579968641448434,-1.3524220199310295
1.582427148332167,-1.491997241470582
1.5836622123686066,-1.501895235629263
1.5922544901828477,-1.7868834608383881
1.6104859481202292,-2.263453111865268
1.6257854814159574,-2.3826323894768584
1.6417365776027717,-2.3633969234004506
1.6491824666359847,-2.156135459438015
1.6566348996025804,-2.007772052378284
1.6650814722916714,-1.748079619697304
1.666506136888513,-1.7216516140526295
1.6697385354756387,-1.638357003606857
1.6725787657517177,-1.5261498812021854
1.6756553364427287,-1.3846727647736194
1.677813867126563,-1.3274553763133312
1.685247271517543,-0.9705909909703844
1.7008679591343965,-0.2295621058604161
1.7073873171685126,0.08405732648714773
1.711630840308719,0.25502497716469974
1.7157970867444705,0.4664869513166344
1.7178300330901655,0.560703976991178
1.7214612082050715,0.7548665901912545
1.726349339425183,0.9471875893024463
1.7288508910207048,1.1143614180464252
1.7354972006338212,1.4759690673367347
1.7362878770852204,1.4569640899880651
1.7504491888023592,2.124301140082265
1.7541002825435221,2.2288122972458835
1.756366037184864,2.3389400434568213
1.7615365087531236,2.50109209518842
1.7699116301673143,2.739590299378928
1.7713558515737873,2.8095886761413924
1.7748311282486053,2.9744792656109285
1.7853940424479138,3.2313956104743693
1.7897515328580687,3.3658501461511237
1.7916038112475734,3.4153832385810317
1.7975634193945336,3.5686950234409553
1.8330177833623287,4.125995504817449
1.8343995332230563,4.090881138103187
1.836433044324087,4.14340701509431
1.838903624389089,4.139561808342815
1.8389350830989883,4.17921901894666
1.8415392335776088,4.188160259736048
1.841847707705921,4.180474172120827
1.8519914909157267,4.267316730315118
1.8523790947628633,4.3071367263498415
1.8574509498548828,4.290983184702024
1.8603199755654867,4.384135149856093
1.8777738748651709,4.467708221326375
1.880586613426689,4.413012722902438
1.8873631222174785,4.513055856499412
1.887812739145991,4.553619488516041
1.899147982675566,4.584786928661073
1.9007585937584324,4.627697881321549
1.903616120996543,4.621310309446299
1.9133534148386513,4.627520745013812
1.9251292394002544,4.734642225879731
1.9279441577942205,4.682255525694698
1.9378116348649774,4.732498785414213
1.9420386353474068,4.7174513423467745
1.944511685342876,4.701748635912773
1.9528016498516285,4.714674739164448
1.958293983918785,4.718381958210656
1.962815645397666,4.6253881507373995
1.9666498693929393,4.699974514541642
1.9708711023267007,4.647706147297241
1.9797315294744866,4.524629223426564
1.9844525018190087,4.4540314980140545
1.9879435879557574,4.408717933811971
1.9967769234704589,4.270664629099977
2.0021124386119835,4.178161954849603
2.011255967137373,3.9736562795441848
2.022390236016201,3.660537101935908
2.027143489832996,3.5065046218481077
2.0309020976857113,3.385871194466977
2.0320787106483484,3.3400816037193812
2.038510613389672,3.12361695824152
2.040291180642286,3.000995972011379
2.0587947970630296,2.306558240395682
2.0623693191928307,2.162202839489159
2.067546019796973,1.8779926942840295
2.067883376004608,1.8831127383825232
2.075233020740839,1.5414827009153953
2.0810548620764253,1.3086864910721607
2.0844744285753833,1.1774334289739328
2.08643265358889,1.0513412067943784
2.0963544272511445,0.6407884008642161
2.1093470076108964,0.04169851800571692
2.114183387968982,-0.1554937422070481
2.116194262987098,-0.21722607009496314
2.130280486102146,-0.8498867149591567
2.1319119978824217,-0.8990752771501785
2.1379021719835603,-1.0712668438640005
2.1490170313461316,-1.5043427615582372
2.149717127213064,-1.4921346962721516
2.1512508238092387,-1.525766774097925
2.1513764208613555,-1.5475690718734718
2.158806644321295,-1.7652413752922007
2.173479463880458,-2.176938052451373
2.1814366760343677,-2.3585450146081297
2.183051062536527,-2.396861438150196
2.1852511626663045,-2.4616574090495433
2.187086251549026,-2.5163840558350046
2.1875647602716635,-2.459949169373594
2.191837681795178,-2.5177223149006345
2.192322493617308,-2.581800835394746
2.198371558128142,-2.6875743633634754
2.2018290962897638,-2.7228694922932246
2.2036285226049435,-2.759452040523424
2.207767935158442,-2.84548923917654
2.2078804534893193,-2.768985872368573
2.212851949443067,-2.886149490771094
2.214703846909739,-2.913337212531407
2.2467170606716715,-3.089100281230078
2.2567626500767597,-3.144287038335167
2.2593223320543636,-3.1358868929426644
2.2794511667365303,-3.1127957685099927
2.286760103954875,-3.044316238224543
2.292307180890923,-3.0698508049698576
2.295823377301496,-2.9898262710415575
2.297270676466405,-2.9625621137651152
2.304008924926282,-2.9206947087371082
2.3066266635426764,-2.8969892768088554
2.31587549952365,-2.7825968817032236
2.316376199753784,-2.7515063591711875
2.3259892897455012,-2.6281065159635943
2.3280164169733375,-2.605518763243673
2.3411366726363587,-2.3236461235067125
2.3477621496851864,-2.2086512686030146
2.3541894141536446,-2.087953458781732
2.3789039078084855,-1.440774471329713
2.389549054322897,-1.1734147446228846
2.3988845426619,-0.8234485015687214
2.3994713576398023,-0.9102401494415319
2.4029500565346087,-0.7713615793363083
2.404067100944175,-0.7329276686469267
2.405119444799112,-0.680989074942847
2.4100222227015546,-0.5826414135208983
2.4142441905120426,-0.4194013460048293
2.419432425465952,-0.2918998358592687
2.4240591958436806,-0.2393267364119
2.4266517979271454,-0.14537990506211854
2.4449132907981053,0.2834835061969729
2.448165124132629,0.33426240865007595
2.456867764396115,0.4688499785971236
2.4680730215806523,0.6284119467285558
2.4822682742221724,0.6996085205203296
2.4961203737984823,0.6575733345936929
2.499334284044412,0.6368092481615689
2.512379962208456,0.5108618130250092
2.5137637011701504,0.4610514402359916
2.515788526500492,0.5158145799661192
2.516694108667144,0.46544359311867384
2.5178663496594496,0.4198993868693192
2.517900947106722,0.43560047832448506
2.526172885141241,0.2334087014847369
2.53332936038556,0.1906398794495634
2.543107340519928,-0.05307042016893823
2.545885295973389,-0.11103916315324594
2.558504305882442,-0.4218045800034115
2.5653012814029523,-0.47822869805643176
2.5692635891917153,-0.5774309614597316
2.6193965345183807,-1.1367211479759907
2.621282278165202,-1.1502099020362087
2.6213931586919808,-1.1488393639682792
2.6232023750570317,-1.180100287838296
2.6264646253159567,-1.159139039781598
2.629351366456822,-1.1156309478015884
2.6293578417578694,-1.1163140699867171
2.6370550538615767,-1.0408611454302996
2.649703895049168,-0.8421813746246201
2.659099705361288,-0.718108516071015
2.668962285171032,-0.3986463334525258
2.6699302283099886,-0.35744318095817296
2.68154747997339,-0.0803156444236767
2.685848516670812,0.08461930013554966
2.68825866800284,0.10425980713815755
2.7221196691365286,1.0543851990346336
2.7307184455065157,1.3179017718091877
2.7314994124377225,1.2782410102007293
2.733656938625903,1.2884251046067174
2.7370602584937522,1.4071765528025164
2.7447531476876907,1.4410127901144383
2.7473792988326524,1.446984526819559
2.75459860180608,1.4949023215211912
2.758333455520912,1.5060853866020587
2.760895747727483,1.5188592874791456
2.782182620244816,1.2476461771360317
2.7945212033610956,0.9409936566959394
2.8163468449967928,0.154072905061846
2.8168886251789846,0.17682310141713764
2.8182576582466154,0.05587789970546445
2.822525067853361,-0.06857398807128892
2.8290767342245378,-0.32495364960570805
2.8291439706729653,-0.41335494259262606
2.831846114036731,-0.483728897355416
2.832184572140485,-0.48772069294639353
2.8327904609231345,-0.46431806766410627
2.846956004150443,-1.1027739891927262
2.8575344559973557,-1.5186776691230193
2.862551114823807,-1.619535915523166
2.8636451486399546,-1.70973323918992
2.8654811248014624,-1.7733103598120898
2.8655437584770658,-1.7790196345408567
2.8682442541946287,-1.8173717923239856
2.873879550469595,-2.0198370444311267
2.8809926380238196,-2.1205126701507964
2.8888766898498535,-2.234359366231624
2.8906365039354993,-2.325509754630469
2.8934202185098616,-2.303173303650952
2.903528032172563,-2.387598565759319
2.9050465352584247,-2.28401764705021
2.9124973326216255,-2.280263546525434
2.9263800353453027,-2.0091019557044585
2.9333110661571826,-1.7314434830849212
2.934630096740083,-1.6861490021633112
2.9355604226855245,-1.722685817168369
2.937448750935273,-1.6116327693761734
2.9475580055232067,-1.2100208813969477
2.95039195042585,-1.1664089728520035
2.966914894342141,-0.293754242699021
2.9797073143031874,0.431016508126916
2.980159887182695,0.4344882342507814
2.9808616908131347,0.4498416080314749
2.9862007126823826,0.738039067965598
2.9878334807489004,0.8294625659369624
2.996872034945244,1.2398285118008527
