n_harmonics,base_freq,magnitudes,instruments
9,4.221385751564153,"[ 1.61078527 -1.65748011 -0.70607646  2.26174615  0.35209379  0.06025199
 -0.47291571  1.13344035  0.01995788]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.478658296905997,-1.023330735783741
1.4813748321210491,-1.3232365516157303
1.493312343516096,-2.606494112229424
1.5079270424888334,-3.767104355391435
1.5094116049012491,-3.853373198211531
1.5119937941765098,-4.0063524501321375
1.517435400881074,-4.205138589574168
1.5209516007142447,-4.3188601890540355
1.5323983546708142,-4.28433933965509
1.539861757401117,-4.050771347688688
1.548617477635883,-3.5496409907405693
1.5489367193326977,-3.546479878297209
1.5531992842101907,-3.2339603075596246
1.562980597846492,-2.37104339552834
1.5674083618950743,-1.9745240788822085
1.5699385510077288,-1.7730592406500327
1.5704206576903648,-1.694286923868564
1.5714167701452544,-1.5812001208940334
1.575436347684092,-1.2043360167259345
1.576903994234316,-1.072692733846772
1.581445594584169,-0.6297743517290105
1.5923500478928565,0.32259516799790533
1.5928587098076603,0.3571859049020944
1.6304272616320201,1.7623366089703134
1.6357491766525207,1.708484717601993
1.6401910344735189,1.5999434843465667
1.6409076435492587,1.575828106384047
1.652089621526608,1.194802336090934
1.6646296030172785,0.5846517339006196
1.6715889614001025,0.2542172810313064
1.6725551364841422,0.20122448333248066
1.672959957821817,0.18322911296638147
1.6840159285201546,-0.31464483516620445
1.6914488918872683,-0.6264815319322176
1.7025289873965486,-0.9843108953921833
1.7045134908393953,-0.9965261038927065
1.7055102409200318,-1.0450888175553539
1.7163524172023132,-1.1980450558412004
1.7205451760582164,-1.1966278953299636
1.7208448325732313,-1.235781007290854
1.7255741773736357,-1.2298205300376546
1.7337083147449883,-1.2259339314194142
1.7524271948235812,-1.158635769409768
1.7531606817787022,-1.1737309834501053
1.7559054528652087,-1.1664753203209228
1.759116824504714,-1.1548625835949569
1.7605850309238393,-1.1739808363799413
1.7735256279539602,-1.271736244519868
1.7846263004964813,-1.4907195870521552
1.7999020172513678,-1.93175211081432
1.8051271799230255,-2.1222756004158008
1.8085097490616873,-2.2602070164199226
1.8096490799431173,-2.3069802130575776
1.8130067594629793,-2.4365597400573615
1.8201183305216837,-2.729889258633443
1.825817089325401,-2.976223555445504
1.8271388738171481,-3.0047742667206454
1.8298422287705822,-3.1200904841906687
1.837542553374556,-3.3901817453595835
1.8593059364510278,-3.824228298939286
1.873070515088994,-3.7835602401272146
1.8751194147310866,-3.7851943841568834
1.897266965297999,-3.1310471620062987
1.9004125589133691,-2.971728444007627
1.9006342765944622,-2.985997378065392
1.9016506929673644,-2.915136668344541
1.9071367588341044,-2.6647699282834223
1.9075752720957313,-2.656630548187772
1.9198299866381365,-1.96364943745616
1.9212222616259034,-1.8807816160630326
1.923106634593406,-1.7821067326096154
1.9234881487391684,-1.7669153601291891
1.929818742492217,-1.3901516990578695
1.929980740754031,-1.364990040204265
1.9320059822035924,-1.228859078130892
1.9363667227698347,-0.9865199636067526
1.9391086567167672,-0.8005564199082288
1.9430465558615033,-0.5387637447909918
1.9486190046879948,-0.1825231858972962
1.9490357134809013,-0.20468882869485705
1.9572124930542278,0.317254150801274
1.9581464748044777,0.38964721097670163
1.9590642069421662,0.3997016805042074
1.96461527940032,0.7307735576383724
1.9647659878495123,0.7571392127302831
1.9664220142600994,0.8401044059828733
1.9766248939372923,1.4106002157489015
1.9783321956396493,1.5100590366235398
1.9795406737629033,1.5581832921725915
1.9815988373457785,1.6793974339490603
1.992714046182754,2.2680382683734837
1.9940303216088768,2.3091035756867164
1.9965834207709392,2.381636135249861
1.998581040799647,2.5065770590389356
2.0028608230954204,2.713252401557679
2.0118727988398977,3.0355189329871775
2.014531984352682,3.135189054825097
2.0147629620847107,3.1133237550074164
2.015760730712084,3.136955086433535
2.023268941611706,3.338081625905747
2.0260401550770277,3.4282115890991984
2.0291794923730366,3.453381050508401
2.0332178213731398,3.544380779074564
2.033428468642027,3.5521392182453537
2.0367965346888495,3.568076624786294
2.0421068319759907,3.607355816499121
2.0559512796935184,3.4950599675183445
2.059643371132445,3.4195559596422256
2.06123814789873,3.351998742999588
2.0736368824371514,3.0083851570963533
2.0737793376526135,2.9955103278474273
2.086458953356904,2.489434599771159
2.0994709957425766,1.8597000258986507
2.1047871310602266,1.5828157734339119
2.1058864547429472,1.4906871509086297
2.1137983104631664,1.1526820902178372
2.1147816916947173,1.0947062371528096
2.133363758607736,0.4689480589149977
2.1509646754648664,0.3116455909039643
2.1530071674196325,0.3299944202054668
2.1530724967802506,0.35039326709124397
2.16142197748296,0.4709472089185432
2.162376545321444,0.48608159504114556
2.164112383045996,0.5085503040670379
2.1679849612948727,0.6278168536693784
2.1870263295897834,1.3471753527136043
2.187772970975505,1.3901748328581922
2.19784724059922,1.8289148696033073
2.203161163111427,2.0397329505173603
2.207499482776657,2.1944701671375286
2.20844629790372,2.226245976410039
2.210636243746265,2.2845729201291656
2.211019252804717,2.306499819381082
2.2165617355588836,2.477049831694096
2.216679663890967,2.486712358102003
2.2233866616197213,2.5614174170432746
2.223505222773295,2.5794017767851494
2.2379214517149393,2.5717020805107587
2.256996430677784,1.9536513723615645
2.258179632825815,1.9200288187233736
2.264133265186546,1.5853462385212918
2.2774918089386595,0.8000875569894703
2.2932118489661217,-0.1317324129863085
2.299599314983218,-0.4678460003061017
2.3063729885560145,-0.7572099565384367
2.3212400938561064,-1.0474323364756122
2.3250601427507025,-1.0473586650865867
2.327874667457186,-1.026692042918817
2.3414475197079705,-0.6896198209877116
2.3431983430823324,-0.6325685903948784
2.346899673709956,-0.4536402759051089
2.3483803120009483,-0.40012860596530586
2.3531355451650313,-0.15175877703763063
2.355717014314269,-0.0025067335081445613
2.3638082847071473,0.47550598250893966
2.373787900964997,1.094185045185606
2.3774957561341026,1.3190807739749209
2.378663320933512,1.388475407194426
2.3859579424401636,1.7586546814750617
2.4034197320435036,2.2884606525455364
2.41564525568956,2.271681276457685
2.418756984162836,2.2050731972331863
2.4314576662966934,1.6782047063434122
2.4511595402083586,0.2718443046999681
2.4541128134606645,0.004125923814124834
2.4573244675870205,-0.26684498396502
2.4600697349931764,-0.47434838795921364
2.4625443042508834,-0.7146630872471985
2.462628623825961,-0.728251354360441
2.463514563472888,-0.7993737423278969
2.467675589210966,-1.1500082727051106
2.4690892835624316,-1.2611400679876719
2.4729570436685098,-1.5593716928901198
2.4832795544832793,-2.2832387351243546
2.488348301380065,-2.575151734315329
2.4908573013021496,-2.7053491117584274
2.4982994093796655,-2.9846941742193356
2.5024842193201433,-3.0994969445221483
2.505123641782089,-3.1269641293299113
2.515327027777177,-3.09715191407126
2.5249429813047515,-2.894029176811311
2.5257159996420135,-2.8714321068213233
2.532206909874354,-2.620073359054207
2.532232162004833,-2.6217025174748194
2.5398144333975488,-2.244695204030033
2.539982421893928,-2.2084645359502173
2.540048559504328,-2.2322584478246594
2.5447141187403215,-1.9596768975893295
2.5450233064158496,-1.946153214199146
2.5462916311412833,-1.8717338316117231
2.5673697731326737,-0.5692974745700283
2.578764510421525,0.041019635124795444
2.591911673984197,0.5933665214623517
2.604410023163645,0.92006145263989
2.6047480883483374,0.914445010061576
2.6135061121836873,1.078703495376349
2.6176969918824096,1.0992560384862078
2.6218010082202072,1.1304607207041
2.6277271328471112,1.1938995552709069
2.632117377784474,1.2690636134035167
2.6340892998865764,1.2833415797934407
2.6372543773901285,1.316493301878909
2.638309979499163,1.323534091222708
2.661324952029519,1.701714010022179
2.665187683107659,1.8077919885484375
2.6778031822112016,2.1690271524179354
2.6782920099915923,2.1928547229499302
2.6999613497326855,2.8828475181897506
2.7006403243577948,2.9062096009429896
2.7188173999797876,3.1501821584615284
2.7195421545169323,3.1451104127791525
2.719773815237776,3.152483775134411
2.7312030919523798,2.946936273602317
2.7343305173661774,2.853894317065055
2.746259780189643,2.2934562299339136
2.7488734153977976,2.1491813599517897
2.7494901491956476,2.106406066145828
2.7503784076823026,2.0381157657516127
2.7620457392729216,1.120438969224437
2.773500532478529,0.0642710421831488
2.775028249151643,-0.07895578018015864
2.77761659201079,-0.35235202638347873
2.786117211469934,-1.1830202523566826
2.804040768319193,-2.6136246797063656
2.815599986485614,-3.1454341914043153
2.818916659443996,-3.2325478926042086
2.823226134788129,-3.2957913282906426
2.823819951049394,-3.277600856321313
2.8277559679177333,-3.302179109326204
2.829501269611521,-3.2846485275720947
2.8327616196547893,-3.2100008473002846
2.8367232425002875,-3.0633700204755825
2.8380754452922963,-3.0301941814094113
2.8405636732423147,-2.915726108441876
2.849780567482388,-2.329565130591787
2.8518353742342946,-2.204404823475866
2.854078988683691,-2.022735083123838
2.855326347939874,-1.9060357307200066
2.855829816673749,-1.8553747559737126
2.860123075139053,-1.4930809725208027
2.864498537117184,-1.0717105975654617
2.8647694193483044,-1.0419951746569895
2.868381883828679,-0.6626172338129644
2.8777762052532516,0.2843037122357749
2.886838112489704,1.098872542241605
2.8934622529450573,1.659480928017849
2.902120926561568,2.1902603814043475
2.9025889391190525,2.2141880153220646
2.9093318759024367,2.4620897537922537
2.914837973979499,2.587777864560764
2.915943308555965,2.577773880113983
2.9163398429336453,2.5905372014796484
2.924356522834106,2.5123205944131346
2.9270347866197994,2.4112294911271226
2.936591959986898,1.9325612939915109
2.940379119944736,1.6515699299672555
2.9415327462678302,1.5671335877408732
2.943613147932539,1.4148893069948694
2.948839086831362,0.9376460317491628
2.9524489059345314,0.5593285125125722
2.952545259450835,0.5435522298830164
2.9595173121792353,-0.18239413470628607
2.970535062398442,-1.4121511833171378
2.970649280375156,-1.4322556093908148
2.971647856299729,-1.5251089341780124
2.9725095809179205,-1.637556718281774
2.9777216245724007,-2.1985600344599185
2.997288700053754,-3.8417865926067094
2.9996145028319194,-3.9679607864943494
