n_harmonics,base_freq,magnitudes,instruments
8,1.5244602139969086,"[-1.31570102 -2.08269071  1.03249246  0.62652104  0.8468426   1.06979654
  1.44826597  0.80393642]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.4378395517814813,-2.014748565474073
1.4380810626024125,-2.0496058781663558
1.4382730333086178,-2.0676629192487037
1.4486854844654289,-2.1195401863996337
1.4571793461994487,-2.2487903293746125
1.459350623905637,-2.249507282222821
1.468640547498027,-2.400899597904911
1.4693383709349472,-2.386386385380307
1.4843677793350842,-2.520558863146141
1.4916293719976128,-2.6058394331196224
1.493327346507085,-2.6269703012698984
1.5104793795008824,-2.7802662428221563
1.525902695807293,-2.97887083383027
1.5329523318887146,-3.0403600549632435
1.5397124467729242,-3.1565269246134804
1.5466934256596856,-3.197958466899303
1.5497226673832092,-3.1911521626459773
1.5573336664121857,-3.326267032344822
1.561300521358957,-3.342219929496367
1.5713572716452129,-3.396308132279412
1.601609517344901,-3.72709285442488
1.6059543231535933,-3.732805337703683
1.6189947424381792,-3.831281799557283
1.6253625363686321,-3.894725408327003
1.62880561145991,-3.912056493795996
1.6366376333260586,-3.9270609073985234
1.6436713009262487,-4.007307304088203
1.6503526824107322,-4.1027976047640955
1.6600751922275272,-4.077811667712966
1.6613980079004396,-4.134743498063845
1.6615138859180778,-4.075328100757673
1.6763319594850978,-4.143448937172327
1.6772815196636106,-4.164117929786831
1.6785633736152157,-4.170044308823555
1.6828033135431149,-4.147229028928544
1.6998585430374247,-4.173913050672921
1.7001588511287826,-4.189992859741866
1.720576751995126,-4.139958182358248
1.7216744782600388,-4.0965320877833955
1.7284603133310146,-4.0733751821577915
1.7374767064011207,-4.002899262219677
1.7390082644160927,-4.021532346806069
1.7478350252960775,-3.8982175544894857
1.752961714658901,-3.9064384237678595
1.7720437338789532,-3.6720769764119194
1.7721625810218287,-3.6608842981241208
1.7770331330516722,-3.589366588844201
1.7806662319323072,-3.602651135930129
1.7824232727480762,-3.5383490016333576
1.790523250137162,-3.394197727496307
1.7938418726960244,-3.3118035213951473
1.805789388019332,-3.133866292095223
1.8108778614603818,-2.9864082167471024
1.8120650923561819,-3.068832861941427
1.8120863574864075,-2.935207157570176
1.8135157034815421,-2.927592925408542
1.814752026418752,-2.8919402558921186
1.8246703494841556,-2.6837301518725813
1.8262840061156513,-2.6361528961477996
1.83609844867377,-2.432386722853228
1.836747781490951,-2.315409547640971
1.8405785514040094,-2.292076968732051
1.8531558931645087,-1.8874920019663453
1.853327048724208,-1.880661442341212
1.8623671560875756,-1.6945400890994264
1.864270226345793,-1.5474732955208879
1.865530548233746,-1.5333412726012374
1.8663683938607054,-1.514631397750465
1.8808161253263975,-1.055286959002448
1.89374825180401,-0.6646967848514993
1.912481351847923,-0.001188121567242283
1.9286737140996797,0.5942136155768486
1.9334224021268467,0.6962083640212364
1.936745383720739,0.8666900455393618
1.938520653294483,0.8992682888379812
1.9394589251150434,0.9731466394871792
1.940438947265518,0.9947500285881885
1.941365869397016,1.0207224596326059
1.9448754267585144,1.1531197496721801
1.9449073002588229,1.2244052263419638
1.9450799848562834,1.1979253230657434
1.9462790575614362,1.22198493537328
1.9555115582283085,1.5835682218679237
1.9569598407720905,1.5719781867093572
1.9578315491360243,1.6103286078528396
1.9621549590607854,1.7838538280882994
1.9725263111986795,2.0540212600314773
1.9730092621050161,2.1533712996227683
1.9839763275976923,2.517921804924683
1.9885215824313116,2.6183442671497157
1.9919134331740862,2.7676266436680836
1.9971055453491786,2.9147807286261704
1.99928787206112,2.8883023965091357
2.0166476909713777,3.4484994982149515
2.016685115875738,3.459028811017598
2.019302673377169,3.5075789662664056
2.022297572303078,3.5739832618185936
2.023971128699513,3.614991373277168
2.024089644947331,3.638012951541968
2.030655564739641,3.7476905797408153
2.048797739512496,4.140686505970281
2.0594231561705865,4.284746255392307
2.061203233769473,4.323495623179665
2.0630791370307913,4.363712436121981
2.0644948686249167,4.361405744630136
2.0653538385082824,4.412427691990667
2.0675573163301246,4.442807799836864
2.0755337490643395,4.553562960342495
2.081406773973071,4.554453481453024
2.081568781666884,4.628966446048455
2.085148209537069,4.560467737497858
2.0886865898753655,4.6318344589492915
2.090470376367729,4.648257074226364
2.0905593513810405,4.654478525494218
2.0925286539667463,4.657507295908475
2.0986816227973533,4.653939450185037
2.1011028474079154,4.6590807190195145
2.1044231784715324,4.631284944315929
2.104827724166751,4.703397113389871
2.1230802407407516,4.617592644040022
2.1267851678609935,4.553235753377385
2.1287695969796756,4.633574164505384
2.131938427096916,4.5587196786796556
2.132882580386405,4.545491078368183
2.137236152132558,4.520077986560863
2.1410571776409615,4.494016976526011
2.1424974327678834,4.424542879909002
2.145915088366481,4.393266243617643
2.165927321808545,4.134965437344535
2.165977048059151,4.0670181163921955
2.1666922281191354,4.104530476544844
2.1770681089103014,3.8566203632348146
2.1789782188935733,3.850631061557529
2.185182434224675,3.68566333969686
2.188358436165256,3.653325271802138
2.1973959103191962,3.4133290379700827
2.1984248021146984,3.3793615517222735
2.2057484804278564,3.1644088928676926
2.2140383393751106,3.0104357848168375
2.220122648433687,2.763565908572849
2.2210724384147102,2.8150341219859008
2.2501062770430593,1.870225916804027
2.2522394658628206,1.794771754391609
2.2558672433236087,1.7108454423788984
2.257477948078786,1.6437066842794401
2.2602962435419798,1.5334379822414486
2.2611357358890336,1.543505613579532
2.26876022278236,1.3238688763764321
2.271223096842922,1.1779470584002225
2.2760566494322756,1.0581533225764947
2.2770879948747043,1.0207750564919795
2.288385527517349,0.6732467287992165
2.3005969536858553,0.35180474439961484
2.302820839887869,0.3238849946428408
2.306528655831465,0.1674614326411413
2.323349779602248,-0.361272698856832
2.3248743431685828,-0.372557284286899
2.329973272478277,-0.45283441361771065
2.3355345692544205,-0.6138024072894729
2.3358297707218387,-0.6569097505684655
2.3420557263480006,-0.7810116886174068
2.342764783731319,-0.7868000525584884
2.3586464532755516,-1.1497296511350137
2.359116284115281,-1.127872325180691
2.369797676003868,-1.3368516311360543
2.3699973289903964,-1.3368439271781916
2.376694165161055,-1.4129119785035467
2.3788858382327946,-1.4728026137316772
2.3825847933570294,-1.5101809716440457
2.382859546504438,-1.5263358809093333
2.3998216694142354,-1.6952328187243526
2.401557597120604,-1.6505697156944157
2.413344158622328,-1.7895483848533569
2.4231528708928582,-1.820074669705694
2.429559892935792,-1.87457366337529
2.429565222166775,-1.8769231506989383
2.430158431782572,-1.8761590393000274
2.4315656679313946,-1.822187766267834
2.450791931329227,-1.832006142089265
2.451374622037246,-1.8570180561495153
2.466843913785568,-1.7322774927663926
2.4719383901421423,-1.7012375970543785
2.4743737356269335,-1.6616462669791703
2.478003593227352,-1.629684100410428
2.481855955780386,-1.6857301681029446
2.4858247060842693,-1.5328464381973506
2.50291398395622,-1.3452008712239183
2.521397455004603,-1.1671623589749025
2.525291528954411,-1.0310791536931405
2.5353067353480228,-0.8833091668048298
2.5360296980492034,-0.8737446818495249
2.544574150917178,-0.7425676963751578
2.5492475774562333,-0.6509079268102617
2.549611579846437,-0.6633753145115028
2.567008932735874,-0.3764622894681559
2.5749868994417664,-0.32852729499214733
2.5779273936273945,-0.2149394254288067
2.5790221927112054,-0.17805527064577595
2.5920005898361893,-0.024533906108992753
2.600689293373751,0.10374662673121442
2.603327220046779,0.15745160984197476
2.614600567708268,0.2918126530091171
2.6316964948759853,0.46917455018897475
2.6331439018677445,0.45146793696004117
2.6361767318044524,0.49323036273885984
2.6394526507790106,0.49962921614573835
2.6436423743017885,0.6022388268831905
2.6479350057383773,0.5105427200998541
2.6630819313857472,0.6732868698845653
2.6635289323729463,0.6369475581911616
2.664280702069127,0.6777304058177818
2.6796975275626806,0.7163199430248973
2.682470891284707,0.6842584438335035
2.6836720326530568,0.7276847072300359
2.6874874537470443,0.7340380754853708
2.6921054651320135,0.7339617374281427
2.6927782114421994,0.7262523946177047
2.6965069971364954,0.6864558067229746
2.7172134128925514,0.6212775806312593
2.7235834534543937,0.5789994103189438
2.7269560615249935,0.57743219824304
2.7286697928419015,0.5409924967353731
2.7294862782184754,0.556745192754795
2.737482356444037,0.49512240072508135
2.752140468153213,0.3878133791981467
2.7566842305824046,0.33015323719931067
2.757408730002803,0.32798583025498684
2.7624139125517546,0.21252138362990358
2.7907280464565556,-0.043971293103985905
2.80433464068153,-0.19671632582848528
2.806335703188749,-0.2626890498788469
2.8065718321706656,-0.2695922824735883
2.8118975329248475,-0.27590371751359366
2.8193485847918067,-0.38369849872692324
2.823995014589202,-0.4743353374312821
2.8240337359790795,-0.45607756751449563
2.8261226044830385,-0.4929267740947871
2.8302262391445367,-0.5069520176752506
2.8320791020792493,-0.5360406540454825
2.8378332432172204,-0.5779593534076153
2.8378834224260965,-0.5721748483105965
2.860393248646419,-0.8040040321907294
2.8654486910359402,-0.8760978197537164
2.8679212795199422,-0.8643417630686202
2.8686604212516826,-0.8424490523459213
2.8690528672838713,-0.863304855331991
2.8716872202654615,-0.9354863272574536
2.8744346648870565,-0.9543466645050415
2.874718583391605,-0.9561860395002693
2.8887269422748174,-0.9479180505316033
2.8900381940515745,-0.9974817211224017
2.897217750038723,-1.0017290470385172
2.92290223011714,-1.104536384194493
2.9242166796492253,-1.0838490297909116
2.930596094241748,-1.0754134419390884
2.931780604435227,-1.1134755215055765
2.9324398277650383,-1.0873653688465872
2.9391390602637726,-1.0832320039182097
2.941367419987394,-1.0518846041801067
2.9433394298788578,-1.059918608896111
2.944215978264613,-1.0254013327108062
2.9508959745681356,-1.0525946285972594
2.9523694228167248,-1.044690076069984
2.9532821156266946,-1.0804511579106124
2.956752188936089,-1.0163119914524
2.95858957933709,-1.045126419963253
2.9661128684789633,-0.9877568710042804
2.9688774749057005,-0.9581414890153889
2.972326405725336,-0.9150283959250416
2.973637984654493,-0.9623491105580071
2.9769881920903574,-0.9419677869854577
2.977434791815776,-0.9378378209115841
2.977980842689128,-0.926721390857116
2.983992104139218,-0.8643654191432376
2.9881004513023592,-0.873507871041508
2.989793730046813,-0.831930001700014
