n_harmonics,base_freq,magnitudes,instruments
9,1.3704896844437582,"[-1.05398595  0.37084949 -0.19728721 -0.77752386  0.44463763  0.78765938
 -0.49650709  1.23301312  1.81126148]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.4112738145470223,-4.7914980862878735
1.4114198780963347,-4.786349576174138
1.433614915004103,-4.882008824705714
1.4392039508570686,-4.89133948925026
1.4507400797355405,-4.849392945441805
1.4549032660010282,-4.852766440890459
1.4558285172425531,-4.848090459248395
1.4642842551544417,-4.813757587549454
1.470933430717988,-4.787864942689807
1.4725524388848887,-4.748315188164024
1.478152739930123,-4.704393436934305
1.4894663259718381,-4.605958675289706
1.49012268439866,-4.585690224712551
1.5075278471090012,-4.340736533576278
1.5106701120080341,-4.303092299851392
1.519490146055511,-4.167311279901097
1.529822917226614,-4.003884438258963
1.5389275122331423,-3.84320704685222
1.540277238143064,-3.8160275093355347
1.540334027749653,-3.8438924637610157
1.5546393757231334,-3.5712507198628103
1.5555057946203297,-3.5481728545919795
1.5645287568839255,-3.400669214578706
1.5663621638896927,-3.3292271837633143
1.5703696074402558,-3.259617487551184
1.583665051312793,-3.0230908503946705
1.5847252090944757,-3.0004703611758803
1.5882770810753746,-2.9381364274718518
1.5901451190824805,-2.8937136620779427
1.5939198037849955,-2.8112580030933856
1.5946777291244967,-2.821150284406531
1.6069578505377926,-2.582830146053382
1.6082583773197898,-2.5611027487638567
1.6087590493275687,-2.5613680155462357
1.6173611606519103,-2.364738061006581
1.6328168146668602,-2.131869331518293
1.634167999348211,-2.119473634673915
1.6358028012523587,-2.0733638512120613
1.6405988138967125,-2.033955024442798
1.6456701257509678,-1.9363443174555766
1.6472998383214978,-1.9153287300496245
1.6555618747815437,-1.801116154403557
1.6556334710826572,-1.800487892145532
1.6568513912518519,-1.771539699279238
1.6585630292028766,-1.771131005145136
1.6622661541909824,-1.7337153927595885
1.6660761870714298,-1.6647622744452517
1.6840931299345545,-1.4537099058699658
1.694841014173881,-1.3590218903156723
1.7094867185083027,-1.2404523689179079
1.7150064851230118,-1.2048259981214322
1.716428419266336,-1.1974213111542733
1.7326883473291144,-1.0928341045512222
1.7488324730967184,-1.039420961606974
1.763438137431538,-1.004842364200299
1.769492175675257,-0.9805061442197276
1.7705715663719097,-0.9713596849586951
1.7706164234566613,-0.9530698899832206
1.7768507553713357,-0.9515206364381117
1.7818865607632537,-0.9373460805431602
1.786982639949863,-0.9216566185916483
1.7873826333992318,-0.9380525093806964
1.7959021875817722,-0.9253317030092256
1.802629035698823,-0.8988319012669918
1.8075898252379687,-0.8894308417778953
1.807879303271565,-0.9186777891086065
1.8122364722703317,-0.8795310227164667
1.8147576954030953,-0.8884204920186615
1.8159054407086916,-0.8823888132654192
1.8168820799919914,-0.8716657004888603
1.8176998976373229,-0.8824703915700768
1.8191367008775368,-0.884816011243802
1.8253289127383425,-0.8655964507664275
1.8283058404737709,-0.8427935156698423
1.8349081549404929,-0.8393026300094393
1.8366258567034262,-0.8296623199065891
1.8446979884462342,-0.8120339003310072
1.8448460413434402,-0.8110243098400343
1.8454730005158986,-0.7931290023469272
1.8469844367758128,-0.7964676931887597
1.851235673931602,-0.7998956059997284
1.8558968488847878,-0.7835595776981392
1.8561583031060342,-0.7577453834140491
1.8588196011515041,-0.7509243747996772
1.8625676024061342,-0.750792162591712
1.8651432300467086,-0.7377955968127061
1.8691968099747225,-0.7096538685174333
1.8777491793158116,-0.6644488285601409
1.8786280763438725,-0.6511826213655062
1.8788673987477145,-0.6379624084875597
1.8816037862397739,-0.6496833714683683
1.8881660395890503,-0.6178199603215175
1.8894375363699965,-0.6037598359710308
1.8949166081593019,-0.5579232553289506
1.8967541557392078,-0.5619310836816626
1.9006392733296034,-0.5221867448046646
1.901087984237476,-0.5104535723497742
1.9101853363549992,-0.46184439177975306
1.912830149249535,-0.4149431886892469
1.9338107364217798,-0.24845702794193705
1.935978091886641,-0.21837305728770182
1.936126730952882,-0.2226177167908405
1.9398597645204472,-0.19363899033958032
1.9436107613001337,-0.1441344929423508
1.9457920235328539,-0.12096838428383191
1.9644214149051278,0.09545443752324308
1.9651679441864323,0.07825221964794993
1.9765308664086731,0.20799182515230702
1.9766680918847621,0.22460927136165304
1.9777663284661866,0.21622425733474918
1.9779982702222512,0.22714543724865047
1.9816453432912162,0.27002929155410493
1.9877378889399449,0.3306259266385197
1.9890893079318275,0.35651023487173955
1.989793355752802,0.37478597873683106
1.9993007866501795,0.4803171994759145
2.0115448367444193,0.6216446955367095
2.014265759712556,0.6467551979771546
2.0193742200232876,0.6975234907248437
2.022932874745676,0.7341711461346252
2.0346774263244534,0.849072685863155
2.0364725409460736,0.8703710426200381
2.038703515269807,0.8766619990002049
2.0440372410574774,0.9404877442497835
2.0567936249780985,1.0426126839123067
2.0575551345984042,1.0508569504931995
2.0631715483324236,1.0898748087325554
2.0639397636025727,1.096991166084087
2.066032039615692,1.088522633305102
2.0674348414956363,1.1089645494310745
2.0810471911622157,1.1814232977938826
2.092021466342506,1.2219609303713925
2.0995415521523055,1.2235646785755105
2.104056877182348,1.231998560094962
2.1068527356249165,1.2249316576051168
2.1131410100385297,1.2231681169545623
2.126321807865729,1.2017560700361876
2.1428208108524496,1.1148013941211066
2.14965938384721,1.0516158058181975
2.156967418361991,0.9937053405566612
2.1596648178924154,0.961890682797043
2.1599491808718287,0.9746360861069835
2.168563415228146,0.8800110889496846
2.173538732381493,0.811887604425342
2.1808424704306004,0.7383269136133911
2.1837198238678237,0.6931426714767643
2.184258302224782,0.6810447206802358
2.184435923343777,0.6809998113158784
2.185060651793357,0.6637276706660356
2.193250539139579,0.5479516780173029
2.1935562650405025,0.5396487940147437
2.218843630473039,0.12605345006602875
2.2225207551449113,0.06782485507199222
2.23217505801685,-0.12822715200246732
2.2453197209632405,-0.37915531854031803
2.263341888842657,-0.7523821574483992
2.271321974965086,-0.9137608403932356
2.2797212145663632,-1.0853806354782176
2.2958800966016177,-1.422470493841384
2.3099813933384423,-1.6519320474608157
2.321470425263258,-1.8314337435460564
2.3259714227438257,-1.9217233994675293
2.3315682842803342,-1.9981376453841433
2.3611066125566955,-2.3639596550586432
2.3676356024552776,-2.4032665656685914
2.3726727398343925,-2.4444119705660654
2.3756305383757335,-2.4399551380727162
2.376613353741031,-2.454658228060555
2.3843016848023746,-2.496931105006331
2.385280201500513,-2.4948246631065847
2.3887373434542853,-2.5132875548379894
2.3928666269667875,-2.5184220825098795
2.393534589275431,-2.5126474245391255
2.4091011770037065,-2.483096854225444
2.412952984943595,-2.4854804436121594
2.4300867240842106,-2.3753245737944693
2.432375361576039,-2.3666790271993974
2.4332718890015963,-2.366701280387984
2.436857426053698,-2.3365913014487214
2.439050922736093,-2.307984129201678
2.4393436895575213,-2.2986521672033837
2.4394998198553717,-2.3140772425213108
2.4398682248758714,-2.295307224236962
2.4450478374788913,-2.2527020482093523
2.44647256340862,-2.2307094624726806
2.4508121775495066,-2.179494072254504
2.4537258629715524,-2.145952937740975
2.454041538921751,-2.141837381804864
2.455399784139277,-2.087738084307568
2.4748915866058727,-1.7931030252379163
2.48258917836044,-1.641175956488261
2.5196266410195207,-0.8120283865642445
2.523450947356059,-0.7102548567213515
2.5242633627963347,-0.7148884437166929
2.526247066900048,-0.6591400940495377
2.5279781469281604,-0.609461138423621
2.535667962667503,-0.42637382749457553
2.5503299777851556,-0.04270376189980172
2.569101132885338,0.4481372086883625
2.57027389855907,0.4855034196409644
2.5737581706529813,0.5535797908778693
2.5757514544523605,0.6249166472019708
2.5856588248841312,0.8583529593842522
2.5886176197277013,0.9353588354317507
2.611082743653193,1.4637933847847227
2.6117279197719494,1.4571833412561173
2.619423015778496,1.6363820338107253
2.619642145955133,1.6229661172957401
2.620894102237358,1.6475627041787066
2.622051463512908,1.7033036634453895
2.622882574101175,1.6915166606338008
2.623064886180112,1.7111154620906184
2.6243224969293752,1.727475662183055
2.6248766275145075,1.740472100521276
2.627224684212253,1.7873290922303442
2.629795265434602,1.8321707019375204
2.6299102082923707,1.8232364527216955
2.6331789266907872,1.889274786037111
2.6347650526315958,1.9045629527498709
2.641361521790789,2.0300651570131056
2.6455315919901388,2.095554881838221
2.6477591683749235,2.124784129733501
2.6554567679560606,2.2330136929478943
2.6603851466283723,2.28113092140453
2.660623045944141,2.30809570623956
2.6702230991973828,2.389192599887496
2.684184895987576,2.497178939670719
2.68707442467713,2.5097935822184416
2.693304083602592,2.5460645523159733
2.694634855571553,2.5272538550216765
2.697607149818916,2.5385921140039347
2.704816404421087,2.5454253182333426
2.7098624403916727,2.5616096747382233
2.7271431579526553,2.484940032789073
2.7331777131951025,2.430443537802136
2.736008889634652,2.4182588560639773
2.7395407819007636,2.373806429230371
2.7468998911197247,2.3065247349659606
2.757201193453964,2.183913408669854
2.757740696524869,2.1784799897177964
2.770455610547171,1.9858964960179042
2.775855077363917,1.8923816770753037
2.7842179368735405,1.7440437846322987
2.786595651167959,1.7106660250606753
2.79866061050443,1.4824044606065028
2.8051834229093524,1.3371247764724634
2.821506540578657,0.9644186694962585
2.822893210331621,0.9401832351544127
2.8273128569891792,0.8349656101018292
2.8312563635425967,0.7483762020620705
2.833298534996506,0.6777473739092059
2.8372049727209987,0.6008814918326277
2.8375315794134144,0.5898053326065221
2.8408471313873367,0.49930870280747686
2.8452712359725574,0.3962729716129414
2.857423015842935,0.09943015347983991
2.865876107310532,-0.1026995540649164
2.8678546945191457,-0.16745371302102333
2.870158404738673,-0.20312413477396044
2.873038266718008,-0.2685364478278353
2.8766958881186557,-0.3603124173734744
2.878102240808232,-0.3963943484956156
2.894970854725104,-0.7880896050120829
2.9083504922260115,-1.0676644969259415
2.9117902227063954,-1.1477078133496796
2.9304330461333175,-1.5142278645311715
2.9344781230936796,-1.5648655369140094
2.940901760967636,-1.669725608563524
2.943097694582198,-1.7216947759811563
2.9475124702803024,-1.7843634516837736
2.9529224557606923,-1.853550963884796
2.956337428361696,-1.9023965982672528
2.9567205628965825,-1.9000747996835279
2.957398584077257,-1.9230799023374847
2.990165654630073,-2.1884690158562115
2.995065228396683,-2.215654748678173
2.99707031087004,-2.2399713508845114
2.998684083882691,-2.2448978140143567
2.999597185419349,-2.240132714637982
