n_harmonics,base_freq,magnitudes,instruments
7,1.1609588619812286,"[ 0.52568693 -0.21988234 -0.72907745 -1.66341323  0.39899974  1.67808959
 -0.05743885]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
1.3977259544084593,0.07284811467430667
1.3980664068723625,0.07706768309380287
1.3981592706409067,0.0765442462857902
1.40177086117074,0.028578514216603675
1.415103572291665,-0.10060489492957855
1.4183745673937835,-0.10406801348112035
1.4202344732243635,-0.12732171932797992
1.4213104985532743,-0.12276399293753401
1.4354095328336527,-0.27307898908987316
1.4382535019244518,-0.27192639036466076
1.4430232390346838,-0.30419740365176084
1.4518358235305922,-0.3430595117124759
1.4646134392957135,-0.40306261278596267
1.4712482992739098,-0.4182109015888884
1.4768216256386761,-0.43596921179370457
1.4838685570091394,-0.4468081723591968
1.4929971791295724,-0.4625927785215383
1.5047048028728618,-0.47980053555971536
1.5118245749518913,-0.4244445600295917
1.521946334233073,-0.4374303300025767
1.5255703801974159,-0.40088998199484
1.5267439288446107,-0.4117088183467258
1.529580231437853,-0.38266120971531375
1.5466732476492782,-0.2849329173994901
1.5483467520897198,-0.2978340617001697
1.5485204295802388,-0.303992739288991
1.561011105367907,-0.22640808295941808
1.5922604328475138,0.08158501597420681
1.5959448649280432,0.11981663615629998
1.5964812972776175,0.07651635219804451
1.6122680906076656,0.3801591206624159
1.6231471027374438,0.48254007992197695
1.6278244167274307,0.5527759459806888
1.6314628047117097,0.617145042769869
1.642535092083028,0.8156659085683856
1.6443851832810061,0.8428318078740207
1.6471677280618984,0.8684658814089938
1.6526846907639579,0.9646377288229862
1.6559920270147241,1.0045891276549637
1.6586502801047107,1.088421527977514
1.6609036582236651,1.0867052107235882
1.6650019529764002,1.1555236565996432
1.6674854531652183,1.1791424584510624
1.6773189000616746,1.3999472937396584
1.6787828936191387,1.4354039272064596
1.6793447135498134,1.4645377368456072
1.6956066464624415,1.715685494898124
1.6960511726475547,1.7170735365642837
1.7050902971167323,1.9203359297437048
1.7085661645530115,1.9808255835798572
1.7137274287853117,2.064479584591991
1.7171889655158319,2.165826066885425
1.7184413206331701,2.201236017467816
1.7189269446817939,2.1933952373159094
1.7258156529594073,2.3179098008479535
1.74237929174293,2.6289113226765894
1.7466015125007477,2.7236201525406623
1.746880935460708,2.733021986797591
1.7478516004867544,2.742625998944323
1.7578110691344007,2.9450256626773483
1.7695823459170459,3.141602406066104
1.7746124828152023,3.296468163400153
1.7882092617954317,3.5222825155123716
1.7891383150323437,3.493577393520205
1.7921746117167867,3.5751173014547257
1.7981587221810784,3.6516451919265482
1.8064188774767267,3.8018752593702407
1.8128145894279761,3.913173233403615
1.8229468460046485,4.075994698398111
1.823771154806284,4.076505706721359
1.8286996848107124,4.12282969118339
1.8287231874697571,4.139052876368872
1.8302616964954952,4.184106783773589
1.8515252677156608,4.434236932783549
1.853748858510774,4.467942524571399
1.8551328170008583,4.4836793575649825
1.8680736477872868,4.597117967918521
1.871284374851344,4.63064861044453
1.8751148503937554,4.663110637986201
1.8805855186828726,4.70298266631599
1.881133819298661,4.73030737269194
1.885520796823962,4.7743336759826525
1.892933222336067,4.840917969328672
1.8936347941353393,4.83538386771086
1.8946222690266508,4.80249816615994
1.8970155176219796,4.809545789478058
1.9015912892006535,4.879237326936285
1.906836674591717,4.927688080057469
1.9078388602078915,4.9170494474025
1.9090200800181822,4.906007554433181
1.920844666353302,4.940637252899803
1.9296895917548937,4.907060038284484
1.9442360982956153,4.942436141453651
1.9450394117392618,4.975209836156078
1.9493738865069306,4.971642554735692
1.9538511541965633,4.928581664524545
1.9596837253622628,4.918785344150999
1.96315833294849,4.903714038887598
1.9765742426607975,4.821107749284163
1.9769180018949317,4.856848808786877
1.977016578610292,4.828312911024421
1.9898774399009156,4.756815154396125
1.9947241871590355,4.653540333896732
2.002839346131778,4.602690915654536
2.0116179974004957,4.503127880056028
2.012363800331653,4.50767185965146
2.0152886257333513,4.477651152364065
2.0230827559480913,4.333194682037319
2.024678123151488,4.332585502648202
2.0258118697874785,4.375619245787252
2.029577049323864,4.278900581426408
2.043029235140412,4.083621040581348
2.0555106353035715,3.856737713649832
2.058775083640091,3.786050082493178
2.0588206905021975,3.7728994277306134
2.063592646687283,3.7952698491939176
2.066339077274862,3.6598982727256764
2.07009082059796,3.6050269411991813
2.079307319962587,3.3740299302169263
2.0799861115498937,3.4204345917207397
2.081245350216583,3.373146709826964
2.082906909872399,3.3466182151537356
2.08691264411934,3.2603656198504227
2.0945715802042013,3.109123930887965
2.097671168003183,2.9965716175274006
2.10120664378997,2.9613662789246806
2.101555162265946,2.9605013749391063
2.109128411422885,2.7822684339618333
2.1193175555446597,2.5479587089599907
2.12096639978206,2.500938376164317
2.1299182364044524,2.290149623088064
2.138064075138958,2.0847131728663224
2.1584806571722073,1.560804650824735
2.1587126105519623,1.5648563538217777
2.159933180179875,1.5146156039811478
2.1693391730234035,1.2718409844931107
2.1695842578147566,1.2575418590588305
2.18019204913481,1.0032205340862341
2.1859801252983537,0.8621587863174069
2.1873142724781545,0.839048065716679
2.1909094913354723,0.7360212023077927
2.19331428005572,0.7067051716122436
2.1940728592953214,0.6377694363677217
2.199167514363346,0.5095106473700589
2.201000309130113,0.4740455372604706
2.2322185944482786,-0.34344679639960796
2.2394592384976555,-0.500021895956739
2.2486770267449927,-0.7479576453378057
2.250914194723755,-0.79663208355474
2.2557099485943173,-0.9231026633334163
2.255918500030834,-0.9453349929384652
2.257483450743771,-0.9900356300514568
2.2739367586415185,-1.3776391444207239
2.277344671742912,-1.37749058766101
2.2837089197143463,-1.5609356136904442
2.295275812215615,-1.80937246274303
2.3012863303595434,-1.9565661008939557
2.317495550784182,-2.2846091491985683
2.31943970842943,-2.248128668986542
2.319914631361077,-2.287890933259071
2.346732647469926,-2.73835564744089
2.3481583294887507,-2.7602797169695337
2.365308296130804,-3.030893854024986
2.3675848659612067,-3.0552995718258864
2.3860102717044525,-3.2612749297127968
2.3887113324027087,-3.2788430605148964
2.3929967534759378,-3.340140426861884
2.3970121714458372,-3.402102966143516
2.4142341509335896,-3.5309429862336907
2.419431479099745,-3.546847654706328
2.4223934598085473,-3.574810207594023
2.4297623825279224,-3.646152215563859
2.45354112907835,-3.696209107152762
2.460100537318925,-3.739124769453219
2.466788109309805,-3.7646423615783773
2.4723498290880466,-3.7106116736405457
2.4789571019155607,-3.738040700372941
2.47933030723747,-3.7552276634869384
2.4815645529947323,-3.728808832925584
2.4818074775636676,-3.734456512143002
2.4844307470120413,-3.682508741844541
2.4911181140885557,-3.7471208535366776
2.4918016248206225,-3.7529074456544085
2.491967484063178,-3.754786442931684
2.5017623431770053,-3.694247121237093
2.5040187170764563,-3.692157626208951
2.509674952712399,-3.6745722256237734
2.5115155862988416,-3.6632543726918034
2.5383695730321953,-3.52487115514929
2.543287832025319,-3.4930685168121554
2.5484217464022922,-3.451046154635641
2.5521128361683347,-3.4388442041231
2.5645236211195304,-3.3311798659370497
2.5669029145250812,-3.290033704667627
2.576990985359221,-3.203135387979418
2.5899201943469983,-3.0383229550862283
2.5924996083852214,-3.0615654192051207
2.597844751965744,-2.99417159634309
2.5996703615371732,-2.949415825223499
2.6082360276843994,-2.921154554212549
2.611844206801779,-2.880003623186543
2.6154741425026913,-2.7999911010784184
2.626395662945173,-2.691561912553199
2.6280381791508267,-2.6386925909353
2.6293541524038897,-2.6157288790924778
2.646328820155012,-2.436842826299338
2.649897259136776,-2.3827031387762414
2.651557790388331,-2.3862558798369014
2.6621315235460816,-2.260739868438949
2.6676162066805995,-2.17822034676442
2.669395655348584,-2.141689768144198
2.6719073027147777,-2.1049519451578336
2.6727378491208658,-2.133927253524291
2.677287871377505,-2.059068777285705
2.699667249645911,-1.7432984311824593
2.7007763288039,-1.7658358713472284
2.7073266465423824,-1.680709969711854
2.708698498622609,-1.6275253399267724
2.7103057951541496,-1.615524165651539
2.7174327397187703,-1.5523783574556724
2.731096304119495,-1.4000234019568927
2.7319652451316196,-1.4078749032647921
2.7492476335984586,-1.2016374871046833
2.7509425297417263,-1.199120757900992
2.7528651672585784,-1.1538723245656803
2.787002479617783,-0.7837546411386419
2.789574075724797,-0.7910596062815041
2.7920704135150007,-0.7496072045488068
2.7980816192709606,-0.6413963567647283
2.800068037046069,-0.6808846686045318
2.804438746144071,-0.6235075611131651
2.8159043539748634,-0.5137442568134435
2.8221353414214336,-0.4659285143521835
2.827132013546435,-0.4052311572966393
2.8302676253251313,-0.377737512432263
2.8374455983450284,-0.3373611805678798
2.839422019849059,-0.32483809180158385
2.8447897305184284,-0.28805760169718764
2.845468605731641,-0.2946363406093512
2.8467278418572057,-0.23773272983934005
2.8500801224891434,-0.252523359138105
2.8647800728444794,-0.12653985505968973
2.897946794436928,0.10456765657827692
2.898745475380254,0.09948230816847858
2.900925066440486,0.07215133389605417
2.902183307487597,0.09994896967375394
2.9041232990563763,0.12040859012626119
2.9049415669582785,0.10139352448249252
2.9077855685365517,0.09820194916192392
2.910706836639763,0.16896399372996673
2.9163864428602952,0.14434048222812432
2.923561656732673,0.19154689129420086
2.928843857413362,0.24197148919541858
2.9400612902564687,0.23505497852929247
2.942716893566746,0.2588059994707789
2.9466715977046576,0.2716483235886659
2.9491763106572844,0.26379763355101393
2.950203855122104,0.2896572608030504
2.9548785214013806,0.2980796137468984
2.9626067297856364,0.3333154121187036
2.9631763916697036,0.31788129396512743
2.971417676758686,0.3517894681606428
2.9722364062179256,0.31606317929485717
2.9737325913507417,0.346159735472094
2.974306073715466,0.35438600529196124
2.976807951776544,0.33954350279405676
2.9778943581203414,0.3996970069341871
2.9861414107038184,0.35528698675228165
2.9954933248861213,0.3969237984035584
2.998428749047924,0.38748369565560203
2.9998487123038258,0.40288705540887554
