n_harmonics,base_freq,magnitudes,instruments
10,2.3010944120768766,"[ 0.58007251  0.02945603 -0.14397382  0.48504184  0.63947947 -0.69449117
  1.84501451  0.64337912  0.03706994 -0.66320013]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.4567542317718676,2.068535836201031
1.4667718918120656,2.1738073969280083
1.4918413257289789,1.9544411849035044
1.4952299849839603,1.8780264504579862
1.4968028248288592,1.8383132933866977
1.5172223583248288,1.0971647780047962
1.5172763780696101,1.0890690260984366
1.5294491225986926,0.5290467089478292
1.531061458115646,0.4308249961951467
1.5345026662778576,0.26319854288836164
1.5351877783343335,0.2156021329794979
1.5461210380188284,-0.3595374767645204
1.5526670440197243,-0.6936960039242772
1.5656956913233397,-1.3798841035567766
1.5681079293620126,-1.5036555073465108
1.5684290503197973,-1.516736750989594
1.57674963503524,-1.9001046015531677
1.5822036672582982,-2.1091159499838374
1.5891338095564729,-2.3720976030284566
1.5942407833088614,-2.539574204034338
1.6004530606089657,-2.683949003877651
1.6060749478608933,-2.785169022476259
1.6068145771022824,-2.8008448213205566
1.6069957039917906,-2.804318394806238
1.6108492508670365,-2.838783668118613
1.6310456441649297,-2.7803772203039725
1.631087144816723,-2.7909563519376768
1.6357051332956756,-2.6983648076742774
1.6409995990444797,-2.576448207159401
1.6447352163717426,-2.4857072770328266
1.6449203168243933,-2.466084034507775
1.6502694197733474,-2.2887960337641693
1.6614403237667545,-1.8266731376061018
1.6623941662714188,-1.7820335931987874
1.663377013849086,-1.7297556136901227
1.6641385697308575,-1.687325241297857
1.6643388455538224,-1.6735990970872603
1.670472331679301,-1.3724728140497708
1.671396213534269,-1.3213545537211786
1.6854847935949557,-0.512589234865228
1.6860221406836713,-0.4781389305033978
1.6888867810357953,-0.2983336144822504
1.697228055218563,0.2117525249736403
1.7021232249533211,0.5127755036562217
1.7185172938039717,1.4619497697813157
1.7198431102442449,1.5662626348725444
1.7278145459243603,1.972632637187067
1.7360450485308592,2.3763808973424525
1.741567570651763,2.584546663270087
1.7436126320818506,2.662152324921406
1.747724847031229,2.807882559445773
1.7496461139595496,2.8616227711867213
1.7526971267052662,2.9394565056047286
1.7539466523428322,2.9841101352811217
1.7578071170683955,3.07144915842771
1.7791768774281458,3.2357576273058943
1.7912306999433056,3.08814382926536
1.7924607966054342,3.061894500436462
1.7930131511945362,3.046114190470172
1.794943031452977,3.0046296915119344
1.799404594212235,2.8908250409653924
1.8031502026173793,2.772312388076888
1.8035226124249242,2.7623289608315664
1.8081148010955692,2.612094141196096
1.8095668753928287,2.5466370543523382
1.8151732559301443,2.312742294472461
1.8182222436610118,2.1803205973636226
1.8440646617519967,0.8055627995227904
1.850444683164894,0.4120099779662237
1.8551349646528115,0.13319036818004798
1.858947551085227,-0.08395766731942345
1.8648845219509855,-0.44488860606936226
1.868680363280343,-0.6799565182861954
1.8741693461416968,-0.9876018966838326
1.8776141353093774,-1.1721991281784705
1.889277512037121,-1.7760722771269828
1.8950953973962275,-2.0396950880585343
1.897853989187352,-2.156715764952612
1.901376869330064,-2.3023618637931276
1.9014451800994374,-2.3187754150293047
1.9057613555095338,-2.4716016123527553
1.9144317032346772,-2.739016306301688
1.9162415726182402,-2.8025161182715497
1.9168991186525428,-2.825561306665169
1.9231569652354779,-2.9737221982304343
1.9318435798328686,-3.1017999278171473
1.9424495202303582,-3.1954144168524055
1.9428460502660103,-3.1960822873626498
1.948231825983365,-3.2212143554513792
1.9504472865646854,-3.196087629778001
1.9557958691597532,-3.1871827248895426
1.9851041527990656,-2.7197193347056867
1.9885755246074286,-2.612940839419501
1.9952630815935546,-2.4464940197005536
2.000517519159051,-2.29484526537702
2.0226068072471035,-1.6148361956944357
2.025934718115086,-1.5057407980212465
2.029518921208372,-1.4006718107163094
2.0553575284921175,-0.6254501117634167
2.085321175050293,0.12900630699082616
2.085711172088364,0.1345672558106281
2.086875986001754,0.1626425652321099
2.0876663989309083,0.19357863798669886
2.087725748842301,0.18793774061968324
2.0892851761150277,0.22875862519349666
2.1029434201420045,0.5493675571586154
2.1044224626165864,0.5626347639837236
2.1144805616917086,0.8009641383038519
2.1209954902451775,0.9579723216441453
2.1299052947359725,1.188227418458741
2.1336626234997684,1.2894425162934153
2.1491373429946696,1.7254876738965994
2.1538910222557917,1.885674163085886
2.154452383448305,1.888071357831505
2.170294442418367,2.4050809532062516
2.1834661085775924,2.9142539386437165
2.1879715429210984,3.0802089863131443
2.1912292982487225,3.2063500497604824
2.1933940774965155,3.3000465204249854
2.195583294995469,3.3795418711107246
2.2084790122330658,3.8938785237741484
2.2139494423103594,4.100183473286264
2.2150783723372793,4.128407033325204
2.215099645968963,4.144859013705195
2.226606999815658,4.558661085294702
2.229609557513694,4.661351256880027
2.2399008562583678,4.975460338415929
2.2415146508009594,5.027923268422384
2.2654620285125304,5.463927332271511
2.26676360747045,5.480563695024048
2.270771567314511,5.502833321978977
2.2751483281625555,5.5155775618084455
2.2755966461072843,5.505516417406107
2.276443233213014,5.505754474651628
2.2815841290076904,5.492709974107757
2.2835441320096086,5.460723636921326
2.2838703277759524,5.470071408685385
2.285173378202539,5.452425689297248
2.2879778629267706,5.430626780830247
2.2881186020589315,5.431618317179167
2.2925017907143044,5.35450766715056
2.303050916187617,5.099375908441561
2.304914618932349,5.03606358072068
2.3161800036268216,4.618233063040913
2.3268663343563585,4.108126768343548
2.3295612386340903,3.9672346077425162
2.3489140367144508,2.737083384043493
2.351103126337364,2.5808031803013884
2.3515811681069394,2.559491959281609
2.3563409492011527,2.205659150619111
2.376338672222044,0.6948555402494372
2.379114539848052,0.4854571160181315
2.3869977013355976,-0.1302484530465187
2.387612786840511,-0.1569097907384763
2.38855288969613,-0.223963279668584
2.393580488800824,-0.6153671451369227
2.3964680980086523,-0.8216499660367952
2.3970128365846612,-0.8514024455180207
2.397082558202168,-0.8552421358610859
2.4193303025793353,-2.303926246659571
2.4220942683095394,-2.4502498986291155
2.43081201140751,-2.878556666038164
2.454013258957783,-3.631878101408416
2.4710560496001595,-3.788966117998508
2.4722383434739985,-3.7869469277156664
2.4794815215150736,-3.7354181998031755
2.4844223433595074,-3.6852652070763785
2.485901505350717,-3.6664878287974583
2.494779134171428,-3.495836298083244
2.4979586960922067,-3.409922237057077
2.499551811273813,-3.3671718901529015
2.501939462926079,-3.3201046110397767
2.505561551811457,-3.203045443902383
2.5056656465194784,-3.1914082877898666
2.506068805271754,-3.191208250804138
2.5100758851831877,-3.053013029664965
2.5117394279331595,-2.9958302244253905
2.5179962299970624,-2.784546208238354
2.5220369382902836,-2.6333908591930193
2.523282321951184,-2.5622193460513034
2.525964670894279,-2.4760420194963455
2.5263523981208555,-2.452263343777767
2.536955476484227,-2.0351118098425847
2.550075516301212,-1.4980727859734695
2.5513341173785067,-1.4553987260466754
2.554993326694995,-1.3231472596506246
2.5579650906406624,-1.2200724074626599
2.5740294043117435,-0.7129232350682306
2.5786247223285006,-0.6052263382069991
2.5884623226898658,-0.4084385666337614
2.589207669846452,-0.3903376415480066
2.590570698052135,-0.38265101952737773
2.592313621532444,-0.3520066206342642
2.5953311578454565,-0.3290727625460199
2.6095724407505374,-0.2590833387848395
2.6144305689570118,-0.27577846942132456
2.6247565169537124,-0.3884189715107961
2.626186297854794,-0.4131373188925095
2.630287766405419,-0.4691926830612225
2.6341086627557893,-0.5475166012345176
2.634336470206976,-0.5472619195810347
2.6415672426871133,-0.7177452086849656
2.643329493769068,-0.7680570984834645
2.647113426456661,-0.8777274487172085
2.6480213582177843,-0.8822845409332851
2.6502779296524146,-0.9709339342209606
2.654862981969101,-1.1134969963217571
2.6595929866917345,-1.2590157852963693
2.6605598084758704,-1.290363609253402
2.6699883882115367,-1.6280082052162137
2.6718907007569213,-1.688056497239696
2.677538463463847,-1.9159704565745541
2.7058845558217355,-2.8804576425016766
2.7070399290928915,-2.9005684184169764
2.708919385159959,-2.9729118058241615
2.715218016465882,-3.130671495115374
2.7215629568734947,-3.2722899716848874
2.7262753195965477,-3.3829754830112235
2.743447093786063,-3.5892139507290883
2.749042724553626,-3.594461428486171
2.754616832812829,-3.60256004036464
2.754965541425726,-3.6072472175816404
2.7588752219323585,-3.59884647015355
2.7635728855435797,-3.552900536557254
2.7642563374611058,-3.544516369284126
2.765903178397478,-3.529811942189798
2.7874814202063707,-3.149593519195046
2.7965361349880196,-2.9018994219842527
2.7976721937010574,-2.861491662545779
2.7981850865778704,-2.851411737709522
2.7997695102768008,-2.8029833320683655
2.8017771415972224,-2.7384797027561234
2.803381066365837,-2.688331103545821
2.8084042228226567,-2.53065155230941
2.8103620058024052,-2.460650704003515
2.811227527605414,-2.4370183817180036
2.8177506444319738,-2.2091530044791243
2.8224638043409787,-2.0587827234202183
2.825082649442069,-1.9559081260062727
2.8322487498494304,-1.7131383791364607
2.835213286979023,-1.6039730387629574
2.848981107277803,-1.1496482176518517
2.85487155454703,-0.9690725587661572
2.856777235858935,-0.9082819091938206
2.8657620176669045,-0.6491813495535371
2.865980419252433,-0.6431494396164205
2.866092534415687,-0.6394398911798833
2.8741747665069184,-0.445809638279947
2.8786281147042896,-0.3591025757379108
2.884574775852391,-0.2501615313959617
2.8887978042386635,-0.18006961506852892
2.8889693065443183,-0.17286649287546768
2.8902531833935896,-0.1522617515367009
2.890638410675983,-0.1434468731426258
2.890819233017087,-0.14864917499201918
2.8934290931318296,-0.11124173572881467
2.893914790975172,-0.11306218166394055
2.895189568824632,-0.0789397084962522
2.908069911748604,0.025994969667875213
2.9161997612511836,0.04797018450562655
2.9173754872130786,0.052049779216348846
2.9187252879082415,0.04057813936882469
2.9250093535870487,0.04581355780754598
2.9287831851585793,0.038218260820226425
2.9298366326092884,0.03640900779637888
2.9307593792579585,0.04230689946433744
2.943426418587358,-0.06031407322792992
2.949314816535267,-0.10628546196217095
2.9498833539540126,-0.10248861262495979
2.9514379075586277,-0.11976558434024305
2.952848432769403,-0.13298292872094758
2.965216825689806,-0.27287780038749343
2.971356022040627,-0.3504469420311706
2.9737007605679304,-0.375746586045671
2.9834559690902616,-0.4710928241524989
2.9858662146776354,-0.5015443079601312
2.9862040915123913,-0.5152757787877579
2.9875558369382658,-0.5179414705212839
2.991980212229639,-0.5618493700938567
2.9978934159603092,-0.6147871060546084
2.9984979034828854,-0.6122740268050463
