n_harmonics,base_freq,magnitudes,instruments
10,2.4739015241332356,"[ 1.44610406  0.93905987 -0.63641112  0.65740778 -2.56155634 -0.64798319
  1.02336966  0.08301466 -0.54068892  0.10074585]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3910567352690935,3.475579898334285
1.3935743079374046,3.4981699419309358
1.403966229493892,3.527556155425957
1.4062899778683056,3.5099645175631737
1.4159709078613085,3.349193654482387
1.4258431397829145,3.034541135700328
1.434533947061631,2.6408582934562213
1.44573396427037,1.9665719704599816
1.4470567185648484,1.8807807553275109
1.4502707809924829,1.6587839106926345
1.4529383906477307,1.4576433483954405
1.4585869006290615,1.0282944734357087
1.4804001609619135,-0.8665907163875795
1.4813296524341997,-0.9540013302295868
1.4864844375691302,-1.4215108331484467
1.487810537975042,-1.5351988041176596
1.4902659166435495,-1.7643157254608848
1.4959333577137857,-2.2578789096974643
1.4969059903469635,-2.339612633058985
1.4972561217517653,-2.3705684656357713
1.4976201604774566,-2.405223852780628
1.4994923438080079,-2.5761237825104613
1.5075715679373225,-3.228661930117485
1.5086630192304051,-3.3217084318588497
1.509709236305488,-3.395925395444946
1.5172822590815471,-3.9413983231041883
1.521723926818714,-4.234391126501061
1.5234748865635677,-4.338894973470064
1.5371876258128179,-5.0134687601964405
1.539624833471911,-5.098172488550823
1.5480886936884657,-5.304850403999917
1.5576829129734628,-5.379012691249412
1.5587279426670557,-5.374733967692676
1.560923585929956,-5.363635627969869
1.5612302178445443,-5.359160348462114
1.5682808263956955,-5.247120602750543
1.5707706229386265,-5.1931376556250415
1.5747675197995337,-5.059628454487574
1.5806154753409878,-4.832136327854534
1.6073483058513522,-3.0398073950383204
1.607498837000417,-3.027843589239095
1.6127792957725111,-2.5633050535340156
1.6257659229091868,-1.3271820121083377
1.6268865173080513,-1.213132045532196
1.6447880461860436,0.5817840460036059
1.6455851418126226,0.6687865666121703
1.6471591394820795,0.8177280228815135
1.6589500033558018,1.9403499972308755
1.6749705851379701,3.2720757502877835
1.6755195548729844,3.313933796015094
1.6800558133149188,3.6371322755034154
1.6887396840542408,4.156821452857206
1.6967686466922807,4.549027026377798
1.7015960981539555,4.7280926362148445
1.702988744516686,4.770356005837973
1.7072835872501022,4.888875902817614
1.7099683207130871,4.950348296335968
1.7113874929122979,4.976153485584718
1.7123971738232537,4.989376286673838
1.7182509418744019,5.05829875022345
1.7200892793146982,5.0592898826226165
1.720110924371867,5.065011692898354
1.7212720073716143,5.063880815310716
1.7266579835944915,5.054058386647108
1.7374781871659888,4.895462832328043
1.7492536317089833,4.561590086847547
1.7582154456779993,4.194148558044654
1.7589191708881948,4.170487308903501
1.7652222030578653,3.8853514656276382
1.7745460167210751,3.4177350763552403
1.775734630474643,3.3497056272513683
1.7771321949969128,3.2794463999374477
1.7877573529745083,2.7169535433093177
1.7885523298366195,2.6844209398752805
1.788843266181936,2.6687367792496115
1.7941509488689826,2.395894783777732
1.8091983998131163,1.671793462260937
1.8093112115571461,1.6613131828624854
1.81824328772887,1.3091872362837709
1.8271453632749521,1.0200185373762192
1.8385382994685155,0.7358826731124837
1.8443463899124541,0.6368870574383975
1.8479750090120444,0.5966837135657495
1.8631385553370015,0.5595833221029832
1.8652132226263625,0.5679137599464092
1.8743416684738863,0.6472108384680535
1.8792948923993116,0.7268068007216283
1.8893603041734446,0.9058515914976117
1.8997568211584017,1.1270515786640507
1.9008835163307385,1.1557449031501958
1.903926188160665,1.2307869301548382
1.9041070290238444,1.2206677301859563
1.9063033430093057,1.276053381635394
1.9064045639592253,1.2710143876914133
1.910269900948915,1.3695286709724528
1.918119008627837,1.5393563230591865
1.9224499990846304,1.6248423064104454
1.9229158214263338,1.631168553574675
1.931009650779643,1.7874262958720009
1.9344851577027393,1.8271277414727387
1.939231671012796,1.8964848371941183
1.9392998101971681,1.8942687480091778
1.9750309650959323,1.7513810026107834
1.9834720662442518,1.563328422433547
1.9852135789094003,1.5066783016980985
1.9891791443535123,1.3897643407265694
2.00660826905127,0.7291544763990931
2.022732435758572,-0.033588672476626065
2.026478384471969,-0.22190912233478488
2.0418576957509176,-0.994872752931202
2.0430710415159403,-1.0680527267755826
2.0440639514931336,-1.111396276607219
2.047192603168863,-1.2579564341869836
2.0504350898380936,-1.4129851079524858
2.0567924316193986,-1.7206316200496665
2.0574534718446156,-1.753045270905806
2.0596341542283287,-1.8419544079462238
2.061648887830513,-1.927421348393434
2.072761477827018,-2.351238130742629
2.0782375357384613,-2.5405620314028083
2.082406637627379,-2.6482490793157902
2.0834297051968695,-2.6806017567619267
2.083788245833836,-2.688661523044873
2.0854069419194516,-2.7307032793510606
2.089278167045191,-2.825273724333977
2.09256373948796,-2.877595370062082
2.095704695231799,-2.9262716887345728
2.0970716975379924,-2.9454107664180373
2.0982649995580465,-2.9630838894166773
2.1019761304868547,-2.995354306853268
2.1047354232230004,-3.0153635362523366
2.1058285720832677,-3.0152683393246704
2.1223931137838417,-2.9414803536411434
2.1250788428333305,-2.9055429573709617
2.127215249984154,-2.878054260287024
2.127684356656925,-2.8654998582090894
2.1283072834342915,-2.860295481395448
2.1453810747485784,-2.4237772711190972
2.1470171471053225,-2.372683225782683
2.147419147362039,-2.3619745369969234
2.156663597254205,-2.0241584970669826
2.1571611824086876,-1.9982360183956893
2.1575249387182387,-1.9935324804454257
2.1654147058182316,-1.670894369674907
2.1670356850450867,-1.6001087352520593
2.1795423847007855,-1.042947114883445
2.1861895689726127,-0.7377006515405214
2.1958374153671354,-0.3032054067095283
2.2067022622977532,0.1842006793670033
2.2092219108278117,0.28476623871524637
2.212657564419694,0.4235274926710311
2.225249534097558,0.8971092907941753
2.2256763680044322,0.9124946579537953
2.2284802298976913,1.0092936072624432
2.2304252126855673,1.0678862205013457
2.240995796568371,1.3704349491233192
2.2442324355362837,1.451655129240044
2.2608912024163796,1.7620723368899156
2.262137118667507,1.7830805437246462
2.267501160621099,1.8412020872412398
2.269415783482997,1.8565958337796722
2.2772809125688305,1.9099285649435955
2.2848186611471473,1.9346132891122314
2.3102905770588915,1.8268165188567302
2.3110553374080203,1.8110180319331548
2.317770089841387,1.760553431917002
2.3274211155970095,1.6480151183477956
2.3276018428244027,1.6525059725549465
2.3333097124603928,1.5827075636539405
2.3472883102919395,1.4155922464846797
2.34730770092143,1.418804824609965
2.371724164111696,1.1133948150959312
2.3748623333358463,1.0841540210854903
2.3749954775412228,1.0831946519559539
2.376883917310275,1.056258143852719
2.3991678742727043,0.8287551951106852
2.402688522022892,0.7930803339407693
2.4067740621762255,0.7594390649817602
2.407770512442024,0.7508085617881083
2.4078602031137137,0.7365446222633109
2.418509644709941,0.6380479283052027
2.4213127583146887,0.6201228293169178
2.4228542118023864,0.5980508855159392
2.4304861023455118,0.5280683929800033
2.4323735158216397,0.5002396742491307
2.4548193167454677,0.28050325819503535
2.4587327516508326,0.23300200006839233
2.468450247662405,0.11701343123528091
2.479977266792151,-0.02245950436689846
2.4942482494982663,-0.19274256366654108
2.497142452671115,-0.22502325584104385
2.5030084838349236,-0.2985439326958589
2.516483149734083,-0.4633066079276097
2.5303445352836196,-0.6038820543338433
2.5329018924954143,-0.6347677711693082
2.544028040837511,-0.7254806329885025
2.5488708144867234,-0.7554473432724472
2.5511039871241508,-0.7638493901373553
2.560686863378666,-0.812295615405908
2.561730944342399,-0.8173193747624355
2.5619511240229107,-0.821895085280211
2.562543067254026,-0.8184472760718836
2.5652595975036565,-0.8291039706769032
2.571074063038557,-0.8415144081164128
2.5861454755953535,-0.8406265094275116
2.5869204043124494,-0.8399182402776727
2.5891110990962307,-0.8305691362811788
2.6049385140255126,-0.7815254289489346
2.635926694884958,-0.6422001834265444
2.640075319812862,-0.6166132458998856
2.6445877455971054,-0.602401339634744
2.6495402247907514,-0.5873877929036381
2.6524598889943487,-0.5835102876668983
2.665518009409168,-0.5796013584880602
2.6673907965177692,-0.5834970650392656
2.668740211715651,-0.5856300018270317
2.6707345460009693,-0.5982247659270221
2.674150931952818,-0.6082239367847625
2.682993564606761,-0.6469386141208366
2.6981847149430322,-0.7788328385341144
2.7004603444462028,-0.7992793924024033
2.7127665116302175,-0.9690995136678455
2.717580680513869,-1.042865114797648
2.7211007450709985,-1.0977325254775365
2.722045617901543,-1.113613694230886
2.7267580348268154,-1.197395548407199
2.7331656483017523,-1.322574748404334
2.7385929644738702,-1.4238822774172193
2.7465972271479338,-1.5726364139539553
2.7508723338514978,-1.6682547208486174
2.7513291413981174,-1.6764905947052295
2.759313052507487,-1.8341120687958978
2.761948253935836,-1.8931637638965968
2.761985915263458,-1.892341230164147
2.762365472497871,-1.9053669966663571
2.7678802666384206,-2.0091274621447375
2.769643514072188,-2.0378457650721495
2.7714499616255663,-2.0799034436398114
2.7789912757769315,-2.2200291291035525
2.8008206519310512,-2.5478129571757124
2.8051078727758307,-2.6052142690465083
2.806405425483244,-2.62775900767664
2.8153623225449262,-2.7055024882204934
2.8164868514680386,-2.723464955739459
2.8165619486095705,-2.7258885522466176
2.8208834821646604,-2.7505883617491467
2.8228368934345935,-2.7690970283417466
2.825053443154151,-2.783445936777234
2.8367236580384407,-2.8409385880202587
2.8485825590443694,-2.86989000292834
2.8546681059046097,-2.872950078039021
2.8610302401694003,-2.8820564779184097
2.8673855221655815,-2.8835638898134897
2.869085962287749,-2.886497428124976
2.8752930364701017,-2.883418595379338
2.8778590017253087,-2.8915165645210084
2.896377325662181,-2.9187579749561703
2.9003892594800744,-2.9340586861040916
2.9055786797593424,-2.9502405118182353
2.9061486792484654,-2.9612749258348363
2.9079632881959254,-2.9687589887680708
2.9216416071153857,-3.0575855855822773
2.9223428064493433,-3.071602360146151
2.9376213826905406,-3.2350930764277326
2.9383923562841066,-3.2461025111575017
2.9615744428828092,-3.58976859911596
2.967463559447223,-3.6839695179646843
2.9694294647555353,-3.704373919678647
2.9727786148364874,-3.7543513366071513
2.9747889579224296,-3.791814865189314
2.9823735096120565,-3.902899817689592
2.984846725734986,-3.929010937362868
2.9854597750829166,-3.928986806801033
2.9961749077254254,-4.0575157307686505
