n_harmonics,base_freq,magnitudes,instruments
9,3.5801395401145797,"[ 1.59758214 -1.06684107  2.41110744 -0.31783354  0.6178607  -0.53138633
 -1.71383137 -0.39901611 -0.5934628 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.2681102997887699,-1.5724561189175146
1.2813778309890775,-1.407909824724248
1.2820284395440202,-1.4396438038860342
1.2842843429115103,-1.4016735773892341
1.300884208466881,-1.2341529589052853
1.3166750084979633,-0.9973308644374596
1.3231953966369963,-0.9054928493381474
1.3352333508382337,-0.7816867362363151
1.3392825105780322,-0.7412969126767115
1.3417766854202942,-0.7154078496937276
1.3492888672218069,-0.5350899778118507
1.353403824167697,-0.5120070425488846
1.3621032820077126,-0.3928543111621959
1.3666030146527035,-0.2502726410931346
1.3705458819209184,-0.23653825781213472
1.3769885398241017,-0.11018756333418568
1.3843371269014737,0.08788135060036353
1.3848297067291293,0.03538959730395222
1.3869120800890862,0.0779854317992157
1.3894259919293948,0.14014029094920344
1.3919655600904282,0.21155974604627592
1.3948533453485217,0.2811135018040119
1.4022511915696514,0.4774723434252372
1.4024870555349551,0.40440597485524304
1.410145296030998,0.5306349135999993
1.4217131666522356,0.7988688155220378
1.430381920833435,0.9135246171203972
1.4307162566851401,0.8553084126470322
1.4467180478360575,0.9835118483670896
1.4632188057931543,0.7940484412151885
1.4936350350146101,-0.186199007305664
1.4936809137861724,-0.24691088032849023
1.5035982486032724,-0.6224909246314434
1.5143940984841393,-1.1877426612611155
1.522359476967038,-1.6308257616186934
1.5268262766307972,-1.8091471222033244
1.5268498474398324,-1.813595647119385
1.5370829446369418,-2.3040769086743342
1.5444294180585185,-2.629832907082297
1.5463184507980419,-2.673678234107938
1.5640493702063587,-3.035667791446769
1.5662788717900655,-3.1359190607377037
1.572670737581321,-3.1164842823324115
1.5764097078013268,-3.1576597791988847
1.5766041622878522,-3.1469013200788822
1.589094878656744,-3.0697958024539966
1.5906352387724558,-3.034722920570244
1.5990876377255274,-2.8186703126922774
1.601821074402963,-2.763287760300104
1.6241483741322487,-1.9066037013584354
1.6274392254296925,-1.7156048274688316
1.6316149063197116,-1.5397998560115689
1.6415021240173857,-1.161954677007106
1.6461733346239953,-0.9296047383812585
1.6468436531496717,-0.9204679584159039
1.6514228166288518,-0.6778792568517078
1.6555226042406161,-0.5090967118055842
1.6582681782937723,-0.4892795693682216
1.6682196231990467,-0.13836141174640548
1.6697863114047102,-0.19420204395201032
1.67158444374296,-0.11323569411767351
1.6727112402474464,-0.021514299707414662
1.674884874353956,-0.008297104767985012
1.6798876875213624,0.0960232275623132
1.6833220226906,0.09310592647807019
1.6895904176546273,0.15671797558490247
1.6907579909442019,0.10395407437936104
1.6978047711131854,0.12919704395567988
1.7003248269892328,0.14546367309094677
1.7008143763966954,0.11263289429995701
1.703107124804708,0.07766421075252175
1.7063280173616286,0.09241013854292897
1.7107368173579145,-0.07328003273546255
1.711231061779836,0.050651409372413234
1.7169400865946356,-0.15350656447136077
1.7182276430647798,-0.19793808888061343
1.7213407759693116,-0.23100892309981952
1.7261359862574235,-0.4044821556428201
1.7272872598270368,-0.3550825705342929
1.7371344957947663,-0.6311892056502595
1.7437325017117962,-0.8338236903750617
1.7616023093142665,-1.3584501908256958
1.7664447678511923,-1.5078927029939837
1.7701487784083332,-1.5498703952846362
1.770763370636426,-1.547882166191915
1.7723988540507714,-1.62878447009047
1.7725523271322867,-1.620395864018563
1.7738175161577363,-1.621475702324111
1.778866932227876,-1.7306361103364696
1.7808957590667198,-1.7400404003711907
1.7830647929024348,-1.7615278011166344
1.7931025753726324,-1.9382686648496685
1.7949111388602805,-1.9429236011731985
1.8060252455042614,-2.0555715026613113
1.8141108626694766,-2.1310784672109704
1.828587321492754,-2.110239994897498
1.8411788000065412,-2.0404583967029146
1.8423577586551119,-2.0637030835372427
1.8480827516766984,-2.0306383905534933
1.8560067795322999,-1.99135306683114
1.8578184752011957,-1.9515301758869303
1.8581523695788116,-1.9351237121397065
1.872919407307399,-1.8711151012345009
1.8747546752832118,-1.839341236494694
1.879412935222966,-1.8034065535210013
1.8926534932659003,-1.6057092842319807
1.9082944474059067,-1.4405916164417343
1.9123535770859634,-1.3375813944719612
1.9143950539038848,-1.327645238071627
1.9144735392423957,-1.3431868244540155
1.9149763815669152,-1.2994378758431795
1.9189114153736337,-1.2302586538321343
1.9218434067198693,-1.0711661878136414
1.9226868892745275,-1.1146269521801255
1.9238420310139581,-1.0477773764482516
1.931885316619411,-0.808188282034142
1.9360540421840087,-0.7729241045677476
1.9489137338044804,-0.4214118531732758
1.953365538705805,-0.2558057807947562
1.9593056563325852,0.011893285595025437
1.9594167026696239,0.020456403628255564
1.9597613831277112,-0.06723695613485743
1.960487582436274,0.04267384161282414
1.9609193770564923,0.10025668754597142
1.9612882034359167,0.10932372983259475
1.962203234808709,0.11732551276302912
1.9648040643218279,0.21089534921478956
1.968776178414286,0.3811232565012014
1.976851083782691,0.6945312898485743
1.9871540361631288,0.9403034074415828
1.9878753612985642,0.9152957970357479
1.9887922898507204,0.9582139999533723
1.9913120749598257,0.9951594461299351
2.0112539888875522,1.1983948825911435
2.0154538135363333,1.2732317942545521
2.0250815921687044,1.2771850075553366
2.029351732217858,1.1720978083793734
2.0311673480382275,1.1106412307626663
2.035210475615024,1.042032759427662
2.036552573766956,1.0744609236326481
2.0366463579444467,1.0302846159323724
2.044351088828135,0.8135905588752853
2.049476928590427,0.6348683910359297
2.049926223401977,0.5591519246584826
2.0530293271183497,0.4779407442415349
2.0576549782897686,0.31407847925234006
2.069696825417446,-0.2671643602931758
2.082795996525748,-0.8951347637406148
2.0877832331222734,-1.1692143444873992
2.08835534509363,-1.173625460005087
2.089598658693988,-1.2414289480293303
2.1292448863825957,-1.8896014384445583
2.131845719782781,-1.9650184877559167
2.132811759169985,-1.867331133565435
2.134168751356743,-1.8463803811479451
2.137578852595711,-1.7222448882328254
2.138732757765143,-1.6531436365186385
2.1452903823924654,-1.511381258336986
2.1470761651793158,-1.3230002694214942
2.1698659357966967,0.09171217023711181
2.172671573224333,0.27959561381022335
2.177106139503704,0.6537591369052356
2.1801504871921793,0.8866686831486822
2.1842237369402193,1.2161648604876965
2.1901527567204973,1.6538189123634301
2.2124290926252677,3.2103899107967924
2.2168453459369806,3.4140814196530993
2.2191456254095447,3.4608993045199767
2.2360271782634236,3.8308373540078047
2.2729044007381844,2.4850553659041004
2.2731097481264726,2.4569508711244943
2.275859619553806,2.292571510424593
2.2808225235168598,1.8918622417341875
2.301948982623818,0.15721426338888317
2.3095745385353013,-0.45752358621314326
2.3251013826213107,-1.387876849270601
2.3288612368439257,-1.5327519592656471
2.329873275590441,-1.6032570075949062
2.3469538478496403,-1.9662264492946027
2.358790960885095,-1.7334685280175355
2.3641790305164925,-1.5366333136485117
2.3809199093735813,-0.5594080247780842
2.39089254396373,0.16403685117602024
2.402301102441296,1.1362231775263778
2.40943130424779,1.7694273661947173
2.410660387946902,1.833352216097433
2.426039578788971,2.9018856434685505
2.4343860665092993,3.3126155393956385
2.43894267389825,3.4646749897709883
2.442588587140385,3.5758665300093613
2.445925986527844,3.6102796370569834
2.451431770081677,3.7013375780847193
2.4527454807439106,3.642925359343023
2.453256171737035,3.6197107805029387
2.4646998358494683,3.3809924927842565
2.4676735291165297,3.326518266437388
2.4787998408275804,2.660707437980294
2.4886811621165243,1.9606199291270894
2.500183301424155,0.9660906249528067
2.5019408447377582,0.80862077517064
2.5057588122236716,0.3730609307928853
2.5064947778716915,0.41305348082286947
2.5142014321568578,-0.3173832941171333
2.516908369449272,-0.6425113886749874
2.518438296547057,-0.7540433511510395
2.518708924423268,-0.7981922308177561
2.526288282241655,-1.4906336837691363
2.5298517579772826,-1.7851614785497936
2.544863611417444,-2.856163629763648
2.552987442168467,-3.2095458165229287
2.5534287755157976,-3.2608582357839104
2.5642835454808397,-3.563596706720095
2.5744316381100907,-3.6551959054221586
2.586281591792515,-3.511025251336349
2.58869081023515,-3.4493879779722496
2.5901764630881496,-3.365166913303312
2.590627034257688,-3.3680498758271105
2.5913708292445037,-3.2782439171185205
2.592221638573898,-3.3384206076277896
2.593447705259747,-3.2076183220221064
2.605975868842555,-2.7438923796995605
2.6070246509538375,-2.637549111084464
2.6110046160921536,-2.541455847428382
2.6126999491992855,-2.3737900099523075
2.616713947318668,-2.245452679765833
2.61699802529521,-2.1577136251450573
2.6176180739538157,-2.083401492367862
2.6295928997568625,-1.5151305423649355
2.6372435119196096,-1.1521538071486515
2.6463744157249263,-0.755251825382704
2.647917394452537,-0.6870975603657531
2.6620052814506963,-0.284478790420574
2.6783798498678104,-0.0637563775183145
2.690477487028925,-0.11811122685795794
2.6914757210809945,-0.07493445642923244
2.695886603488195,-0.10938798149200361
2.697365239763524,-0.1742932440665394
2.7201933962152616,-0.24710250603024742
2.7203240278271767,-0.28074055089011324
2.7321938663079663,-0.26802169868741527
2.7486832679876976,0.06130543572730353
2.752404151336725,0.14754989563565468
2.7608546368443596,0.479604700963906
2.767181229745967,0.8734599180918059
2.7683062635411364,0.895657138450491
2.769685657561398,0.9964016543471138
2.7783521543106113,1.501510046077681
2.7902564263345484,2.3430867687701005
2.791926737456535,2.4165062074626635
2.799955222758829,3.0596384584725067
2.8190596434796795,4.40444307923156
2.820189880001138,4.4751565939050835
2.8272648243287932,4.936513557827114
2.8350755424661607,5.26639980423744
2.84083100779001,5.496187071468758
2.8628202750215843,5.828247372727401
2.875545809144282,5.566162728306576
2.8758849547240057,5.577275383298973
2.8802978431202977,5.425335466152941
2.8818067940076926,5.312549149784817
2.8847719084227386,5.2331106668733565
2.8850943962269007,5.174893971493484
2.8909180384614537,4.875839999339848
2.9042458785282177,3.9944669549402954
2.904879866356926,3.9329039639226964
2.9072130333261166,3.7706109447708536
2.924475608117344,2.3876529338911214
2.925642669448215,2.279388386773372
2.9257446608651563,2.262731625010407
2.929444478125019,1.9858435781503576
2.9394017466698124,1.234168420249077
2.9494657187261213,0.5114740966360737
2.9644433679925832,-0.3955330041367326
2.97402547738042,-0.8168850067358975
2.9769841852106413,-0.9793155555846763
2.9770087696679353,-0.9463575024574703
2.9807028161116547,-1.0684132734234906
2.9917805263596886,-1.3922142634828014
2.9949930619957126,-1.4093883537775354
