n_harmonics,base_freq,magnitudes,instruments
9,1.1947612982343983,"[-1.16401447  2.23867377 -2.45524052  0.87164606 -1.09447314  0.31144496
  1.47092051  0.09431913  1.34057519]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.2153385114487731,1.1985601982575633
1.2207959630914553,1.0879985306993647
1.2304758399598734,0.8330806910967639
1.2387096822660215,0.6863223877041857
1.2471479389002589,0.4974408367237608
1.2506805345803595,0.38825472443704273
1.2506929648552312,0.41982254341593134
1.2517724675052024,0.3964635961548358
1.2528223545872255,0.3838501866002402
1.256529019980631,0.29699085042593765
1.2639467297015052,0.13186333785191875
1.2678419927838434,0.05231866467402581
1.280872743928029,-0.20282701164406428
1.2820486807237206,-0.23286691131819798
1.282640781004452,-0.2342467048774647
1.2965429582097556,-0.5010985320162425
1.2975061242957384,-0.5207739910723561
1.3014884680509464,-0.583459179885102
1.304059215864382,-0.6410140682202958
1.3058543068058395,-0.6710677487691395
1.3184607426886341,-0.8709960228927858
1.3247811649017134,-0.9496888797748805
1.3373935637158239,-1.1410888493181124
1.342366947124166,-1.1832082983511671
1.3489612475265886,-1.2516318870482543
1.3604597917377408,-1.3899035354875304
1.3608532239946491,-1.4145705961233905
1.3627025656454244,-1.397171080025044
1.3702962565033365,-1.449010730352248
1.3759152738551457,-1.4967660473892908
1.3900806925697378,-1.5697177833130012
1.4012603552443075,-1.5974372825098317
1.4012685782270884,-1.5945554074732557
1.4031676415760899,-1.6250799679059067
1.4128663936654302,-1.645600301449105
1.4189376751894853,-1.6626449830441399
1.42736039861001,-1.6148406966994697
1.4314566699414728,-1.598076362017921
1.4347939027946612,-1.61200088227001
1.4416289682002592,-1.5954697172947088
1.4449541440312323,-1.5515902034894626
1.4454791808060499,-1.5855097817540469
1.4455864162151304,-1.560000665065169
1.4607401963562694,-1.5106580284890743
1.4731644631780387,-1.406184237643823
1.4734828167267002,-1.4091513820253647
1.4794665227242163,-1.3693690616371375
1.4967988758647222,-1.2193999076938518
1.50560165318966,-1.129315510663769
1.5070376356573263,-1.1395110955025958
1.5089502409635074,-1.1333114762020124
1.5091157795320624,-1.1352264198753448
1.5189885164461412,-1.0023469563203196
1.5189961835647843,-1.0258723075098866
1.5198462188102395,-1.0056195352052921
1.525664043378704,-0.9313276700496554
1.5266750723580174,-0.9238522276212319
1.5363998247868622,-0.8316484024731557
1.5396873836782143,-0.7778832055458637
1.5532489227758877,-0.6177150995472693
1.554045720869789,-0.5997082898104954
1.5653755733783559,-0.5071968961361482
1.57253282457056,-0.3949737624325582
1.573484724190898,-0.37759204960781534
1.5775723463644997,-0.3397173062409533
1.5953318086637944,-0.13417343116776695
1.6096560627434418,0.05030396552067947
1.6132125737960648,0.08778951254289209
1.61380145530842,0.10726323082720736
1.6195731710538857,0.17422575654724717
1.6373861474924842,0.36745454092330393
1.646296784250298,0.45720182185357994
1.6484311641912361,0.4705880794863503
1.6576263257919432,0.5637652848556071
1.6595664261655916,0.6102616663000989
1.672465345872924,0.6932602333998387
1.6761377031842102,0.7239167790541156
1.677806230819824,0.7434457103997062
1.6778505994546764,0.7757399218744064
1.679541783796294,0.7965302145193542
1.6803761091589324,0.7742531287127581
1.6937068757164075,0.8869216918475843
1.7049974452711716,0.9797372533404555
1.71217618455319,1.0215498056496546
1.7160888053389094,1.0518854470167895
1.73425425316651,1.1634371059639506
1.7367299697356344,1.1838879852065143
1.7418552921193333,1.2076411399136238
1.7429906446810612,1.220039697645546
1.7431357742298133,1.2068216278457216
1.7514021567575195,1.2741345637001327
1.7589840288255383,1.2889329361134705
1.7615520554941213,1.3171904840432114
1.767675543025332,1.367091379888869
1.7754239835678032,1.3761259754756505
1.7801738220173533,1.4216594335627268
1.7846302656207076,1.4358170349395063
1.7864842173500808,1.442539178352235
1.7902045553841441,1.4597280708784655
1.7912805762131283,1.4729929108910143
1.7936669827258687,1.4875772133740643
1.7982017975886286,1.4729303868574268
1.799694256138154,1.4807157142179945
1.803713874402904,1.4892640043634187
1.8037756934166111,1.5223029479586117
1.8091998886892675,1.531441415119164
1.8112222334050916,1.5486221907346727
1.8120790552202308,1.5388654883797606
1.8241580816163339,1.6147813863171891
1.8405873123562886,1.6585403241166994
1.8435076108413089,1.6732122199314805
1.847400059475202,1.7021543505769896
1.8583683550543855,1.7302486760954
1.8612014515335318,1.7514116622890221
1.862449475968286,1.765967154608959
1.8636285399918844,1.746091576308722
1.8704967263963042,1.7664443920164192
1.8764128681090977,1.815893796577501
1.8787339435903245,1.793041148751202
1.8902717722093447,1.8533203787582044
1.8903265677502423,1.8327347081586978
1.895837327485479,1.8742098223897838
1.9036019090573069,1.9065572958834758
1.9071924875722015,1.9178255865222118
1.9075922536575405,1.9355132437570868
1.9116498811962774,1.9371720666206658
1.9380821953391383,2.0452925846565786
1.9494176444357194,2.119934115462168
1.9520077881113105,2.1393906436771224
1.9561593248610007,2.1343234112558522
1.9568203543390688,2.139560304442421
1.969792342721604,2.21320773243368
1.971168689351554,2.2112103782686225
1.9754695258009303,2.2323314712427895
1.9798830593067578,2.2316751062019122
1.9909562516076296,2.3082450116422595
2.020637471955406,2.431730886562782
2.036644858121579,2.500437386416372
2.0375649138793372,2.510930511624793
2.0464014934421506,2.5583262364727997
2.054380435170229,2.5733071259972475
2.0596941871603285,2.578522997083458
2.076022850040842,2.627810338309097
2.084712016785315,2.643144786471181
2.084836239807408,2.6297247947710436
2.0882426778046037,2.6553017152518206
2.088450253679973,2.6625990744236407
2.0947166474705297,2.673876497944861
2.099687600786429,2.6953794469165304
2.109863494866728,2.682630789798402
2.1129104010238606,2.686813671744221
2.11421029485952,2.671606923091709
2.1157155830007603,2.6991607513055142
2.122405718647478,2.684482735188514
2.124129117871429,2.6719998780681964
2.127447864542857,2.686066298456007
2.131913879977647,2.6951562459561864
2.1321819006214433,2.6689859300904173
2.169322435126956,2.6284539220722776
2.175379221500525,2.5700071354339005
2.1832988943245972,2.5423097462061355
2.184970462806729,2.5468522875491044
2.1861668465200648,2.5376815052288757
2.1922007971425668,2.550791307023037
2.199544993842733,2.499396981407217
2.218884091166042,2.396124749306108
2.2239390637804934,2.3439062937263153
2.224654940138774,2.3039155310388444
2.2249491247919124,2.3527661179079327
2.248292045165692,2.16774254185446
2.252104125774615,2.1521586192806725
2.2562853924779,2.1084991361534775
2.259025940038846,2.039314752715913
2.266422497781381,2.0121672194426057
2.2671971483086093,1.9993725190305298
2.2736965899108768,1.9691902159708268
2.2780772112991734,1.8912841647926526
2.2860612935984967,1.8051459104399175
2.2970301136889146,1.7014274800109366
2.3030557252785053,1.6485487599995852
2.309971107268538,1.5373056700439633
2.316977139428479,1.456574081171882
2.3343850881140478,1.2814074154444959
2.3449213958891537,1.1542389094655676
2.3495459275824198,1.0974500074103022
2.3505235495689405,1.0660827286646568
2.3565609366156286,1.0085766759920805
2.3598033294849596,0.968592728657606
2.363682078751852,0.9116667756341804
2.365167440832008,0.8981952025588101
2.3700689052034507,0.8697084086671658
2.3745865798365084,0.7890749985135459
2.3770588775100814,0.7851576627258603
2.384165418013377,0.6483863574971194
2.3897480284129298,0.6067928155873187
2.395817051277332,0.5076023127326745
2.402277547863581,0.43784270802864433
2.4051681875313644,0.3964268230235346
2.406101908303868,0.38946729238550826
2.4077340408658428,0.3803333321861117
2.412749075310825,0.3071203446995586
2.413185556761685,0.3110741579897034
2.4230353454747204,0.20279977041854552
2.436074370382425,0.020163923162197218
2.4506607024342593,-0.17124235392922554
2.456478730379165,-0.22358178883786506
2.4746633944711043,-0.4311359462137635
2.4753866981688404,-0.4466278630803295
2.479317243875828,-0.48906692288582965
2.4854501053144658,-0.5717624527851861
2.4933692008925252,-0.6359630857575285
2.501668830880684,-0.740068213845817
2.5036413793484513,-0.7623782181813324
2.508903981367691,-0.8129955116946991
2.5133050556168115,-0.8659499032689487
2.51855856080713,-0.9025636253719692
2.5205506949551335,-0.9719935833619533
2.5232440600581176,-0.9813525923387504
2.525482305589522,-1.0314454090779772
2.548503384586648,-1.2375797241692548
2.5538604562238607,-1.2944901948745497
2.5591853203379387,-1.3729996035584664
2.560611554417058,-1.3526107456184358
2.565272677162495,-1.4021329002061216
2.5757355210291557,-1.5156555153155113
2.5818584480460878,-1.5903260295494248
2.582285677834366,-1.5545871520811452
2.593629263520512,-1.6813867270341838
2.598286703841225,-1.708835770623711
2.6316432434279458,-2.005538650132744
2.651713235518666,-2.1489045293541857
2.658865394871512,-2.1835358664919724
2.6598579001006977,-2.2104155443445817
2.6624583028223503,-2.218408522951614
2.68443662295613,-2.363737446264604
2.6873101527795935,-2.390043536275941
2.6873754882760874,-2.371874435073524
2.6909283559635613,-2.386592702029924
2.7115357617120655,-2.5265014484538524
2.717393701755091,-2.499178559602963
2.71783135145853,-2.5326706605896714
2.727992051971934,-2.55907753753637
2.736251993958872,-2.6051658470899226
2.7441508943359336,-2.594926862591834
2.7462338718598414,-2.5933169070638793
2.756101295264738,-2.6414583367761573
2.7578375635658254,-2.649406825806436
2.7612093016976935,-2.6362008831289856
2.7625969548445166,-2.6262778564668854
2.772129709633063,-2.6558958874356677
2.773484603036521,-2.6190231822470555
2.776643939998067,-2.6395847241895534
2.782654411315768,-2.6532680028015276
2.7925099410368395,-2.595071478105952
2.7941096203119784,-2.6200476096936254
2.8202649747491666,-2.5338338940791307
2.8204718536432,-2.505386334785153
2.82129281571106,-2.505362827960025
2.8277640587123454,-2.4914517378506984
2.8380795492801107,-2.3979828260595806
2.8532041093930554,-2.28244863445499
2.868781984008246,-2.1268429864441507
2.872645833755147,-2.095365148243282
2.883963307118398,-1.956699773032199
2.889552871791267,-1.876675642323566
2.890178874291948,-1.8766695266695557
2.9077474376367762,-1.617825900091547
2.9180906349599542,-1.4546014948842647
2.920972411429565,-1.3823515252413898
2.924101094453592,-1.3486728441334515
2.9343198000204325,-1.1716313568916172
2.934746182130982,-1.192200149863896
2.942177406674343,-1.0223431223692863
2.9601126012053784,-0.6791288038237387
2.963859743679042,-0.5986283458602574
