n_harmonics,base_freq,magnitudes,instruments
9,3.0359043893563893,"[ 1.10394234  1.38769577  0.11511967  0.09158341 -0.35318989 -0.62604977
  0.72596966  0.32820793 -0.88523621]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.4306722740529292,2.2507369994606647
1.4359477200259327,2.4891674488298343
1.4475362835408525,2.9709023505625023
1.4509538433827762,3.0877372225139177
1.4622399406587032,3.3754980085216375
1.465833939219558,3.4221044052060203
1.4674689415951185,3.4518047316217038
1.4710742131587917,3.4897037154533113
1.4746241318376834,3.5128236783248292
1.4755165115273474,3.5089253379135554
1.4761319623035156,3.5142268588186885
1.4763806237611927,3.510020515913625
1.4766884924145378,3.5080927094310734
1.4940414492132854,3.2890426710528886
1.497930395364258,3.188174004745267
1.5017460666985771,3.073373524597369
1.5068236239521422,2.8814478041546785
1.5094760722799219,2.771280882554707
1.5115400581640372,2.679475025784303
1.5119069338856521,2.660167770221757
1.5162830882617948,2.4584336788483117
1.5375462902979988,1.2122285309534937
1.5418084185289116,0.9393768693908934
1.5524788623301173,0.2343068974551214
1.5612177881021259,-0.3227080754039143
1.562363428571384,-0.38806220358175325
1.5624919965931658,-0.4047601444183658
1.5635155687666114,-0.4685489234033663
1.5750717743095128,-1.1276548024502515
1.5762900807022948,-1.1904474848539217
1.5812434133996565,-1.4295804562781576
1.6074592027463455,-2.2493756090895753
1.6125827443213865,-2.306629632322286
1.6134428745908158,-2.321243738026973
1.6149303285315435,-2.3197160084787054
1.6149766325949004,-2.31753956165949
1.615620622569824,-2.3187398642091006
1.6276769406689944,-2.252389880700195
1.630523428686062,-2.209371485815285
1.6306159160070113,-2.2057653381554574
1.6316723240018387,-2.1919493200036113
1.6351804246411366,-2.1190631436060436
1.6383236929642209,-2.0459154702642373
1.6547038332803137,-1.4776293351261882
1.6552803294928626,-1.4670203496733405
1.6571618333206182,-1.381393014584321
1.6576479460578186,-1.3572596848819085
1.6692726405488019,-0.8186991040902262
1.6742847040501392,-0.5609113770554212
1.6752567400340297,-0.5140929749822584
1.7017901829189066,0.7314952073496886
1.7020233925032997,0.7577231064987298
1.7244914174666448,1.4990028922371341
1.7248311757775516,1.5246128528486285
1.7257628361929935,1.5283451194188529
1.7304142268837133,1.6318439567901168
1.742428395049921,1.7696780491894963
1.7493694737411456,1.7944321095145577
1.7502277447058923,1.7879916589544138
1.7504749952995926,1.7879858551969476
1.750764459582312,1.7895534612323123
1.7663040790550362,1.636273388915504
1.7806282306859043,1.3403857864124404
1.7856939388866904,1.2048254202538287
1.794517848521183,0.9611822296988365
1.802151891855341,0.7360563496284106
1.8033265829662346,0.7000060107803029
1.8038988665975335,0.6843652013421102
1.8089867308814087,0.5188019700804475
1.81147360058453,0.4547645480599815
1.8130359897917483,0.4179655819562111
1.844292789638775,-0.31824216464762867
1.8495472346177557,-0.3968054656033616
1.871481774499392,-0.550348780945808
1.8719864872887726,-0.5431037082343938
1.8737094022089593,-0.5490767444342485
1.8755519482216503,-0.5446728770894641
1.8824267508684764,-0.5293656359489435
1.8846934801681883,-0.5165076524253257
1.89138551475539,-0.4784484796464454
1.9018491672547393,-0.391225825057374
1.9155286301473282,-0.29175553717306696
1.9160022267948449,-0.28021503093193995
1.9378100130185612,-0.18803396086250015
1.9468343431370414,-0.19784891631556586
1.9472993388619404,-0.20019528046478036
1.9486141812286402,-0.20416897593990524
1.951405145699069,-0.21630190475971908
1.9730245506095683,-0.4811715918190017
1.976055154809857,-0.5321165439396801
1.9777366960409335,-0.5650835825908277
1.9846672831127403,-0.7168155861478773
1.9852213788049502,-0.7283028927498094
1.9854649871465222,-0.7414568808172146
1.9863087160867812,-0.7620702672302816
1.9975767599993564,-1.0493009208715383
2.0167490442488347,-1.6211030983840613
2.022034921856651,-1.7738032490358304
2.0367203663591464,-2.1930431649778472
2.0391435347038627,-2.255870501790694
2.04470214635682,-2.3776604952428153
2.0537303625404952,-2.5636127297004276
2.0563151587814286,-2.619545025806445
2.0572853852549082,-2.62006358470088
2.0576480113226614,-2.6282415874243656
2.0579140436757912,-2.6302057952037337
2.0591386734781967,-2.6569666088371355
2.059853568787082,-2.6571931980467975
2.0629594150038866,-2.6970811654398577
2.0675146740109573,-2.748299952714681
2.0750109013053493,-2.7847783599066798
2.0786444233389147,-2.786837219777823
2.10286337899604,-2.5937182890245687
2.1069083396974335,-2.511654057236392
2.1151409410304662,-2.3309027937573235
2.1155476391610257,-2.3288649601459603
2.117478070450037,-2.2878274506019887
2.135228671306378,-1.7967112588151106
2.152777673613282,-1.236035231779343
2.1633418311090526,-0.900996975818417
2.175820367341342,-0.5524312703532761
2.1774096713457256,-0.508370707327043
2.1860246845124482,-0.3129460727637955
2.1863637067828456,-0.29842186318148084
2.188131320415983,-0.26012399315946355
2.190228203739715,-0.22663945389672965
2.192199453115064,-0.1739169340248366
2.1941389672677882,-0.13686832008492375
2.1943450032429546,-0.1438403437170741
2.198085345454814,-0.06387993701683567
2.211378423431312,0.08257391542010481
2.214108732864987,0.12025812704777707
2.218202355021326,0.13579490605581546
2.2188965770247906,0.14479066484904254
2.2191767744463498,0.13354900908726117
2.2252845728959407,0.155990012405472
2.233476373617407,0.15885343298235702
2.2346625122451877,0.1590068091136454
2.244263157244725,0.07877128740963243
2.244689794934267,0.08865229306287749
2.2471499636644916,0.06794511013076196
2.247401593796985,0.07243182630231816
2.2538217709315704,-0.004455187945310333
2.2599147180496644,-0.08225657347745835
2.267006716843291,-0.17731384928100916
2.26954474441912,-0.22344436293695227
2.2710431791077736,-0.2522002100664856
2.2738064072205653,-0.3006603708820374
2.2757099799106753,-0.3295044336667559
2.285371204244673,-0.5102854302819775
2.295554799532378,-0.713714167700806
2.29608514644217,-0.7282192751166138
2.3092748397913736,-1.006869907644766
2.3161232415773325,-1.144551549587639
2.3262814893323647,-1.3706899778048782
2.333804713896681,-1.5181590359905277
2.3424289872002877,-1.6838395667446757
2.342788628033248,-1.6887792793902576
2.350374547629502,-1.8383985718899774
2.393109177220481,-2.377200265164329
2.406215220495529,-2.4202745109496577
2.407711423462014,-2.4184410255045408
2.421778611607847,-2.3771303491880884
2.421838753139438,-2.3806255037703394
2.430310635401722,-2.296530583099011
2.431193076743874,-2.2813124254604418
2.435686695400779,-2.22316829967114
2.4360679315867557,-2.2202315585197376
2.451898926147723,-1.8995906714697701
2.468895511530085,-1.387694124382478
2.4757039888292365,-1.1382786251778758
2.475722084576833,-1.139056166863421
2.4759305668321883,-1.1345998293850774
2.478840923700834,-1.0201280264030665
2.487687100100075,-0.6432786559150638
2.489984501182028,-0.5330931027739808
2.494940015086292,-0.3178132088348778
2.497736909529344,-0.19319031319577595
2.498108346579458,-0.17639045810342355
2.506590644231034,0.21749076076562668
2.519803206893126,0.8634372809412698
2.5216501897348023,0.9400587956014252
2.5342808797167864,1.503450863605382
2.53470873170816,1.50400436739412
2.5377769044594753,1.6213050175570067
2.5384485874943703,1.657658539088186
2.53984516538382,1.7077523089201039
2.5449826233593535,1.8931114590536506
2.5451652462086116,1.895090621482333
2.5497556786252957,2.039061350897936
2.5576671476027792,2.2390023084348587
2.5715344681344643,2.429688713317395
2.572905809985251,2.438908536816525
2.575279291147086,2.453732359775839
2.5800213037678104,2.4458872311539492
2.5820524996332903,2.4326522339547694
2.5824416801766166,2.4242071675183983
2.611306338349851,1.679385352705796
2.6123282794779303,1.634061890577234
2.6176892769339695,1.3702945736469272
2.62531685223143,0.9564729312237209
2.6402889720784275,0.038580685565708865
2.6425898281261233,-0.10985532752169277
2.643210585219549,-0.14715832407562152
2.646670244349494,-0.3775923215309396
2.655612317470659,-0.978433907350291
2.6638427716512556,-1.5149025964497707
2.6653000140609304,-1.6049341622068543
2.6690186106600073,-1.8374868539269182
2.673863655359675,-2.1237904083952057
2.6796946796421777,-2.4347692362620665
2.6825420480142714,-2.5793953470250766
2.685573552054218,-2.7180668199037497
2.6965351957153345,-3.121959911250313
2.701344419703963,-3.2521096483749705
2.7030442574533824,-3.287466836647504
2.7062967436408707,-3.3414677403808395
2.711141692394131,-3.4020560469569907
2.7113024735766027,-3.4084782835325753
2.713494584879033,-3.399136986926779
2.7155000030748644,-3.4188722775016407
2.7187705199125096,-3.394152871107033
2.725742607155337,-3.3104001813318216
2.7298669474036013,-3.201267956284651
2.735032897898547,-3.049668911434701
2.7454044190392004,-2.5987849504556766
2.7500972864193365,-2.3357716029583773
2.750641679212749,-2.3083175992482965
2.751364613416511,-2.2681080786176255
2.7528570338710328,-2.177686396220835
2.752886813535473,-2.166712361228093
2.7554084553890332,-2.0078394480580353
2.7633279837125215,-1.4577381424387
2.765094128595641,-1.3288375891469264
2.7691610295439624,-1.0143980187274764
2.773805427102083,-0.6386796692521308
2.7791924811131246,-0.18986922462438138
2.7828767867389237,0.1192889345518662
2.7895980850989357,0.7002771807289596
2.7957581268562004,1.2342970807208984
2.796509388430356,1.285872624040013
2.800505448441527,1.6299511500706754
2.803468600628536,1.876708959164079
2.808225521253644,2.2540440746140082
2.81132428932784,2.482912751149632
2.822088696854287,3.2368558796520133
2.8239737675267422,3.3422361422814344
2.8262985591890013,3.4975659025235215
2.834180115029742,3.9004562622669674
2.8352023304702065,3.9539107567916707
2.8493395702391897,4.408320615758448
2.850150897225584,4.43109413232847
2.8511958645611335,4.45589903693679
2.857546848957229,4.531626632193009
2.8578244958688632,4.541408506260604
2.860620110451224,4.545682611166184
2.8652142204465916,4.5396253386913195
2.8674432511654313,4.533235612454644
2.8753789190486447,4.425431433474918
2.8858909463924993,4.1471764249835505
2.8862272841066767,4.136556083960487
2.8863072682507154,4.147041174010755
2.888505053731066,4.045812527911122
2.9005794799125972,3.5547223286415277
2.9008494922886783,3.537198348143342
2.9008900092836143,3.543100501458772
2.93302789496396,1.9717139053267283
2.9356891293898535,1.8418628087922497
2.942708455140443,1.560965521016754
2.9596278106598266,1.0505511690615401
2.9616810072884423,1.0226644410685188
2.9659761298175766,0.9522536504109883
2.973230782538497,0.9058956994556674
2.9748409170866825,0.9047374241633551
2.980101386965477,0.9205769497938212
2.9989684892018325,1.295009876724725
