n_harmonics,base_freq,magnitudes,instruments
7,3.131410756902258,"[-1.12136884  0.26710628  0.04219906 -0.1037846   0.31128542  1.26203866
  0.81504921]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
1.211967175906314,1.3446137382945327
1.2156025591174044,1.4850058263932706
1.2229300808022243,1.7284557501080375
1.2248114565391788,1.7553298016407313
1.229027767152326,1.8884954513756034
1.2430014328441255,2.203362109640696
1.244835252997162,2.224158994859315
1.255326153929449,2.3051759666065528
1.2617973681085362,2.3492732658778963
1.2716582263226375,2.327327526616184
1.2955277693079186,2.024075407700335
1.3001616533318767,1.894878010841466
1.3069493544168873,1.7635758259336205
1.332429739875172,0.9654636313851696
1.3422698810835447,0.5993754245285563
1.3559014710407515,0.13228892098680647
1.3598648546700112,-0.0006232980772229602
1.361748572997656,-0.053372145996229886
1.3639407052342598,-0.11819141549976747
1.3665050170228676,-0.20622482084600965
1.3728089058235113,-0.41355796007539386
1.3763910632221048,-0.5179570418996826
1.3824369114307737,-0.7320761094729986
1.3854694600817155,-0.771048496206998
1.391143501106571,-0.9352057123868707
1.3920688189510537,-0.9616367236479445
1.394248561481323,-0.9693538231271219
1.4009448181209434,-1.15089063995522
1.4084345047156468,-1.3590532289451258
1.4125002409878418,-1.3614307901160003
1.4139596877586413,-1.375668681857786
1.4146090275154162,-1.4305904404489793
1.4178939629999423,-1.453550078659282
1.4353384404805727,-1.6259166861997176
1.4355283661977456,-1.5953132976387137
1.4398660626016033,-1.6566968008460317
1.4634866334872925,-1.688225012701887
1.4650731199879052,-1.7725954580806844
1.470480691823516,-1.7746330361773455
1.471266038135548,-1.7137521575128793
1.4758684165153273,-1.7253292781317902
1.4801204400502321,-1.7329888494976664
1.481990184905345,-1.6721374067905883
1.487664834239828,-1.686861887042591
1.512726636333122,-1.6048828089153802
1.5220543391641792,-1.6114301415382928
1.531141237948992,-1.584796413471159
1.5361342837180239,-1.5960703857471121
1.552378120398341,-1.6592503063235673
1.5524529992081195,-1.6573103945614445
1.557280805459924,-1.6947810742175309
1.566952120134653,-1.69154075743054
1.5764254738435177,-1.751127710280226
1.578051935087867,-1.7948924048945212
1.5861053697776786,-1.8949430403282537
1.5880166189554439,-1.8822208122909028
1.589202255715679,-1.8969288843348828
1.59730464042363,-1.992937645757844
1.5976634773052467,-1.988406718703983
1.5987703156550301,-1.9757404989381757
1.6068299564951172,-2.163953666969611
1.608063794526509,-2.086637094285195
1.6083239654535344,-2.110633765658104
1.6145827439722895,-2.1638529432533233
1.6164747100392427,-2.2142160587708006
1.6367634268996687,-2.428643448381473
1.638483831949685,-2.422320128562406
1.6399055256675084,-2.459347127331341
1.6492403331066114,-2.548527783167164
1.6526904691855098,-2.540751233258184
1.6979976918561785,-2.8024902334042454
1.7067510590113955,-2.7730442091992846
1.707720823759563,-2.783260044053634
1.7116948166055996,-2.7854958639127947
1.7167928045735188,-2.7795748116508374
1.718149338529213,-2.7868353481380668
1.7189925572953504,-2.777536716808394
1.7216150748392574,-2.779933698233039
1.7272201236291744,-2.7427816500689124
1.7312756723143634,-2.7817765111194825
1.7378073998605936,-2.7675586610705922
1.7405557019648015,-2.7585280158126633
1.7431919791833987,-2.718611557699396
1.743785906082997,-2.7079189004614945
1.7490756857933096,-2.679248480985565
1.751722576882881,-2.7066752588275285
1.7564451418435247,-2.6240248912691913
1.7922239944353322,-2.417542696639
1.7944837888972138,-2.402101846783677
1.7947637511010672,-2.4167857691566796
1.7964904622699187,-2.4103612408845922
1.7970906491424312,-2.4283232531526657
1.7975992063252022,-2.3891273669282134
1.8002045752994764,-2.3553265143895112
1.80926068577015,-2.298189186296427
1.8106870739268164,-2.2589467122143616
1.82069195395695,-2.1247005279192392
1.8222954886122311,-2.159668662803125
1.834809301287435,-1.9778453426873197
1.8477005963279671,-1.7786528203643952
1.8494461952699517,-1.753153334275635
1.8508735089677542,-1.75086963178858
1.850928829268022,-1.7242314884411536
1.857197258165475,-1.5813335761286127
1.8640878515508081,-1.4533171958014446
1.8641372220017534,-1.4676407781597842
1.8653036523095903,-1.3957855452382457
1.8695672132439114,-1.326048190105246
1.8701006326853733,-1.321806659490573
1.874131483525395,-1.198888817587169
1.878534244497084,-1.056094118273566
1.8811859060426563,-1.0443150014042897
1.8890175275210277,-0.8100562309515192
1.8985814735635387,-0.5041451876907629
1.9044026253852229,-0.32047779945664423
1.9063155163861092,-0.23104697797944246
1.9148165581852092,0.08637924892074927
1.9309732134660145,0.7735148466159864
1.945323938174612,1.3449022787944556
1.946850467728054,1.4190115304909736
1.948034485675958,1.408566413891166
1.9524724601109877,1.6057265029562329
1.9571772677616321,1.8753096851488227
1.9801504435757478,2.7577324119500473
1.9950695691465388,3.2526374497987574
1.9970153216271482,3.3195080396667866
2.0006646435702606,3.430483778118906
2.0050599518509715,3.54945580740278
2.0079116579065364,3.6199629685836703
2.0094863981571924,3.6452511601417283
2.009710194763752,3.676796271261515
2.0269392782840825,3.949731860791512
2.0323729392128413,3.9697819755806876
2.0355248879420396,3.9389576500678762
2.0550293423599006,3.893860488389555
2.064239800068857,3.7504992195472386
2.0657393270483224,3.652421550717431
2.074625322213606,3.4731110785545676
2.075911240339532,3.3853919061396525
2.077430682652862,3.353624613576162
2.0775108600174406,3.324502313390829
2.085941863062792,3.0438035352196064
2.0872906595689917,2.982587116982083
2.0989708000883054,2.5006848821858205
2.1120616345726226,1.8827450175572713
2.121714703374142,1.3790123460879125
2.1257747143728096,1.1084840934691529
2.130707634825372,0.8539711768935003
2.1378208773790233,0.43762764041285473
2.138066071729562,0.45163713026661517
2.1410425564680535,0.2850416429493384
2.151051651292251,-0.23441513993483304
2.1550104361821063,-0.44632329603531984
2.1619177132575196,-0.7924147640982425
2.16899251277564,-1.153068590540858
2.1909959913886032,-1.982089112184171
2.1989260985808174,-2.1999238521321978
2.2014623596883807,-2.2651902351511817
2.2083774431339958,-2.403902947319783
2.2086926678735344,-2.4389437038464856
2.2146633409158225,-2.5349582182505053
2.218697458001624,-2.5485966897879533
2.2232678849865533,-2.540233590683822
2.231754603083065,-2.54667621901338
2.2414842577743723,-2.487806784119914
2.2451716262912003,-2.4661043813652856
2.2534013836373585,-2.303938809940769
2.257466574244254,-2.1908178175830497
2.2781107302420773,-1.6479696372408623
2.2911138791570087,-1.189446405409151
2.2997294747442707,-0.8461100648458123
2.3069099536786215,-0.5985830708226685
2.31706742660696,-0.2663502800049141
2.329921601692819,0.14581363022622146
2.3306679561326833,0.22944371791589085
2.343819739714096,0.5736345766781985
2.3562444470008055,0.8330742929202692
2.3658143270070564,0.9728758867717677
2.3661083816207302,0.9514854546834348
2.3696451472232214,1.0032954789269217
2.370573722273912,1.046258102135601
2.3767886780249423,1.108740088556414
2.382354683678341,1.119636418577322
2.3884622680628684,1.1334341556163725
2.4093111341684157,1.0124235748926291
2.424187264217956,0.849427233303545
2.4339959820249053,0.7319982006689248
2.4350252070449034,0.7277062224859067
2.4382264982086888,0.620055073253101
2.4430998659741245,0.5914297693850229
2.475890143885337,0.07187776736378208
2.4890718993637746,0.015053926659718414
2.4934963716383782,-0.0438861241397318
2.5030951464673645,-0.0568923182122773
2.5038839772955104,-0.04619252802376779
2.533519829291535,0.14883264492061277
2.538854174977401,0.19461530972949412
2.541055907368529,0.2876822738052185
2.5436096847331884,0.28227406650383247
2.5475045670549097,0.35696012125710047
2.553410842241907,0.4601758262220711
2.5700051358986657,0.7863382814514581
2.5724552230883955,0.8582302972728176
2.579200558137833,0.9799575031082739
2.5894902166813116,1.1387870140144651
2.590323275136731,1.159391258822476
2.5904205803283977,1.1930821522307715
2.5981570631638577,1.3096525260485368
2.6188456752282825,1.564973315661021
2.619105662774542,1.5610727087631768
2.6232353404241042,1.5861116401248458
2.627069623004945,1.6618589074176524
2.6371946531987946,1.5930931185822246
2.6447398441494805,1.6072553053765075
2.650377877356336,1.5873534498924917
2.657210092847337,1.4734114244157586
2.666227813216934,1.3773786987078451
2.6728134763471623,1.2119945678062958
2.6740259673052327,1.197505328192653
2.6753601718032973,1.133756749765746
2.6781674113341287,1.0650730335461402
2.6791884599477074,1.0479942359440328
2.6897346905731423,0.7677200494732397
2.693740430859183,0.6601497307213415
2.696979705840608,0.5663567647668994
2.698357692822804,0.5235473706398565
2.701832108923366,0.4301567560317683
2.7045972404786953,0.2807097762947752
2.7126094533305247,0.10880405139226033
2.7144567630471554,0.043756127055265714
2.727984175273143,-0.3939211842615788
2.755024363812354,-0.990183701700988
2.762950112348949,-1.119629169287178
2.770215486936478,-1.198814278205005
2.776400792611666,-1.2429116076806135
2.777365731591578,-1.1971450829078683
2.8007880616944707,-1.0491180175009445
2.80672677828645,-0.928668730472148
2.8079635362071507,-0.936013811295838
2.8084404970294816,-0.9096911488278784
2.8111081844863612,-0.825262154334009
2.8133200279131545,-0.8066770219389586
2.8164125069903747,-0.675231479226252
2.8185841577442705,-0.6948512619055828
2.8386694969168538,0.06367076129527575
2.8524325227960805,0.6564391627366174
2.8551466771906817,0.7824162990259624
2.855498166261385,0.7891085541284982
2.8556729111529684,0.8676683465880006
2.856403889954704,0.8780868318675432
2.856932257209741,0.8997449863185432
2.8657537193598017,1.3029228535776871
2.8705607337328294,1.5480439617032526
2.876435917426276,1.8086959573919954
2.902790279796143,2.8837460117904383
2.903810123567001,2.907597755789707
2.90815233300566,3.047578907752582
2.9177237675093846,3.2853700669013217
2.9177314570506656,3.3364123548747795
2.917893450569185,3.3116399735928193
2.9188128950176084,3.343865756471494
2.9197556825689457,3.3562765513974635
2.9427256938079305,3.625593339152579
2.9521359260350923,3.607107830177768
2.954752679227128,3.5589557281384447
2.9604797479595906,3.5167465966211195
2.9644653365782476,3.4266642778015837
2.972292696646564,3.2198374285316933
2.977316121571298,3.108076106043457
2.9800244799141407,3.0052656989207036
2.987270828904766,2.762372466638983
2.988094293847026,2.7371414642848766
2.9980610947435897,2.2772793996178953
