n_harmonics,base_freq,magnitudes,instruments
10,2.1876186475173416,"[-0.15135075 -0.51468991  0.21201379 -0.30979975 -0.25790143  1.41870884
 -0.95711717  0.07804199 -2.34547686 -0.00393419]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.4161985836195292,0.16840375903989002
1.419281760789577,0.3374407988121634
1.4227294494274823,0.511546718105217
1.4284111278242007,0.8366700030098176
1.4297282775054967,0.9086935319206151
1.430342641689359,0.9513603618957638
1.4348256537413748,1.1842429790272277
1.4389168194146027,1.4008932876632674
1.4409627537503038,1.5165860198387697
1.441869441564231,1.569657585599798
1.4421866665064647,1.561274149365188
1.4486027793219804,1.9166417491543883
1.4531828542514962,2.141960401273769
1.4587840395683696,2.4060445269220665
1.4670105259141888,2.780770264200286
1.4718766488022919,2.9968604739070157
1.4803801867569621,3.3079223838174974
1.4815026629078885,3.3458232475797023
1.4825292362695581,3.3745182444480752
1.4882897350026374,3.5527881632615075
1.488827301106844,3.577531984330343
1.50011835428774,3.8468828878282895
1.5060996271978633,3.9528470030256706
1.509806152378105,3.973912642383127
1.511214667630476,4.006947359741911
1.51333415362856,4.0342251500992825
1.5183786280520133,4.066928223114698
1.5205265706800741,4.068951588790122
1.5213474703149679,4.069275280123564
1.5246778065287003,4.0810256209690134
1.5249977379825683,4.068246014109664
1.5300466018770145,4.053155243610463
1.5321054804144136,4.04944762470267
1.5327185030762553,4.03929317123239
1.534243078850122,4.041465695153173
1.5389144813179936,3.990040074429126
1.571339126276377,3.294138417616745
1.572633476248499,3.258107399235745
1.5727982287307958,3.2290163760843216
1.583943810042184,2.886218565511888
1.5871181401130645,2.769654956484006
1.6007977826971231,2.260757798376157
1.6069058911781742,2.035804985257994
1.6157207149284556,1.6892620877167015
1.6166362029714954,1.641466591472969
1.617611743605055,1.6237710470639632
1.6182328685336707,1.589418897243772
1.6246944238468632,1.358554239474326
1.6396602352588774,0.7933183867963711
1.6442417985032627,0.653865911762415
1.6634415963181484,0.10931896908947394
1.6756365518933167,-0.20154579575305204
1.6778813204777956,-0.25414151514457467
1.6807069080570898,-0.3121450137316939
1.6821452696768153,-0.3293865049807949
1.6824365805843247,-0.3418462774197242
1.6831506522399104,-0.3480604819467838
1.6860801979867697,-0.407866791688179
1.7067796861663114,-0.6840303786119377
1.712697127351099,-0.7392878797157992
1.7219005387568265,-0.7874158050264065
1.7300666883576135,-0.8235856443530246
1.7305496412954104,-0.8279574725311708
1.7309826617914332,-0.8101157611589633
1.7394749457009802,-0.8304037553443175
1.7680272551976595,-0.7785054959562129
1.778164353562043,-0.7429759144628563
1.7894658876721792,-0.6817404184429892
1.7898190437261725,-0.6690065265216693
1.7965252596640964,-0.6496263682929879
1.823337328062129,-0.4408869796806161
1.827124783824611,-0.4244866827074079
1.8276738232317724,-0.42143950775019173
1.848675435732682,-0.22306199098160678
1.8535022312384273,-0.17150300276745617
1.8543291383402671,-0.1523134842216539
1.8554418869397473,-0.12744561725230863
1.8592930840990043,-0.10138703835187161
1.8612898371758897,-0.08074272590889535
1.8706089731167141,0.06136008573585951
1.8709545289155818,0.05210178977094057
1.8819793997420255,0.19817996904078833
1.88255652855646,0.21605220735409442
1.8867828130722621,0.27580854324933163
1.8871955233329798,0.29066698522077317
1.8892387400148696,0.32214019528069177
1.8927737024903841,0.37895859555074735
1.8933435962715484,0.39962153504019504
1.8987632676273067,0.4789268269211527
1.9055933679107078,0.627701963075225
1.9103028741821282,0.6861283963300475
1.9136709159960645,0.7420810866636475
1.916773386171072,0.810000360737802
1.9171279136962287,0.8408512703301307
1.9215626403184496,0.9165773673531811
1.9251883375655332,0.977750913553292
1.9334981453950668,1.1310870934405592
1.935087311830065,1.1691714007950016
1.9386952991110853,1.2291186430044725
1.9426546368812296,1.2975871343015184
1.942907364201556,1.3268518122092687
1.9435224550313919,1.3281445938127086
1.9493755750289665,1.4273781938004602
1.9758357997025797,1.8335463590874206
1.9793376083365555,1.8458595834312592
1.990784346931532,1.9367657508791412
2.002537872996192,1.9623452059610684
2.0033352110106613,1.9567630491920205
2.0087222299610117,1.9129364269957945
2.012964252400791,1.884408531641757
2.0162404578646065,1.8708199998957245
2.0229447302494314,1.782548057439136
2.026415017129681,1.7201238576216
2.039046234798878,1.471003878344053
2.0407787224295513,1.4216501312581358
2.0415564802891435,1.409088993016744
2.045894429981394,1.272581716448754
2.047708260495309,1.2465445792843595
2.0546308488686345,1.0152427860842452
2.056168514692329,0.9693283322853219
2.061343953092832,0.7741321281243586
2.070132526162638,0.41848641804905745
2.08116472340385,-0.03357365063279464
2.0875222353855225,-0.35693457376601556
2.0881229761380045,-0.36668644182708016
2.0948726142894287,-0.6951774488616758
2.1047015893126204,-1.185295145462792
2.1074364532886083,-1.2914542288786324
2.10749531269353,-1.3117898663063685
2.110590574459062,-1.4583705291867657
2.111157296872566,-1.488315174090411
2.1205753312051936,-1.9328689537788746
2.1258907839838193,-2.1924683659860023
2.130465647630227,-2.398027667032316
2.1308243707904744,-2.4090649139921356
2.150342076594307,-3.1623107800641628
2.152218122474861,-3.2096839910951744
2.1524508068454224,-3.2261114912182047
2.156557165152222,-3.35109570998952
2.1572500471417317,-3.349749720262062
2.1721147137762165,-3.6989291908239315
2.179473501296851,-3.7896946409854744
2.180452133799534,-3.7974521390283487
2.182063510635391,-3.824324250676014
2.1856711782228846,-3.8479096506332597
2.1883597715196874,-3.8282333395895893
2.19855662222578,-3.822638211355461
2.2043031123762953,-3.761906235425118
2.2104671347032996,-3.661251495346794
2.2121618111166352,-3.635731237833771
2.213234343722034,-3.5902645251412286
2.215107341987311,-3.5671155116005515
2.2157029277228393,-3.551783819644903
2.216277403658049,-3.5463742028255725
2.2166195508840003,-3.523527711365383
2.217656105313541,-3.495615085407817
2.218900945386623,-3.488123885132846
2.2263966548241108,-3.2774168172765976
2.227715615143561,-3.2396920664639066
2.2315546848395353,-3.114355634550419
2.2356357233201187,-2.968277766729105
2.2423887774348152,-2.715366893918524
2.2510289326127655,-2.365511627336849
2.2558591118359708,-2.1509352656666594
2.259802432916743,-1.9829025342974718
2.2631718941868604,-1.8150784553020105
2.269935727717141,-1.51811983283289
2.27398886609204,-1.3158403795201743
2.281776982299112,-0.9664996729225341
2.283324010791005,-0.8895863570424872
2.2890541728773046,-0.6387526930885052
2.2926164732453937,-0.4923119283284855
2.292650401749712,-0.46834982814429965
2.3000367367946177,-0.18833871133024976
2.3070002934024325,0.06392437085040231
2.307101708540748,0.07054811782236674
2.3278754945388727,0.6539673328861372
2.3294490762103193,0.6542596653242176
2.331081617775604,0.6981528855991692
2.3351115912406506,0.7903143680102743
2.34344575535863,0.8572632534675206
2.345149835172699,0.8744296090531773
2.346947673215631,0.8854358820078113
2.35773415010215,0.8820259882632829
2.363625020125049,0.8474791926161384
2.3706234597658415,0.7434352488238012
2.382362536769901,0.5156301601746214
2.385013393694903,0.460962622680168
2.394406058100822,0.21333506855945472
2.397690480436558,0.1168468541376223
2.4072743668409435,-0.15597393159066583
2.4238146913545586,-0.683958415028099
2.4257019580446775,-0.7666600576728185
2.4279867243974174,-0.8124389355760858
2.4364853972702942,-1.0756156798854208
2.445994326427531,-1.3246637840849158
2.4489548515319175,-1.3839448432868005
2.450027293867768,-1.4028404270827903
2.45340793895258,-1.4800034791409278
2.461969436318282,-1.6031966330598026
2.4647180467348306,-1.6421388355653939
2.464981341671,-1.6361316775229509
2.4662162613114784,-1.6462489852962028
2.4675073507918164,-1.658154764131572
2.4711779893561685,-1.6808543334660098
2.474029482639888,-1.716385091311752
2.47663090164413,-1.6885061104701367
2.483224158007368,-1.6668900667802184
2.4893988541183036,-1.5875054306602028
2.490248879202981,-1.576289480418467
2.4973472743854783,-1.4353196239966786
2.5034322782577405,-1.2848991285710805
2.5042239960855186,-1.2745242264363716
2.5427701940694805,0.5479692928238793
2.5513717166382186,1.1026322614381225
2.551912077428458,1.1303224441927098
2.5655831881867117,2.0589364795484473
2.5664893209779063,2.1164425353377543
2.5709048487510033,2.4155604956858574
2.573007380940826,2.558926403132673
2.5855114646692208,3.3905175757291137
2.591693202888507,3.7771485170954455
2.5917948167986893,3.780298739680517
2.593645338953465,3.8942444949083312
2.5982541606306,4.168472180063425
2.6010641612894476,4.3192728514817516
2.6023212341309714,4.402408938931851
2.604848089701777,4.510629386952116
2.6166862886064504,5.0853683166769486
2.626622817087025,5.417737294457726
2.6325694704321068,5.565797691437174
2.6375764921742038,5.655852744075464
2.642525614832799,5.714346570082363
2.656641056617696,5.706831994009578
2.6628578616200063,5.615599203563831
2.6674911075942287,5.515905204250414
2.676173670340143,5.227258402614853
2.694451900801166,4.366765739106628
2.697178310798117,4.210428977527975
2.706355646745128,3.633118373135738
2.7138930139454196,3.1209282327036956
2.715740721303865,2.966780211327303
2.7177843975075664,2.8059043029691493
2.722652893910807,2.436487996719176
2.731932213487097,1.7311744445358292
2.744197298907265,0.761313284024434
2.744269212254128,0.7444539935245718
2.7525212041153093,0.11250996417866639
2.759642582585924,-0.426139811196901
2.761007359270735,-0.5194133714273471
2.7746261628013933,-1.4655742739348572
2.780915316835552,-1.85307270975613
2.782508118602345,-1.9490277742046895
2.7888574341929155,-2.2864603820685083
2.794049080489108,-2.5382375631939675
2.805943918479577,-3.0099272288072965
2.811184086134756,-3.1692390334799363
2.8142726643315683,-3.24747494788542
2.8159140797229805,-3.280540359957726
2.8233804047487787,-3.4032515442845024
2.8362936238521232,-3.5001061465740233
2.8586700571449706,-3.2628233243175595
2.8681122649220265,-3.057482629057669
2.881452214415175,-2.6561129631585834
2.887305118048303,-2.4574088799848273
2.8885215674271167,-2.4121998928149195
2.8886577660040222,-2.4131086473370957
2.889560628575456,-2.3918857332017085
2.8929618341391095,-2.275202146062551
2.914111570997318,-1.6025544267915641
2.927258744420257,-1.2168732399874718
2.930785829084421,-1.1441795175549703
2.932270602242335,-1.1076081301408733
2.941674679393815,-0.9290023437973498
2.953792221190332,-0.8164618023604194
2.9658881010135367,-0.7821317750698933
2.9684921705929765,-0.7876851043555205
2.985074948290751,-0.9634355735573372
2.992617658910385,-1.1351439727783075
2.997513858925961,-1.2527396127913328
2.9977598737259363,-1.272915250685988
