n_harmonics,base_freq,magnitudes,instruments
10,1.796657575470598,"[-1.40284726 -0.99726446 -0.76667478 -0.45414758  0.19149119 -0.40587638
  0.39091328 -0.22678059 -0.23296189 -0.05268822]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.4276247305194962,-1.5859682985296208
1.4281650782808706,-1.608434443727175
1.434897034801951,-1.8366975016786575
1.4507402088159544,-2.3006143081776926
1.458135990586813,-2.474912751986907
1.4659591782104027,-2.622231687205341
1.4668910308805305,-2.634657929423206
1.4749411166046889,-2.7452075065965764
1.4862824553841865,-2.830563191907537
1.486628941017626,-2.828058841721869
1.4896208387738188,-2.838431265926128
1.4985779414733829,-2.8313577152663316
1.4996068577250314,-2.8280800622650486
1.5008799280631768,-2.8178312174261153
1.5018076266072633,-2.8163929519890494
1.5019498371319226,-2.816735039087992
1.510188173957883,-2.7418883097679534
1.5246186068014698,-2.536701332352563
1.5248976930734433,-2.5317250492796997
1.5253265015888857,-2.5204628849214834
1.5257621255714042,-2.512366225654363
1.5350172594092886,-2.3160029123631434
1.5529474732930577,-1.8379525349990493
1.5687521401108153,-1.3362953563711797
1.575245167379503,-1.1183012448422391
1.586951587972031,-0.7155151087203174
1.5991416480609235,-0.3046820312754087
1.616126751378106,0.2295609547134388
1.6200908017820979,0.3431522646490785
1.627569388565357,0.5424606604218607
1.6318306398473883,0.6445910881776546
1.6413127306382265,0.8494159546556427
1.6424794262174895,0.870229588908139
1.650523001041078,1.0006342075635763
1.660071256029397,1.1144349126797406
1.6604510287219059,1.1179730387167746
1.6616534607851454,1.1288694622635977
1.666262333653913,1.15961499254841
1.6737341490828275,1.1895317603137683
1.6741596910388203,1.1861787492596791
1.6752900999619582,1.1880403069790362
1.678598900684955,1.1869853339977865
1.6847789939340645,1.1658625060885965
1.6865444850802493,1.1583122330519213
1.6894026908581186,1.1378276880574303
1.7022329977935051,0.9894015599726981
1.7083249911127245,0.8912504219451554
1.713711547174646,0.7877882463189928
1.7152060114051917,0.7548229415166656
1.717065144304219,0.7165509050758873
1.7179838319614777,0.6937869118349838
1.722119871547961,0.6010312422138376
1.7223893954695733,0.5926650871327448
1.7245765887444282,0.5385349209252321
1.7308442673364688,0.3708243200454816
1.7341917066956674,0.27502094563895013
1.7375499790595352,0.17561097856499147
1.7521038365201997,-0.28651633902698814
1.7590123117753453,-0.5181689666339538
1.7621542347422086,-0.6268550379718174
1.763420292276514,-0.6718290959342916
1.7656104465209461,-0.7459835468647903
1.766175087970633,-0.7675069532249469
1.7685117136169968,-0.8498325320632977
1.7836101286876023,-1.370443410024897
1.7923328156892957,-1.6608620533239524
1.8021763413217489,-1.9711292134997975
1.804095582157025,-2.0234554950554444
1.8092750477877484,-2.17714674878311
1.8157077081936102,-2.3420447314375785
1.8203601317241453,-2.4592165682407154
1.8209087075925146,-2.4693990866318782
1.826503482768996,-2.5918604387269744
1.8272726592539996,-2.607132858738929
1.8405010526748713,-2.8304866834696325
1.853661734144902,-2.963388306917124
1.856315217233374,-2.9768330673512273
1.8716018414204036,-2.9840659031336716
1.8744116164048918,-2.971865503033104
1.877669715821014,-2.9501629398899576
1.8816176486124423,-2.9186744005653176
1.8843787083638306,-2.8864618218303204
1.885844013805344,-2.8719444845224777
1.9088098156320825,-2.483643885703537
1.9097152163732591,-2.4633935097177404
1.9157270275322835,-2.3250400929538153
1.9390806468328083,-1.6766596043996325
1.944038349985969,-1.5227012670966826
1.9494793942668212,-1.3597464107585637
1.9500668501828606,-1.3376939769373932
1.9548432316150928,-1.1923486247248254
1.9586979909324747,-1.072820658526861
1.9591619062745007,-1.0578442928054899
1.970368403191169,-0.7132439871306987
1.9829063434518073,-0.3549287642951369
1.9912462817383698,-0.1352518948191943
1.9965642346512809,-0.007204490136601589
2.003147711866214,0.135046317642604
2.0045614407992023,0.16589333147627558
2.005406873627466,0.1820784489885773
2.0072778215803444,0.21398403358790002
2.007582429139023,0.22302685314447881
2.0257308978629407,0.48137469493398194
2.0278890936515275,0.5043355902030032
2.0285326079872767,0.5090244652118707
2.0363462785983844,0.5645820770901102
2.0387917725053697,0.5742730864783586
2.0465732433010286,0.5840691122642182
2.0821052480702917,0.2513569271517313
2.0837255158786308,0.22719861479561998
2.0972243611979753,-0.05030244439524974
2.099188545870592,-0.0967199723414305
2.1036893138979966,-0.2047813215929724
2.104398917885323,-0.22239225479968916
2.1139884121347903,-0.46597868502549217
2.123146149838816,-0.7167843174334979
2.1295652582662665,-0.8930683762443343
2.1346837438185053,-1.0336680920356958
2.1404655363544958,-1.1961285030560453
2.1439703149037213,-1.2886117048075292
2.1450231602809016,-1.3162724979433733
2.159285898786589,-1.6898645968759745
2.19209897571338,-2.3117407384054984
2.1976679343725127,-2.3752552281815946
2.1987382565249085,-2.3847154028004636
2.1988825761720783,-2.3862794765103907
2.2002551876673184,-2.3990514846315225
2.2268016398591417,-2.4520004034020646
2.2492547726740355,-2.2135470476488197
2.2619511541932518,-1.9781391167686764
2.2664911084540815,-1.8772877646188078
2.276720385524274,-1.623684712042406
2.278322852968895,-1.5814222234690898
2.288965131762917,-1.286365012133868
2.3111068096761453,-0.6148949100316714
2.3136824408672165,-0.538171263818446
2.3179756716154314,-0.407679614793919
2.333293706922378,0.03628245888057781
2.3385236979343675,0.18064921491790548
2.338782098624609,0.18794751466696757
2.34422920278738,0.32588908458702576
2.3498837461778077,0.45788486459004374
2.352396057545085,0.5150093178090335
2.353666315943493,0.5413105502777465
2.355602271972087,0.5856868595436879
2.368021851525781,0.8004667982433044
2.3713931672593818,0.8488327100768103
2.3747359219521247,0.8901037251198164
2.3781781761577996,0.9259975429208548
2.380824274155425,0.9499949254840683
2.382535151018657,0.9604808140502019
2.3907042691766023,1.0052125585073102
2.414295498006192,0.9075220617024573
2.414962683512919,0.8992113264795356
2.4168056732361514,0.8800142373342376
2.424717023662515,0.7653135418294206
2.4382746986759685,0.49302871742047355
2.439924724564701,0.45439698243810395
2.441095761005493,0.42875555091180106
2.4517967268604597,0.13567043233139628
2.452053394841875,0.1322194482522491
2.457020148357997,-0.01681344441123862
2.4604337626700783,-0.12726214956854884
2.470190377557069,-0.45260788063452506
2.477165969031642,-0.6984876751614536
2.484989015990722,-0.9825062535729805
2.4855615986812847,-1.0040559559498516
2.485945676148601,-1.0196053506121654
2.498839407958127,-1.4984303767499183
2.4995089524067096,-1.5208153212641284
2.5007091245401636,-1.5640670898953895
2.502181445926362,-1.6231099400602094
2.5052984319032614,-1.7351596864623033
2.508078444973612,-1.8396226196713081
2.51127964085965,-1.948269900921679
2.513268040279124,-2.0211845642947406
2.5144171674365143,-2.0633576222632324
2.5330384886948183,-2.6725503405778066
2.533143917481409,-2.6806572651693865
2.534887003831349,-2.732588210098212
2.540019961430131,-2.870653904951073
2.5470174209883103,-3.051104995692833
2.553312660949815,-3.194585065993451
2.5553234969540792,-3.237882683141578
2.5576057049239243,-3.2830435520969434
2.5576674100987074,-3.2818730647653234
2.5602989678182704,-3.3286715537583773
2.5606990878541085,-3.336923881754835
2.5682614100026715,-3.4516584436186326
2.5694726628699422,-3.4668915458110163
2.5718721914249976,-3.4965487580250816
2.5801430419914624,-3.5666532769482817
2.588208236241303,-3.5977250184957907
2.5900561611651893,-3.5993747963515155
2.590477241646971,-3.599664114089668
2.5964647360552178,-3.5922443741611385
2.6022268970295936,-3.5628343391992874
2.6044643350607783,-3.5443170941052626
2.616330999764992,-3.4092068756751397
2.6210180507704237,-3.3339111910325725
2.621377986664749,-3.332138555923753
2.6288903801016756,-3.1866154080576297
2.6311870412085225,-3.1374205732496803
2.6341168771235983,-3.07080956402575
2.636005641469417,-3.026607720052193
2.6437381539246694,-2.8291569014335574
2.6461091198974307,-2.7628969786812902
2.647648925478565,-2.7181874445147547
2.650775401769039,-2.630135967369976
2.6508626708243606,-2.6268286576196163
2.6510264009579982,-2.6219067569980945
2.6524468869797104,-2.582494028966775
2.660447116901758,-2.3315843771612825
2.674883087829091,-1.8510861139114785
2.682478713833035,-1.5811361417654481
2.695521658411664,-1.1263687389228227
2.696063368406568,-1.1062733415119421
2.697382293709974,-1.061983814595188
2.7002596957072056,-0.9604810009674586
2.710309266582067,-0.6173652051663908
2.7172679554857115,-0.3951859533592358
2.7238451826678443,-0.19542892274365442
2.7277401942447375,-0.0791954128291797
2.7334560025296595,0.07703904164939512
2.7380943065453227,0.19635463044686588
2.7407556510426456,0.25996461716134145
2.7453687068302557,0.3677949912498422
2.7458042084557643,0.37720296080598026
2.747725559427197,0.42126208461366815
2.7513579490052527,0.4886540544338653
2.773530433430081,0.8174649971171388
2.7785277938209614,0.8588706278780778
2.7819230353972992,0.8867161364350199
2.7823678361157285,0.8873212288694828
2.7853880984446713,0.9043893458297821
2.8034468819395055,0.9132185584260023
2.8096785644007483,0.8889555595494116
2.8097742731469024,0.8835471632453936
2.8118630865797325,0.8707256841385413
2.8268550715410825,0.742999718061414
2.8281593335498165,0.7249626482958929
2.8289964671002936,0.714922646798671
2.829156493053522,0.7164890458479405
2.8349057692815327,0.6423271106506379
2.835864108982645,0.6267021584853874
2.848725969603107,0.44173431782683314
2.855922730450165,0.32150421679386004
2.8698719458983435,0.08694849553103047
2.8796708060668887,-0.08038961514603495
2.8925875457760997,-0.29343787291553636
2.893397322035474,-0.30971752700880373
2.89630857274455,-0.3512270801717312
2.9055011295546826,-0.48482994605996
2.906031053167319,-0.49168238282000376
2.9122881966009793,-0.5705152177520012
2.9203455978348902,-0.656174966884683
2.9254339925587747,-0.7027498059026436
2.929074008045731,-0.7328133258746102
2.9352087798219655,-0.7716006247361261
2.9370497636510136,-0.779885457216498
2.941644611418745,-0.8001640203438852
2.950227166228271,-0.8224251282319068
2.956770823058684,-0.8189588783711006
2.9670711640975727,-0.799723280562103
2.9670855019349656,-0.7954616884385848
2.9761149271727874,-0.7498420861898129
2.9807754406093556,-0.7180209082922274
2.98638311643864,-0.6711344709655349
2.992594905270421,-0.6153862415744366
2.9938818834166403,-0.5977654574536685
2.9973163539293113,-0.5658658639099414
