n_harmonics,base_freq,magnitudes,instruments
8,1.224560660097715,"[-1.03807662 -0.82077987 -0.13154136  0.80394814 -0.02264013 -0.43281384
 -0.01160934  0.17924555]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.443064337639215,-0.14080794392798068
1.4453554479162882,-0.17977046173362363
1.4475159575383003,-0.2560238859842411
1.4522910731422405,-0.3540027849439894
1.4605589555971488,-0.5405949319560391
1.4625004118597413,-0.583081440259114
1.487516523609857,-1.1332801840401716
1.499032665226804,-1.381066831059927
1.5045877309203117,-1.5094425666116433
1.5053285743459313,-1.505829407793736
1.5069691409091401,-1.5317037753209104
1.511879087115588,-1.6266357353649263
1.5150129276388844,-1.6964171194127857
1.5183779574070408,-1.7577402430255287
1.5195652571287033,-1.767560485991975
1.5321747304946332,-1.9815645734068303
1.542004909239048,-2.132904749664506
1.544017136579165,-2.157977409932956
1.544018203664832,-2.151014999985608
1.5455332739684176,-2.1750206945973605
1.5463687165947952,-2.195049733973127
1.5575766018432873,-2.3346860549412036
1.5635269117794257,-2.4005633318973048
1.5642724523876046,-2.3896991781441503
1.5714140559859446,-2.4658966826302104
1.5721734878964746,-2.4764294927544075
1.5760402763582597,-2.516804732252117
1.5770539426985843,-2.524340502281437
1.5779863587896097,-2.526536772158792
1.5799983910857733,-2.5335987233287756
1.5888493761940348,-2.5994095394865218
1.588901307053093,-2.6102869055603652
1.59755119663218,-2.641916612806274
1.606894104983109,-2.6695018826250823
1.6105929089532172,-2.6709905692807534
1.6204009234730972,-2.6635593498491157
1.6254254437390596,-2.6568878178009396
1.638887413580572,-2.6100595667228923
1.6398425176992975,-2.612214165740849
1.6436011242038004,-2.588807508650622
1.6658496723676137,-2.4173585883011652
1.672849636468034,-2.3263396922366337
1.6754056874248615,-2.3127529375099574
1.6778828260273153,-2.2700661298411062
1.6809022960439055,-2.235451708041531
1.68892436021099,-2.1152463627168254
1.6891142090611178,-2.109995385254572
1.6904638667761027,-2.096529218457364
1.6931007886355403,-2.0607661231646395
1.6939597563688116,-2.04106602580548
1.6957574499291548,-2.0303696751054616
1.7034563779404444,-1.8774218327407575
1.7155487373779783,-1.6827663993513222
1.721198821226821,-1.560097507328044
1.724810723053734,-1.482529060643196
1.7314505674842735,-1.3616318624211563
1.7415975110103066,-1.1407959863873864
1.743967417845269,-1.0825364061898348
1.744580560417293,-1.0703030437371401
1.747015002212783,-1.0070836022841174
1.7625356888618384,-0.6529228663437697
1.7632509347844563,-0.6422187978661097
1.7671189861838963,-0.5443780436978056
1.7684614424727103,-0.5023964952598298
1.773705896069667,-0.3768622671169723
1.7791742854542356,-0.24370566527112894
1.7924010606397847,0.10052888039689875
1.8074033715583315,0.47057708033298556
1.824075886697985,0.8953017377482435
1.8413967927994808,1.3093830103439097
1.8432566636734098,1.3602667622664677
1.851710868506296,1.5606499014026047
1.8536508698337348,1.602290691335896
1.8580208975570454,1.6949345810581335
1.8587298264690908,1.7124936490568645
1.8649946882709472,1.8527349580152088
1.8649975784098265,1.8583008609816196
1.8689025293203843,1.9462817633856264
1.8745594090054603,2.063522227391444
1.8770209159204327,2.1160894047000696
1.8816324562379823,2.205047755246219
1.8857458891859036,2.2834524695523912
1.8861080051817751,2.2995250331269466
1.8968142965219306,2.4896407774173936
1.9063722089604695,2.661741186057251
1.9239166938645749,2.913591362058798
1.9296483674967622,2.98948824338915
1.9327308535991827,3.0271869860492218
1.9446784124028857,3.1619422059504285
1.9449951175392464,3.149863745016415
1.946537405909158,3.1692159017609045
1.948704541682723,3.192759954455271
1.951599368504298,3.209501382020126
1.9597779789342606,3.264414793966026
1.9663849081725013,3.3078819143306473
1.969977643363447,3.3265819857530716
1.974058523617087,3.336468442122076
1.9746943748265435,3.334072979475211
1.9781458061424342,3.350388095528831
1.981957713252994,3.3696651036455174
1.9970107128534185,3.3543728759178966
2.0177150401922717,3.289793435881823
2.019233086460657,3.265488096283657
2.019750454660813,3.2646222887926823
2.0198519957445384,3.260046272953451
2.0205274312713684,3.2702962638257054
2.0216303382462355,3.254367296769764
2.026319326346397,3.223609560981471
2.033003298380928,3.1649607942138287
2.0364628000477154,3.1305753364001685
2.0398518659133025,3.1017879008645886
2.0422028012520057,3.070977245785333
2.045478541522307,3.0442955613753386
2.046107945120383,3.035045554212625
2.050942219278787,2.967324488342798
2.051324803945649,2.9579247277722884
2.071023239792254,2.6797356531696424
2.0786923397504253,2.5557788737769416
2.0814815576797088,2.5075347706891598
2.087653675172735,2.402742319389005
2.0949209868161587,2.232540990944367
2.0996919158790988,2.1457624076744617
2.1052745785736615,2.0268619292312273
2.112566554138006,1.8758316744856072
2.1219350010956344,1.6513516577951235
2.123095277592274,1.6189242305611626
2.1273557799854146,1.516216575897561
2.1439275638342092,1.111954633625104
2.1478017365743938,1.0091417205457933
2.148797957992125,0.9876941013038283
2.151105011169844,0.9217180201608569
2.153539131816723,0.8590261976831302
2.154151027690917,0.8521995511720475
2.1642767015709348,0.5802811444883744
2.1708654873620237,0.40032813808815887
2.1726668943806624,0.35722237022115116
2.1803220551441242,0.1387695556975273
2.1833093998388398,0.062185588180986365
2.2118960526403395,-0.7390050144302286
2.2211552901566485,-0.9829019877508263
2.2297909000348692,-1.2200462871872244
2.232396127431292,-1.2879146449114975
2.2349414223062753,-1.372055440908964
2.235879395928843,-1.390102237873165
2.249503543100891,-1.7659376466417136
2.258064621776655,-1.9691096370235897
2.2588200214133227,-1.9904658043728094
2.2679335146822464,-2.213659972453373
2.268946190122863,-2.2412071673845375
2.2705744679125264,-2.284984093202518
2.274896412218512,-2.3955723496874404
2.2820635967169327,-2.561036044094797
2.2824566102659167,-2.5721290362022864
2.299590964636984,-2.9673137970737278
2.3197851781678986,-3.3909525820066255
2.3332800051489926,-3.6365647481523387
2.334415096834004,-3.664289637819187
2.3407020893471344,-3.7548510904535624
2.3502496197113185,-3.9185348944244547
2.355415953749718,-3.9976334180015036
2.380520320386771,-4.340328266041992
2.393714234465218,-4.4864817251041025
2.394605580946653,-4.508053076543847
2.398147374525914,-4.520619666445968
2.403416974016441,-4.573868505026471
2.403427658299634,-4.56772270240267
2.405595223827051,-4.606249275692862
2.4081979027086584,-4.636051766158159
2.410452663242996,-4.64072953223706
2.4126282108029686,-4.659260361273416
2.4167804874914713,-4.683300500881428
2.4242532273167443,-4.735403698170977
2.426510941090508,-4.7487952111342135
2.4294880616532613,-4.7615360241049
2.439274127084375,-4.804004314206119
2.4460723071903034,-4.839115055266567
2.4605819893975998,-4.88486879887359
2.4617126146328117,-4.878043809763068
2.4620093337902142,-4.870118497737039
2.4640486648044817,-4.891920154341286
2.469408740209217,-4.887568791546798
2.4752194271365306,-4.899044241311434
2.493225325755559,-4.8879419835555105
2.4944869599679373,-4.89062882386666
2.4973692622914587,-4.869927049479902
2.502166041442374,-4.867474234624075
2.5045101715319023,-4.8636625557740985
2.5078722435880207,-4.858427712307946
2.5140371937112223,-4.840080007749484
2.514457489931539,-4.836457078413883
2.525198110065493,-4.803218696139797
2.5257960407255267,-4.804739180665722
2.531232013167421,-4.793294975665352
2.542627501038168,-4.737834401396035
2.550294326103991,-4.704383106437271
2.552742130167201,-4.679843100582819
2.554183754431196,-4.680347917136746
2.5562829780085927,-4.658725984618221
2.5577866161139227,-4.655955801481102
2.5596428181936473,-4.640094798909172
2.5604268373780696,-4.652298527572117
2.5617620688199203,-4.623693527957293
2.5621939715498687,-4.626864022214712
2.5695262720363328,-4.5913368229217095
2.5763230222765303,-4.542511724467097
2.5842539437364342,-4.487709150620666
2.586676579542827,-4.478419414391908
2.5914842620632,-4.44717189038261
2.5920499454867905,-4.444244963802885
2.6045935651981162,-4.335623451872257
2.6064834494254834,-4.33685979932177
2.6065946186883,-4.33949029487708
2.6110299795796053,-4.2978341867814125
2.6198401872974824,-4.238602238595667
2.637717850854295,-4.090979579735742
2.6409830718773577,-4.073805627858672
2.6450881362179057,-4.040445532208832
2.6469451215745536,-4.021168441362896
2.6492859679964837,-4.003705500067993
2.657717433422345,-3.933353002486674
2.6738109967378145,-3.8066641326653805
2.674496169062672,-3.7997336717513917
2.6930933518808544,-3.660541712378962
2.698009784294886,-3.602648741206828
2.701180354837178,-3.576569918623936
2.7117082771164913,-3.4813003616191507
2.718488573453188,-3.440523209504529
2.7243346181845096,-3.3891003850557
2.72920341417658,-3.343158590041178
2.7456320006016455,-3.2197748747736217
2.7514149440787508,-3.158185856112486
2.7595097524681576,-3.098826641283936
2.7599708388443034,-3.095498364698779
2.7606077595127996,-3.085854624791299
2.761487935192255,-3.070600784582039
2.7745694839480324,-2.966891710590503
2.7903989344062925,-2.831880523290624
2.792294872861472,-2.8073900803598644
2.7931559773322228,-2.811631540069201
2.802516205580761,-2.715945051492902
2.8268910680353985,-2.5255924746619685
2.843767067819548,-2.3670985150935957
2.8454326056726353,-2.36592431342642
2.865145007106838,-2.1727643690017984
2.867233107235478,-2.152756165293373
2.877218350557854,-2.0623506016978665
2.886966668897042,-1.9752716976131468
2.889975445177728,-1.941113363352183
2.8913398086191044,-1.933757869350229
2.8976221994198577,-1.8571297269195175
2.909973178217567,-1.7522378224523314
2.9127401828079877,-1.725286666864821
2.9138347003284393,-1.7104007333043203
2.9193457394375324,-1.6569673274805654
2.9205044227509065,-1.6446435277361071
2.92085696953572,-1.647367360977288
2.9276183963151343,-1.57647964992925
2.929956553075794,-1.5567229415840433
2.9308594200502434,-1.5456059133640359
2.934255583894547,-1.5100253389483447
2.941855615851959,-1.4348330751433158
2.943282454561971,-1.4212490557033137
2.9464978283938708,-1.4071344522885962
2.947398807885187,-1.3744187586877634
2.953201911349778,-1.3386495545390105
2.958753265801503,-1.267231638269959
2.960481868491663,-1.2514988960648803
2.971481205465367,-1.1453289065928203
2.9791106998495245,-1.060249203123753
2.9837115570712287,-1.0179176439354338
