n_harmonics,base_freq,magnitudes,instruments
10,1.2728309529643873,"[-0.42649544 -0.11916939 -1.29321329 -0.01840046  0.63952328  0.18630543
 -0.54251343 -1.05171376  1.41752231  1.01486621]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3777502939970248,-2.6181553426997115
1.3800722241275274,-2.561957203214294
1.3801117756554522,-2.5673302060340366
1.385954853280193,-2.5243731730344146
1.3860273598704769,-2.5147065758395364
1.3906182243843217,-2.437032997802471
1.3913581735946918,-2.4988643316775128
1.3932970447510984,-2.4532696561079597
1.396603336765736,-2.3992148336022763
1.4097318401569545,-2.171283694358672
1.4129876984625298,-2.099971170322895
1.4181746620793634,-2.012840544067987
1.4329022978933015,-1.6884666711229774
1.4361368539942436,-1.6799599909158183
1.4429994828865507,-1.5584337403360604
1.463238775137472,-1.0199325343480907
1.4662866818201783,-1.0101407926083097
1.4671696264452674,-0.9702998838391556
1.4750375004910277,-0.806903646553199
1.4780711161346831,-0.7382609252761846
1.478959370664362,-0.7092052344608419
1.4895065932685778,-0.4537927957115823
1.5010267546454639,-0.19466346164749113
1.5036292344258975,-0.11857171468671043
1.5051892827992202,-0.1270364404591187
1.5117133627119506,0.04956649289407045
1.517835595365061,0.14638162735853016
1.5198109232780102,0.15633799277459404
1.5203415340246202,0.21365315597945778
1.5219161523809337,0.17836184045370854
1.5311363792255417,0.41122104394894815
1.5317817660309583,0.4150308117501627
1.539810453458073,0.5410023842410933
1.553184513516758,0.7285979111201862
1.5604223895023797,0.8514643847978651
1.5698837239101442,0.9106333558699097
1.5751956396948152,0.9411857610485704
1.5755937883098623,0.9333093429457435
1.6100783348998036,1.1096234795405313
1.6147391296976545,1.0968581216210218
1.623961031544285,1.0167166399464942
1.6365754775616868,0.9299205776432621
1.6502369002360515,0.8945931465025414
1.6613680084437048,0.747049268523713
1.6741972635098819,0.5714107888538111
1.676631626751968,0.5508570692276019
1.683566085076924,0.41573109770082406
1.6906171910336507,0.36160980890758243
1.6972255290632763,0.2337474517732089
1.7059840336449987,0.07495600444996894
1.7125605668272197,-0.04694221702598342
1.7148433333886235,-0.04322839783092603
1.718799705958478,-0.18039647141009935
1.724579795235,-0.2630322792402875
1.7284119499691206,-0.35694219182098114
1.7288511409908285,-0.3313001438126853
1.7307456921683597,-0.3647016944533636
1.735224833745832,-0.4548745178392675
1.7532763501708812,-0.7813892931829141
1.7587470300928967,-0.8528458879738098
1.7648537424876096,-0.9935678696494472
1.7654231493612302,-0.9378615118617148
1.7786210369045286,-1.2131605693574088
1.798983025479722,-1.4879339924881336
1.8089928114859024,-1.5726498896065768
1.810295400481161,-1.625714030226757
1.8113000186753965,-1.6082890659343294
1.8140750498583946,-1.6329243983918778
1.8158579108930777,-1.632606548859831
1.8181948531840915,-1.706016849257774
1.8223172342592218,-1.727825362553137
1.8225225539369685,-1.7144891716554187
1.8275031727511513,-1.7959842319334713
1.8348718559709427,-1.840418508689122
1.8372026414263587,-1.8753155714018337
1.8422975541746363,-1.909374504377379
1.8479651712443852,-1.9494802265848405
1.8534320495552272,-1.9758007728906013
1.8573971058564531,-1.9987323522393952
1.8627018446579564,-1.9368236903663132
1.8660756681721065,-2.037652598352857
1.883010994051804,-2.0309121150021956
1.8845404454129628,-2.018953266433165
1.8882739395574042,-1.9804842827753903
1.8899103666486168,-1.9943787983985812
1.8998673170762483,-1.9817047928598102
1.9027122901019613,-1.976954607668275
1.9048185016495793,-2.0238244712878966
1.904895395997606,-1.9485529867608322
1.906297840389282,-1.9495413484000976
1.9148877750948197,-1.9876707319366809
1.9155787986167967,-1.9850795295053547
1.9204069697464208,-1.9242513310208467
1.923448293024295,-1.8931945996588233
1.927292309609527,-1.8762382650823868
1.9304516390675115,-1.9056611452883907
1.9334383948053908,-1.9453056056106734
1.9370677828478753,-1.824626181603578
1.9427654002507566,-1.8014965999158825
1.945922817001554,-1.799451043448518
1.9546431998182188,-1.7626392598572753
1.964909772746413,-1.648268138650356
1.9808547050120238,-1.5515705188507503
1.9906470753359589,-1.5107186051168024
1.9925615944774844,-1.4407093009567808
1.9937825434976082,-1.464844592122732
1.995913354267838,-1.4254563904345812
1.9969730357505924,-1.4506978786347537
2.0026527900652313,-1.434888850798719
2.0060295102798076,-1.4055498320383815
2.0104411025876114,-1.4101235584127554
2.015599370493053,-1.4045517697071743
2.02084018961379,-1.3534316015219423
2.0245209838490883,-1.3315632814778338
2.0302499217371235,-1.2898103094142626
2.049992919425029,-1.2199837933697122
2.050065660238963,-1.2262678370411633
2.0509386406106787,-1.1922075689192215
2.062000115613456,-1.1934759361123195
2.0678143095796484,-1.2193375992032707
2.068188559014109,-1.2205261010517208
2.069858350487146,-1.1543798709389366
2.0709106888332256,-1.2158359641597678
2.0725506273769083,-1.224051963807712
2.082940035157268,-1.2566496814957224
2.0878150493089667,-1.2242442059183627
2.0888219065826705,-1.2589296038614957
2.090285005158516,-1.1951867750030418
2.0955152316839207,-1.243661658476498
2.096522566786711,-1.254521424745964
2.103002876007041,-1.2542295828255459
2.104411372428612,-1.2871467190921269
2.104758395184345,-1.2095984162409532
2.106150213411997,-1.3002027348103296
2.1129586839951875,-1.3053665243868298
2.114379793249044,-1.350964054419714
2.143583242134314,-1.4410932214349845
2.1475693025131672,-1.4951244705029334
2.154192095598111,-1.536582692806844
2.157254615034894,-1.5916952588381459
2.1582361607922316,-1.5761047268386015
2.1787859595867296,-1.5995705279464445
2.1816851985957992,-1.6394806204629055
2.1827963292810137,-1.6887902495841076
2.185968704279265,-1.6567030918666632
2.187595023514434,-1.7066222556076325
2.193255579102301,-1.710219400856856
2.198256011512232,-1.7365346423273473
2.2007265738579864,-1.7486131633408777
2.214185206042119,-1.799822524579546
2.2195571408239347,-1.8268441354596592
2.2221636446121753,-1.809826967381052
2.223968057550774,-1.8317434570147682
2.2260689437907777,-1.8859706433882466
2.2346704583284387,-1.8725233334229108
2.2469206587175385,-1.8819783492906763
2.246961278589181,-1.8762669221967916
2.2494507099420247,-1.8630154648534927
2.2588289577536624,-1.8438114273060877
2.265080577107118,-1.817435319044273
2.2726564929012776,-1.7721881450984907
2.275342176742133,-1.7958081802825885
2.2788965954255813,-1.7161419343895539
2.2801101585760586,-1.723241262115619
2.2823117326153897,-1.7683115422027058
2.2862332158763685,-1.7196707079725415
2.2948862911456835,-1.6378783110386081
2.3061139503960817,-1.552372289380582
2.312912143834465,-1.461661363366482
2.31529088305495,-1.4052463182698076
2.3171189421143596,-1.4723000966695072
2.3197316931908283,-1.4057202474281423
2.3308626347370804,-1.259004746493503
2.338795626036969,-1.130861971362025
2.349513858161931,-1.0234373944877801
2.353904563594596,-0.9245822450534612
2.364526184607276,-0.7379114527471844
2.3669984105588346,-0.7311152291195958
2.367957408591625,-0.7199222845902039
2.3693849099638413,-0.6730828286525271
2.3777555430077273,-0.5573731128231405
2.386100985150992,-0.3900418932404142
2.3864509189906213,-0.35820878254143707
2.3908964358665283,-0.31252567753966787
2.3965517906707117,-0.1950349767274222
2.400111369922138,-0.15940659157748804
2.410058170386556,0.014298577918309189
2.418769352713557,0.16174737715767995
2.4225244165653486,0.23181088885215792
2.4237868921170245,0.24318598152978246
2.4397430098717496,0.48308897353624974
2.44654083193503,0.6142835210677162
2.4524090653197828,0.6406438322468829
2.4580203574858324,0.6875132568930145
2.46136527803288,0.7555286319880041
2.469141211787111,0.8916287015432858
2.4725005484976403,0.8817443007033926
2.484445136824414,0.9341797545172184
2.49349518893645,1.0395080692226228
2.5130768302291253,1.0345828910869312
2.513163543112092,1.079548062261318
2.5247699950891676,1.0729105730913662
2.5254720685610232,1.039248794531005
2.539953416255276,0.9511766577545542
2.545361995631561,0.889097398401573
2.5537040910000144,0.8419260997003458
2.5551860523796215,0.8043518287067984
2.562532285543096,0.7817018952001876
2.5691650817553313,0.5839947297711546
2.5713435167224326,0.5710680951558373
2.576648940817728,0.4940874353251139
2.576724251212296,0.5156568907997713
2.596668926635738,0.07439607488319303
2.597213328185526,0.0762521303841305
2.6039733599611505,-0.07930174896137834
2.604029418899465,-0.08348288481432968
2.605502317731771,-0.148380128823795
2.619781927881392,-0.46156035534602524
2.6260361602327276,-0.6763904624689397
2.6278963811573206,-0.6822225222268014
2.637448817406714,-0.9206961733298891
2.6391835407404534,-1.0291565316902584
2.6405410952466397,-1.0734425605317381
2.6478357521628926,-1.2339633233713188
2.6573221516661985,-1.5251983614679534
2.665356930765279,-1.7669345787355928
2.666002968695574,-1.7701301625799388
2.66665440784611,-1.7823121525896528
2.668510289232879,-1.8301356475170467
2.67343098750111,-1.9732713773527444
2.6836305769656885,-2.305573350090554
2.6838886751114446,-2.2987909548167327
2.692824470668196,-2.579931096306277
2.6958045360246325,-2.6258070586000026
2.69664994604695,-2.6171703160552333
2.6967686666854576,-2.663437434747686
2.6971681537725445,-2.653204952753794
2.712621997672044,-3.0658320569225523
2.719315107375941,-3.216279333948381
2.7204116667280624,-3.222891831755499
2.7336220845913752,-3.484873766205635
2.763175540182587,-3.974700306623202
2.781113645881778,-4.155752888236655
2.785760595904721,-4.148240007832731
2.7882394086574367,-4.184256955673834
2.8142121213750366,-4.138909884966804
2.8142300968014418,-4.097347313978055
2.8373027671113116,-3.8446769303232027
2.838667285880585,-3.900446382662682
2.8423822158926813,-3.7983563127255717
2.8450307604994425,-3.7222633120091637
2.8495622498201874,-3.6495262908524517
2.858175736365732,-3.4927853377562217
2.8610993884848757,-3.3838285616565984
2.8721312460854307,-3.15917787311656
2.8766234140404743,-3.0042275811500025
2.90056347357012,-2.3264499116005015
2.9048958483752596,-2.1809327304370454
2.9052845815375132,-2.15748218748157
2.9054519779109,-2.160883217644947
2.9212151847832484,-1.6347303806159907
2.935742887533017,-1.092271452487367
2.9387414734859814,-1.0153003614265255
2.9404774269326985,-0.9514166493410398
2.9489139025743185,-0.6277622045350503
2.9505064953209006,-0.5319552543915265
2.962023460071861,-0.15956991078298216
2.979407145870171,0.4084046673740971
2.987244557424459,0.7505456850836352
2.990180362790988,0.803979749975856
2.990845585120894,0.9002446258044674
2.991165214277599,0.8561285080994188
2.99135250457182,0.8565157596193886
2.994907324546946,0.9852499414448365
2.9990139319136055,1.1236299206879443
