n_harmonics,base_freq,magnitudes,instruments
9,2.715150586555645,"[ 2.12089885 -2.03404516  0.53408439 -0.07661164  0.59450688 -0.47526287
  0.92600212 -0.62207854  0.12722896]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3447506542707082,-2.115812160509364
1.3462136601064092,-2.1836699322717537
1.3496955421552475,-2.19592377640509
1.3674923153769587,-1.9026274158842498
1.3711355761234172,-1.796552013330437
1.3731208295957398,-1.7684364488339541
1.376208009068387,-1.6604793480978648
1.380977460119368,-1.553614421231098
1.382281792248592,-1.5325863058054918
1.3900451198551194,-1.2855781842033696
1.3909546210833916,-1.315710988433334
1.3914023126282427,-1.2844197428871933
1.393556369777789,-1.2113015634356654
1.397637364885239,-1.043818587030451
1.4063094794498694,-0.7532640400950892
1.4117511272654975,-0.583776695503389
1.4165982772549741,-0.4640343398306656
1.4219975555260467,-0.24538589536277977
1.423454758012853,-0.21250372273494025
1.4280426586855643,-0.08613364616614329
1.4332583902767837,0.1119999713406388
1.4347494165356185,0.1965421980862592
1.4414452651439849,0.376437078694879
1.4429618823820771,0.4281408169891857
1.4434531759341471,0.4322858168219904
1.4454992257660235,0.4979212031935664
1.4595113594018834,0.8983229565375875
1.4599130429766962,0.8229950663240255
1.472805134611094,1.1455391596837192
1.4742374611536437,1.1098187411214302
1.4795764093199715,1.2614766112977718
1.4893827758193874,1.324533078152618
1.4899472550598514,1.3761013257837682
1.496606202912063,1.44476140621803
1.501800127727174,1.4338970779127174
1.511636896052945,1.5175948651990074
1.5117251723249856,1.4488650484439036
1.5169275990402147,1.4724603126851419
1.5260199993703232,1.4272141504089704
1.534071504378507,1.4059209904724768
1.5351049115519695,1.3916105068046545
1.541621260704118,1.4444609338660501
1.5699722135423873,1.151985003024221
1.5747325057704984,1.0837329804798796
1.5827102472882446,1.0753208320762004
1.6046530986179546,0.9687333414584302
1.6460452564057313,1.0894652381241128
1.6638985853515393,1.3304220945651
1.6826756378177432,1.3979676034012238
1.6926431052038282,1.5389953509565018
1.6928149967912773,1.5667962969459135
1.6975925799622376,1.5212596855184806
1.7006107247865074,1.59965564810815
1.708320428672332,1.7065971996465659
1.7168480583070513,1.7121826582479054
1.7180901033720986,1.795824199522747
1.727598342426285,1.8568091116343632
1.737302833945761,1.8878942373495868
1.7405189830406256,1.8467267558305904
1.7406103296786615,1.8689483561599174
1.749624580307012,1.820394137229493
1.7606036521961332,1.8783051297001518
1.7728313585075428,1.8165375564074573
1.7756551790601538,1.7339474766030805
1.7835293009165056,1.7431169254665797
1.7984359117197268,1.6246108712112415
1.7988708638566484,1.6248923881957522
1.8126681814101877,1.479366841312677
1.8188171049925792,1.3725758379297266
1.8205495902306765,1.4437103365824593
1.8242711054102898,1.2839885998068654
1.8258429493839357,1.2925037402081625
1.8307820914392305,1.2680403593026601
1.8324209700883056,1.231746523080196
1.834648302485002,1.161187438395121
1.854492602902825,0.7414682706849971
1.8555727748415958,0.7048600948133336
1.8570919301710953,0.7618600241397412
1.8573830702886438,0.7482186090585055
1.8601456785805635,0.6242851049364897
1.862451007952079,0.5891307567085682
1.8744703623486139,0.2987877429756625
1.877627736640461,0.19842875441876048
1.8806320712355618,0.14762385680409792
1.8880838454030409,-0.138696024081167
1.8883188349654922,-0.1032616752220605
1.8883971796518333,-0.09242406457984936
1.8935372024231665,-0.2807267653915691
1.8935447673104289,-0.30922145401164886
1.9019750645414515,-0.6168021319074658
1.905469797265967,-0.7505489764762826
1.9098353810879773,-0.868262521079983
1.9117119540475116,-0.9565514095258173
1.9119290944233978,-0.948933073111189
1.9201476358256153,-1.257080748888621
1.9313956467208833,-1.7099142633920306
1.9380490351233721,-2.0314305174108
1.9454372672960298,-2.3096434256508225
1.9461440612346408,-2.351492207879938
1.9476055961431324,-2.459121597838486
1.9487663745805097,-2.4680841142043763
1.9503312830081008,-2.5134433929979023
1.9693005108045991,-3.2376312955526347
1.972954006310033,-3.3796279818590946
1.9888067175817046,-3.9576595799089547
1.9941263633040691,-4.113390523339563
2.0018952669561916,-4.264766705836682
2.0093902122835363,-4.42177994528845
2.020542676299284,-4.476626969903697
2.022561196850231,-4.489280185790123
2.024855113543813,-4.514492675209325
2.0263443942318258,-4.515115439025776
2.039700989982169,-4.424451247865526
2.058740401914652,-4.062716544972441
2.0624530616879637,-3.996714517556315
2.0681554727230607,-3.7506234969001393
2.0690456674804603,-3.7756143249427914
2.070317582487765,-3.7595611472808805
2.0743281401115095,-3.5786218029378114
2.0775988667933634,-3.456423009613228
2.0830805167172795,-3.258473068233806
2.085768411430312,-3.116158087145204
2.0948115872903257,-2.6716620312316377
2.097331684617229,-2.5670483346321644
2.1022346129679246,-2.324750039140492
2.1231280125434466,-1.319968187375425
2.1249687206143015,-1.2564399359255385
2.1351623913005895,-0.7879431994612126
2.1383342017839935,-0.6569083166124866
2.1389247599397416,-0.6614477383523086
2.155070252855891,-0.12569331176872184
2.1632034980992865,0.06396897754799057
2.166923772469609,0.13188248298899052
2.1672146468014306,0.16350023847089035
2.1681681103608597,0.1461384730167763
2.173564824610702,0.2570744038029162
2.178564883569967,0.2452200480327399
2.1811875951656194,0.3110846559812218
2.1983958128968544,0.15752345863106476
2.2184297141111156,-0.3485630641838452
2.2274072764312622,-0.6142409027434189
2.2308828604309117,-0.712809456343404
2.2314950278828407,-0.7397613206950876
2.235759671196903,-0.9414938726609865
2.238073907750964,-1.0051584858714488
2.2385782121794753,-1.0401655834683639
2.2386992931039273,-1.0210149415059562
2.2391715477737844,-1.0396720852201633
2.242783273475168,-1.2284878146237725
2.2467027753277558,-1.3551693271412162
2.249081227121793,-1.4845075328399253
2.2564238962541,-1.7955979045266057
2.2572795353113753,-1.8248356069941205
2.258833893641344,-1.8339594786305253
2.2705680091275573,-2.313696606717078
2.271272373178528,-2.289193810187992
2.2759024106907813,-2.463916342779867
2.2794883520287206,-2.5612709814933154
2.2801537001914447,-2.5960848626290565
2.281922644314869,-2.63546274050971
2.2944292062521896,-2.9533519548933236
2.3192227479089,-2.9793369927702926
2.3201912754414415,-2.9801840824205907
2.323824814613678,-2.967137048588949
2.331440851820565,-2.740638358854176
2.332920187424138,-2.722700413457934
2.3356224969101778,-2.6072528987824053
2.3371773778203586,-2.5845491712654156
2.350264933233568,-2.1094228560600445
2.3530575588424645,-1.9420240536114193
2.3544999223804206,-1.870720455818874
2.357927031778604,-1.743653808860847
2.368638624712405,-1.1276864031833629
2.3687266942405127,-1.1601057750644075
2.371558896934453,-1.029230874627933
2.3729180311460585,-0.9384473420173789
2.3739550323577,-0.7617823941039616
2.388948266528507,0.08616701373840376
2.39080579771786,0.21330442496672286
2.402568825521631,0.9250643962851818
2.4128622343323647,1.5145004376152302
2.4173832368584023,1.7004272737063175
2.4217030771980177,1.9179745243389936
2.4268896856812594,2.1105779029782705
2.447578768338828,2.6704903063066294
2.452030780335388,2.7302429329319056
2.4544024164946965,2.707946535537459
2.4559232313413037,2.6545445228212845
2.4614232699820295,2.7068290253423593
2.46606381703916,2.5760263009557893
2.4734426344053198,2.4857946350158677
2.473691751284573,2.4917610356236164
2.4758101322952264,2.467641866697485
2.478107055195891,2.328682819381448
2.479119095838655,2.3053806007939732
2.488132845913153,2.0509911241357965
2.506550448795675,1.0245816078396313
2.5094533266767876,0.8561534468513851
2.5100835151588043,0.8247367446432354
2.51156689006842,0.7600310663668132
2.51424612822663,0.5080350275899725
2.5217798421043707,0.056069690851348865
2.5250482753337957,-0.16448877360495975
2.5339918632978833,-0.796415302870114
2.5341994410831177,-0.7949842862449013
2.5432665943119854,-1.499410334726055
2.5713549012263552,-3.1420902729282854
2.5728116810078436,-3.2118684937608677
2.6066812250009495,-4.04846873495298
2.6100684010102553,-4.014891018524206
2.612065474723641,-3.992779528713781
2.6164367355030826,-3.9749587427982442
2.6470395297209572,-2.9891628019797354
2.6524141319002403,-2.686676881122265
2.6588399299619434,-2.302979545835096
2.6621678042071517,-2.119561502961276
2.6805252414755927,-0.9348012358626437
2.6849846874730723,-0.5581055483536913
2.6990801669282867,0.3173162948338799
2.699115794903464,0.36687708726657275
2.6993637947932037,0.341603567306809
2.71424063596053,1.2501705719299923
2.7142501538570976,1.313615063489545
2.716253643120095,1.392602463047894
2.718302071419357,1.543835243449607
2.7261344910072616,1.931944702924338
2.726797370214685,1.916299044941772
2.7271917360846416,2.028049139284115
2.7332298213540263,2.227998856428819
2.7369645575983252,2.3754099315743593
2.739350366669621,2.4344402320548015
2.743030908692429,2.549441814282269
2.744067035613311,2.612532471082288
2.7447247074705725,2.648539965515025
2.749094867379231,2.85384220589484
2.7494503451501053,2.8006655873820687
2.78806026521786,3.160232652670607
2.7894460903687968,3.243740131494512
2.799175007624256,3.1076063789181587
2.8186058091042616,2.8237068420067173
2.8268797978597524,2.761894380577044
2.8437562314600244,2.4337593921731706
2.845625968308541,2.4406777883033857
2.84601513955156,2.3654737538063455
2.84811826820736,2.3418157650373614
2.861159115995786,2.16962160771677
2.8623920852629983,2.1978314405289185
2.8823256300747016,1.94802645470828
2.888499260644789,1.9190157435426254
2.8888737961640496,1.9364601181923402
2.8998927051442394,1.9533517515878396
2.9064890619727013,1.8482056753122134
2.9091487432165515,1.8614968637356797
2.9135590281183106,1.8256449761665714
2.918064562589784,1.7894204921695143
2.9206666842158615,1.825298660448218
2.9273653101150403,1.8092367921576566
2.932770660623013,1.7576954433068268
2.933351579581898,1.8109667667354097
2.9364495991659876,1.7663993315432331
2.9415859897684475,1.7382541222003258
2.9521091046685086,1.7016795886791343
2.958360115818227,1.6131872152606244
2.961858283883392,1.506633972736907
2.9695315203302233,1.3836558453244345
2.969892176226156,1.4370062026289914
2.9720463250518208,1.3848892977137415
2.9754810150600743,1.2949639214128232
2.977794456254614,1.273895779851781
2.9783501802922716,1.269994970745749
2.992962118309963,0.9065059960745747
2.9942209456344493,0.8020851009455863
