n_harmonics,base_freq,magnitudes,instruments
9,2.1846787774351375,"[ 1.21557003 -0.13181158  0.83598864 -0.83430217 -0.13251794  0.02897379
 -0.02299115 -0.60530656 -0.6137046 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3316737715510465,-1.3430177803198746
1.332850845120439,-1.3453303860921102
1.3392139826796097,-1.3417508846785187
1.3398804120078838,-1.3178844777102332
1.3546508475589798,-1.3240203671843251
1.3576281250808195,-1.2966603538900447
1.36140397199798,-1.3055948283298642
1.3730280878016412,-1.329492490215125
1.3778220552600118,-1.370719400360299
1.3898313259664938,-1.4634469005208448
1.395968970251241,-1.516330589479302
1.4155775153296322,-1.6814863366158004
1.4272903448340646,-1.786899578175128
1.4358418863994125,-1.8550993735047383
1.4393974526469506,-1.8728518508205998
1.4419931236229075,-1.8933054498602684
1.450951390742925,-1.9449270113854669
1.4633745005003078,-1.9581013101728129
1.4682301742629793,-1.9354125130564224
1.468248981645072,-1.958886800207309
1.472362031051528,-1.9470865987169503
1.4737164448910285,-1.9353589477447848
1.4800013398515262,-1.8914023439469478
1.4829708420865018,-1.8698268796352664
1.4848594013506942,-1.85365223023303
1.4958909406277892,-1.718568610838735
1.4970361527324378,-1.682598328324638
1.506233018936328,-1.545973694098124
1.5155262251091166,-1.3211165481922065
1.5175434057864141,-1.2603502924563361
1.521546172058735,-1.1868377903740503
1.5240270757530343,-1.0891700111407492
1.5294367966094216,-0.9371946084922111
1.5304697462438739,-0.912712096291911
1.5346601438913448,-0.7641337989068695
1.5436608333993878,-0.44348614379825035
1.5457778218912823,-0.37317162357905165
1.549784286884261,-0.2134794377847916
1.5587942111927457,0.15670020821692346
1.564544478941949,0.41700800081288025
1.5692614907693203,0.6257899042440753
1.5798602011508036,1.105688621925673
1.5821324078453358,1.207076420570157
1.5890159005747435,1.5268241144569328
1.591908323717151,1.6681540735280824
1.5968728133337917,1.911558074902328
1.598173997197443,1.9662417370881569
1.5990630555386236,2.004202271436327
1.6065910003464419,2.335750889671334
1.61060670531411,2.551606892146253
1.6156381781479308,2.7404767999786395
1.617378391579007,2.822856418103841
1.6239562925330748,3.1015205003327218
1.625135490196147,3.1825430729592736
1.628843557645614,3.2819904010508356
1.6367108164940216,3.5916397256764356
1.6375433272439457,3.6267449655889052
1.6385720433813669,3.673124607091901
1.639486571571351,3.703778558890714
1.63994558077464,3.7061336007381143
1.644178994577481,3.8640605681095046
1.6447245246435838,3.8684720413879807
1.6457089665093978,3.900370837748098
1.6543713194370007,4.1454742643504625
1.6547188920677254,4.152770378376729
1.6940765027977234,4.766382682535743
1.6950873479765578,4.761266491202997
1.6951360398113806,4.758723107846188
1.7040525614437332,4.743303820542101
1.706196667748288,4.726975999839812
1.7095966086893828,4.718696067786881
1.7147459910556186,4.685733329551911
1.7158841320908147,4.65702992753615
1.7411101053058573,4.176603505295197
1.7470446368540262,4.026997767060063
1.7540759986074175,3.826462346443733
1.755245327672987,3.792811524897832
1.7674166401487845,3.3701664956978115
1.7802855204939672,2.936506072373293
1.781556160055123,2.8828294459135817
1.788854781157216,2.5960728991546564
1.7928039793603014,2.4536935631436196
1.8055381824627936,1.946495707105564
1.8198583166247646,1.4010424755866935
1.8239187547808857,1.2520862346093888
1.826645225494346,1.1768821900365536
1.839020800677961,0.7217222990200581
1.8433251089689886,0.5834559858335744
1.844061653817966,0.5401287733437761
1.848594447355854,0.3919746371154473
1.859712626176787,0.06334670920230974
1.860546528509583,0.0707296259576085
1.8608439637478495,0.07379786655739329
1.8683603321579083,-0.1517176189694888
1.8697399436365156,-0.20299369953227084
1.870235762419667,-0.20195344847430124
1.8818677756338023,-0.4698820888158456
1.8830621082044736,-0.5052791499120892
1.887667349408229,-0.5883274207586645
1.8889981235919535,-0.6141146422276526
1.8992759572802278,-0.7885348603642893
1.9216674978846502,-1.0504563241526979
1.9261553251159,-1.0973312767954144
1.9288567503124305,-1.1079664390608817
1.9297661733509326,-1.1017732500869044
1.9371597574747836,-1.1547639417647113
1.9603384856431312,-1.1689685755046024
1.980295369073037,-1.0892765211833069
1.9834534650151454,-1.0644239727637472
1.985735703886423,-1.0669662465508796
1.9857495377885703,-1.0479334614934048
1.9911440711099466,-1.0079647330815569
2.001378537751238,-0.94447162320943
2.0112452562045213,-0.8304853022545967
2.011473178244154,-0.8526787764884934
2.0147384718916506,-0.8268297336246488
2.020022715168415,-0.7382652586123164
2.0206460920709715,-0.742112180993425
2.045917648401998,-0.4220881722174167
2.0521669401635467,-0.33535925423739177
2.0530108993068685,-0.33030351791282764
2.064364760127404,-0.1356170182287944
2.0665901663616557,-0.10088147311989
2.075731469809967,0.040157934287773506
2.084911577557989,0.2057147093380424
2.1009669137387528,0.4991167390846973
2.1013087282067193,0.5374244539848703
2.1163960142067744,0.8621225810635281
2.126703706917196,1.0518672557694164
2.1314406652165587,1.1502188475643353
2.1614589207387116,1.8653456857888182
2.1640626527246996,1.8821471554305784
2.169085543263847,1.986906311844247
2.176082483466244,2.146203986131924
2.1908876624147453,2.434092867570715
2.1962555543662416,2.536243719330414
2.212437409154022,2.7922464289896944
2.2140968693720193,2.8037793926777264
2.2143775410883606,2.8081844230363564
2.2187464250284545,2.8712354276523206
2.221045982900365,2.886238475678084
2.2240298911756042,2.9199231837315986
2.239456944451627,3.069839142916634
2.24369619979859,3.0947955041560897
2.2520847843826415,3.0942812282054133
2.2528258766046694,3.133715984805415
2.2606584434029635,3.1129932933926066
2.2659970563874143,3.1310024637791716
2.2796194272817845,3.041019767933731
2.281324197030904,3.0515330067326265
2.281943917015565,3.0307988765785323
2.285299485192133,3.0122347140909493
2.2854395127973257,2.994563944753691
2.2865709291611083,3.0037188724806843
2.2954993509122996,2.880426937903388
2.3047133080730706,2.7719073547362414
2.310303935706539,2.719011400767399
2.3177173020146222,2.5725254634940193
2.3221948056247808,2.5124796850384308
2.3241585004595073,2.48097687528902
2.3299472654160454,2.3869210900426423
2.3306977276308682,2.367485599334101
2.332453728263628,2.3088425627414635
2.3350196400251955,2.244787663581673
2.340433992584458,2.1619054398256523
2.341119449411634,2.153484387297666
2.341119688471908,2.148292411661085
2.3493329028826393,1.987322329826151
2.3510955182252022,1.9250987060842775
2.3570377809991943,1.8247468402536051
2.3594988784415944,1.767317198493628
2.360818335210503,1.7417233029033354
2.3646760112328487,1.6691016920830213
2.3818483751951867,1.336986775642168
2.382812248393262,1.3264561278991893
2.396305521340519,1.118528919342024
2.3989704537089853,1.081010842901389
2.4191678032489854,0.798404393938894
2.4226467541339183,0.7455903037146423
2.4274383594286304,0.7012063271951122
2.430506209897011,0.6889157955665834
2.4323704717846253,0.6596903870419107
2.437993407063418,0.602653243635098
2.4463018591041266,0.5618534365392008
2.4546722071543927,0.5302297928785119
2.465931796204986,0.49703505511430046
2.4681504125248797,0.5227216254119711
2.4769580771098347,0.4898713047617866
2.4810395990448812,0.5247329236769368
2.4967075952800393,0.5171644705914431
2.5034176575039453,0.528988132684025
2.5131376571514075,0.5280299095074801
2.529658868223673,0.5595782863785266
2.5301988880121,0.5516965771890265
2.530347260281866,0.5541596692764861
2.53306949297633,0.5684184936288345
2.533861895001033,0.5611739956300675
2.535116256473776,0.5511002155834597
2.5548213318873962,0.4601785261618017
2.5626534454132965,0.43402395052232395
2.5733341145231403,0.31634922950057065
2.583673372010465,0.20679516184742322
2.5897785994767695,0.12656351692966478
2.5971425894566336,0.042619656184338314
2.5997441331136075,-0.03158950761641833
2.61321664177407,-0.26622800942093783
2.617068228344209,-0.32765517660633015
2.619139099151835,-0.3544058035256537
2.6236829613692363,-0.4678929415413585
2.624187183606584,-0.4595595505905208
2.6291014708932883,-0.5572604018006554
2.6371302702220856,-0.7095201702138825
2.6406297158643666,-0.7833039991751582
2.64144861355006,-0.8183123801189927
2.641796074704418,-0.8229529417104143
2.6429133438565913,-0.850850112035789
2.651242294747603,-1.0079472742401798
2.655814866900596,-1.0828925312322137
2.6619606542701044,-1.22992616852061
2.6752515057221613,-1.4106074266185744
2.6770808693942776,-1.4366913828987247
2.687007701170918,-1.5717761143082736
2.687812894494165,-1.5709751826177851
2.6932002328959532,-1.6159151427158476
2.6938007618009863,-1.6408716300908697
2.70552142503732,-1.7074454296574852
2.707374447241963,-1.6835304070072654
2.710678463171085,-1.7264091630500666
2.7115878580756085,-1.731311972573008
2.716181675493715,-1.7051626740444905
2.722137261520837,-1.705973778571059
2.7246012350065385,-1.6757374918370536
2.728429479603565,-1.6816522271150574
2.7297689006237347,-1.6509178936095603
2.738857118568432,-1.5765429253530527
2.740767580589491,-1.563775257324051
2.7410706384657297,-1.560272548322024
2.7426701790194805,-1.526235177668846
2.755434918387774,-1.3264886300744891
2.7586986489252787,-1.2366041072680054
2.7592935734916857,-1.2506549549741912
2.7624853721082427,-1.1661079356209638
2.7675917841163447,-1.057889322847316
2.7693923051757627,-0.9995023146958518
2.775175864810288,-0.8499823221931752
2.7762110497739387,-0.8642139020041489
2.778135247533414,-0.7741059860961009
2.7790488887445735,-0.7737111582663511
2.8000036474996097,-0.14937208673827662
2.811699955329911,0.16593014071157047
2.814299311347952,0.26809038742448066
2.819305954109667,0.39305355568470407
2.8285406936533395,0.6556949635768076
2.853858683476929,1.178895660952262
2.855925664295029,1.220163331090658
2.863287635367235,1.3235176410907998
2.877174784949358,1.37838268221064
2.8823154409729304,1.3653061320301167
2.889944550319952,1.3262651374797678
2.8966092172393108,1.2317406997722136
2.8985308095478164,1.2053254052883577
2.9003514861216075,1.182540759998692
2.902147043432005,1.1428258384293326
2.903333771707464,1.116683934118038
2.903385699916954,1.1319251888364716
2.926286643666069,0.46932599535760244
2.9372609405042214,0.039975272343385757
2.938332757245509,-0.028312705121967093
2.939463677094129,-0.02988162639385057
2.9410195035576976,-0.12115917588701569
2.9553781823469905,-0.8428007918924244
2.959840037742567,-1.0821001144332751
2.969968687270164,-1.6136807907808959
2.9739332467974737,-1.8190456960420194
2.9989818209459163,-3.2913328782085265
