n_harmonics,base_freq,magnitudes,instruments
10,3.913197222760874,"[ 0.47020348 -1.01592842  0.81339744  1.41073658 -0.05627753  2.93503656
  0.38664537  0.09942837 -0.02762293  0.15999177]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3891985939769906,4.235145630435624
1.389630796587464,4.230237923582501
1.4021313478391049,3.9538861665254585
1.405821466775901,3.76472965353586
1.406904468861459,3.691749335161382
1.4144942009524337,3.1189613102331535
1.4153197497909344,3.0485002154219463
1.4181774071800195,2.7812408436913563
1.420002914026428,2.6060467646588124
1.421240358331489,2.4777551673067406
1.4216940021112814,2.440306647452535
1.4383120609000866,0.5177286947716462
1.4409182352952703,0.2026428348286747
1.442219634268457,0.04811995566186862
1.4430826202657787,-0.059914240330648016
1.4433217517776384,-0.0753897520913687
1.4490022482273623,-0.7298220589990504
1.454974583857049,-1.3700537347602135
1.4847008113762357,-3.002231452335746
1.4900799374287788,-2.963898372429521
1.4965603577175477,-2.788183918194664
1.5081482853985841,-2.1545647996706108
1.5115634061517538,-1.908343161529071
1.520145934225713,-1.1810320066300195
1.5370284761252506,0.33648818738072256
1.5544469480807859,1.596893277592297
1.5623670860610819,1.9431671158508288
1.5629082765419788,1.9634051621629527
1.5747565005640558,2.119731420311833
1.579765179879959,2.069110826639985
1.5811055918728698,2.0473433959580536
1.5942980077868505,1.570486102970109
1.5991741633534513,1.3040769391569536
1.627340009405593,-0.5547799618046334
1.6275104883364344,-0.580928982906785
1.6305340434621733,-0.7556835873946011
1.6320410458237555,-0.8441321758125818
1.6330840056987848,-0.894297446141195
1.6368297941945693,-1.0940056402708072
1.6491484151133253,-1.538672001142897
1.6552362492161965,-1.6383827935834328
1.6597071177686145,-1.6609433712290387
1.6620751200786525,-1.6520475583063212
1.6641199587322397,-1.6384316310032778
1.6660446274952267,-1.6176869631512518
1.6660985841170595,-1.617648695407372
1.674213449964296,-1.4347436745939608
1.6753438084022996,-1.3996636094633863
1.6885340205477126,-0.8236675311073186
1.6903631693730077,-0.7282751991857818
1.6905799505428174,-0.7227842808626287
1.6955436722305528,-0.4476528082057066
1.7022097103844942,-0.05400468751110775
1.7045625934849085,0.09258198368326083
1.7147853722601463,0.6819003463930512
1.7208157817934602,1.0000124517919435
1.7235154747077956,1.1382090975099592
1.7370630262781983,1.672877837443831
1.7491690686256494,1.9250900477808401
1.7605921022872693,1.9809174455001823
1.7709436163739056,1.8720710443710287
1.7732645595227936,1.8398182989920857
1.7766834129205638,1.7629088795756438
1.7793629736771504,1.7004475908530843
1.7834183695103754,1.5941012593008654
1.783543543118033,1.5842577282103787
1.7872582424236407,1.4860912435313107
1.7899540449747118,1.4033976076685712
1.7954677950349343,1.2163061865635536
1.8178537865289597,0.4118816330795507
1.8204644978518836,0.32270265978511403
1.8216900590800558,0.2770566377444517
1.8216980712310296,0.2903492629222994
1.8234286428556556,0.22305690611241064
1.8286141622086935,0.04500238023094624
1.8425546060217393,-0.4268197305114734
1.8435837271162505,-0.4590524712831179
1.8444567143130808,-0.48358070216357957
1.8491878869322322,-0.6420947076428908
1.861087607377507,-0.9989443728494115
1.8672425008583948,-1.1822975747292548
1.870771227201062,-1.2820463880763941
1.883789853051451,-1.6166208947280378
1.884882068354644,-1.6557299248024782
1.8857680983550624,-1.6689266257480255
1.88724405307741,-1.7035829569957686
1.8976568425819789,-1.9198461518999062
1.900325939657395,-1.9572994930084215
1.9025372446805742,-1.9836152937517582
1.905731964688055,-2.0242779659525327
1.916023714512253,-2.0988390075253465
1.9208841676934059,-2.099291510072476
1.9232314196673084,-2.071633270900083
1.933440091911983,-1.9633973113455105
1.9416587897360493,-1.7748512556480895
1.9416906398805498,-1.7703326388911558
1.9432591975756726,-1.7300843471580758
1.9651540937421847,-0.8320974045165452
1.9680937662139915,-0.6826470410502725
1.969773556628442,-0.5956017515572481
1.9739896575679285,-0.36775573147699353
1.9861527602355773,0.3247631871180436
1.9872467779435565,0.3914335148240187
1.9966281195860685,0.9042218324205288
1.9999435172704043,1.0779710452926707
2.021169893412144,1.9364418211739474
2.0279984044966852,2.0948417464641245
2.028979718736153,2.111169924607403
2.034365810427337,2.1907018629063435
2.0413536086005566,2.2286456934222176
2.04826802301576,2.200017050486325
2.070949967484422,1.7247312075562395
2.072791687756408,1.6694966231637558
2.089367400381434,1.1019335192734085
2.0915086426750173,1.020290481558965
2.0934819594698526,0.9471717374547859
2.095076464976418,0.8859110632108141
2.1007715700690888,0.6833093574592344
2.103815500850577,0.5680821273619361
2.10773647055707,0.4325732214703565
2.109307386369526,0.36822791189474624
2.1096668199071145,0.3609393365934688
2.11500727545455,0.1565729396712488
2.1151280231578795,0.16250849443379722
2.124005988033658,-0.1525203786350495
2.1417139956421334,-0.777515445524036
2.1420471057664834,-0.7776606321708226
2.154662456308051,-1.2585853822200666
2.1649207148505027,-1.6739906488948353
2.1657028968085816,-1.6970957613634057
2.173216335052718,-2.021024220703975
2.184771314837745,-2.5315044767442365
2.1852457705358797,-2.5564324763542197
2.187403786964623,-2.6459008956047367
2.1917671594851464,-2.8363637451613544
2.1937628611155056,-2.91921959848906
2.2037069620837952,-3.2880531508113213
2.212274012866011,-3.5481641685573315
2.213071005014541,-3.572097813135258
2.2280994488523227,-3.761238487664872
2.241953948380761,-3.5497815500490373
2.2710304315337373,-1.7690346591813764
2.2770172675967313,-1.2155093199267104
2.2797166148243875,-0.9530176400625496
2.281008201509847,-0.8259285250188176
2.287164894775274,-0.21632428433613712
2.2874517020970337,-0.1859827154612364
2.2887313221884336,-0.04725243187621238
2.2890139916554,-0.026400869589548306
2.296814100555916,0.7601922786302148
2.2974492277215477,0.82916904594084
2.301651043952665,1.2279155129565857
2.302730985957048,1.3288550409806255
2.3037075479187212,1.4274320403179774
2.3064262565227462,1.6722337969708314
2.3208345197417426,2.769360604253475
2.3215059608907174,2.808266148084555
2.3236948762700793,2.925026147818937
2.3239071052511955,2.9394242151254883
2.3253135930244913,3.00356834029024
2.326534872752406,3.0581379973223997
2.3294449587295336,3.1844730045814442
2.3355656024596207,3.351277062969163
2.3364230524463308,3.368773068601915
2.339914203753505,3.401757537582931
2.341548445041914,3.406803272964419
2.344221457181235,3.3980466242284475
2.3481204780247724,3.3349821110873705
2.34887678879954,3.3141717348928394
2.3489513606072627,3.3250391400100803
2.3493520465180673,3.312669983006576
2.351394004934239,3.2514018802012714
2.3639808255935746,2.6672172005983175
2.3659169296302656,2.5415885291947684
2.376300459387288,1.7451463623597574
2.3763825969463346,1.7382024233418796
2.377674488432648,1.6272451407386044
2.387169345329073,0.7705881183969246
2.392684324781028,0.24253154132412358
2.3969459342616695,-0.15940164878866206
2.4054779028395084,-0.9249919518285669
2.408215364049405,-1.1562276752101974
2.4091230467597526,-1.2260649032600754
2.412779190442423,-1.516296996279652
2.4254968325052992,-2.3417325108899907
2.4288213991825662,-2.508259877433599
2.4338438427246354,-2.7105405171036536
2.434844111491083,-2.7416377590819185
2.444741866616779,-2.9549860364392315
2.4472148527433815,-2.985218470474809
2.4512706551286207,-3.0096664738117163
2.4531416208136756,-3.0062486398714476
2.4538205734779837,-2.9937606800116954
2.461467480451579,-2.9338185296674846
2.4648061088924242,-2.884796115038138
2.4716292177130326,-2.753143900553973
2.4768063991404077,-2.647309591838578
2.4843781661233546,-2.463063867374284
2.4984456833050084,-2.1918262691323642
2.502073503759231,-2.138452279631724
2.5121344733822912,-2.0736873150328923
2.5154245935005157,-2.071259948337411
2.5217285137269245,-2.0950553245659718
2.5365245730269654,-2.275612352822635
2.5375574384797988,-2.295270814368857
2.5382637244557396,-2.309319721697655
2.5409020308583052,-2.3550029332076785
2.548704125601887,-2.4907970424494192
2.5520817873635666,-2.550685486522739
2.565106932736314,-2.730359086319911
2.5651601366424295,-2.7341875431958327
2.571402064800166,-2.7690818908889216
2.580866674049001,-2.7561480493107515
2.5937760337142546,-2.566808274791399
2.6118239512935997,-2.036056320181084
2.615040921696302,-1.9182080266347143
2.6237768074143446,-1.591536952203965
2.6293199301559973,-1.3935234504256881
2.640173876206126,-1.0516615419596054
2.6442479174311604,-0.952498915922242
2.6459060660656064,-0.9105632707631303
2.651626431975747,-0.8009489622916486
2.653572100921205,-0.7719125885434804
2.6553275682837807,-0.7557378429181033
2.6777145304731738,-0.7465766175286643
2.6831144109626877,-0.8038697472688799
2.689266791045412,-0.8811575481796764
2.7221328129070343,-0.8399005785205557
2.7248535717999607,-0.7628183135980533
2.7303944336107353,-0.5453044127950986
2.7404647125275057,0.003408516012660523
2.7473605947230997,0.49481806556403785
2.7505646461330224,0.7691042745122146
2.755719792382732,1.2234951709746782
2.7659379938462862,2.2450231267458025
2.7676392074246543,2.421764393992416
2.7689405245807635,2.5537429937015586
2.7749844396554115,3.1991911870241068
2.779988465753636,3.7179867540534173
2.7801890661984494,3.73428432378915
2.8038476583880474,5.640708165145178
2.8106021999433217,5.909584939284783
2.81533800389653,5.99875959461871
2.815804268624122,6.005113607351299
2.819299640075185,6.0182060182544905
2.8210743789261166,6.004186729112243
2.827520893945729,5.861273623348182
2.8386590273658445,5.25979809533281
2.845888695199653,4.6577224930414545
2.848643021187966,4.385913253652553
2.856342048912528,3.566459023590193
2.8568845245162215,3.513170009610469
2.8608075466023637,3.049144462765945
2.8649937590739514,2.553241537189722
2.8660849982611536,2.419964800140277
2.883058650594765,0.5128706515239684
2.8839824798643363,0.420348831050591
2.8859059291514155,0.2554696241989285
2.888764099088837,-0.007450773686357955
2.888924583281093,-0.031291818690840724
2.9217842237973928,-0.9232602131027209
2.9286764892181614,-0.6115255607963436
2.9315372441049687,-0.4423306043017852
2.9345127930948847,-0.24024320678420838
2.935226719082178,-0.17602992033212345
2.941632969732196,0.34337929576849713
2.9417172557539892,0.3523918848799409
2.9420854874787707,0.3963891472327746
2.9448713670769706,0.6444052140601289
2.9455058565086425,0.7053561999811935
2.958214270116648,1.9621056180573808
2.9595524494043586,2.0902592306598926
2.9608494392499765,2.213980542352311
2.9739014297584188,3.3647556695367125
2.977951299866965,3.6326317646025332
2.9881629232122595,4.115998904634754
