n_harmonics,base_freq,magnitudes,instruments
8,1.6848397523072385,"[-0.57997561  0.34024171  0.03320448 -1.10691953 -0.02276038  0.21595764
  0.20264634 -3.16116669]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.2627564165950211,-1.5691686760314238
1.2644986612973454,-1.5748458471324396
1.269660738038107,-1.5966194373795304
1.273294654676202,-1.6084245535197461
1.285439818921402,-1.6874229002571266
1.288972091423334,-1.7002423186803581
1.2969944423972013,-1.7596963329142925
1.2970159187837194,-1.7482482108329578
1.2991610081128293,-1.7781704527908742
1.3008025677218606,-1.7879125523468025
1.3014777286355228,-1.7980343029169377
1.3052971656696526,-1.8298257702186058
1.3150576493835695,-1.8893158988008258
1.318402433558381,-1.915378420349198
1.3355547286178764,-2.0497753867094683
1.3395884915225622,-2.0871774317058724
1.3397786944768342,-2.079486447508727
1.3460311335589497,-2.121899440118137
1.354755244676225,-2.2118540365429062
1.3623710128205397,-2.259525227547685
1.365463574915669,-2.265957124788885
1.36859538649436,-2.2840702656190284
1.3739799064138474,-2.326478166020497
1.377694849976315,-2.3571862576256213
1.3821309738897778,-2.3799635968642163
1.3847398908394757,-2.388567974931352
1.386522667517104,-2.392533752836859
1.3878612632186123,-2.4152075701598252
1.3978656861842076,-2.446920906125204
1.4031169461508455,-2.4548160793116742
1.406446232382745,-2.471824174406836
1.410532018331244,-2.4855219897177334
1.411454815379031,-2.481336031872221
1.4192054080229655,-2.494802634025346
1.4196246460849808,-2.4892275269545223
1.4240723610672559,-2.5069165785530347
1.4262290696772544,-2.49622501116625
1.4471545294474204,-2.461352819278345
1.4490377519401436,-2.464460599711413
1.469948701329149,-2.3226265836958286
1.4828282697430568,-2.2405672279353674
1.4929593783451969,-2.109172663124105
1.5129679572575476,-1.8351785837145158
1.5222496944327286,-1.6992660471927372
1.5238069692986418,-1.6656989260991668
1.5246675830425964,-1.660079459279827
1.525084084024451,-1.6576520713801903
1.527507118264504,-1.6180474855616198
1.5276193553755881,-1.590427836679727
1.5328232710978256,-1.5133094203820399
1.5460490888384957,-1.2729079688246396
1.5466364465711386,-1.2622947054078317
1.5519798059789194,-1.1486149077744945
1.5539099374551393,-1.1231275553004165
1.5688600243534996,-0.8061919789124943
1.5699060827741675,-0.785304114615699
1.5700804259579524,-0.7817598572868459
1.5753791574940479,-0.662615802437536
1.577601882128027,-0.6052932285954689
1.585748425796499,-0.434484691629643
1.5932708964269535,-0.2771171345711008
1.6011446044148316,-0.10531537430178442
1.6037032169897438,-0.04853410027496851
1.6081173434374385,0.05496794177772797
1.6148476159906302,0.21032436235606713
1.6220945445720814,0.35087740517817695
1.6247929977152848,0.41103176601991964
1.6269951384431094,0.4559652760757708
1.6433062191502632,0.7886120671435017
1.6434267754405765,0.7811382647517963
1.654687424130259,0.9896362714416811
1.6575912408627635,1.0350459058167096
1.65840444039004,1.0746955753554983
1.6617014772345353,1.114206995772304
1.6704898432147752,1.259847799030323
1.6864540591877848,1.5040777968849695
1.6886459097589261,1.5305382898078972
1.7168438211139474,1.8352836927369394
1.739971663436683,1.9431821403490208
1.7413403387944344,1.9559906336155435
1.755055727424673,1.9806618935411018
1.7572338011385984,1.9847250641898881
1.768068007702933,1.9798839595547657
1.7718537269026076,1.973906477796199
1.7756998528865084,1.96690091512619
1.7780153703782,1.9635804369295193
1.778438713862796,1.9720995023666394
1.7976815935347679,1.8757538230954376
1.8018922518851186,1.8392839964732821
1.8032143620132217,1.8454505068713487
1.803350150837435,1.8315155541562482
1.8065480769980358,1.8166562443229106
1.8100463036608936,1.7786813091715639
1.8440015566898182,1.4574376609671755
1.850048029620858,1.4047448389980808
1.8506047143615953,1.3985284996853224
1.8530233551720858,1.3541154486684102
1.8565294524172415,1.3355671510759575
1.8742698684902237,1.1390719869496082
1.8822898219845339,1.026488603238247
1.8928763242454938,0.914595352299899
1.9149895841367721,0.6646102347286978
1.9321344505175704,0.48046399189470057
1.9378585605046483,0.43124698195033645
1.9405667066379504,0.40301993307646333
1.9450131059381919,0.36646754408580795
1.9585467537215013,0.25520948244464603
1.9597526568652244,0.2501756978721517
1.9671896832196625,0.20398512172802716
1.9712802140810046,0.16297166026070553
1.9785005036469485,0.10563098510303355
1.9959825337263624,0.015707927867344956
1.9965287206872588,-0.0025510923340127433
2.0112063976206755,-0.07549977976424116
2.0114567843219806,-0.06569706824217846
2.012854209906722,-0.07655742346557533
2.018074391867457,-0.0862890395898958
2.020951273023689,-0.101634660201225
2.028265981892323,-0.12419084577014176
2.028927820768951,-0.13008418865667978
2.0323249295627512,-0.15140705112703026
2.041311720394698,-0.16496419517805408
2.0451404144451484,-0.1809035275661069
2.046007096768612,-0.16919204414090402
2.0519745195761185,-0.2011392122786555
2.0535525346543384,-0.20316414305382968
2.055088315857768,-0.20451379850307447
2.07809285253614,-0.2579857306873504
2.0821978662017635,-0.2624319264477477
2.0822546391175507,-0.2574633265960119
2.0856415498855867,-0.26779686899529986
2.08779892263364,-0.2799042583069812
2.091140683748879,-0.26589117381197336
2.0946939956624675,-0.27994516631844596
2.0990462973929995,-0.2924842104955408
2.099289127428957,-0.2916508085984863
2.10171396970524,-0.28486781371593256
2.1118962870899978,-0.3085428736984903
2.1255123611577442,-0.33766232090854725
2.1305294171447695,-0.35279030481664686
2.141837390977958,-0.3851727252055612
2.1451313326710473,-0.38252101832689334
2.152840472879726,-0.4087044491706325
2.1732553889790402,-0.46886536941984175
2.181026923087072,-0.48109131356896034
2.197687362732058,-0.5393035030382459
2.2097734526011577,-0.5933569813380859
2.2137183876150752,-0.5830605952062564
2.218486836804784,-0.6079199234981267
2.236500724636482,-0.6474282222303778
2.260533726333069,-0.7059209469909811
2.2625238327013966,-0.7075381883556545
2.274123256434434,-0.7262453189822878
2.274521367622105,-0.7071334851687379
2.2771404874439876,-0.7212627814430455
2.277496851146454,-0.7139002445002857
2.281172465097339,-0.7188711025476627
2.286085728864891,-0.721550461801678
2.2907634049536485,-0.7204289639960032
2.2908754113471135,-0.7123318574990164
2.296433251675273,-0.7026838086982964
2.298156593418198,-0.7034399270250554
2.298266655392789,-0.6958184988543369
2.309834776619226,-0.696505346741579
2.313348936132895,-0.6761336400805836
2.3170433672285826,-0.6685117222929053
2.34390591077025,-0.5230445836071418
2.347486041815297,-0.5178269016369615
2.3554726190280926,-0.4580869906289097
2.355483079609513,-0.45557667005533
2.3576237823018484,-0.43715967783856924
2.3716101488259786,-0.33553310166857836
2.3734662089325846,-0.3100359541019147
2.392438046134666,-0.13295728480145533
2.3976890169938496,-0.07519293682360413
2.3999187903049206,-0.066838292114536
2.4028313886995925,-0.03157750910133053
2.418146228686709,0.1357663564872948
2.4220617974659238,0.184319176815838
2.429025293535024,0.2740351302244941
2.4307576858869746,0.30401489373045953
2.434045621183455,0.3268726383709082
2.4404883781930975,0.4097954230388986
2.4451344447819805,0.4692354352782964
2.4494544964032183,0.48780265629731323
2.4657488628526263,0.669888194224916
2.4863199726916116,0.8702270215249408
2.4869434260044754,0.883454468192647
2.5019154287299585,0.9702055991232222
2.5067459027601044,0.9940660668707406
2.5101630518926505,1.0037395461592402
2.510518743802832,1.030164862571783
2.5121739365691287,1.0339745967229166
2.515245326965906,1.0291285328601207
2.5165070077556013,1.0414065084151203
2.522861909099724,1.0510106320683492
2.526846848134838,1.0670993322081643
2.5440428744504313,1.073695630769588
2.545719409491933,1.0643707241410818
2.551358511081064,1.0619716553329077
2.5517513042113666,1.0592606502321216
2.5558141455298093,1.0483424897574332
2.5608993366595056,1.0217304624050887
2.5613544782026736,1.0063993051678868
2.5711493581214997,0.9489362394210188
2.573253601676516,0.9270074035201685
2.580673698706706,0.8578901075832499
2.580818851599262,0.8498062241315852
2.5841223131084643,0.8222961960402168
2.5949787719526025,0.6852583236858437
2.618198177498333,0.32882997589395974
2.6189182049147766,0.30137284686467475
2.619908672134428,0.29677680041678095
2.62487451068616,0.19681734019565636
2.6263939128814684,0.1840561060015054
2.6271475361618197,0.15621954852534653
2.628489017051126,0.1279112489294022
2.635861443956909,-0.02502549960297927
2.6381557170200836,-0.06790092993964113
2.6391990105492047,-0.0945708790788525
2.640250290093406,-0.12248100035506085
2.6470383565051474,-0.2814049167261742
2.6481699445116087,-0.31316861543881275
2.6495597342206816,-0.33383077879482587
2.661621968375319,-0.6408234484346976
2.662769706931213,-0.6618045304354697
2.6713902542330885,-0.8826191692868357
2.67227832564365,-0.9037046191180429
2.702927839208483,-1.6759751260858293
2.705352227785335,-1.7323137012019445
2.7091155710038732,-1.8462912406641152
2.715865934830764,-2.0178426055391525
2.7237015311350294,-2.1980698038406135
2.7241174441672724,-2.2076674412573665
2.7534325201755134,-2.855454026044806
2.7544174613744143,-2.865076012922699
2.7596821894283403,-2.9620960745537483
2.7598321353092183,-2.965289643726324
2.764830800832633,-3.047911686453095
2.767526299560153,-3.0970431215820478
2.773568062550015,-3.176675974873914
2.7736647249505886,-3.184604926127903
2.7812520159490486,-3.2806331864445863
2.7854507095194574,-3.3138589638667493
2.7946716373164673,-3.410037770548577
2.798110366664507,-3.419337575261687
2.809370379858744,-3.4675054817173083
2.8164738473709736,-3.4904535275603368
2.8214201230477896,-3.479328546672259
2.8330498406766944,-3.4588117709081683
2.8431492445351747,-3.3651093532679535
2.8513183561577637,-3.2786872629418826
2.8567945054645456,-3.210697860834302
2.8575728194075216,-3.2012748859275324
2.85976995746058,-3.1719805573811826
2.8617018435621997,-3.133319283735576
2.8708182616073454,-2.9830423082859823
2.8743955105259946,-2.9051330491644105
2.8745792965744945,-2.8975210559548223
2.877806715905977,-2.852264170498003
2.88032785371184,-2.7830002565696295
2.8889021882904427,-2.60150955750487
2.8898510595766504,-2.581217161286411
2.8898533940847386,-2.5714895428278624
2.899983597608802,-2.3238627528514586
2.904947079638349,-2.17551737113461
2.914573442696251,-1.9062509754661356
2.915299717250667,-1.8683998871455547
2.9230941257609535,-1.6298569749151817
2.9253108015501743,-1.5564575663823585
2.934302188588944,-1.2575446385226454
2.939182511613234,-1.110886267325918
2.9622931253305413,-0.29383147083841055
2.970490649513909,0.01679938491845905
2.9814793534883126,0.36618304676273633
2.982917189970343,0.43212945412712933
2.99108981072136,0.7131456256027573
2.9985969615334325,0.9787248125192008
