n_harmonics,base_freq,magnitudes,instruments
7,3.6778446893405383,"[ 0.48805351  0.78815161  0.03235666  0.69882313 -0.40296341  0.13848287
  0.44505737]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
1.3468115272151682,0.13107669042423892
1.3519010778134097,0.26211065676480216
1.3607951581413795,0.3282846858260662
1.3631008251255237,0.4078024402199883
1.3723084982663147,0.499093149327462
1.3746987473288304,0.5162017383643558
1.3833167351613191,0.5735279635935819
1.390706778147349,0.599395175071733
1.4166115895234093,0.685461616760837
1.427529677809142,0.7533198527897746
1.4358837257575683,0.7205674310274827
1.44970496003811,0.8416005913323779
1.4674464830608969,0.8442473948310408
1.495510000536763,0.8954290245126206
1.502338173056227,0.9171955064816214
1.5038797095906533,1.0358199175425946
1.5072361212190621,0.9468805567564411
1.5129395483291823,1.0246707504446873
1.517729115204527,0.997780071061031
1.5237913583828382,1.0414910544396137
1.5250678503298722,1.0656770136585585
1.5269646935073204,1.0234870216474803
1.5269720652076266,1.009102392370732
1.5441103622692003,1.1314682736879136
1.5492193696331578,1.0865593025249094
1.5691185825970875,1.055494300980954
1.56920088282555,1.073752551229381
1.5698640327574473,1.1100484209516384
1.5759591560254407,1.0618836790233779
1.5808982404800842,1.0445931025313264
1.581056176811237,0.9708618790657929
1.5825203196425157,1.0365762518540236
1.5966530779472379,0.9827461671632287
1.5980181184861424,0.9955372939926186
1.599865672289507,0.9965744386519739
1.6000655424884833,0.9430325326131171
1.6024839039892402,0.9983914522444624
1.612316171516186,0.9894658290281969
1.6153448256149305,0.9370226538439652
1.6206327029076828,0.9590230160065609
1.621116671144966,0.9762023735728137
1.6247340240179557,0.9433007683066541
1.627159294972179,0.931732987459198
1.6277983099881563,0.9185039683593044
1.6280042885602866,0.9726525299845223
1.6525345149120216,1.1270733508307647
1.654102988905482,1.1087425457342721
1.6692108170268716,1.320803321582679
1.6713784799917981,1.3636545266441984
1.6741916022185643,1.3927884956062273
1.6758590164859974,1.4785761400113937
1.6972361160764855,1.8731289784427405
1.7051219705658252,1.9669088435315538
1.706505263770068,1.9612225861509212
1.7068665044322007,2.0549373834138143
1.7073964601715845,2.0767483243309948
1.7077476138229999,1.9947841583621662
1.708949511102606,2.0347528279653844
1.7141483846517378,2.1871365285024393
1.717424513145879,2.201620622903236
1.7221722644270665,2.3223616054046485
1.7276398845213858,2.404318640820699
1.727684291069843,2.3894125939072914
1.728410561503897,2.401671839015568
1.737536453927893,2.594757246751421
1.7390399675376482,2.539477472441587
1.7479121672398001,2.69885596648045
1.751395464792668,2.6624496699494995
1.7608104326675367,2.6634855896545475
1.7687958861476325,2.6091494940447815
1.7704768688898032,2.6032840529626773
1.7729046316269983,2.582999270860376
1.778869806723912,2.5383566323446907
1.7882261409037516,2.278045616627892
1.7975132125809967,2.0245033689632757
1.8032330508005607,1.7917379370057707
1.8039138278859657,1.8830226199274538
1.8092215650285572,1.615862223216313
1.8111745369274441,1.55594137702804
1.8136745060326627,1.4924909190888007
1.8359316332548792,0.37455196542107466
1.8363527303194793,0.4341247935574633
1.8505783963553704,-0.306328596478514
1.854123329227665,-0.45817665361997334
1.8622889164194687,-0.7718468942786505
1.8658819911782922,-1.0083587588955618
1.8790406504569503,-1.4961409329601967
1.8891193801456838,-1.8483773325746204
1.9004707929453923,-2.0480107875069504
1.9082994383016487,-2.0045190214062196
1.9128827198004563,-2.0143996947933465
1.9150012921832058,-2.03315068020223
1.934876175007469,-1.6794285175358634
1.9452657949165957,-1.4335498713656096
1.9459451880056582,-1.3465119402597352
1.9492171296786873,-1.2412417656629366
1.9495742601601167,-1.2187510152377097
1.9527791504852345,-1.076685624353198
1.9557329641063692,-0.9850674096690129
1.9689010165822527,-0.3955430990109954
1.9700536619742461,-0.3111820568110668
1.9784361792095035,0.0937201969781662
1.9786002751970848,0.1372829700295105
1.9788470886117207,0.12783593727237755
1.9871638508810072,0.606600254235773
1.9891032371625101,0.6834334552577152
1.9901640307440438,0.6981530920173736
1.9937956351029893,0.9045043968471763
1.9953832556139082,0.9093987713145185
2.0025397151354394,1.2529810496925653
2.018386545322194,1.8346618403311168
2.019867248684627,1.8714739087135988
2.0412489266589144,2.133246187362535
2.0463480521735784,2.0986506287088225
2.049202164704746,2.0186905716593864
2.049743804169559,2.143759402385304
2.050471628695207,2.133258999303991
2.054873161269686,2.053042172810899
2.0743248167455057,1.471474479768388
2.077885443610241,1.3069694481217018
2.0813794842344615,1.1734570755029425
2.082924258022784,1.0575608410153368
2.084824695753545,0.9637286068086808
2.0864415000091885,0.8764397482137992
2.088553443486126,0.7481756567488714
2.090184020021172,0.6436811424392528
2.0934159306094244,0.5523594031454886
2.099100992352078,0.16757840986378236
2.1074185434690937,-0.27764385932325514
2.110866007441878,-0.446192193918852
2.1111497568711,-0.5324166580713994
2.115910973092115,-0.8025489883362495
2.116813617648744,-0.849792674702176
2.118668851472572,-0.9993918065074188
2.124166780764674,-1.34712176929803
2.125667925671249,-1.4156734707137553
2.130280790101623,-1.6509252241078505
2.1313468675290625,-1.7030617374653472
2.1331986442860327,-1.8359107118487736
2.139629459369335,-2.1040613555719765
2.1399567848398995,-2.157563202947764
2.141745385026809,-2.210668521458424
2.1420042534839565,-2.311693096950958
2.1462274533061505,-2.4392479480371567
2.148724319611115,-2.567279929203249
2.1489237653646835,-2.5758702686565824
2.1640319729508413,-3.0138626353175373
2.1650694759465736,-3.0050786683316493
2.167414169638186,-3.0603197720381137
2.180906349927005,-3.085965874767106
2.1831789221996507,-3.1441424400382623
2.186133068416609,-3.074021746843371
2.1881923553934586,-3.013559137222373
2.200369944573474,-2.8058631198853226
2.2048689759520412,-2.636019947244118
2.214510666920737,-2.2718219071404793
2.2218114588047415,-1.8854203200676303
2.2252983857494026,-1.6660198110194895
2.2329316002826403,-1.2050741198097876
2.239225429753078,-0.7759961535306344
2.2564979260020044,0.33152835726398955
2.2596199393145646,0.5889693618115898
2.264848064666956,0.8748598970361832
2.278292686856691,1.7637810189671677
2.2872145227553906,2.242993155699499
2.294968431167237,2.637539729910524
2.304809190654675,3.0030698786701255
2.310091330957869,3.1920460498248953
2.3101401292953945,3.1392070233871547
2.311165885040255,3.214125083684368
2.313670011836054,3.2453796518166635
2.3142736379282294,3.2982073839040864
2.3234245326761656,3.4058185304770796
2.32438491620021,3.3688525751990652
2.3297531779767784,3.4334832661805743
2.3397835095086768,3.428117923550259
2.358458634164566,3.1090841776081017
2.3587999324815305,3.1361426367128913
2.360374648990523,3.1350412856246037
2.363789480265944,3.0087556156417574
2.369159577326897,2.8250573948073283
2.420196547828331,1.0540063438878797
2.4328105570660536,0.7198947768940515
2.434678331814541,0.7061575814376914
2.4410318217642697,0.5183154159062179
2.4425398790847304,0.4986206435802012
2.443368679236489,0.5008377776500784
2.448701653094883,0.3684949464094778
2.4511525028367283,0.40471034846774023
2.4607195442663627,0.2172488287076052
2.4722050104915816,0.08830795984895742
2.4732851482942717,0.04972900640320329
2.484317355122,-0.007891165944677252
2.485472004805259,0.05513852595798363
2.4873352993504803,0.01726596566166435
2.490816674440584,0.00929708835398297
2.5011914298173297,-0.13037341114315737
2.5023258196874067,-0.10637480606280988
2.50914975532776,-0.13977054016332474
2.5204077901056356,-0.31303202308466943
2.5224939556507007,-0.29803668947049516
2.5242062594397368,-0.3552789245685676
2.5273736039753514,-0.34391869614016646
2.546270230588303,-0.7895518689309481
2.5572086400952356,-1.0604336485417631
2.557383463940438,-1.0608780878711095
2.5717816483306137,-1.607301372717897
2.5892645331966397,-2.324352176227889
2.5893934936442253,-2.312777984570159
2.5918879362588365,-2.521522987207454
2.5970154034777124,-2.6286938011981693
2.616699609510853,-3.5630592711171394
2.6171283980436106,-3.4858577139979654
2.619409033828962,-3.619908991379271
2.639916830709277,-4.316904508762528
2.6453439725505516,-4.3753724186833844
2.6491477051602947,-4.5080858883355726
2.6739480783988423,-4.551562788629889
2.686706579595736,-4.280875574424014
2.69350306640842,-4.117787772582076
2.6960318628211972,-3.957380628843867
2.7015641294829846,-3.842915163467355
2.7095879448321885,-3.510447039395139
2.7123407422160906,-3.35254837575933
2.712627725927459,-3.34256262980645
2.715753774986622,-3.2174268128035988
2.716198548396264,-3.168381861256573
2.7221872239200042,-2.8688351787962647
2.7302160445550445,-2.4379079972853837
2.7333216482576717,-2.261137334616279
2.7335243755967777,-2.2235475475908766
2.73558593350651,-2.1189970783045586
2.7554639383405757,-0.93385967380579
2.7567845525133468,-0.8565287472487588
2.7573540643834047,-0.841949435199086
2.75771821859425,-0.803980458372103
2.7581837718418525,-0.7761565117848526
2.7607411185436384,-0.6277770973730424
2.760863004555522,-0.6469784233435957
2.7609772306846185,-0.6374216260893295
2.781432623902653,0.3260607041327658
2.781751270131977,0.4099726967600422
2.7954493573761106,0.7982059736921553
2.814011216204989,1.1977773630247868
2.828688664090154,1.2477103293671408
2.839996051310745,1.0759488867617104
2.84423542559885,0.9800007143915116
2.848945995621639,0.9132114542281407
2.8605476829537464,0.6478272207661995
2.8667209398003735,0.4136572392768831
2.8690660961181145,0.3794180800637663
2.88990017152938,-0.27160227606649456
2.8942993967200454,-0.48715850923272447
2.895553380289675,-0.5312758716510563
2.904358579083632,-0.8213826150606663
2.910368267764353,-1.0078465288575167
2.9132964769744714,-1.067864217383373
2.9166340093035243,-1.1592717270050035
2.9183644575803838,-1.229776751160596
2.9343117771991594,-1.497938768019378
2.936931469042152,-1.4890424636692305
2.940454742490977,-1.6230459021647232
2.9460516521407607,-1.6580014197670017
2.9472517505653126,-1.6789609352510693
2.94887368536442,-1.5895889195475863
2.9503338766279725,-1.6310579983559825
2.967198837253357,-1.648004160990733
2.9704548776565494,-1.6358044306010293
2.9761582468946504,-1.519981540150236
2.9890977756201167,-1.3105421161963835
2.99087640717034,-1.2929885951440112
