n_harmonics,base_freq,magnitudes,instruments
9,2.1525539812494308,"[-0.99589286 -0.43031695  0.32570623  0.11961135 -0.23581824 -0.96573023
  1.46606596 -1.05913848 -1.10534851]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3223596042762678,-1.8746948552774236
1.3448308664545028,-2.0525148690834767
1.346054162913635,-2.0275003823237
1.3510803550576052,-2.0149435425548448
1.353481315016115,-2.03121141009151
1.3565589217298353,-2.022936236575922
1.3626783726552016,-1.9892472011905251
1.3650353208604376,-1.9753842177621936
1.3662601779471029,-1.955685839558927
1.3750774745715377,-1.851418461787929
1.3821941654002385,-1.7278712623115908
1.3881860831870245,-1.634600806491354
1.4032037670357127,-1.22897853649269
1.4043914222620426,-1.2052940217056052
1.4047218196852702,-1.215209814340275
1.4107128383896113,-1.0151923155381117
1.4160762302390495,-0.832295244124914
1.4174059823829719,-0.7929433793225502
1.4217518891441276,-0.6370643561381358
1.4422554603116033,0.15935982432548362
1.4507609948421099,0.5325670011325715
1.454236128170228,0.6633338399558896
1.4663947788356877,1.1942183091191378
1.4707772786322355,1.4071914726762662
1.4860077281054478,2.01517375465147
1.487746344395978,2.0980503794242416
1.4907616424700079,2.218078811192917
1.4920588850825993,2.271882469160529
1.4936450064541367,2.3421823489804687
1.4957594976075663,2.404594832277597
1.5007758988862543,2.6206355348902584
1.501563710622758,2.620846761439407
1.5030501265274232,2.667839916532002
1.5038252695202443,2.709174183717217
1.5112834473657033,2.970801160889756
1.5178700196018902,3.1605434934861387
1.5199488938072028,3.2295471167363288
1.522724416118912,3.2849827013474973
1.5264400381960321,3.388286097366975
1.5272804237590343,3.43167426507468
1.5650887646229945,4.002260384441431
1.5667602168474595,3.9972702414194217
1.5688113029607234,3.993263333021084
1.586166683982995,3.9964442101753423
1.5895621367591,3.9937735243539056
1.5901578624878914,4.0027239346822325
1.6133417155016234,3.709562944737798
1.6300393868456524,3.376031524094487
1.6498200380443588,2.8879043980670653
1.672874847135069,2.2531569172428982
1.679429054951319,2.093276845798057
1.684752966636145,1.9429619496951647
1.6863734306556895,1.9015154068844238
1.688301958912021,1.8373335639473496
1.688412068134392,1.8709279640378693
1.6979827077618186,1.6073385654867187
1.6983660788334873,1.5620064477824103
1.7127378577291807,1.221225748739567
1.7208671273747864,1.043136031740526
1.7324050240511344,0.788414864578797
1.733459509432647,0.7574206981681156
1.7376293526889057,0.6815254919044225
1.7402676592641715,0.6182273245475637
1.7413118062758546,0.6132196929719872
1.756939599816154,0.3284212506697654
1.7592895523046295,0.2982556020497326
1.76474696337681,0.2270059466594015
1.7679819488299335,0.18434699322065806
1.77889489326492,0.05902700067069071
1.79817213441833,-0.14181843132276348
1.8059627130674176,-0.19009897298561862
1.8141549938653299,-0.2207549244929564
1.8217169084607479,-0.2498144709529941
1.823856842582945,-0.26032300886264614
1.8271788918537828,-0.24779110572450708
1.8302926518651574,-0.2500857266237803
1.836160389609721,-0.26736004093657545
1.8412197933146102,-0.2782030223463707
1.8495251552710155,-0.26741245384102924
1.8597227378389185,-0.2793701202726107
1.8627351524725677,-0.24877908021054188
1.869980292011423,-0.23663197124436608
1.8714011961902237,-0.24086303271096923
1.8716801313236093,-0.25386579132145143
1.8720859948972617,-0.24348220783881583
1.8746174201034016,-0.23195855016196007
1.889629735999847,-0.17636457763018534
1.9025832149304716,-0.12877941314757435
1.9065431104963029,-0.1179002794353682
1.9112167958611916,-0.09890422410611494
1.91253277249381,-0.0613195729337501
1.91477562993955,-0.08322640795594571
1.9297907771399014,-0.0022783894005427192
1.9351896714985877,0.05953336176438548
1.9364611067230717,0.03644821663187278
1.9395907050835017,0.0722746094747907
1.9471854246426599,0.10121111643565993
1.9489003620282048,0.10987990367125325
1.9524670813538867,0.15873367382683773
1.9545603012975103,0.16686077789759304
1.9685587415712966,0.24083363518884926
1.9749996840198705,0.26114732688234116
1.9854370016351748,0.31224930981802995
1.9887776170550868,0.3417120190466803
1.9939517446993325,0.3626944159246794
1.995404035045512,0.3570148239663086
1.9975738948716932,0.37600941558512785
1.9976040969062607,0.38206819297714556
2.0011775079238454,0.38950015352262235
2.0055809673208564,0.38887460772922344
2.012125663275743,0.3970299706024688
2.0229397069006403,0.4319398283703208
2.0287527956576543,0.4202479584016429
2.0421222036292903,0.38747871673870155
2.0485689314315234,0.37036512580471687
2.0538866873731223,0.34435059526201545
2.0558683287646167,0.3439989454945403
2.0614877283476307,0.28082990279178166
2.0715167474714296,0.19572414374815245
2.071928308214397,0.21914086826441673
2.0860957517949448,0.039924613403712186
2.088937894848108,0.03616359422495454
2.0891833887491424,-0.004618944628802947
2.090465865963295,0.010254610734742674
2.0979950401375618,-0.10327194940906653
2.103523513571165,-0.17554978881226221
2.103907016237799,-0.19815321216006326
2.1180683976598704,-0.3924864034251799
2.1194643229383843,-0.41834224445226614
2.1230929149006528,-0.46845290488395236
2.127900068699466,-0.5739251648237126
2.1380577151140256,-0.7383987644441694
2.1387619614752476,-0.752559123918761
2.140879427883627,-0.7796750368247563
2.141643167128626,-0.7952769611118636
2.1430550841956197,-0.8258588542097226
2.146864833406859,-0.8773055730994433
2.1516007088389735,-0.9784203073149811
2.1552465972823818,-1.0166726144266953
2.1587511222387556,-1.082675088742515
2.1600634595068042,-1.1202474762051686
2.160499546106455,-1.1364631248792139
2.1696679993672436,-1.2587031001115394
2.1803408100671398,-1.3788243380443772
2.1897945349813046,-1.4660243780726145
2.198590055577105,-1.560990539622457
2.2055481158872707,-1.5776141964511348
2.2097861606275195,-1.6058202980475271
2.222553957654397,-1.591913738606132
2.2411252409670928,-1.4112511155500276
2.2443975506795493,-1.3804223307635073
2.244769681773332,-1.3425722781270748
2.2609173419385966,-1.034020748999236
2.2616097694821384,-1.0236240117831523
2.2675522034370257,-0.8641241527428435
2.268625926019334,-0.8542225898374702
2.2689502836675564,-0.83683741296169
2.2813021166983676,-0.45821469944551574
2.2822640234699634,-0.4258845283464753
2.2834880102385675,-0.36297867778873083
2.290025358590432,-0.16133051644177923
2.2922145344386617,-0.07724538859612003
2.3073722567111297,0.5266678945928196
2.3110158139042163,0.681236302504136
2.3124463318071387,0.7419916393587913
2.329031740055026,1.4747788031085964
2.3347599012678666,1.7079329664359202
2.336964709334789,1.8070664796231992
2.33961734367304,1.9481106003916548
2.3592066496267616,2.7400385022675953
2.3634626684165134,2.8910441647247334
2.3645143898784298,2.934643447203063
2.377028999670779,3.3388931987153954
2.3814121150236076,3.4374400034146486
2.3836824067723104,3.515349359969585
2.389713014313636,3.6563805467056065
2.3955365990663067,3.7730025087173744
2.3996339250713774,3.8561427200215364
2.4044388791186675,3.8957609290501014
2.4129576974053943,3.9687249127356714
2.425929751649387,3.9358909778016584
2.432871896936244,3.8525264007641433
2.4403595568898346,3.7120015678783016
2.4452428088560882,3.610474414800964
2.4456687852716588,3.5753100569186915
2.4634175852314906,2.984851665496485
2.4639290064534567,2.9857976518017666
2.469313268224033,2.733908105803868
2.472265198625264,2.6068489128483208
2.477458430529328,2.3560255600439244
2.477691979898279,2.325580725945727
2.4816684416140156,2.0958395002326
2.4822019255415126,2.056086691892141
2.4851861767155423,1.8977664316281628
2.4897849568275943,1.6221081857309225
2.491832119129019,1.4877877953517429
2.5019424729346413,0.842179119812463
2.5191457756223086,-0.3443832567511542
2.5273041876861555,-0.9169191760575028
2.5290120522274853,-1.066024466398183
2.5536004291926737,-2.797868088979806
2.553972664166368,-2.813453620827314
2.554084668697466,-2.8208343083806064
2.5694446183386175,-3.7989890192304716
2.574697969882945,-4.129527537408238
2.577960590082747,-4.292902762922158
2.580699934496991,-4.450973260684327
2.584778774159795,-4.674296905845962
2.5897776681245537,-4.900833386408163
2.600200834925844,-5.340589973859431
2.600996499426004,-5.345649844120249
2.6061958691747167,-5.518225908434186
2.6142830851911985,-5.73222113520799
2.6262533924953404,-5.920432864628431
2.628351408683539,-5.9370002541006
2.63028616127347,-5.981243571536131
2.6335070906854714,-5.993182428352248
2.635822988442748,-5.988204749924949
2.642587952181275,-6.009727536408218
2.6474686282635354,-5.9357211454724474
2.6476620147811696,-5.93616994662317
2.661911619011974,-5.695550007790698
2.6670942339330814,-5.5528499822383806
2.6716826318964992,-5.4339158881233445
2.6741732825233377,-5.3445724476214735
2.677075728445768,-5.241889513502121
2.687356485093047,-4.835645767796001
2.6979084813724743,-4.4029741423528455
2.7021937672013765,-4.171795168429862
2.70247764506043,-4.159193400829442
2.704985747708424,-4.053523523919651
2.7060112449675024,-3.9833477249296094
2.711114118343647,-3.745018652467381
2.725607513714295,-2.9898324230979383
2.7338501968671496,-2.539062651456221
2.7625138889690515,-1.1406218294643042
2.7738812266664343,-0.6693043942204137
2.7797476236244805,-0.45083065253575594
2.7810234671507885,-0.39480342395713497
2.781515572284561,-0.40088027884539
2.782235247661017,-0.3812313004139582
2.787480006498291,-0.22149283805548164
2.7948551608188623,0.022327644192622984
2.8036148485080403,0.18456809560207013
2.8039621945495945,0.1999706062292353
2.828606069140907,0.45013268234936993
2.8435481822600286,0.3863816822313432
2.8529953921000812,0.29642248086760836
2.8531128781634703,0.3017841263223182
2.8542033735074366,0.29586966500973844
2.8542393159256925,0.27742527010927254
2.854551513712348,0.25129977010773397
2.8545554506662763,0.27429537375706253
2.859633596589461,0.19303182886080214
2.8621727672709527,0.12960085513936978
2.863565626866664,0.14362871069820374
2.8662484477697223,0.0722174300495078
2.868784084413468,0.020749615771823927
2.871221208979315,-0.02035863696992288
2.883630208467883,-0.3027310228249652
2.885104783799057,-0.32179799210813886
2.8875058183843922,-0.37597802973071304
2.902319768767131,-0.7582918796114009
2.9026372007967796,-0.7763025223935605
2.9100977507341605,-0.9576347333158388
2.9183828139649837,-1.1502600095165945
2.9205531808627327,-1.2125233798514468
2.925868103562898,-1.337533167980995
2.9288457969980985,-1.3867200950322736
2.9338468970717226,-1.5151529159734292
2.9345860625395774,-1.5316760109578205
2.9389461589164325,-1.607097143837028
2.9394441667603193,-1.6230268046344876
2.9546100763966603,-1.8321196331725667
2.974494501311253,-2.012581132065057
2.976430661473704,-2.0087979760509245
2.9788672094788593,-2.035030573634292
