n_harmonics,base_freq,magnitudes,instruments
10,2.9567622264996394,"[ 0.26400014 -0.70358557 -1.72423104 -0.45404012 -2.46672082  1.47967585
  0.52173191 -0.42600434 -0.14130087  0.74221011]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.4187020877667065,-0.6045770430781624
1.4227767959010187,-0.5158875514884425
1.4228500366753698,-0.5145009835217311
1.4258357021763697,-0.4573517517264773
1.4266016586520767,-0.4385910252135096
1.4486873554769826,-0.25611373454678366
1.4541931085717685,-0.26016758657650024
1.4588022728134122,-0.28319398701324083
1.4601597244089577,-0.28985400081628276
1.4637512837439655,-0.3187474180683945
1.4673545756137765,-0.35444845450038687
1.476513328220582,-0.4766151070240657
1.4772678182964842,-0.4862932985112478
1.4820891053204432,-0.5599048717643906
1.4837459168252325,-0.5826607205399097
1.4901531010973592,-0.6879836372184189
1.4923871890321188,-0.725409970871216
1.5169833949283014,-1.0683443061275684
1.5203700966751263,-1.0994905668330823
1.5220896870050664,-1.1078067617095724
1.523034821819615,-1.1224925911571437
1.524139168169187,-1.12552383456538
1.5244389270262406,-1.126866571412495
1.52712428904883,-1.139793360066318
1.5354360648423455,-1.1682599668641602
1.5430184948624177,-1.1552214294147172
1.5472986585527844,-1.1305162614881938
1.559729889582333,-1.0212350556616916
1.5609900403474324,-1.0115367488707827
1.5668086823349618,-0.9297862782786425
1.5701615033333862,-0.891127390017345
1.5739478501536937,-0.8411414724734521
1.5796896153855204,-0.7514933735820549
1.5892367438905861,-0.621701643406901
1.6013529276647045,-0.4964283117938238
1.6054278970703884,-0.4704395228771165
1.6069322442178544,-0.46269868657340124
1.6162725247230112,-0.4496259311862777
1.61731333262348,-0.4527429139837687
1.6217025829981386,-0.47361831289387335
1.6269124177344843,-0.5212729167844924
1.6271425691752883,-0.529412298048728
1.6354475028283302,-0.6611409170962494
1.6593360700162982,-1.390409220550656
1.665259503742356,-1.645584751871018
1.671136557837376,-1.9086364121139265
1.6731788601232775,-2.001685480602516
1.6771608361523533,-2.193615063154024
1.6823956096919686,-2.448838211915594
1.683865446385136,-2.5273997980925076
1.6871598926118034,-2.6799543928811778
1.6882568431877685,-2.734447490314721
1.690598005557689,-2.844020985691028
1.6920465809872383,-2.9156190620090494
1.6933471864980296,-2.967336535636606
1.6977144667302575,-3.167091081414664
1.7039731068180597,-3.422346385667445
1.7040255276895806,-3.4244260962746242
1.7081253362682673,-3.5803490220141323
1.708799849559159,-3.6006540385213888
1.709807461977368,-3.6344963622209057
1.7110428043510613,-3.6746003031855126
1.72589184283109,-4.011050306931709
1.729887353257852,-4.0429248043617205
1.731664364066841,-4.052836925449408
1.7391439327752565,-4.022901018068152
1.74179864143193,-3.985763264322723
1.7429083373771173,-3.9711658160170606
1.7470021022444708,-3.884145456211782
1.7484302331726198,-3.845122946914235
1.7546218097119732,-3.6435358120006045
1.7576612533597347,-3.5114988750961347
1.7595779725976897,-3.4226624466844022
1.77823646592541,-2.2502837286708064
1.7857478709209138,-1.6422385927348413
1.7862529376873875,-1.5933587539379541
1.7898782166483453,-1.2779652213443629
1.797778642579706,-0.5545559340112934
1.8046595341670102,0.08913371715194277
1.8153661725289352,1.0917506191069335
1.8324009954030673,2.522882777416454
1.8355159615820966,2.7516947785980244
1.845380725918532,3.344827337743751
1.8487426087667203,3.505725679056778
1.8490142407753813,3.5174528007629644
1.8647942662128685,3.9310855220185394
1.8707591012284475,3.9311780390992626
1.8707809661269303,3.9336453545652366
1.8777626897804751,3.8331247330184364
1.8785354256348175,3.809736402560246
1.879852187290247,3.7754257886228744
1.890264000025832,3.3609130170145636
1.8930815174079312,3.214347879841802
1.9025513257792994,2.589315835266697
1.9105077038713594,1.9534407349200718
1.9268529769209906,0.45459564851825823
1.930903441256313,0.06185934589029007
1.9406208680956407,-0.8726110751050701
1.9438619303960394,-1.1780182037187414
1.9456545675889991,-1.3411927855143302
1.9531378466043083,-1.9889087101520695
1.9533690774495307,-2.010677167233045
1.955828738453044,-2.2058107471939437
1.955898269253363,-2.217126461202527
1.9567820973230745,-2.2838066325852533
1.987851149377473,-3.830796231957858
1.9883052570420716,-3.8381715995170214
2.002325381404596,-3.8470395447572763
2.011698762056171,-3.6179931838353068
2.0125369291779096,-3.583692871812519
2.0153026928033633,-3.4826142731570022
2.0295543532990017,-2.736156330396911
2.0298923259401214,-2.7096148038291603
2.0775322514054224,0.8116245804304769
2.0812380193908844,1.0635776383612998
2.095858142774059,1.8526561503282697
2.101819378098785,2.0895603814942256
2.1082894510701324,2.297749635399975
2.109808724040536,2.3322018967373896
2.1129837474085402,2.3988929096187106
2.11732316727171,2.467647159144046
2.146428048472485,2.31975967276181
2.149042210656143,2.2755998488093616
2.1671824017308223,1.826698998062229
2.1694365359064856,1.7647775561074661
2.171194657867555,1.716703660815476
2.1805941165704095,1.4874227648496616
2.191847662868134,1.2606782999615092
2.19520049669035,1.210468738053141
2.197538747271061,1.1785753304094095
2.2033766417234926,1.1207523959389019
2.2041506414599565,1.1169339201319972
2.211758235887217,1.1011821821691183
2.2162049328822606,1.1142304360020707
2.2246065756017925,1.1899665899043683
2.23006836884511,1.2701906094148414
2.230163002118383,1.2627236467088845
2.233126190715657,1.3222605213377316
2.244408633658055,1.5856469080513724
2.2448714151088662,1.5947230449105851
2.245168224539629,1.6012655905752924
2.2541346468764827,1.8548647522692423
2.2544085609866773,1.8742148619547543
2.2594751202232075,2.0227046872152616
2.2708859509473056,2.3768427065467135
2.2709464827050425,2.3721612847063174
2.284885570061162,2.7677123282901173
2.3025446402316883,3.0797152852318908
2.3132553732652594,3.144224060510019
2.314222064716505,3.152560622254692
2.3173976215583822,3.1499215162470007
2.3253906189933415,3.09708403071842
2.332054540534629,3.0165390601113593
2.3340741601083845,2.9821775132563935
2.33998335640276,2.866514340999962
2.340680011443384,2.8504636246044
2.3488315535338877,2.647303120432841
2.3528521446042276,2.535153626664283
2.3578070233260027,2.3916187924040244
2.361988589276592,2.2584360602582767
2.36958738106114,2.0110132894133557
2.3832146467099937,1.5744558343264012
2.391717327141931,1.3208499600160077
2.3919512323679335,1.3131058934488578
2.3936642927938507,1.2665661345378245
2.397750216635516,1.164065185840681
2.405413610824378,0.9854787153216628
2.4274142862572825,0.6820380731142962
2.429906906175643,0.6686480415480723
2.444031281174607,0.6304406586205602
2.4556515540734187,0.6545712622084132
2.4563637169936774,0.6554973407688994
2.4643867268265076,0.6675542947903674
2.472536842250758,0.6657472698709425
2.473902260749158,0.6638708509082685
2.474570233690539,0.6666308672636336
2.4755993327636645,0.6634032849088551
2.482825028470863,0.6302953743591425
2.4871593359668047,0.5911003755200517
2.4876121769438218,0.5894669527514677
2.490174588925268,0.5646983723863152
2.497549888310755,0.4511961573059509
2.5015442513145008,0.3722137701216811
2.504768030517604,0.29670836228839415
2.5080864485603245,0.2096392984099257
2.510394470856985,0.14248299583068597
2.51104501742278,0.12586152131775558
2.511077904046539,0.12094534156399465
2.513005030143172,0.05984303957241773
2.525696528072735,-0.4322395256191721
2.5317616105328584,-0.7199305786797519
2.5407630553829437,-1.2057644933447433
2.540885323353036,-1.2039887019021567
2.5539837349214505,-1.9771388675787407
2.561805134509651,-2.4541156435548386
2.567879944696977,-2.820277770277212
2.5735277421078777,-3.1518181311119955
2.583470313742584,-3.6829434628940154
2.597162044942208,-4.259769097436279
2.6066824770617165,-4.4963327863385
2.6210044144153333,-4.584976556139938
2.6223425310882336,-4.579224523060862
2.624650546296582,-4.5526571378708365
2.6272819350665397,-4.515936514406672
2.633961919399577,-4.351778701978461
2.634264143144377,-4.346790922575745
2.6448014128493025,-3.915195447463221
2.6529471635554716,-3.470972401559699
2.6534688754538642,-3.4350875278161133
2.6692005314933,-2.315603072826021
2.669625165057278,-2.282734848176888
2.678690364680592,-1.5366744095121778
2.6844804347781146,-1.0393828459043144
2.693711167817203,-0.24076875173136783
2.6953331948960884,-0.10226451374403774
2.701809636272416,0.43412440436485644
2.702526905015864,0.48984331728701874
2.7048332097318335,0.6795370334850312
2.7049676893117294,0.6954201435478616
2.714582360091473,1.4099184381234167
2.719373067118836,1.7320415879818407
2.72124988003487,1.849633045637686
2.7316271876178204,2.406239212476235
2.746345237864751,2.9106794146188175
2.748268284224946,2.9495090585420773
2.751014855655394,2.996679742654377
2.7535711330284833,3.0215434991774432
2.754387082596841,3.0326602814958594
2.75728637254113,3.0472963223908898
2.7604774166901453,3.056664030153601
2.7610554719268112,3.0569815585262146
2.7723515970885035,2.94471593662872
2.7791903635861415,2.798404258861539
2.7868610425129017,2.57589474569032
2.787944218964216,2.544451249348086
2.791071898333218,2.4387877257394748
2.791101382914019,2.434787126011175
2.7924642779042506,2.3833419585463393
2.7977788909499317,2.190292449608918
2.7997224704721955,2.1196600195119295
2.8061520454553524,1.865721318316344
2.8108769738372477,1.689536727206149
2.8145276480174637,1.5479643280607434
2.81627826684438,1.4855973909419875
2.824250940572899,1.2051001638936485
2.825281102130268,1.1765813566505825
2.8282316315106204,1.0832731208740676
2.8317308060848587,0.9906456949089703
2.8394406437817423,0.8123286408430268
2.8408374571237056,0.7905956385744464
2.8505059328833076,0.6837298140171905
2.8509284467490987,0.6830181864775521
2.8516800604042043,0.6740484124454144
2.8525506017346087,0.6787771507047163
2.857693453041703,0.673740433378138
2.859668752969645,0.6808172417856643
2.865246684230203,0.7317279723160102
2.87189925179511,0.847518490029114
2.8767527627427363,0.9644186248022346
2.8782995835823284,1.0035214660127931
2.890116472945248,1.3972299926158465
2.8964806258143616,1.6494545107430956
2.9163724132167568,2.5395730269446726
2.9312541383948316,3.1763195880390853
2.9373723109860057,3.390573222927094
2.9388843650456185,3.4403856549543663
2.940470074112369,3.488464981086064
2.964358275065532,3.8774287205236773
2.9656445323370235,3.87796613086757
2.981588220928149,3.6746189044395194
2.989020125926479,3.4628828763220993
2.989641755983307,3.4382221244640268
2.990468181745258,3.406263162400376
2.996253817212482,3.1834932359699906
