n_harmonics,base_freq,magnitudes,instruments
8,4.140750640995684,"[ 2.90713469  0.0304846  -0.84988659  0.09206591  1.16409544  0.53735756
 -0.06112258 -0.33786194]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3562421894207892,0.4133043487629697
1.3563715974995052,0.4282395805035421
1.35738543051807,0.4777799551579822
1.3693857296515697,1.2467356131563743
1.3907364156618183,2.553154196639821
1.4031359887347987,3.1229249436057653
1.4038852550916783,3.153009366092739
1.413552754257137,3.414363244013781
1.4274777182831908,3.497876692852009
1.4314745590917273,3.4511538904205485
1.4314877571132456,3.4541733253293487
1.4320847414920648,3.4421706733697968
1.4332127501523964,3.4210787189308776
1.4406704727263389,3.2472513250338926
1.4459920197243283,3.0732784634846184
1.4684338685215552,2.0139985186796867
1.4690310003381422,1.9727699698928562
1.473827470711539,1.7144283098064246
1.4836724071566731,1.183735862090827
1.4862560262602758,1.0604946182076473
1.4880523269443158,0.9693613238914496
1.4955297297353356,0.6236987256002962
1.5019971147145244,0.37991515018406147
1.5066936943220792,0.2234504720245551
1.531425356023643,-0.0825453402922531
1.537947656894823,-0.035706223615571256
1.5432121207671834,0.04596238436947155
1.543654288305743,0.05946963619536098
1.5438140771806115,0.058153467898725816
1.5486187078455123,0.1573575278668003
1.5529999643576682,0.2609993742184608
1.5585582677132361,0.4135941271692565
1.5664191113898216,0.64066039260967
1.5777612365871168,0.9764162626493371
1.5783108382702462,0.9885292119312956
1.578978682849569,1.008068953593893
1.5796518864475981,1.0254101511746299
1.5852292938166022,1.1760322553918363
1.59364493986664,1.3418057357147546
1.595292669495084,1.3616340333451402
1.5965845487472672,1.387391357043567
1.6089894058893321,1.4592325340016752
1.6130137348805658,1.436120591591321
1.621049997856261,1.3433880265068734
1.6258368001663452,1.2414745514783714
1.6285661399467184,1.1710294519860376
1.6313230620400434,1.0917984848242654
1.6383048997953393,0.8484029437964407
1.6414150658051536,0.7225134925864533
1.6460359696839193,0.5180951682471322
1.647202170519595,0.4615002546971349
1.6472947505632272,0.46327348149005143
1.6525847650376928,0.1949262780544797
1.653779134035534,0.13349966100351937
1.658324701254828,-0.11005135050520344
1.6693128726541016,-0.7350339146425253
1.6717173232203102,-0.8720166020148287
1.6802195792933219,-1.367273291015045
1.6914031413953214,-1.982484021546457
1.6915409710557254,-1.98684810074294
1.6917273860282807,-1.990992213360328
1.6937541260125322,-2.1044264179430696
1.7014973768063228,-2.470376701610195
1.7043081347942648,-2.5969609073109283
1.708561479409184,-2.7680370455723655
1.714662581709006,-2.9819921612036513
1.7363637711978246,-3.433257991529966
1.7453649779638916,-3.4731755084285214
1.7485033662365144,-3.4666610807783216
1.753759102942503,-3.4455252568405728
1.7615955506181606,-3.3651694564102597
1.769023274391369,-3.250340201533704
1.7690619190641694,-3.2479462889917534
1.769527422730972,-3.2360135659774256
1.7721755251596463,-3.1890166042604418
1.7802009915049517,-3.017465684080107
1.7848456239707504,-2.901333334692135
1.7908037130666914,-2.746451564835151
1.8072417713181137,-2.2644457846866706
1.8081894368426683,-2.241794302818041
1.8243408892983437,-1.7368354068611442
1.831833632464007,-1.499593715361662
1.8434595658607753,-1.1345137782309576
1.84503436645109,-1.0800110953271764
1.845647895018896,-1.0612572939026164
1.8493268810809864,-0.9414980013449677
1.8529580459158375,-0.8274060088602854
1.8550912085046116,-0.7551098134089653
1.8564472431548156,-0.7127664035633118
1.8572693713986599,-0.6903923699188507
1.8668158563095263,-0.39418772681306086
1.8709276212112007,-0.2736135369803013
1.871280228453518,-0.25706213489354657
1.8752453060032614,-0.14194643572705304
1.883351941429761,0.07663019722707502
1.8870332928132907,0.17869885605392802
1.890576593830219,0.26210958107533583
1.8911219255676244,0.27888051632896765
1.8922201907155882,0.30777614516079416
1.8936333040908453,0.33876518883085416
1.9187797046671182,0.7330447423116618
1.9190524415122496,0.7357695958877629
1.9258652069107898,0.7619038671380095
1.9268169664446244,0.7590222428991328
1.930392683758562,0.7555650575398032
1.9672510349206282,0.05665547055828178
1.9676906400281249,0.045783288917037986
1.9737853345379497,-0.1688093454172151
1.977213902138752,-0.30667544080425124
1.9822244628100743,-0.49582350899761357
1.98300075512,-0.5350197180694337
1.983971152682182,-0.5674096786458801
1.9943375592980184,-1.004158373818116
1.9947056244212185,-1.0156642728124936
1.9988714298851429,-1.1808008342254155
2.000479027209926,-1.251692402122314
2.001737234660392,-1.304292085948988
2.0024982882514966,-1.3425512080740294
2.0033811144517264,-1.3622433370115192
2.005901206852677,-1.466394494263647
2.006584524675784,-1.4858668028173876
2.0090948544018827,-1.5867794282679448
2.0142146676655672,-1.758506341364756
2.0162890495844366,-1.8254448504781489
2.017476301619917,-1.8712338122236238
2.0178598102191705,-1.8812104175763267
2.02077934170733,-1.9551253400805253
2.021432958510413,-1.9765903257286623
2.027679117929541,-2.125162271627889
2.0363664263939203,-2.255288976614367
2.0418044848531203,-2.2865836657134877
2.05098613113654,-2.275501479210597
2.0566842413885524,-2.2042023253827163
2.064603645557707,-2.0403432504908015
2.0660803815207274,-2.007087501399919
2.080415860867249,-1.525667134888639
2.082064096550824,-1.46158904791801
2.0857334565781205,-1.3097351203570127
2.1040226238289836,-0.4998463730697846
2.1084179267951093,-0.31148674321377295
2.1162527393222144,0.009067902724516828
2.1219337793487565,0.21524345587167978
2.1260823401596394,0.3433133309331859
2.1318298237523283,0.48964879200296146
2.145042833120092,0.6965210842478741
2.149219704026584,0.7042356642881339
2.1522896036370387,0.7027569665343959
2.1541463772396163,0.6915079025475459
2.1580141962755857,0.6580953008039863
2.1997033404382424,-0.6929690633443107
2.2014267138543175,-0.7720121083357367
2.205441543644575,-0.9447055520996871
2.2161941509324103,-1.3719545385871141
2.2188823834473013,-1.4621369038753862
2.227090355814094,-1.7138493944122826
2.231697377073041,-1.817107077287476
2.2328071556664515,-1.8400926534571547
2.2514597601322333,-1.9340534602664472
2.25815739726521,-1.8550959472409927
2.266701572283279,-1.6341864284735752
2.280078773741148,-1.110958485135028
2.280582620319363,-1.089557576948385
2.2927170394152023,-0.4596589586544021
2.2937159815000125,-0.3992834545779671
2.2975607286237656,-0.1787029385500987
2.311581542286767,0.6333936131760917
2.3308294385286104,1.63226026772924
2.334084732134075,1.7818888622615625
2.3400129059010792,1.9972557775374742
2.3430967132627343,2.1100256365636674
2.3489761019015125,2.2658318384643747
2.3503571630216618,2.2974187099572947
2.351531447055832,2.3236314753296026
2.3532960720430296,2.360273787818926
2.3543775782410252,2.3860447449206963
2.384182028382991,2.4286897234932043
2.3843469550128304,2.422397189061061
2.38699235459252,2.386415872329294
2.3962637350051192,2.235888960078665
2.3992947765774275,2.1825802180487264
2.4050782741251435,2.0656969905933957
2.4149535387934016,1.8809309389684843
2.420143637772469,1.780868045985576
2.422309436898802,1.7389592867723485
2.4332687696114697,1.578033035216503
2.4441895391302477,1.4585017746523392
2.4442687398809335,1.4559770517009754
2.45556893708173,1.3885624256269218
2.456467794080381,1.3911490901330512
2.4591306134625306,1.3726743010443583
2.466957178819878,1.3579592328382806
2.4696230025712387,1.3532674681079804
2.4828627446362015,1.2969038565871722
2.4941883158463236,1.1932597159674112
2.5050625117331977,0.9907311381261724
2.5107201848894984,0.8425524326947627
2.5147521346435635,0.7085850800445936
2.520154526423994,0.508772198398225
2.5218112565461137,0.4446585307604215
2.5223818484076848,0.41493790486930143
2.5242908222281484,0.3306325351991028
2.526200295205962,0.23816089525174028
2.5365542958655354,-0.30599996042517164
2.5644355949405533,-2.2003297979230285
2.564744334008977,-2.223684567275452
2.5650592247594206,-2.2447856268175133
2.565937369924616,-2.307110229602742
2.5673480927498975,-2.411671082636332
2.5674316837883158,-2.415650545848393
2.571716618444504,-2.712726398429239
2.5755310005623695,-2.9746583512204836
2.5813805758792174,-3.3418705857341378
2.593698884912885,-3.975605746556057
2.594398764302438,-4.011182528775687
2.60424171528801,-4.313138889356503
2.6090307784063382,-4.385179182305794
2.63015969896254,-4.032725333307109
2.6328182565797054,-3.91202816852003
2.6388233596360537,-3.5678456817138775
2.6429139200761993,-3.2893191033614384
2.6461958059724866,-3.0418221306136983
2.6475357660884695,-2.9296017615929344
2.657727498416307,-2.0010425561466394
2.658789515717114,-1.8882051092524583
2.6689798926742583,-0.8182203270241445
2.6695801291576293,-0.7448550328813125
2.6711010949831806,-0.5764285698733627
2.6773845772684393,0.1228474579226323
2.6971504698522715,2.2303535176474725
2.703071700958386,2.7719943433844847
2.707512426398683,3.1360462267568545
2.7098611743082692,3.3144069506267053
2.7113107543174335,3.410240158223674
2.714075479201796,3.597975787102195
2.717541875093257,3.798264317339676
2.734125108974741,4.328836971452414
2.7440123803005294,4.296466864355671
2.746088435308671,4.24815008395013
2.7535442867548685,4.027208396332578
2.7544821685140457,3.9809180284930523
2.7582210710539687,3.8175002385068795
2.7621486394509276,3.612290843212063
2.7738227982755186,2.850726424568643
2.7762625732626374,2.6714004301137093
2.8100398353434564,0.20286348148886166
2.812707804397463,0.054715489299421737
2.814599185139845,-0.04800870213504678
2.818353992771014,-0.23158639319589186
2.8206345077455186,-0.33314537345459716
2.8301656457601725,-0.6165293047876048
2.838530102441646,-0.7145591079259017
2.8417133605319806,-0.7166003877475592
2.850363349554387,-0.5911437756012332
2.85698733807107,-0.3949857626008596
2.8603541496808074,-0.26805493071815345
2.864331805612469,-0.07849192954977159
2.8897778996568775,1.4309172508437178
2.8922979204633164,1.6014110101659476
2.910029633319846,2.658429000407196
2.912812510269509,2.7963008030451655
2.932280016341532,3.4392138322438197
2.932710582348311,3.4408416994067657
2.938535648378645,3.502449409401989
2.943319868151291,3.506297851307701
2.9493174029389433,3.4473964062529294
2.9577074375415275,3.260192159655223
2.9602162316840994,3.187034442394244
2.9668905245096733,2.9423617287342627
2.9755252158500403,2.5500296262219635
2.9797774916062574,2.339079929912333
2.987298832626621,1.9288765828777867
2.98841781431132,1.8760169479851492
2.9987207859770226,1.3135600886853138
