n_harmonics,base_freq,magnitudes,instruments
8,1.7166295108572927,"[-2.0640166   0.70011316  1.1329185   0.82832915 -0.42567642  1.00939194
 -1.0226964   0.64412544]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.4149362829549093,-2.427967499170444
1.430729657724454,-2.3784035028133412
1.4331481920692823,-2.352226494414525
1.4369817923616726,-2.3172010919515813
1.441161274421142,-2.2982531389157956
1.4426636439844795,-2.2867070925512984
1.4436258538354982,-2.2747064650457545
1.4529738855730638,-2.1837934554846266
1.4546544114889892,-2.1570526788018247
1.46359900981905,-2.0602078594769
1.4683398673253185,-1.9823859260437393
1.492415704609348,-1.5760090308079082
1.496101948019449,-1.50186306413175
1.5152930160759954,-1.0837285723984713
1.516100534903794,-1.0728851496778737
1.5186991750912942,-1.005860578450649
1.519180270376344,-0.9941189882802437
1.5269786632843,-0.8049837277683002
1.5337256158843022,-0.6460492675628218
1.5386422916296851,-0.531676242670021
1.5428474704767803,-0.4285346833864506
1.5462164820161322,-0.3630349840372361
1.5480714621068747,-0.31046410715445694
1.5548165477535125,-0.15490415580100225
1.5596289556865264,-0.03373051400657788
1.5644479141404544,0.07164879282586385
1.5726258047247645,0.2619666575712089
1.5832904457887516,0.48947443583318584
1.585259302867569,0.526783715708221
1.5854354790928467,0.5464746398643836
1.6022409633583372,0.8557003687916825
1.6032890658210945,0.8687014038537196
1.6095641790448667,0.9757715842528616
1.614002929096853,1.0611681510144202
1.6185157970515007,1.1112292662329293
1.6215587946808228,1.152719754806488
1.6303514144865776,1.2716817000071932
1.6309976264517605,1.2750254793862306
1.632119391329999,1.294788070030632
1.64057165588605,1.3757226189251133
1.6446149638600094,1.401952489031434
1.6457479898606309,1.4070198266260454
1.6504552538567179,1.4393876611890928
1.6506267869976678,1.4486122601641502
1.6536266036838523,1.474085067522293
1.6639388993134503,1.4985016960527047
1.6836409116898823,1.5121433719243342
1.6891877902862635,1.4963876932235487
1.690793292552467,1.484160291928247
1.7316747501994332,1.1670101069891274
1.734702564563781,1.1153298473214275
1.7361215700509618,1.0987406079047057
1.744208127782338,1.0092307281321347
1.747032834433356,0.9649703043624213
1.7509803898678253,0.9136904408768957
1.7612348911365654,0.7778566798167917
1.7619874668575228,0.7658685717919995
1.7644795455544777,0.7318160091911002
1.7711103408920756,0.6406928070402257
1.7764930505921468,0.5510574422402642
1.7778034924673518,0.5525364479444064
1.779702239541825,0.5144019130157897
1.7800858637827375,0.5103215403823381
1.7889494765936504,0.3930304308720742
1.7893607730138008,0.39442721901052835
1.7969057038245637,0.2906777857674748
1.7989302458204008,0.26365515560460717
1.8051643369131947,0.18265692637513475
1.8088857585220097,0.16053661608733
1.8141994928112322,0.09919622370618886
1.8159826583750949,0.07196334177564347
1.8278068539680756,-0.04819300699177095
1.8352250145803142,-0.0909590863169208
1.8404374187889303,-0.11962838425501326
1.8449884140607118,-0.1486873063163755
1.8476555591824928,-0.15121069050620403
1.8480844198442918,-0.16643397695383486
1.853326661627607,-0.17212709489275302
1.8651357473799166,-0.16478391023916789
1.8660613759271172,-0.15390358907684845
1.872825420905028,-0.16709562472104994
1.8796208014877083,-0.1304450487063078
1.8960074697047729,0.00787582681417128
1.900517074643691,0.060574606492111195
1.9024471360861783,0.0950506496722878
1.9054000762820458,0.11097902488867477
1.9110900153398642,0.18148075517005105
1.9174684164766518,0.28996025863169306
1.9265713060069851,0.437429582576897
1.9282838982178054,0.4866875016272577
1.929817001778793,0.5070815107976663
1.9413709821450063,0.7323135666356025
1.9600289277781027,1.1574202727984324
1.9665759720128886,1.324119841396562
1.9711571984782346,1.450940513375176
1.9724872300531722,1.485491773847193
2.0029991016998974,2.2952567679101206
2.005998291687601,2.392265901158617
2.006796602748537,2.3963228242405554
2.021012729705939,2.775086817663559
2.0233207938914974,2.8308698073595604
2.0324400465537806,3.0409022604041454
2.044750883132461,3.3251545154047233
2.0481612783000926,3.403539874056886
2.0537056283974273,3.4830514740244585
2.060102817588189,3.594674085203319
2.0630472796556454,3.6612671475788705
2.070036137954344,3.7507041390370546
2.0806733019833583,3.860577423438293
2.0850621914378165,3.904736800604175
2.0861952997454036,3.909002888621665
2.0876642856884553,3.931219894364133
2.0948658772951907,3.949304900452535
2.1069466745766947,3.9651803564027195
2.1090442687126227,3.9654454412996336
2.11572885943266,3.9505221247554734
2.1357451918757704,3.748195072935925
2.14169058307251,3.661238873272507
2.1442096282665197,3.6101708376319954
2.1831649901459294,2.579123669939972
2.189581412809038,2.350504275838541
2.1932772735543704,2.2148180140673115
2.1955863019325124,2.139464471345578
2.201475229355279,1.91216977164163
2.201932969486532,1.879887697206274
2.205139993671212,1.7605873208260563
2.220826578596542,1.0579959226312314
2.2209295220958136,1.0698712739666976
2.241800149742632,0.10060273491860618
2.243233451113472,0.0411119350309975
2.2453871709439284,-0.08581460474080999
2.247984695379711,-0.20668471831955915
2.2549416778047426,-0.5139149729703685
2.255529867853811,-0.5567486813815248
2.2579287656742597,-0.6766577018566934
2.267888396032456,-1.1509905170624308
2.2692769328217572,-1.2210553171673153
2.2754801426518467,-1.5358356100170512
2.276549076490671,-1.5743451439799956
2.276951965668381,-1.5766867090146632
2.2795825974924746,-1.7046745067983113
2.2822231993339557,-1.8477244470051437
2.285864269086977,-2.005378011162985
2.3087682752029384,-3.0012325339438615
2.315885124310272,-3.2753370228233996
2.3174713782718293,-3.3459195230661947
2.3261984149082995,-3.643606513239648
2.327350165669073,-3.7175109607561745
2.331359085261295,-3.83969985166462
2.340179715399075,-4.1229937915035775
2.348268304153052,-4.3365701365305815
2.3769576217170716,-4.901283162543953
2.3782059521677246,-4.9203381790996215
2.3796606131498734,-4.934393806393915
2.381683867811745,-4.956691643222795
2.3863783294635414,-4.993381374115724
2.3927901171750383,-5.0278762662926395
2.398238679231426,-5.06011096376883
2.4093834229333613,-5.0566444182277674
2.4211373719786993,-4.979570306983192
2.422227506771037,-5.002410437089392
2.4323184397932565,-4.861843118122425
2.4473799395740112,-4.602135186836433
2.4513708335845905,-4.512065630264218
2.4560759508604644,-4.412342486438443
2.457717277548676,-4.377279521006627
2.4591159938320892,-4.340573410639523
2.459116954345525,-4.339935003308692
2.4601257067497766,-4.315284685639824
2.46168760750622,-4.283997061350425
2.4642137307618803,-4.214583451874189
2.4741938955640688,-3.950664426514951
2.4865579081025553,-3.5877842856879396
2.4938343258581845,-3.3317645561627884
2.4971485740954957,-3.2320662613316604
2.500064335216223,-3.1312031715525572
2.5011891776727113,-3.102391631082576
2.5101552980216164,-2.7834599623672602
2.513305822799369,-2.6923950947852875
2.51833415565825,-2.512449859515758
2.518544208179148,-2.4926138063645276
2.520009633692262,-2.427165948472817
2.5255911725536517,-2.242811928857826
2.533892203036446,-1.9316251956431627
2.5375281183406617,-1.8017443974942127
2.5433513190614256,-1.6196133716730725
2.5512196848117767,-1.3350427088436758
2.552159186378616,-1.2999397330741984
2.563894576484138,-0.8961385015387987
2.565711166737472,-0.8565010389556905
2.565894489770977,-0.8568110575860685
2.5717160453198575,-0.6529940861548037
2.57782800372362,-0.4716364587489466
2.59163835076711,-0.0995811168292327
2.593465042277913,-0.04696318618667186
2.593655670395898,-0.045740586372174256
2.6156523418628623,0.41956680826128895
2.617042967424977,0.4685342572060337
2.6198409303179364,0.5077158112617443
2.6232873384870468,0.5540448998389138
2.624025742925525,0.5880432727938244
2.6245150538555837,0.5818207211709887
2.6285686125490484,0.6303582628418035
2.6291768949334244,0.6351691504025907
2.6450277785972833,0.7968088885488318
2.645428404589447,0.8087787699071172
2.648093099082941,0.8045907951206029
2.6598639781702804,0.8812260336607184
2.6602974241894994,0.8720450052676832
2.6725700287773027,0.8677566191110297
2.677754737564146,0.8509143566173951
2.6827869183750863,0.8101030466441865
2.683998900030425,0.7884124618091021
2.685246993839641,0.799914284093783
2.691923407234335,0.7397527697404186
2.700482662623288,0.6446221724642358
2.7007867367192038,0.652567901304002
2.7029543632842152,0.625674146131669
2.7079009494538226,0.5508585891110114
2.7111581150230206,0.49359962302583554
2.7131203518034503,0.48013808760133647
2.71802113514344,0.40570377271317837
2.739688966482108,-0.00891003643519591
2.7489392281667984,-0.20285813055980045
2.7532417854738505,-0.3059787717711156
2.7587338524381195,-0.4307941965563668
2.763374212880162,-0.5355590480408161
2.7714969078668084,-0.7264318104162331
2.7729634463357016,-0.7476603605000518
2.7744876812203154,-0.7934574998508922
2.778303817469247,-0.8875457756616464
2.783796251785148,-1.0169083070192089
2.7841396915505214,-1.0215818097961502
2.796451490224417,-1.313530038501432
2.799582337819621,-1.3942209462125423
2.8000344151928847,-1.3969328725117252
2.8031072871243508,-1.4758451265354886
2.813555992408004,-1.686510588629763
2.833985913890288,-2.091143521314455
2.8349179897466854,-2.0939163552016122
2.8432215545441792,-2.2398152300347394
2.8467345441333114,-2.2917367144600296
2.8475807205618766,-2.310847608273685
2.855150779759704,-2.41628874783156
2.85731384336602,-2.4464395411271993
2.8622049065632407,-2.4988999410008375
2.8668906556468965,-2.5462024194022783
2.872670983813462,-2.602906363748669
2.876050060117909,-2.63205872785248
2.87771523276336,-2.6513046344582514
2.880357769727101,-2.6641865485522316
2.8850332003697305,-2.683167372664661
2.885148938173119,-2.691641605952259
2.8897797862145698,-2.728407804336465
2.901142214316601,-2.721754839538888
2.9163508096140713,-2.721986361835406
2.9165383010891848,-2.712334673001139
2.91937847812995,-2.6880325314614635
2.924976659883783,-2.6838058492159864
2.9361906742670296,-2.601555916990951
2.9405211827786832,-2.56999124397036
2.9472916242540785,-2.5017251618211604
2.947450159574564,-2.4994576389750085
2.954568125977991,-2.413388956421262
2.9555349283189116,-2.411556593055832
2.9560820326937165,-2.4051660650701026
2.961415577324108,-2.3314218543315572
2.964248608510413,-2.3012524973210495
2.9668051757455283,-2.2589990767004315
2.968542723065606,-2.2369455076790628
2.969778187674362,-2.227488661770917
2.9704793419025206,-2.22037829668193
2.9799816089994273,-2.0584866242385202
2.981216024509438,-2.0191923091337367
