n_harmonics,base_freq,magnitudes,instruments
10,1.1571396097560136,"[-0.13933754 -1.02789075  0.30639213 -0.2741924   0.47433979 -0.51866986
 -0.75595551  0.73476845 -0.04161315  0.23308737]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3007099414230332,3.5811081534901206
1.3035358199908904,3.599508780372748
1.3160091621821364,3.572103090552634
1.3335484078666644,3.474086345480983
1.3375114453328276,3.4506337695879004
1.3388357195415432,3.4422908625990565
1.3397667689859096,3.436360749320312
1.341606429361958,3.42027815046605
1.342939322014546,3.400283423442226
1.3509624224615226,3.3248441831191506
1.362424377021597,3.186822749840303
1.3639768918651676,3.1845720631640626
1.378417917907461,2.9842475611096115
1.4007422622185146,2.640159309360169
1.4013731799027225,2.618934431888209
1.4018727364149086,2.6105574328260874
1.405562998052341,2.56009812665613
1.4057098985292837,2.5294846810125855
1.4139363837710386,2.393324311297437
1.4178668741025309,2.313877229275557
1.4182428200285786,2.321773093832799
1.4323812962279634,2.041690894282974
1.4352544287926614,1.9901146467325905
1.4496865398117702,1.6860202673590554
1.4538948173062352,1.596577502673094
1.4539123524290414,1.6151081344483464
1.459128389913718,1.4836427458429209
1.4618847297498343,1.4250990459026682
1.4714499044153388,1.2187524733598774
1.47513800945638,1.131204963066416
1.477011272450011,1.1100231609811062
1.4815349539769045,1.0125501503377843
1.4847809770243705,0.937524027757043
1.502129719093074,0.5772738284975221
1.5023123371250664,0.5619854040341129
1.5145030400208643,0.3073014543199711
1.515689379962323,0.29249957239265606
1.5523622513774535,-0.4261179891230242
1.5564581900897796,-0.49462491503860234
1.561319215986643,-0.5717959273555145
1.5650265065710158,-0.6264567512487236
1.5673383770256368,-0.6654962449459153
1.5832590170441403,-0.9401442852329973
1.5893821721188797,-1.0170711476295207
1.5935848539782844,-1.0918827320422582
1.5965674395655087,-1.155600437633007
1.6207367551831195,-1.4684921857310806
1.628567479385107,-1.5611175667536978
1.6354080464161047,-1.633741860587531
1.6363578525857152,-1.6326657355887935
1.6398257183013225,-1.6713884918735566
1.6468687467840368,-1.7513895564898563
1.6547548025134455,-1.8327566447181067
1.6714317509439676,-1.9677991132572803
1.6735039383683654,-1.9993740503704764
1.6772854090914109,-2.0240218649182515
1.6812444118294998,-2.0549903489363426
1.6844738458457442,-2.0677778888253537
1.6875553899847766,-2.091675487501745
1.712324665299418,-2.22107304543262
1.7147657888252477,-2.235342087613767
1.7147662548149256,-2.2437333294273407
1.721912698727933,-2.2722535986795585
1.733501743332253,-2.326768437620875
1.7410984660987978,-2.347648530261396
1.7412970423314835,-2.346896730776446
1.7419126047837885,-2.3463145300957917
1.744505330880071,-2.332639952669838
1.7454590135186479,-2.3621194733935424
1.748705325870275,-2.3713028090918247
1.7504658489807605,-2.370991483261094
1.7556198888371775,-2.3734861209284013
1.7662933334773978,-2.387651242763853
1.7667328835934226,-2.4116341635164753
1.7697611856457094,-2.4184168431453115
1.7816291215597184,-2.4180381237059345
1.783920311183122,-2.4292246934007413
1.7922061713313795,-2.4288694176619012
1.7977397747080728,-2.429758020993007
1.8073160806932016,-2.4265340678524514
1.8137489288571347,-2.4214415321925467
1.8144859241478386,-2.415011799540288
1.82249481324805,-2.3973420145531366
1.8285544786340662,-2.3853172122341504
1.834235829139125,-2.384827993693486
1.8359741029403542,-2.3798394438636135
1.8361661046437536,-2.394684236055846
1.839052222405246,-2.377168067818136
1.8471857678827508,-2.3508866270483004
1.857308035860049,-2.3425789380722075
1.8677296233659035,-2.2718343924315234
1.867758348246876,-2.309341182638883
1.8717185764494229,-2.2738549671823964
1.878876786056182,-2.2517802883097326
1.8832632896384922,-2.2440084823761763
1.8896564357259615,-2.2102475270143565
1.8967229653450648,-2.179594834142635
1.898964610080526,-2.1647241887705557
1.900560959811207,-2.154337124994141
1.9040557865822327,-2.1275097478770175
1.9157005703495242,-2.061508871523542
1.9197126419852832,-2.0383262077935616
1.9206869779005853,-2.0261822031984615
1.9213798672187457,-2.0277481890794213
1.938954342314199,-1.9096734270718807
1.9453772827643334,-1.8626762228284715
1.9502886876868093,-1.8258866670688176
1.9511426814557558,-1.8153296517403492
1.9524285223335127,-1.8047115213627456
1.9556629017284957,-1.7851685371821764
1.97198805042619,-1.6535813738223615
1.9792848773697926,-1.583602696925347
1.9794410589172298,-1.562685905451388
1.9803643813789549,-1.5748378674636148
1.9839605402460148,-1.5380287325754256
2.0024266188946074,-1.3549908142843685
2.0092855089579524,-1.2900194623671173
2.030417215798326,-1.0691203440118822
2.047326769209521,-0.8768089408354974
2.047513889894117,-0.8734148809780033
2.047843634282489,-0.8658334894729388
2.0501643633653934,-0.8371702178698784
2.0579416633305083,-0.7604950790599123
2.060122779367009,-0.7449553559252119
2.061283578442932,-0.7326399334354474
2.0628839882138106,-0.7182232062301911
2.070752474121983,-0.6288581202887955
2.0712420148972255,-0.6177122966043951
2.0770490881136983,-0.5500021142932368
2.080947702675836,-0.4988646445454044
2.0818400820283784,-0.5028823763902996
2.0846997776384253,-0.4705591452619264
2.085478110884792,-0.4385246672806794
2.1099930144110512,-0.16817785975073185
2.1149125910132707,-0.11632626152282352
2.116963668905954,-0.12186800060625105
2.130851210126532,0.03964685930636524
2.146297805650647,0.18800695770470605
2.1466987187008586,0.1928573372184596
2.1492153460840004,0.21389684668797362
2.1526375992210696,0.25450248803877934
2.1601018020135143,0.3058445536055351
2.1613142773773024,0.32774274538985754
2.1652310996644006,0.35579919853771774
2.169423240921801,0.3917639020614858
2.170741678967868,0.4037304750908368
2.1937370504507037,0.5707975397863286
2.1958198716645807,0.5906512801563264
2.1979639252867216,0.6142616652225643
2.2132652064767973,0.6782357578834363
2.2134108029469495,0.6813816144774485
2.223621470846024,0.7304265566494775
2.2254584034939766,0.7368590445642917
2.2271797614786637,0.7549382679955621
2.2305204476268736,0.7687365906726001
2.2353164378836556,0.7842333591542312
2.244698879157079,0.8056140270167869
2.2826423484689995,0.8630889383211422
2.2886801083567896,0.8889289485899529
2.2890726633598897,0.8881256743158388
2.2938398662021164,0.8675048921260966
2.296029813025375,0.8514481933886061
2.300679705962942,0.8523160866604652
2.3150643184622774,0.8455841644620714
2.327945593531801,0.8005614480347633
2.3307261687360006,0.7913478320620436
2.3410035028119482,0.7674863771421632
2.3493277750040713,0.739114724793084
2.3518929888627245,0.7130164700056522
2.3584597237938913,0.6868769510004628
2.364853345384997,0.656245991630214
2.3751047990185734,0.6178851893990289
2.37530787136863,0.6212862895080065
2.3808088312218203,0.5909641051958481
2.382220757941738,0.5990013625031666
2.385199198193555,0.5761716033056588
2.387611135658436,0.5364401199279618
2.3991288579608847,0.4975513285058382
2.413048881460668,0.4178117162640411
2.4232519408494255,0.3357180683664393
2.431963467588389,0.2970338667522072
2.432671441500691,0.28785237996814655
2.4424080496663834,0.23397294911548416
2.446226986144265,0.19991810155690054
2.449971596178133,0.17000375759662378
2.460646432633938,0.11112499223329195
2.4652806734026615,0.10027742399175249
2.47027714344423,0.03441937236813479
2.4740449050436846,0.026430784042493875
2.481849001525542,-0.03684632844430408
2.4880227910353767,-0.07694298295498654
2.4958974918476535,-0.11592428287419067
2.496487906361482,-0.13341839137181036
2.4995074561851407,-0.14359217129491644
2.501703164288271,-0.1531242095753386
2.5033597095904083,-0.17006049018175207
2.50395856049144,-0.16293857414494992
2.508091223852685,-0.20111755096421693
2.508968746033646,-0.2013678828491438
2.513754388456725,-0.23209703295606282
2.534905597680117,-0.359596570925873
2.536752287456954,-0.39670452396497635
2.5376057266687413,-0.3855543034442045
2.539093772568882,-0.41333665333174474
2.5494578610265,-0.4762863705839944
2.5624574067185923,-0.5635632099904573
2.5705761787036367,-0.6321103216188003
2.5707723340569713,-0.6311244468515907
2.571021163713933,-0.621944318401951
2.5757716984854593,-0.6640345031050777
2.5823726686920816,-0.7134720725067255
2.583376565798309,-0.7174864101145025
2.584957080430617,-0.7454321446419868
2.585527891956999,-0.7418205781070969
2.5891810220520153,-0.777719412558743
2.599812694654318,-0.8378673321724968
2.607579295011,-0.916378134481747
2.6084719581624736,-0.9156724932845018
2.6098132165290693,-0.9281439925082364
2.610213168331031,-0.9251619526981099
2.613325880940371,-0.9633234625398247
2.620814875178077,-1.016898192083131
2.6253101086398,-1.0424864399816192
2.6341586832057846,-1.1374046237594098
2.639011042472034,-1.1758924067615482
2.648666678197687,-1.2641048397089332
2.6492132665801353,-1.2689498630941958
2.6526078534587363,-1.304584941170798
2.656065119541971,-1.3438091283758369
2.6571258452790234,-1.3542325258152443
2.6616356271714725,-1.3959431039770083
2.6716708519849117,-1.5154352769922665
2.699139589995564,-1.8010950631916514
2.7000419218716303,-1.8055852984593082
2.7019858804783903,-1.8371051144171542
2.7038223480330466,-1.8510360319075958
2.7041375214820613,-1.8557499730705618
2.707623322668308,-1.897192528210534
2.7119823523061797,-1.9624321687252055
2.7125661563395473,-1.96669516558024
2.73792349999501,-2.2777476798912435
2.74913690538596,-2.416410736302754
2.756999140906064,-2.5043643869971794
2.7582343151645574,-2.550748575790466
2.7593303780074017,-2.559553935362509
2.7675732149943464,-2.68205472408949
2.7769810303510205,-2.80089591897183
2.788944122431321,-2.946054567297014
2.7922469246005512,-2.9809940397042447
2.7956304714615214,-3.0308573025938412
2.804712901631442,-3.1365886117446116
2.810747522872383,-3.188682003672268
2.8169035284453754,-3.2885930703718182
2.8215038587198658,-3.336778717694587
2.82570777626432,-3.376189021269122
2.834559411748887,-3.4746121148930116
2.8474772484259434,-3.5938291162941876
2.8477636212331428,-3.5935525527557224
2.8652475214266495,-3.733720859462923
2.8695209585551833,-3.763734694592668
2.871953255458595,-3.790569513399202
2.8809780003252508,-3.834660532355675
2.881954197658059,-3.8338379530675253
2.887195809487899,-3.8811762823804
2.899003038079197,-3.9039477329979846
2.906612367704506,-3.91244446139276
2.913015524478366,-3.9191599827312364
2.914141830226794,-3.9067315557728475
2.9257728485986574,-3.9078642257676206
2.9363328355069935,-3.884621949009204
2.9456558001605018,-3.8478708136668955
2.9742297872862915,-3.609814960901375
2.974413063441985,-3.615561613998417
2.9756912139255505,-3.6093434380663467
2.9829257346351365,-3.5145601022354183
2.9834882496371335,-3.5042021387684743
2.9838083101135995,-3.5056659700832036
2.9880499784189336,-3.446323451661256
2.9886450495080155,-3.4433817532449087
