n_harmonics,base_freq,magnitudes,instruments
5,2.6703186008158313,"[ 1.19661666e-03  1.38365924e+00 -8.97935173e-01  6.29288901e-01
  5.98060533e-01]",[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]
1.3879938830195302,2.103571760334501
1.396381542688765,2.155465971572368
1.4174343059832966,2.187940013923623
1.4175429920263234,2.2075294941837798
1.4178257981363398,2.1952617440481834
1.4483881029853682,2.053781406207787
1.4520847756262896,2.0085342675647992
1.4673452347354,1.802902829713102
1.483427931094015,1.566872226259129
1.4857428609823842,1.47684655477417
1.4914014900274966,1.3825273150434965
1.4921815705632113,1.3898612703765472
1.493162110127349,1.3906243655521535
1.4993328701761675,1.1926382750274416
1.508703843562765,1.0516749137772656
1.5290284916106014,0.5404848894516495
1.5363349351201157,0.3917229452568343
1.537739059401229,0.3390292929425756
1.5500424836223132,0.07094959666702219
1.551886348611795,0.018374240191149492
1.5564205327375378,-0.13190737832506624
1.5586503178452649,-0.21665093314848094
1.5596247893710942,-0.13050265327753777
1.5744666229421878,-0.4636987457588294
1.5793771171820445,-0.6322423582615871
1.5844412308058553,-0.7655639284340936
1.590008845133247,-0.8462558651733872
1.59176485893272,-0.9058180198296896
1.608307778271719,-1.1966155351013277
1.6161369950129654,-1.3098230036411957
1.623832989544983,-1.475789767999961
1.6405541951027418,-1.713103569146737
1.6421501162681,-1.6557687617006949
1.6494975810796149,-1.7723711554538246
1.6588266895519324,-1.855476033110368
1.660184711573641,-1.7982750338680584
1.6695268969088337,-1.886644788987779
1.6728612011052357,-1.8644351713521288
1.6803092796978163,-1.8684452539205527
1.683062285680876,-1.8530326487563786
1.6839707105929875,-1.9171613784494064
1.6897913512010483,-1.8759896140126746
1.6909367977027436,-1.8727654807936835
1.6933853232357858,-1.877080335643636
1.69635324912415,-1.8740556370632933
1.6991485979931271,-1.8865553888566287
1.7050082752852527,-1.8554700156877362
1.7107670744450312,-1.8161490613110216
1.711565643229699,-1.8211551666477193
1.7178599595878277,-1.7890322211111334
1.7258328124994895,-1.715817036572537
1.7349174787205026,-1.5808154108875523
1.73539114777493,-1.596134310268675
1.743306390956107,-1.5185693787684778
1.7549638961842913,-1.3648182099144024
1.7605961701639634,-1.2921043192897366
1.7771600857212615,-1.030471872867068
1.77724176160506,-1.0382264432562385
1.7809817735446476,-0.9908415808345106
1.7868699012051508,-0.8837921398152595
1.7876685024584944,-0.9102287974495453
1.8085022221013531,-0.5987044365664498
1.8093695821819011,-0.5638900108274498
1.8141452862901204,-0.5230308435200974
1.815364165966848,-0.49939132278317344
1.8164222445228138,-0.4741601596040597
1.8174022949626174,-0.45655636498846297
1.8188145011674148,-0.4585115639534209
1.8222310568012672,-0.423091752453487
1.8256744009945836,-0.3529918492166133
1.8275223547370834,-0.33267955251401227
1.8335127135465292,-0.26658266419043797
1.8338483195442121,-0.2672877657636256
1.8366937755293886,-0.25532961855022057
1.843942353464203,-0.16153136049967284
1.8447314298557185,-0.1719389361543801
1.8468505917759677,-0.13997860884352714
1.8628611551565273,0.027949606791130243
1.8631539402582078,-0.00839823558195599
1.8659827873496075,0.06883721996589673
1.8728034865869825,0.05500883450355855
1.8746490633955055,0.10918158951367604
1.882766202442001,0.12552347839836478
1.889806020139158,0.1027921060648912
1.8930898003444812,0.1282327900049949
1.905984871411544,0.14073969075690745
1.9165252464051905,0.10158562381263979
1.9253187790052806,0.02656824924576235
1.934000281319988,-0.03511416660932033
1.9484842222740149,-0.08505159421451874
1.9484921673659752,-0.15061566700820062
1.953805925912297,-0.12651280025765407
1.9572006239158064,-0.21538908991252895
1.9584924204426617,-0.25410748645708714
1.9695849794064584,-0.3818479038146207
1.970221227982596,-0.3671449158044013
1.9734781854299346,-0.4151147594412939
1.9761106044115913,-0.42157774773925205
1.9789361559184808,-0.5160886505771578
1.9837332382313235,-0.5783551337460002
1.998875493391056,-0.7631550541667427
2.0009648496422994,-0.82935229224105
2.0029805143131085,-0.8449344048265426
2.0037050785049573,-0.8825376798539257
2.0256633476859633,-1.2245613180926773
2.0280368349329105,-1.258245513607241
2.0298504816200422,-1.2712359340504413
2.030494381118948,-1.312170661755904
2.0388011337473584,-1.4385830306275729
2.0431204705232924,-1.518090365471692
2.050267234759918,-1.6046212049530653
2.0538239920498294,-1.6221619630828028
2.0562692697677907,-1.6949445134852135
2.05678353423711,-1.6880390682069122
2.058100549554176,-1.697142036808488
2.0634805148092585,-1.756387849073309
2.091259917593187,-2.0511798541249733
2.0957896540450047,-2.029840457050473
2.10274495376785,-2.1324997852703618
2.1066968696460915,-2.158184201883055
2.1083591372806074,-2.1026497746947395
2.1109308551229313,-2.1032567979951273
2.1205162846219903,-2.1598207114785652
2.128159228876796,-2.158574557201292
2.128432188172855,-2.167220012055773
2.1411559867517385,-2.0883357139515613
2.14301490373488,-2.059792571888442
2.150144201130269,-2.03315206404631
2.153152866590622,-2.000455967579293
2.1592355932936425,-1.9795592216681959
2.169744281079125,-1.8212214219558331
2.1710526424704426,-1.834846340155855
2.172347467531708,-1.8065828941962523
2.174954807916677,-1.7759644713910818
2.1772298283571896,-1.7175014757417157
2.1783975561794797,-1.7374564471456229
2.1796664960337884,-1.7248256461780413
2.1812370950824436,-1.6971235762469454
2.1929627650138315,-1.4802825658199723
2.1955586561827474,-1.4716901647084064
2.2000444170867333,-1.3170998630108937
2.2062069691329267,-1.2295099137238883
2.21933267695891,-0.9820523523244208
2.225658552138335,-0.7978794766820491
2.227916347619729,-0.7449148261456773
2.248934384768435,-0.20631568529441663
2.2572094001794945,-0.006639834348528055
2.267983572612496,0.32475237421021086
2.275185199738093,0.43226250674464667
2.2792593435301445,0.587518192354004
2.289106577205901,0.831360108312343
2.293803868836844,0.9540585150625227
2.2974649247507575,1.0276694874894274
2.309508888274964,1.3610683142134077
2.3153021573072454,1.4536062472471376
2.3173113216887673,1.5593905207269876
2.3246672166360796,1.7067303010611805
2.326308256115909,1.6963414913235118
2.3491365209238646,2.17739195946637
2.3547067914638555,2.286410758708437
2.3584627710403803,2.2717629042029954
2.364779859010662,2.3308957823365493
2.3653705092171506,2.3639863099424696
2.37012736579819,2.457313421045952
2.3719180176347274,2.4738427980695468
2.3828931188421194,2.5507386448895035
2.3830808168728623,2.551833918516749
2.3834121204478365,2.5801903938544575
2.3868115691522327,2.590629092577459
2.402529225395771,2.7092046438315545
2.404993377676756,2.6928382870569907
2.4076041265192565,2.7030262424908402
2.4095745050985213,2.708997388802183
2.4250163823107815,2.715260611397869
2.426187619832416,2.728602260050686
2.4310062624924296,2.7065938001074112
2.4344016904581878,2.693079414406243
2.43466182775052,2.672796717785454
2.440696771355377,2.6427376321157796
2.4431899243738844,2.6430152995786553
2.4572965861288623,2.493831114588652
2.46496766807896,2.458570141851576
2.468591132411653,2.4366607530078856
2.4728215455582294,2.2885539903358247
2.484247755891822,2.1790927684108223
2.4910614013427343,2.0995692400431354
2.4941513129461894,2.0590011517289857
2.4968699916739245,2.021197911476855
2.5057497841123455,1.817406616384152
2.5139855311033976,1.7753736391871582
2.517861338630011,1.7250419516040065
2.519249703580649,1.6814126907127198
2.5207675902383446,1.6303882299665968
2.5380731689536473,1.3623624274818047
2.540623548910175,1.3263845795136437
2.541483240271493,1.2994293691288519
2.5433553616337026,1.2327084360891327
2.5480523395979775,1.1855177692458276
2.5482517123878976,1.176009699486842
2.5497781690653927,1.1584829455727745
2.5510288149970455,1.1044776588974552
2.5684652194684725,0.8809811308889104
2.5740606116110047,0.812323446038697
2.5758745530727607,0.7486394439630976
2.577530534739723,0.7434043959982669
2.5785537194365586,0.7168355288807728
2.5848067342260403,0.6441747547884749
2.5862322449249335,0.6677553270601085
2.591005606440797,0.5376307188416531
2.5935227783979755,0.5408429348750817
2.6034754774313784,0.38209787672717427
2.607255360640938,0.3595293327840204
2.6097258024147783,0.3684972881230072
2.6210110101119923,0.2711992329387289
2.621909933530307,0.2462652712113045
2.6301773535458626,0.2130512858537517
2.6329858969875,0.16050198421471756
2.643538614550563,0.09002883007962031
2.6519725583953297,0.11138632793393732
2.6602793277249734,0.09434661279532837
2.679471333043864,0.11055303068019755
2.680515456871854,0.13235330941433973
2.6911628001576844,0.14100145275562617
2.694415790373128,0.15460083342323025
2.704005568053529,0.1928798793096364
2.7166752803189773,0.28950808453134924
2.7224088927343457,0.3448988885907492
2.725965510316488,0.371622115669749
2.736924199711802,0.4668484436544316
2.7415669970455747,0.5746817417755046
2.756899383238257,0.6917097686558185
2.7604462332791933,0.7090081284809795
2.764739583623933,0.8270850268879446
2.765955490752959,0.7659116664591543
2.7662876875246543,0.7890221531539486
2.7825515756654964,0.9949707831014769
2.794950835750903,1.1179114278623032
2.8066921438511123,1.2960148903586581
2.8070324721201603,1.3098073485019521
2.821604957256473,1.417524830653321
2.8236920553968474,1.4362191136822944
2.8310395756476954,1.5232108488303924
2.845957877148096,1.587667034636826
2.84771443159622,1.6208026917616443
2.8477756288166773,1.606173764328793
2.8692774611468383,1.762277528227612
2.872513961415688,1.7889241266888403
2.877018412293861,1.7717425282428407
2.8893517412968706,1.8651268266834056
2.8955702651829665,1.8669017702484922
2.89673440495691,1.8551801773750587
2.903944942369761,1.8530369401020206
2.921283411218244,1.8676140745500953
2.931443335674003,1.8425195647383832
2.9371738416128315,1.8354421864274153
2.944097652800778,1.8261251063051234
2.9441410241322234,1.8366596182835253
2.944963342255396,1.8490107011217192
2.9478295812195574,1.8195316681042573
2.949514654104724,1.773950366294797
2.9670653133149525,1.7117068604166503
2.967651813980736,1.7303858623129666
2.9754707828052966,1.6923052513104522
2.9796741883778592,1.7110213890035195
2.9840486557385635,1.6493859045887374
2.9905050902977184,1.6169078364590934
2.9945161675941385,1.5992793070179436
2.997085769555034,1.5873325800114897
