n_harmonics,base_freq,magnitudes,instruments
10,2.282929085252803,"[ 0.80752853  0.2121501   0.80338841 -0.14001413 -1.55715651  1.48933438
 -0.76600002  1.32226075  1.1251432  -0.3664224 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.4050010461322184,-0.4656836339022222
1.4100523239160054,-0.4107306947287888
1.4130665819133572,-0.3192003792382924
1.4149142780716453,-0.2717944759820217
1.415041104427896,-0.3012860639463027
1.4166443732378413,-0.22827030898827808
1.435954815253325,0.2736693951570274
1.4378035981155275,0.38354777063640055
1.4420484554282265,0.5130151441194598
1.4457075806642132,0.5484573140433587
1.4506442974163232,0.741278652522691
1.4650020100970096,1.2616754861710582
1.4877132683707233,1.8067755956673126
1.4897894129441536,1.8437930330375762
1.4916004795155464,1.8975165388502464
1.4966747219537293,2.0423018039191594
1.49831108555572,2.021263853756609
1.5009136493547555,2.0957546487132794
1.5019411408847922,2.0986255347637233
1.5082601261205504,2.2015969335507157
1.5113465347829678,2.2310734732739568
1.5202547213404856,2.312752932880132
1.5204022272212097,2.285323720192494
1.523514418555731,2.322315264032382
1.53352001415126,2.295048753668296
1.5340288634162587,2.316013157343037
1.5458151816988979,2.1817888374191083
1.5458679887249165,2.2484359093247415
1.5459971263699828,2.20128652053375
1.552231274032561,2.1153958421763823
1.5522378425938106,2.1128569302220694
1.559628281097055,2.0068978860799924
1.5698890081987145,1.8196515771694697
1.5774201087163284,1.6549399882418545
1.5791295967514776,1.6375920016631216
1.585861603188098,1.4764027844213787
1.589054635436356,1.3751129449194617
1.603018482446557,1.034867116929861
1.6062268308635241,0.9685360494151721
1.6073548725528468,0.8798850018970303
1.6082211674255742,0.8971846209053195
1.6111934795970626,0.8544431492223822
1.6171672428387112,0.6997655263178474
1.6182760576679414,0.710408917525421
1.6329176713545355,0.40089055195771517
1.6338191011600118,0.3652546732900201
1.637909530965775,0.34003210209845036
1.6474075157510288,0.15495507218719567
1.649394278035735,0.17206029484526206
1.6509797229283718,0.1415017739331448
1.6535844661340686,0.08869771151613857
1.6600265168973989,0.08040461100132287
1.6702517677744488,0.035283130551159524
1.6722380816161149,-0.026414227204807787
1.6723017535543256,0.006827765171078207
1.6760741102304406,-0.04156985318724605
1.6798024444882005,0.02098009896300414
1.685883493072465,0.08073489368555284
1.6929872897425309,0.08910665425117192
1.7064235048394085,0.14072705294194685
1.7124999718638083,0.279846461046471
1.717671855229641,0.3173052879564521
1.7247525664689984,0.3978660872669354
1.7265011677253312,0.3958396061649659
1.7408038466862559,0.5540611359124262
1.7435549041737142,0.5673393289180502
1.749310928670658,0.6239727606477905
1.7530569048689788,0.6758296458253922
1.7533331757527897,0.6541032783358076
1.7564467118895832,0.7029929455701397
1.7648659178154391,0.7320586396811676
1.7675345500514226,0.7682114972095697
1.7704891146015234,0.7820269211054051
1.7774664117007548,0.718847285822434
1.7779970304130988,0.7477844920203708
1.7999715801268126,0.6400783824840428
1.8049669998372195,0.6488389057556343
1.80647210380216,0.637960370405024
1.8070502825726429,0.6098155213578305
1.8089547848257457,0.5862337631730957
1.8230777519390227,0.4153428788043697
1.8248733249976192,0.40316512767816604
1.8369881302711928,0.18252191742687546
1.8422509390528106,0.09219152365612983
1.8619494573149504,-0.16730775504132983
1.86235668618224,-0.21972867602369833
1.8751594431309027,-0.4193041404278824
1.8759435977888206,-0.4431091957513171
1.8883649190829743,-0.5585054039819447
1.9046086814391403,-0.5828891442834248
1.9102829114117963,-0.5947185617774144
1.917637972274358,-0.5666798485325057
1.931712197627962,-0.4466514068202396
1.9349399458435927,-0.44757028611002675
1.9411501182538204,-0.2869972307978356
1.943315932418157,-0.22714486098563103
1.9475384894311993,-0.22040986095788162
1.9535283614991643,-0.02486042981580896
1.957632153502229,0.07133005945618337
1.9586947907611796,0.029451069095472165
1.9628569599340482,0.12517931075024274
1.963297345529325,0.158810525646861
1.9647371549693755,0.22126020709428068
1.9715795233744249,0.3518355366745498
1.9924280401862893,0.9147026814870363
1.9970287114258252,1.0768574594035198
2.0008755566911134,1.1490510655716921
2.002485613009659,1.2202313672563616
2.01404400604307,1.508311298748507
2.021106496103915,1.6574738387535939
2.025735775573957,1.6936017479229992
2.0383456489767813,1.8668331973839407
2.0425232887353086,1.8919906246785592
2.0512621822030113,1.9272863552935697
2.0593053762029765,1.9504960022049969
2.0656783856604415,1.9536125047457895
2.0689618766479025,1.8864950837308145
2.0707888822373848,1.8937280979381386
2.1020339742334695,1.2243355673914187
2.1022386451748414,1.2315718982468018
2.1071126741454655,1.0586090968489594
2.1141578848946363,0.8129813222341048
2.1167775423441313,0.675886639522422
2.117567931899271,0.6989201022768265
2.1233588198706057,0.47572841061987964
2.1309311799971873,0.19931674947727027
2.1411340819758866,-0.2178708991497925
2.155891829861692,-0.8054046443884381
2.1647254175804767,-1.152624263687418
2.1659630862508834,-1.2074889917425404
2.1702657244162538,-1.347580600179303
2.1704537695321307,-1.361718697027682
2.1719597890625657,-1.4178587145114887
2.174389485752487,-1.5296595944660827
2.1750266614902714,-1.5464556415093427
2.1761217150249745,-1.5894970104114683
2.1805475304657573,-1.679971046155018
2.1875066385351696,-1.9711313968000388
2.191434450235035,-2.0954880181241298
2.191461052565538,-2.0273691625878167
2.1982988636693186,-2.2741223522222653
2.201513064875291,-2.2809620993664774
2.220376286563063,-2.594227950330882
2.2216060764304535,-2.5970815194873085
2.2218365800692714,-2.616464002976253
2.2227993986581716,-2.657658911689721
2.237964693120987,-2.6926754045887282
2.238222390428164,-2.718011657620379
2.2463168243218483,-2.688947839444279
2.2523335779444755,-2.6322569127108437
2.2670032478795292,-2.5017650360408075
2.2760754551724043,-2.3547015505628415
2.276548056073956,-2.243391239917098
2.2765862161794104,-2.3230881711730564
2.2884395890616354,-2.0212519132539355
2.2921517064043444,-1.9576702829296047
2.2945450854158906,-1.9132275426231107
2.2996882424205136,-1.7733609508944692
2.3010124686525852,-1.7118840293015822
2.3067404527567437,-1.5947309709257906
2.31238165255584,-1.453598719859413
2.3136895838750524,-1.4268731799001773
2.3243061067240784,-1.1393429801571024
2.333703431981572,-0.8193259868035269
2.3397352094588246,-0.6480132018474337
2.341226847305589,-0.6099841085054224
2.3477034186753736,-0.39468022565585786
2.34962614768264,-0.3075076824232797
2.357467817509133,-0.10747838554140751
2.358279073550218,-0.0757995299439902
2.3627665745743007,0.059133934750600164
2.370759552812551,0.2604425358965737
2.3754177353558017,0.38345725080783205
2.3818584130925142,0.5434656166153482
2.409145199829017,1.4607638830233163
2.4102469974039264,1.4503498675633786
2.411968386482843,1.5038427832553596
2.415080125739971,1.5754493103191085
2.41865329985849,1.678542964237792
2.419923300656139,1.755535894952663
2.423316583384354,1.8471342303727065
2.4239506827420083,1.8744922021878776
2.4454914282152282,2.5071874054933425
2.448218308952157,2.5823976083875864
2.4530158134703033,2.793601820079474
2.4566596019023272,2.9031041612164925
2.4568637610510153,2.898130390502004
2.4723003882756327,3.4130972005742426
2.4729369292306203,3.421237214457712
2.4839526316345353,3.799976079579573
2.4882597201806167,3.925557121859584
2.4976183161433534,4.183991296893123
2.5086936509451894,4.546259220044909
2.514820401524851,4.702560589123297
2.5194536505349117,4.829069042842274
2.525320716078113,4.958399299250123
2.5327610858889242,5.102100295651382
2.535800968048532,5.1622286040378835
2.5362747693142014,5.199987702555025
2.5372719598859046,5.205693220550006
2.5442486352693177,5.294290811849439
2.544818595162033,5.281255659308133
2.5457929382312274,5.301446029965396
2.5858341231212556,5.405977048480861
2.5863365848003,5.425512503799999
2.592911969798866,5.34761769464629
2.6022930906662136,5.153051726784353
2.602995379807484,5.178854833324824
2.6043965841147125,5.1318171814147115
2.617236850464278,4.758791613437334
2.6290224393765342,4.348724396264669
2.63029800629472,4.334297932778824
2.644345909480915,3.7650218624381218
2.646829497948687,3.6894025807604227
2.6474833658009818,3.618996892311097
2.6546732455799997,3.3181845040559703
2.6569427484430257,3.2156826514032564
2.659066089977519,3.151610409847899
2.668403018270376,2.6375009425144076
2.6696808639646568,2.5997862137214014
2.6772423528500076,2.2404353370697185
2.699484784802161,1.1471175567422267
2.709793061580452,0.5991650297525464
2.712042727175618,0.5439600184275428
2.7167316399128936,0.33937726170475535
2.734065753681447,-0.3590348171489278
2.7360532169317846,-0.49741758271021325
2.7404934346910546,-0.6128057293602228
2.744134318122426,-0.7567371748190672
2.747403253351502,-0.8552327553753166
2.747496371687763,-0.8457853297306296
2.75058982715076,-0.9611990146427671
2.754131129454545,-1.0831582349167068
2.759135312838178,-1.2139477875546019
2.760534720787107,-1.2913870859212584
2.7617095898265083,-1.2902647809679293
2.7617218090795177,-1.2903438185870686
2.7698846107318316,-1.5103876922141093
2.7716168901765883,-1.5332135517244856
2.784442528465485,-1.7954565947632102
2.7981476454835352,-1.9783502777939777
2.8123680145533143,-2.1704210930924184
2.816085787256533,-2.1926414766012425
2.8210770086133836,-2.2129411173106064
2.823232461638433,-2.227858686459561
2.827874604124932,-2.248956478139498
2.8312598576887718,-2.2653974741781915
2.8420079205316924,-2.3163573270042965
2.842539660287523,-2.307603134235293
2.84680574936299,-2.3167875957254
2.852660954778341,-2.340750265174481
2.8589318881158476,-2.31091782615462
2.8639094932750595,-2.285542548631529
2.882076330449059,-2.287836008845421
2.8822283339072943,-2.2677929328459823
2.8915008243574025,-2.29143987726425
2.9038780313076025,-2.2200811967800274
2.90850142021122,-2.167546705456383
2.910504787444027,-2.1749570705076917
2.9156932463745697,-2.124931898035591
2.916735918198401,-2.1263242296008467
2.919254676521267,-2.1284277737237223
2.9238075194068713,-2.0608403121677603
2.928984630039025,-2.0225386464541533
2.9347285355636696,-1.9511633599667368
2.9410636256099147,-1.8795590257447141
2.941064506678045,-1.951575704333876
2.951795365635367,-1.7786097380805486
2.9534858588481905,-1.7789195866647491
2.9675581041138424,-1.59481426327513
2.969721792833072,-1.5551126226540402
2.974730331844624,-1.4410723026841936
2.9818354219602874,-1.3395529669060804
2.983332313394751,-1.3668599151402585
2.9849183585749035,-1.3029552518664926
2.9945121624969646,-1.1499502450534518
2.9971015338554556,-1.0954468800717168
2.998644343884866,-1.0630328513196672
