n_harmonics,base_freq,magnitudes,instruments
10,1.124463438652206,"[-0.27009669  0.43993842  2.39899702  0.16422082 -1.19546832 -0.74730701
 -0.41029404  0.15522678  1.03029302  0.2653557 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.270385173310653,0.6303311124413877
1.2746550070610425,0.6079139722885424
1.2812305752934305,0.5158913130698014
1.2857465954033884,0.4368604904220382
1.2873536027545436,0.4432558096938166
1.3062826739531745,0.2097388117929004
1.3108534568127386,0.11391221195655324
1.3116491535937964,0.12824435370634568
1.311960506936158,0.1275321485652459
1.3363150385250657,-0.25808801854648367
1.33764858431344,-0.2622889598183811
1.3399535602954922,-0.32365677086566547
1.3471955840567906,-0.39684839940686994
1.3588494010381424,-0.6106107370584699
1.368013814578485,-0.7388994403857413
1.3745657991974376,-0.8412357760912992
1.3835058627138235,-1.0054404810694542
1.3926007620139398,-1.1189158284855625
1.407972966981391,-1.3737515911017346
1.4175096061256012,-1.4644709557293878
1.4261086420421316,-1.5601469838511817
1.432418692511284,-1.6438865170440655
1.458997601962972,-1.8666382109959372
1.4622654833230815,-1.8795457704133673
1.4649848446288294,-1.8884238467733676
1.4679839096401972,-1.9175973859063968
1.4990491643911232,-2.0167306176261266
1.503894765316958,-1.983987887048713
1.5048281313505179,-1.9956388084802912
1.5098759438244134,-2.024788994687059
1.5187476002559537,-1.9591014912467717
1.5215611305928158,-1.9551265526235329
1.5229430794275043,-1.9741752856616812
1.5247036069388917,-1.950228194756078
1.5384081830336873,-1.8982250071859785
1.5444513582324984,-1.8595207008886963
1.5474784945220934,-1.8374371782972034
1.5519017386521519,-1.8031316803140782
1.5522552024715992,-1.804260333969737
1.5597972524815624,-1.729625038905505
1.5725978704941008,-1.6359073238294428
1.5805179148555997,-1.5672069001624869
1.581979240540436,-1.5414732863819625
1.586429426605128,-1.4908331706575872
1.5885824349883597,-1.4645905193592783
1.5895965326135446,-1.4531211324419264
1.5922299788027,-1.4398035647472043
1.5935542317005638,-1.437407689987989
1.595663024294785,-1.3894604879545838
1.6016953137265357,-1.3191978288390227
1.6144690061776759,-1.1520733242780323
1.618587818931081,-1.1035904696031589
1.618854944118251,-1.1190730432789704
1.6277260601461156,-1.026477104974748
1.6507836878915398,-0.7451555543403154
1.6528345989506654,-0.696601596185376
1.6564971889664264,-0.6631106058181233
1.6613265777935986,-0.6101090410031673
1.674988613866744,-0.4604039490042236
1.6750383511381175,-0.45429983534123447
1.6786258420817788,-0.425071667806981
1.6788888960597328,-0.41424078874925657
1.694469949841773,-0.26250517958150976
1.6958471491445746,-0.26707253407663933
1.698663132594108,-0.26277534608236797
1.7061099085315838,-0.20647389390557513
1.710912526796636,-0.145252119460528
1.7137788719700353,-0.1309379803321569
1.7183184472755908,-0.12611393081126598
1.7240320555055773,-0.05381487004172709
1.737929902523712,-0.03845384797122081
1.739072143416574,-0.046389369218000576
1.7421852362431025,-0.011533262263721495
1.7470548809463455,-0.04297900245533731
1.7628844885460673,-0.011207306285089536
1.7753291177728592,-0.052031546462852435
1.775872592134693,-0.05043931600075437
1.7800195041832225,-0.060556111339121144
1.7812122606503644,-0.06325348046499663
1.7889830541637348,-0.10373725403252212
1.7939010470776866,-0.14054952631375345
1.7982794576673111,-0.1776559388577214
1.7987219287767466,-0.18622771977202984
1.807292935819726,-0.23856074640939606
1.808126746278858,-0.23188025758174063
1.808155341208983,-0.24792214664502552
1.8091949607623619,-0.2637095645579455
1.81244080558836,-0.2835310426954053
1.8138553772347246,-0.32127285990529597
1.8320999649144891,-0.5104360980081205
1.8369071615796626,-0.5551463235730659
1.8392825193170772,-0.6044588595912288
1.8489473440388977,-0.7298539296437421
1.853600733474856,-0.7813174520452165
1.8578910954256473,-0.8294848380698001
1.8612367383254682,-0.8908545792434378
1.863925197079757,-0.9496918332862136
1.8669162475638208,-0.9778209230180211
1.8681265392982302,-0.9674221341317483
1.869228035814098,-1.0125492540727339
1.87214224364799,-1.04249345131956
1.874309547042829,-1.0846550403055635
1.8874180403899654,-1.2590976785322479
1.8891773782734713,-1.3264017378217279
1.8894729572989943,-1.364709333884744
1.89712082860345,-1.4845742965013935
1.9027071806457947,-1.575811830032017
1.9066274104419483,-1.6366827377133861
1.9117273930274967,-1.7242173477304195
1.9168610408558076,-1.8035576683537808
1.9212392038163717,-1.876996883679775
1.9352580557583767,-2.13486425626857
1.9633522423587229,-2.5467886073334256
1.9641562671681703,-2.5785806493305286
1.9650216482726295,-2.5710180152552273
1.9781198479864042,-2.726348745762277
1.9862050585558837,-2.835097413367575
2.000158334501517,-2.9879731731354666
2.0003496994910206,-2.9983431556584463
2.002185739825169,-2.9739208263186088
2.008821739009802,-3.066085794864431
2.018097922301612,-3.142899093757913
2.019883308492296,-3.152593642583184
2.026070586317708,-3.1536267634347883
2.030988351486246,-3.1952924597415717
2.031603728821615,-3.192189626155458
2.0318620650370764,-3.2046139236970697
2.032479247866881,-3.1723128258979445
2.035179852036303,-3.167329421631629
2.0376064030001553,-3.200462557512126
2.0570048053810117,-3.2092307417651815
2.0686106393311867,-3.1489160798367166
2.0817035193325095,-3.053421505111924
2.0862078415339305,-3.0313559136823924
2.08868608681291,-3.0244080018428785
2.09254087941225,-2.9528908087992756
2.095438248693883,-2.9477163622211378
2.1317396521798724,-2.4238871449005774
2.142660723601148,-2.2274712756266917
2.142671430099001,-2.1884381295164097
2.14339542047202,-2.2081376527939804
2.159739170162914,-1.8531275171965178
2.1597443341140883,-1.854794352261059
2.166932309398592,-1.701286362520422
2.171802802621869,-1.59233506928468
2.186322263226912,-1.20958521875027
2.1981504636554225,-0.8901762709133842
2.1983821373296006,-0.9088454575022812
2.204353005982391,-0.7397283791681581
2.2108791828564183,-0.5831484324090888
2.2156478170606437,-0.4117762596982875
2.220092348880586,-0.2747714190526992
2.223119304256647,-0.20302331483519184
2.230513303735586,0.041795476844001055
2.2348059324831278,0.12632408408247975
2.2369856536742443,0.21229216611516596
2.2478475930872817,0.4670623649884098
2.2611916114166277,0.8966128298067001
2.275374142687573,1.2791241224028547
2.2756296959813005,1.2801660643995054
2.2948120926062723,1.787396776782178
2.3097398953007557,2.148468750397065
2.3118447496899543,2.189752174813724
2.3130166640815712,2.2198233890870136
2.3296888006135,2.596971776019882
2.338504191813091,2.7520958211627917
2.370927348698623,3.2310664965405183
2.372552905481138,3.2726210995063245
2.3736115238392888,3.2792815989963118
2.3820709811958016,3.362484442529069
2.3837330401716468,3.3854841817609356
2.3859318096855198,3.414828331725271
2.386290011499585,3.4014155167916713
2.3944832887066685,3.453616951507192
2.4034460829526,3.5224516546961837
2.4057873777511105,3.545991312531328
2.408707899583649,3.5763842440041183
2.415585814751095,3.5574351060488922
2.4208530355286193,3.572473812338914
2.4208790651682968,3.595683745619738
2.421113821830547,3.5731167603900618
2.424775154068616,3.5681204839940714
2.4387547826377407,3.5818150284594292
2.4420148130948363,3.5300429036142487
2.4462091158540638,3.522978178867613
2.447034446795895,3.519727536397957
2.4565263381949523,3.437675873033408
2.46403572527133,3.383105616225864
2.4666311549625606,3.3690982558551275
2.4715147591175617,3.323605171649788
2.4724505453092487,3.306346006087301
2.4738818162164016,3.2836864803382064
2.47917566469964,3.253325234074698
2.479370850612134,3.240281414430353
2.4885924213276036,3.115116097972952
2.492792526948704,3.055631531296384
2.4945377401486297,3.071893680655407
2.498335314798882,2.977127025002832
2.5013620930139133,2.950422547755563
2.506428210437125,2.841462453920165
2.508688021080835,2.817538719282178
2.5155799191645123,2.68369835070533
2.519775517485563,2.6022927960970854
2.5208598583824156,2.5774409005983094
2.531559456154919,2.3752738087343532
2.536601050009275,2.2571152891597626
2.545550585052009,2.031153336765379
2.549375858103745,1.986379587580617
2.5651679129611757,1.5909976203111025
2.568359703191879,1.5133980182960318
2.568761260960657,1.464562600061394
2.581153920013824,1.223172287114283
2.582423726372097,1.1643237144187388
2.587135575234927,1.0285235263480594
2.6010954516992335,0.6790523376197289
2.603628976516009,0.6055155191282243
2.6106567776292167,0.4237640649107907
2.6137164631848995,0.3383333290558848
2.635177308071013,-0.2702907201738723
2.6364187343001086,-0.2859306194990631
2.6395646772496466,-0.40007028729320593
2.6437698176755937,-0.4758209976264276
2.6498811288672206,-0.6455549380510046
2.651581616512063,-0.6972655352047756
2.6578256296830354,-0.8439716948722691
2.6800700368523147,-1.4696829881234765
2.68279035291393,-1.5176887974536115
2.70710030236648,-2.083977985868989
2.7137213632476502,-2.228355185534519
2.715437023655709,-2.284120235369776
2.7213558279666454,-2.408863839903471
2.7262171270027125,-2.488480392764914
2.728871272088478,-2.5851987537508467
2.7452783167492516,-2.8782788350830133
2.7549938689960642,-3.018401719056585
2.760096670709541,-3.09851708620669
2.761287522900224,-3.1505085427077835
2.776132923575741,-3.3595554846548006
2.8011632712999335,-3.614225262540781
2.802182793384321,-3.637855267573864
2.8134074016282327,-3.7458714319020605
2.8186129813056686,-3.7410995599414187
2.821550199743407,-3.751133273942022
2.823621667834507,-3.806756961362789
2.8277633791686183,-3.8145799362716395
2.8288711106577615,-3.7930119620574994
2.829527948201191,-3.8205005256453184
2.832289205124046,-3.8358061154179413
2.8362452784605914,-3.8326693099442886
2.8411993813729577,-3.8423201524175297
2.84313465083497,-3.8563282374623853
2.844297427267657,-3.8474465113664733
2.8547132496387384,-3.862207151087645
2.8552448782633606,-3.8867915171052063
2.8559605102132117,-3.8519058020215438
2.872181187174724,-3.8409814163548934
2.8768982950392363,-3.806096033330463
2.8878848271691044,-3.7479332314982443
2.8985350571613626,-3.6664712635268843
2.9047133243209364,-3.610271741830215
2.907142217189965,-3.5883396248388717
2.9074907674959354,-3.5843363965304267
2.909060379219051,-3.5792108275649377
2.9578919029240227,-2.865594826137375
2.964308953356147,-2.776060341676772
2.9788838847202648,-2.493035613843545
2.978996936360053,-2.48925587051778
2.9831757174505418,-2.393531264424015
2.9902297264346123,-2.279134070337316
2.9907281425970513,-2.262342714649857
2.9939147040366265,-2.1941572928584003
2.9946275163818035,-2.194462690760855
2.9993279888914444,-2.068638806384814
